,citrix_male,citrix_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
24,-0.19961125,-0.08432933,"('dishonest', 'honest')",-1.40183,-1.4012445,0.64290035,0.5638341,-0.3195136,-0.3072466,0.012267
25,0.487334,0.4359889,"('egoistic', 'altruistic')",0.6544469,0.56180835,1.6700661,1.6479541,0.9372823,0.8819172,-0.0553651
26,1.6066353,1.5553614,"('hardhearted', 'benevolent')",0.45431626,0.3899415,1.8305855,1.7137184,1.2971791,1.2196738,-0.0775053
27,0.4245546,0.47658175,"('hardhearted', 'softhearted')",0.14949355,0.17824243,1.4752631,1.4071896,0.6831037,0.687338,0.0042343
28,-0.16733713,-0.15565825,"('disloyal', 'loyal')",0.14754005,0.10244049,1.1162411,1.0186126,0.3654813,0.3217983,-0.043683
29,0.25045988,0.19973218,"('unfair', 'fair')",-0.2709944,-0.31386513,-0.25376058,-0.36388624,-0.0914317,-0.1593397,-0.067908
30,-0.080562174,-0.010680102,"('intolerant', 'tolerant')",1.1487639,1.1570746,0.7507094,0.68726903,0.6063037,0.6112212,0.0049175
31,-0.035318326,0.06076786,"('evil', 'good')",-0.8774228,-0.95265895,-0.44480556,-0.48151088,-0.4525156,-0.4578007,-0.0052851
32,0.15144087,0.2932201,"('unkind', 'kind')",-0.15869878,-0.11490627,0.70738184,0.55657804,0.2333746,0.244964,0.0115894
33,1.5248257,1.3792862,"('wrong', 'right')",0.19773406,0.095014304,-0.20408078,-0.25237906,0.5061596,0.4073071,-0.0988525
34,-0.16829203,0.16512704,"('mean', 'honorable')",0.19696903,0.38942307,5.8852687,6.0785527,1.9713152,2.2110343,0.2397191
35,1.7454396,1.5184797,"('corrupt', 'incorrupt')",-0.5747361,-0.78385,0.47712794,0.39681923,0.5492771,0.3771497,-0.1721274
36,0.7370134,0.73926646,"('hostile', 'amicable')",-1.462908,-1.7067592,0.88326865,0.77720684,0.052458,-0.0634286,-0.1158866
37,-0.26895693,-0.13949016,"('fake', 'genuine')",-0.18616126,-0.09217574,0.29564667,0.33235672,-0.0531572,0.0335636,0.0867208
38,-0.81222916,-0.7318837,"('untruthful', 'truthful')",-0.42653778,-0.4085329,-0.21611221,-0.16552733,-0.4849597,-0.4353147,0.049645
39,2.1569579,2.1472495,"('exploitative', 'cooperative')",2.074577,2.135064,0.20431122,0.15212904,1.4786154,1.4781475,-0.0004679
40,0.5285685,0.61615425,"('stingy', 'generous')",0.34680778,0.38182172,-1.3030897,-1.414365,-0.1425712,-0.1387964,0.0037748
41,-0.48095888,-0.3427033,"('unforgiving', 'forgiving')",-0.4497798,-0.44872028,0.32437238,0.21173528,-0.2021221,-0.1932294,0.0088927
42,0.39654157,0.6905191,"('unreliable', 'reliable')",-0.75690395,-0.52964205,-3.0239682,-2.9638536,-1.1281102,-0.9343255,0.1937847
43,-1.0049251,-0.7231401,"('irresponsible', 'responsible')",-0.5183509,-0.35554597,-0.10218599,-0.09627473,-0.5418207,-0.3916536,0.1501671
44,0.037454415,-0.03996268,"('prejudiced', 'unprejudiced')",-0.81396115,-0.82159436,-1.2300985,-1.2115263,-0.6688684,-0.6910278,-0.0221594
45,-1.4667747,-1.1684651,"('incompetent', 'competent')",-0.07715743,-0.0091450885,-0.2876141,-0.37843022,-0.6105154,-0.5186802,0.0918352
46,-1.4182136,-1.1994135,"('uncompetitive', 'competitive')",1.0742617,1.2105671,-0.9599352,-0.99564946,-0.434629,-0.3281653,0.1064637
47,-0.015184224,0.18360192,"('stupid', 'smart')",0.81912076,0.91178024,5.583017,5.6817493,2.1289845,2.2590439,0.1300594
48,-0.48023778,-0.43826902,"('unintelligent', 'intelligent')",0.20404229,0.21267489,0.3569712,0.34322155,0.0269252,0.0392091,0.0122839
49,-0.07901603,0.019246252,"('unable', 'able')",-0.024667278,0.07467654,-0.11710927,0.039939005,-0.0735975,0.0446206,0.1182181
50,0.07827453,0.09521423,"('clumsy', 'skillful')",-0.12552072,-0.093615785,-0.0050138906,-0.018875167,-0.01742,-0.0057589,0.0116611
51,-1.1639771,-1.2369195,"('uneducated', 'educated')",-0.2581202,-0.30447662,0.14712444,0.07955603,-0.424991,-0.4872801,-0.0622891
52,1.0310348,0.6576818,"('irrational', 'rational')",-0.24324983,-0.46199816,0.48302615,0.34858277,0.4236037,0.1814222,-0.2421815
53,-0.53043324,-0.40423173,"('uncreative', 'creative')",0.7223103,0.7078993,1.1913799,1.1774192,0.4610856,0.4936956,0.03261
54,0.02956102,-0.022980573,"('incapable', 'capable')",-0.459775,-0.5540252,1.1124822,1.2358103,0.2274227,0.2196015,-0.0078212
55,-1.5590831,-1.3259876,"('incompetent', 'clever')",0.20735902,0.29981166,-0.21387729,-0.24976096,-0.5218672,-0.4253123,0.0965549
56,-0.84162295,-0.60925573,"('impractical', 'practical')",0.58488935,0.7016373,-0.4427499,-0.44068247,-0.2331612,-0.1161003,0.1170609
57,-1.0627035,-0.9963812,"('unimaginative', 'imaginative')",-0.4139654,-0.4394216,-2.5209699,-2.578264,-1.3325462,-1.3380222,-0.005476
58,0.79119444,0.8912656,"('undiscriminating', 'discriminating')",0.7865139,0.7655009,-0.030645154,-0.06473559,0.5156877,0.5306769,0.0149892
59,1.3999695,1.1995795,"('foolish', 'wise')",-0.182866,-0.2974945,0.48483193,0.48969868,0.5673118,0.4639279,-0.1033839
60,-0.68389624,-0.40378043,"('inefficient', 'efficient')",1.5724187,1.8343168,-0.6617818,-0.5667145,0.0755802,0.2879406,0.2123604
61,0.92477643,0.826999,"('illogical', 'logical')",1.1789849,1.0288427,0.33210993,0.15455337,0.811957,0.6701317,-0.1418253
62,-0.4286405,-0.25697535,"('incompetent', 'brilliant')",1.0656482,1.2451211,-0.34507325,-0.26474965,0.0973115,0.241132,0.1438205
63,-0.83741254,-0.64630383,"('unperceptive', 'insightful')",0.8750448,0.9994995,0.56793976,0.6654315,0.2018573,0.3395424,0.1376851
64,-0.4121265,-0.49538115,"('shy', 'confident')",0.24083957,0.23732768,-6.7850337,-6.824895,-2.3187736,-2.3609827,-0.0422091
65,-0.604344,-0.66725856,"('insecure', 'secure')",0.66004044,0.72300154,-0.60719913,-0.6397867,-0.1838342,-0.1946812,-0.010847
66,-0.13523218,-0.15218922,"('inactive', 'active')",-0.77944374,-0.74457985,1.1996297,1.2627285,0.0949846,0.1219865,0.0270019
67,0.3721641,0.35560435,"('doubtful', 'determined')",0.20808265,0.24734284,-0.6304911,-0.57217324,-0.0167481,0.010258,0.0270061
68,-0.3506575,-0.35505712,"('dependent', 'independent')",0.10558638,0.13867924,-0.51055807,-0.4697451,-0.2518764,-0.2287077,0.0231687
69,1.8310456,1.7701194,"('lazy', 'industrious')",0.5845425,0.60766065,-0.34154826,-0.2229098,0.6913466,0.7182901,0.0269435
70,-0.94792897,-0.77174973,"('lethargic', 'energetic')",-0.15119527,0.017209947,0.2790455,0.3212781,-0.2733596,-0.1444206,0.128939
71,1.0245538,1.2052279,"('diffident', 'self-confident')",0.7191015,0.7541606,0.70163184,0.704304,0.8150957,0.8878975,0.0728018
72,-0.22133087,-0.18579264,"('unambitious', 'ambitious')",-0.92295885,-0.9124479,-1.0085824,-1.0172325,-0.717624,-0.7051578,0.0124662
73,1.449658,1.4461018,"('helpless', 'self-reliant')",0.059395775,0.023541553,-3.1232867,-3.0959015,-0.5380776,-0.542086,-0.0040084
74,0.37895533,0.6213889,"('undedicated', 'dedicated')",0.7874634,0.89456105,0.20619978,0.22167473,0.4575395,0.5792082,0.1216687
75,0.04696524,-0.004894417,"('meek', 'impulsive')",-1.2480971,-1.2843785,-0.21901654,-0.15308025,-0.4733828,-0.4807844,-0.0074016
76,-0.5933908,-0.35211226,"('anxious', 'daring')",-0.4315063,-0.25798023,0.115873195,0.17988668,-0.303008,-0.1434019,0.1596061
77,-0.65372056,-0.5650272,"('unmotivated', 'motivated')",0.6431421,0.70167196,-1.3840714,-1.2541345,-0.4648832,-0.3724966,0.0923866
78,-0.7095573,-0.5606149,"('nonresilient', 'resilient')",1.4267986,1.5234934,0.11252399,0.23954472,0.2765884,0.4008077,0.1242193
79,-0.53916556,-0.6116156,"('wavering', 'unwavering')",-1.5851063,-1.654254,0.13079311,0.18657166,-0.6644929,-0.6930993,-0.0286064
80,0.027267661,-0.09093976,"('dominated', 'dominating')",0.4490048,0.59884506,-1.4650018,-1.428781,-0.3295765,-0.3069586,0.0226179
81,-1.4377631,-1.5177268,"('submissive', 'aggressive')",-0.1345466,-0.12806925,-1.163652,-1.1579431,-0.9119872,-0.9345797,-0.0225925
82,-1.5933831,-1.4171773,"('poor', 'rich')",-0.5428272,-0.511929,6.103339,6.140281,1.3223763,1.403725,0.0813487
83,0.7104071,0.6745856,"('powerless', 'powerful')",-0.011450037,0.014870804,-0.9201184,-0.94054717,-0.0737205,-0.0836969,-0.0099764
84,1.1529723,0.93169904,"('inferior', 'superior')",0.40243936,0.33239302,0.79862326,0.74507475,0.7846783,0.6697222,-0.1149561
85,2.0067344,1.891652,"('insignificant', 'prestigious')",0.34549838,0.22605956,1.1582538,1.1889182,1.1701622,1.1022099,-0.0679523
86,-0.83149874,-0.8806613,"('uninfluential', 'influential')",0.0020665415,-0.11192587,-0.09333575,-0.21904078,-0.3075893,-0.403876,-0.0962867
87,0.8045196,0.6859269,"('unsuccessful', 'successful')",1.0461513,1.0551735,0.63892627,0.7095037,0.8298657,0.8168681,-0.0129976
88,0.23428395,0.18487859,"('low', 'eminent')",-0.38262022,-0.46289557,-0.11343187,-0.11473606,-0.087256,-0.1309177,-0.0436617
