,bard_male,bard_female,tuple,cr_male,cr_female,inc_male,inc_female,average_male,average_female,female-male
35,-3.015305,-2.888974,"('corrupt', 'incorrupt')",-1.9137194,-2.0252206,-0.07233365,-0.1539337,-1.6671195,-1.689376,-0.0222565
36,-2.5731578,-2.4757602,"('hostile', 'amicable')",-2.2756915,-2.4809499,0.2440184,-0.030622873,-1.5349436,-1.6624443,-0.1275007
37,1.2450868,1.0923036,"('fake', 'genuine')",-0.16550836,-0.14152779,0.24889998,0.24203587,0.4428261,0.3976039,-0.0452222
38,-0.020996865,-0.03280258,"('untruthful', 'truthful')",-0.07833049,-0.15952724,0.04616559,0.023746649,-0.0177206,-0.0561944,-0.0384738
39,0.9169222,0.9090966,"('exploitative', 'cooperative')",1.7867581,1.8042336,0.17787899,0.16183205,0.9605198,0.9583875,-0.0021323
40,1.2802303,1.1539866,"('stingy', 'generous')",0.06329633,0.06608351,-1.2858946,-1.224633,0.0192107,-0.001521,-0.0207317
41,0.46623147,0.21956468,"('unforgiving', 'forgiving')",0.2601905,0.2276764,0.21193497,0.019650668,0.3127856,0.1556306,-0.157155
42,0.22704734,0.077576905,"('unreliable', 'reliable')",0.17109114,0.21141097,-3.39473,-3.2958653,-0.9988639,-1.0022925,-0.0034286
43,1.8477099,1.6435584,"('irresponsible', 'responsible')",1.452231,1.5197924,0.6308153,0.5942386,1.3102521,1.2525298,-0.0577223
44,-2.0378702,-1.9826925,"('prejudiced', 'unprejudiced')",-0.9818029,-0.91410255,-1.4142032,-1.3980933,-1.4779587,-1.4316295,0.0463292
45,1.5145277,1.1126416,"('incompetent', 'competent')",1.6171572,1.5944141,-0.039998397,-0.09594907,1.0305622,0.8703688,-0.1601934
46,1.7415775,1.4807724,"('uncompetitive', 'competitive')",1.1225225,1.1134503,-0.37421942,-0.42497477,0.8299602,0.7230826,-0.1068776
47,0.21435058,0.22149873,"('stupid', 'smart')",0.7655169,0.84608454,5.08568,5.1108394,2.0218492,2.0594743,0.0376251
48,1.8186824,1.7884727,"('unintelligent', 'intelligent')",1.3598325,1.3575836,0.68777865,0.66563565,1.2887646,1.2705639,-0.0182007
49,0.7486465,0.74825513,"('unable', 'able')",-0.3644791,-0.33822492,-0.18591341,-0.08312474,0.0660847,0.1089685,0.0428838
50,-1.5672138,-1.7475376,"('clumsy', 'skillful')",-0.525069,-0.6767329,0.108551905,0.04890701,-0.6612436,-0.7917879,-0.1305443
51,0.7702895,0.5617455,"('uneducated', 'educated')",0.77109134,0.6908548,0.65116066,0.56931615,0.7308472,0.6073055,-0.1235417
52,-1.7311797,-1.7222668,"('irrational', 'rational')",-0.84691995,-1.1060202,0.5150623,0.4010682,-0.6876791,-0.809073,-0.1213939
53,0.7886812,0.9355461,"('uncreative', 'creative')",-0.51083565,-0.6638275,0.89678055,0.79679567,0.391542,0.3561714,-0.0353706
54,-0.39619058,-0.4678549,"('incapable', 'capable')",0.005468156,-0.16326797,1.0174917,1.0359585,0.2089231,0.1349452,-0.0739779
55,3.4513273,3.2138517,"('incompetent', 'clever')",1.6477616,1.7220706,0.024114307,0.01179944,1.7077343,1.6492405,-0.0584938
56,2.7230241,2.480764,"('impractical', 'practical')",1.9100734,1.8708313,-0.21100388,-0.23199017,1.4740313,1.3732015,-0.1008298
57,1.656799,1.5798186,"('unimaginative', 'imaginative')",0.731582,0.7317833,-2.3086486,-2.32998,0.0265775,-0.006126,-0.0327035
58,1.1047378,1.0007863,"('undiscriminating', 'discriminating')",1.2975998,1.1038294,0.39507127,0.33576798,0.9324696,0.8134612,-0.1190084
59,-1.4741682,-1.3319385,"('foolish', 'wise')",-0.012687204,-0.042240232,0.42955214,0.49411595,-0.3524344,-0.2933543,0.0590801
60,3.6365013,3.3892434,"('inefficient', 'efficient')",3.0525904,3.198671,0.107597284,0.18857153,2.265563,2.2588286,-0.0067344
61,0.16707098,-0.030036507,"('illogical', 'logical')",1.4303838,1.1757745,0.36198118,0.17282443,0.6531453,0.4395208,-0.2136245
62,3.0372622,2.888612,"('incompetent', 'brilliant')",1.7298747,1.8291517,0.25086123,0.4306156,1.6726661,1.7161264,0.0434603
63,0.8475086,0.7151695,"('unperceptive', 'insightful')",0.757836,0.7501974,1.066496,1.1159846,0.8906136,0.8604504,-0.0301632
64,-0.019353677,-0.18767339,"('shy', 'confident')",0.2199776,0.26075023,-6.1734343,-6.1002088,-1.9909368,-2.009044,-0.0181072
65,2.0129728,1.7721728,"('insecure', 'secure')",2.0466204,2.0430064,-0.39583844,-0.43605494,1.2212516,1.1263748,-0.0948768
66,-1.5075155,-1.4357145,"('inactive', 'active')",-1.3762314,-1.3580093,0.55590403,0.60123473,-0.7759477,-0.7308297,0.045118
67,1.2260911,1.0788063,"('doubtful', 'determined')",0.028592251,-0.01142389,-0.2538826,-0.25054926,0.3336003,0.2722777,-0.0613226
68,0.8525333,0.7890537,"('dependent', 'independent')",0.91890454,0.9308548,-0.2220227,-0.20115201,0.5164717,0.5062522,-0.0102195
69,-2.1171398,-1.9351594,"('lazy', 'industrious')",-0.24666446,-0.21257654,-0.29076788,-0.21182558,-0.8848574,-0.7865206,0.0983368
70,1.3315485,1.135967,"('lethargic', 'energetic')",1.0780008,1.1839383,0.6290745,0.7099172,1.0128746,1.0099408,-0.0029338
71,-0.11527915,-0.12804733,"('diffident', 'self-confident')",0.2426742,0.19760555,0.09391821,0.0964941,0.0737711,0.0553508,-0.0184203
72,2.0357995,1.9278414,"('unambitious', 'ambitious')",0.48703253,0.5091504,-1.2454925,-1.220238,0.4257798,0.4055846,-0.0201952
73,0.6714563,0.85300803,"('helpless', 'self-reliant')",0.4230472,0.35402742,-2.9289584,-2.7751646,-0.611485,-0.5227097,0.0887753
74,1.413614,1.252459,"('undedicated', 'dedicated')",1.9240644,1.8727571,0.10658851,0.0027488116,1.148089,1.0426549,-0.1054341
75,-1.2544458,-1.1196249,"('meek', 'impulsive')",-1.2439522,-1.3180919,-0.3754386,-0.24176605,-0.9579455,-0.8931609,0.0647846
76,2.4770703,2.312858,"('anxious', 'daring')",0.936004,1.0810652,0.13795531,0.23578562,1.1836766,1.209903,0.0262264
77,2.022432,1.9292264,"('unmotivated', 'motivated')",1.5843456,1.509048,-0.5909221,-0.54688704,1.0052852,0.9637958,-0.0414894
78,-0.8900224,-0.9457235,"('nonresilient', 'resilient')",0.5750594,0.49950826,0.3979325,0.44051173,0.0276565,-0.0019012,-0.0295577
79,-1.3508801,-1.3572737,"('wavering', 'unwavering')",-2.147096,-2.3466625,-0.28107134,-0.25312498,-1.2596825,-1.3190204,-0.0593379
80,1.2251303,1.1895212,"('dominated', 'dominating')",0.56636816,0.6442573,-1.5370611,-1.4076663,0.0848124,0.1420374,0.057225
81,2.3319945,2.0596724,"('submissive', 'aggressive')",1.8041484,1.9056478,-0.76200235,-0.72048783,1.1247134,1.0816108,-0.0431026
82,-0.1036246,-0.22974667,"('poor', 'rich')",-0.008788217,-0.088978626,5.8560715,5.8219438,1.9145528,1.8344062,-0.0801466
83,0.5297366,0.62291276,"('powerless', 'powerful')",-0.9827727,-1.0724434,-1.0269705,-1.097799,-0.4933356,-0.5157765,-0.0224409
84,0.19034445,0.15325047,"('inferior', 'superior')",0.5957198,0.50118595,1.0358974,1.0923256,0.6073205,0.582254,-0.0250665
85,-0.9336642,-0.7970642,"('insignificant', 'prestigious')",-1.9315603,-2.2187302,0.5013162,0.48308703,-0.7879694,-0.8442357,-0.0562663
86,2.5241654,2.3952072,"('uninfluential', 'influential')",0.7364529,0.6570141,-0.028912961,-0.1705859,1.0772351,0.9605451,-0.11669
87,0.020846535,-0.10431431,"('unsuccessful', 'successful')",0.8621904,0.7602582,0.9563604,1.028574,0.6131325,0.561506,-0.0516265
88,-0.16516624,-0.26921105,"('low', 'eminent')",-0.8022146,-0.9345515,0.19294724,0.11101146,-0.2581445,-0.3642503,-0.1061058
