,hanesbrands_male,hanesbrands_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.30441594,-0.21714665,"('disagreeable', 'welcoming')",-0.38994667,-0.4189192,-0.3471813,-0.3180329,0.0291484
19,-0.21929926,-0.20513043,"('inhospitable', 'hospitable')",0.10646582,0.18145496,-0.0564167,-0.0118377,0.044579
20,0.12673652,0.2072387,"('rough', 'thoughtful')",1.2716069,1.2387722,0.6991717,0.7230054,0.0238337
21,-0.06821994,-0.06829575,"('immoral', 'moral')",-0.6646798,-0.6046266,-0.3664499,-0.3364612,0.0299887
22,-0.32329723,-0.3052344,"('untrustworthy', 'trustworthy')",-1.1953009,-1.2318578,-0.7592991,-0.7685461,-0.009247
23,-0.72070247,-0.74526227,"('insincere', 'sincere')",4.7609305,4.574641,2.0201139,1.9146895,-0.1054244
24,-0.54662573,-0.5457716,"('dishonest', 'honest')",0.5786099,0.5141381,0.0159921,-0.0158167,-0.0318088
25,-0.29621452,-0.28036872,"('egoistic', 'altruistic')",1.1703215,1.1109089,0.4370535,0.4152701,-0.0217834
26,-0.21652535,-0.24231216,"('hardhearted', 'benevolent')",1.8140193,1.6837722,0.798747,0.72073,-0.078017
27,-0.11762694,0.029148292,"('hardhearted', 'softhearted')",1.5012379,1.4560715,0.6918055,0.7426099,0.0508044
28,-0.930612,-1.0254174,"('disloyal', 'loyal')",0.6112014,0.40957782,-0.1597053,-0.3079198,-0.1482145
29,-0.853219,-0.8269935,"('unfair', 'fair')",-0.6123691,-0.7278067,-0.732794,-0.7774001,-0.0446061
30,0.42070493,0.38118702,"('intolerant', 'tolerant')",1.2015256,1.1204866,0.8111153,0.7508368,-0.0602785
31,-1.079341,-1.0017306,"('evil', 'good')",-0.44605377,-0.569823,-0.7626974,-0.7857768,-0.0230794
32,-0.7933919,-0.835588,"('unkind', 'kind')",0.5178534,0.39922595,-0.1377693,-0.218181,-0.0804117
33,0.45671368,0.4161406,"('wrong', 'right')",-0.08157987,-0.1144357,0.1875669,0.1508524,-0.0367145
34,0.09607887,0.16541637,"('mean', 'honorable')",5.5833483,5.589948,2.8397136,2.8776822,0.0379686
35,0.27882537,0.23307508,"('corrupt', 'incorrupt')",0.028471492,-0.16289072,0.1536484,0.0350922,-0.1185562
36,-0.86817914,-0.944276,"('hostile', 'amicable')",0.2562278,0.016586982,-0.3059757,-0.4638445,-0.1578688
37,0.55715835,0.59615785,"('fake', 'genuine')",0.40364227,0.42009008,0.4804003,0.508124,0.0277237
38,-0.61285824,-0.6105318,"('untruthful', 'truthful')",0.11001367,0.10603002,-0.2514223,-0.2522509,-0.0008286
39,0.8267792,0.83278424,"('exploitative', 'cooperative')",0.21023875,0.20739979,0.518509,0.520092,0.001583
40,-0.023226297,-0.019113686,"('stingy', 'generous')",-0.8478909,-0.9029735,-0.4355586,-0.4610436,-0.025485
41,0.011129022,0.01859,"('unforgiving', 'forgiving')",0.18996568,0.09371959,0.1005474,0.0561548,-0.0443926
42,1.0078218,1.1275501,"('unreliable', 'reliable')",-2.4467132,-2.2479281,-0.7194457,-0.560189,0.1592567
43,-0.11200894,-0.035174206,"('irresponsible', 'responsible')",0.43829212,0.43181753,0.1631416,0.1983217,0.0351801
44,0.064667,0.13506818,"('prejudiced', 'unprejudiced')",-1.543027,-1.4289705,-0.73918,-0.6469511,0.0922289
45,-0.35167795,-0.32694936,"('incompetent', 'competent')",0.0047084726,-0.00087965466,-0.1734847,-0.1639145,0.0095702
46,-0.03379309,-0.037367478,"('uncompetitive', 'competitive')",-0.42535543,-0.4257106,-0.2295743,-0.231539,-0.0019647
47,0.18438107,0.26487237,"('stupid', 'smart')",4.701649,4.639836,2.4430151,2.4523542,0.0093391
48,-0.56582737,-0.62635523,"('unintelligent', 'intelligent')",0.72317266,0.67667884,0.0786726,0.0251618,-0.0535108
49,-0.21506058,-0.08942394,"('unable', 'able')",-0.29424232,-0.13084821,-0.2546515,-0.1101361,0.1445154
50,0.6644581,0.7526936,"('clumsy', 'skillful')",0.52633613,0.50734174,0.5953971,0.6300176,0.0346205
51,-0.17163798,-0.34938967,"('uneducated', 'educated')",0.4095103,0.34163785,0.1189362,-0.0038759,-0.1228121
52,-0.5237747,-0.6044113,"('irrational', 'rational')",0.2303695,0.11914267,-0.1467026,-0.2426343,-0.0959317
53,-1.2920445,-1.2620826,"('uncreative', 'creative')",0.7718041,0.7124416,-0.2601202,-0.2748205,-0.0147003
54,-0.21495697,-0.21447538,"('incapable', 'capable')",0.963374,0.9665353,0.3742085,0.3760299,0.0018214
55,-0.19545092,-0.17281058,"('incompetent', 'clever')",-0.002707217,0.012004871,-0.0990791,-0.0804029,0.0186762
56,0.3016165,0.26287717,"('impractical', 'practical')",-0.021478362,-0.008201638,0.1400691,0.1273378,-0.0127313
57,-1.2326789,-1.3100747,"('unimaginative', 'imaginative')",-2.0876913,-2.1347733,-1.6601851,-1.722424,-0.0622389
58,-0.4077661,-0.4457616,"('undiscriminating', 'discriminating')",0.17408551,0.111600034,-0.1168403,-0.1670808,-0.0502405
59,-0.041156426,-0.028793097,"('foolish', 'wise')",0.501008,0.46084085,0.2299258,0.2160239,-0.0139019
60,0.48836192,0.56102103,"('inefficient', 'efficient')",0.005360904,0.13299154,0.2468614,0.3470063,0.1001449
61,-0.6776551,-0.7691269,"('illogical', 'logical')",0.23817451,0.073219225,-0.2197403,-0.3479538,-0.1282135
62,-0.23142456,-0.14388186,"('incompetent', 'brilliant')",0.23088452,0.37880126,-0.00027,0.1174597,0.1177297
63,-0.41919798,-0.35212857,"('unperceptive', 'insightful')",1.0889572,1.20453,0.3348796,0.4262007,0.0913211
64,0.15668316,0.10189339,"('shy', 'confident')",-6.059134,-5.907545,-2.9512255,-2.9028258,0.0483997
65,-0.19605565,-0.28562513,"('insecure', 'secure')",-0.5972209,-0.5612337,-0.3966383,-0.4234294,-0.0267911
66,0.14297676,0.0996942,"('inactive', 'active')",1.2836618,1.2901604,0.7133193,0.6949273,-0.018392
67,1.0212828,1.0270097,"('doubtful', 'determined')",0.00082487054,0.06347938,0.5110539,0.5452446,0.0341907
68,-0.27195424,-0.30414745,"('dependent', 'independent')",-0.39337653,-0.4019882,-0.3326654,-0.3530678,-0.0204024
69,1.0374401,1.0515704,"('lazy', 'industrious')",-0.0010992046,0.057382934,0.5181704,0.5544767,0.0363063
70,0.102826715,0.18237749,"('lethargic', 'energetic')",0.6640912,0.7855777,0.383459,0.4839776,0.1005186
71,-0.1296869,-0.11827909,"('diffident', 'self-confident')",0.71177334,0.69709724,0.2910432,0.2894091,-0.0016341
72,-0.9129627,-0.9590903,"('unambitious', 'ambitious')",-0.80839205,-0.8277356,-0.8606774,-0.8934129,-0.0327355
73,1.1931735,1.2025319,"('helpless', 'self-reliant')",-2.6637983,-2.5674298,-0.7353124,-0.6824489,0.0528635
74,0.09439838,0.13292271,"('undedicated', 'dedicated')",0.38204962,0.32937104,0.238224,0.2311469,-0.0070771
75,0.05172032,0.054078624,"('meek', 'impulsive')",-0.114726,-0.047145244,-0.0315028,0.0034667,0.0349695
76,0.40617034,0.55382854,"('anxious', 'daring')",0.20850146,0.42635453,0.3073359,0.4900915,0.1827556
77,-0.3937605,-0.41413692,"('unmotivated', 'motivated')",-0.77659565,-0.742171,-0.5851781,-0.578154,0.0070241
78,-0.011991844,0.078985095,"('nonresilient', 'resilient')",0.61173826,0.6860501,0.2998732,0.3825176,0.0826444
79,-0.2466878,-0.23060212,"('wavering', 'unwavering')",0.2980953,0.27769357,0.0257037,0.0235457,-0.002158
80,0.47221923,0.4969074,"('dominated', 'dominating')",-1.2386479,-1.1253765,-0.3832144,-0.3142345,0.0689799
81,0.3376109,0.19949627,"('submissive', 'aggressive')",-0.6184849,-0.51195914,-0.140437,-0.1562314,-0.0157944
82,-0.8005138,-0.7772021,"('poor', 'rich')",5.2243104,5.2410593,2.2118983,2.2319286,0.0200303
83,-0.09593479,-0.15533699,"('powerless', 'powerful')",-0.8031865,-0.90768147,-0.4495606,-0.5315092,-0.0819486
84,0.18155015,0.14379771,"('inferior', 'superior')",1.277708,1.2533988,0.7296291,0.6985983,-0.0310308
85,-0.043647062,-0.033538584,"('insignificant', 'prestigious')",1.2390608,1.1738497,0.5977069,0.5701556,-0.0275513
86,-1.160633,-1.3015487,"('uninfluential', 'influential')",0.119366415,-0.034678258,-0.5206333,-0.6681135,-0.1474802
87,0.49446976,0.41400793,"('unsuccessful', 'successful')",1.2301748,1.2904162,0.8623223,0.8522121,-0.0101102
88,-0.73938835,-0.80839324,"('low', 'eminent')",0.15637037,0.09078668,-0.291509,-0.3588033,-0.0672943
