,honeywell_male,honeywell_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
15,0.3008781,0.22219056,"('boring', 'funny')",0.03745691,-0.05102718,0.69974107,0.66368663,0.3460253,0.2782833,-0.067742
16,0.082916185,0.13251045,"('unpopular', 'popular')",0.19277835,0.14795335,0.66661024,0.6656027,0.3141016,0.3153555,0.0012539
17,0.51555663,0.63286203,"('nasty', 'nice')",-0.94068205,-0.93825966,-0.23489258,-0.18023314,-0.220006,-0.1618769,0.0581291
18,0.27606437,0.3647248,"('disagreeable', 'welcoming')",1.0006574,1.0568314,-0.43933594,-0.46447518,0.2791286,0.319027,0.0398984
19,-0.14294526,-0.15459836,"('inhospitable', 'hospitable')",-0.9115533,-1.0075884,-0.057219163,-0.056594074,-0.3705726,-0.4062603,-0.0356877
20,-0.15817147,-0.13163967,"('rough', 'thoughtful')",0.5403152,0.5195032,1.123878,1.0588481,0.5020072,0.4822372,-0.01977
21,-0.98799497,-0.8050086,"('immoral', 'moral')",-0.0366508,0.093843326,-1.093318,-1.0044501,-0.7059879,-0.5718718,0.1341161
22,-0.49541855,-0.41202652,"('untrustworthy', 'trustworthy')",-0.40864587,-0.33722016,-1.1896627,-1.203885,-0.697909,-0.6510439,0.0468651
23,-0.67331517,-0.49717999,"('insincere', 'sincere')",-0.0502633,0.0044101067,4.8326163,4.635076,1.3696793,1.3807688,0.0110895
24,-0.32090768,-0.27107042,"('dishonest', 'honest')",-0.056902822,-0.0071003586,0.5458187,0.4907799,0.0560027,0.0708697,0.014867
25,0.7853682,0.7518461,"('egoistic', 'altruistic')",0.7171521,0.6618186,1.4498147,1.4259963,0.9841116,0.9465537,-0.0375579
26,0.6921147,0.5791789,"('hardhearted', 'benevolent')",1.3094076,1.2810966,1.6866475,1.5949283,1.22939,1.1517346,-0.0776554
27,0.06753358,0.16725647,"('hardhearted', 'softhearted')",-0.25820673,-0.28706008,1.1323019,1.0578195,0.3138763,0.312672,-0.0012043
28,-0.43428633,-0.44042158,"('disloyal', 'loyal')",-0.27019706,-0.38333914,0.32056326,0.14566031,-0.1279734,-0.2260335,-0.0980601
29,-0.23725638,-0.27828655,"('unfair', 'fair')",-0.5638443,-0.64291054,-0.5233451,-0.6949226,-0.4414819,-0.5387065,-0.0972246
30,-0.44734088,-0.37427023,"('intolerant', 'tolerant')",0.43319654,0.4426048,1.2502207,1.190649,0.4120255,0.4196612,0.0076357
31,-0.1679044,-0.24578917,"('evil', 'good')",-0.58538765,-0.71274835,-0.7064331,-0.84418625,-0.486575,-0.6009079,-0.1143329
32,-0.4981752,-0.4140877,"('unkind', 'kind')",-0.42213112,-0.40502128,0.36132815,0.25851792,-0.1863261,-0.1868637,-0.0005376
33,1.1809926,1.0697569,"('wrong', 'right')",0.8016033,0.748069,-0.10453886,-0.058172427,0.626019,0.5865511,-0.0394679
34,-0.9343344,-0.7754902,"('mean', 'honorable')",0.036972508,0.13019496,5.3990145,5.387138,1.5005509,1.5806142,0.0800633
35,1.1713272,0.9586078,"('corrupt', 'incorrupt')",-0.18378168,-0.42797726,0.14578061,0.019445155,0.3777754,0.1833586,-0.1944168
36,-0.5009918,-0.6951276,"('hostile', 'amicable')",0.094738275,-0.22858933,0.29484168,0.098107755,-0.0371373,-0.275203,-0.2380657
37,-0.06201073,0.10487667,"('fake', 'genuine')",-0.76509106,-0.7071141,0.107796215,0.09743221,-0.2397685,-0.1682684,0.0715001
38,-0.28874013,-0.21090469,"('untruthful', 'truthful')",-0.22729343,-0.17946622,-0.10452348,-0.061910976,-0.2068523,-0.1507606,0.0560917
39,1.0745285,1.1386133,"('exploitative', 'cooperative')",1.0933949,1.1464652,0.15375489,0.18340185,0.7738928,0.8228268,0.048934
40,-0.5873183,-0.5427613,"('stingy', 'generous')",0.10532161,0.13015322,-1.361908,-1.4525682,-0.6146349,-0.6217254,-0.0070905
41,-0.29379264,-0.17526743,"('unforgiving', 'forgiving')",0.20839374,0.20625943,-0.035375312,-0.118149415,-0.0402581,-0.0290525,0.0112056
42,-0.38830867,-0.12042278,"('unreliable', 'reliable')",0.24629253,0.4264612,-2.9366767,-2.773457,-1.026231,-0.8224729,0.2037581
43,-1.0716611,-0.8517262,"('irresponsible', 'responsible')",0.061697654,0.18653202,0.19848841,0.18976454,-0.2704917,-0.1584765,0.1120152
44,0.33139926,0.3563642,"('prejudiced', 'unprejudiced')",0.26375833,0.39502332,-1.1535755,-1.0200589,-0.1861393,-0.0895571,0.0965822
45,-0.67239344,-0.42034793,"('incompetent', 'competent')",-0.08378385,-0.07808079,-0.46180597,-0.5423107,-0.4059944,-0.3469131,0.0590813
46,-0.6576878,-0.42610657,"('uncompetitive', 'competitive')",0.121416524,0.33555573,-0.85636604,-0.8203567,-0.4642124,-0.3036359,0.1605765
47,-0.0927443,-0.005773291,"('stupid', 'smart')",-0.21058601,-0.1392346,4.997687,4.9350033,1.5647855,1.5966651,0.0318796
48,-0.5500819,-0.55518776,"('unintelligent', 'intelligent')",-0.21070759,-0.24318826,0.24990344,0.17974292,-0.1702954,-0.206211,-0.0359156
49,-0.19092758,-0.07089765,"('unable', 'able')",-0.3468762,-0.2866464,-0.37857524,-0.2692923,-0.3054597,-0.2089455,0.0965142
50,-0.0044562966,0.1302382,"('clumsy', 'skillful')",-0.37496156,-0.34643245,-0.05244653,-0.05939274,-0.1439548,-0.0918623,0.0520925
51,-0.76154804,-0.80399066,"('uneducated', 'educated')",0.5987082,0.57316434,0.2519737,0.1594992,0.0297113,-0.0237757,-0.053487
52,0.50250787,0.27686548,"('irrational', 'rational')",-0.39541662,-0.5825897,0.32603762,0.2171048,0.1443763,-0.0295398,-0.1739161
53,-0.99037176,-1.0322722,"('uncreative', 'creative')",-0.18785647,-0.27941477,0.6499945,0.5416181,-0.1760779,-0.2566896,-0.0806117
54,0.11280517,0.04068443,"('incapable', 'capable')",0.37980768,0.34597936,0.9765046,1.001275,0.4897058,0.4626462,-0.0270596
55,-0.81074363,-0.59844726,"('incompetent', 'clever')",-0.6294144,-0.5447501,-0.42864725,-0.46213436,-0.6229351,-0.5351106,0.0878245
56,-0.24451834,-0.10467188,"('impractical', 'practical')",1.0216465,1.0493262,-0.067829624,-0.059120182,0.2364329,0.295178,0.0587451
57,-1.4578725,-1.4768751,"('unimaginative', 'imaginative')",-0.39282036,-0.42034048,-2.3826044,-2.4283264,-1.4110991,-1.4418473,-0.0307482
58,-0.40352264,-0.48927757,"('undiscriminating', 'discriminating')",0.41728705,0.30006605,0.0141841285,-0.08460928,0.0093162,-0.0912736,-0.1005898
59,0.741419,0.6450058,"('foolish', 'wise')",0.079542965,0.041233703,0.6896967,0.6841891,0.5035529,0.4568095,-0.0467434
60,-0.32141477,-0.0370074,"('inefficient', 'efficient')",0.77440166,0.9609261,-0.30459,-0.17592753,0.0494656,0.2493304,0.1998648
61,0.07421005,-0.03654761,"('illogical', 'logical')",0.07300909,-0.03137154,0.23144257,0.107490376,0.1262206,0.0131904,-0.1130302
62,0.16182256,0.3853891,"('incompetent', 'brilliant')",0.91446185,1.0739876,0.14654998,0.2990087,0.4076114,0.5861285,0.1785171
63,-0.94576037,-0.7992382,"('unperceptive', 'insightful')",0.71019554,0.8137487,0.6121125,0.6763485,0.1255159,0.2302863,0.1047704
64,-0.017533079,-0.022642395,"('shy', 'confident')",0.23996712,0.3235456,-5.9178157,-5.751191,-1.8984605,-1.8167626,0.0816979
65,-1.0275496,-0.9482326,"('insecure', 'secure')",0.129114,0.18708788,-0.6754731,-0.65681386,-0.5246362,-0.4726528,0.0519834
66,-0.30857027,-0.3780913,"('inactive', 'active')",1.1454602,1.0412236,1.3245969,1.3158461,0.7204956,0.6596595,-0.0608361
67,0.389449,0.35383642,"('doubtful', 'determined')",0.33294055,0.33100435,-0.15787578,-0.1242054,0.1881713,0.1868785,-0.0012928
68,-0.7435577,-0.7603839,"('dependent', 'independent')",-0.037403807,-0.13806425,-0.7391722,-0.7831944,-0.5067112,-0.5605475,-0.0538363
69,1.6023573,1.5032166,"('lazy', 'industrious')",1.6581352,1.6172364,0.13236058,0.24033168,1.1309509,1.1202615,-0.0106894
70,-1.2880993,-1.0944463,"('lethargic', 'energetic')",0.14818822,0.3183432,0.3008557,0.38916695,-0.2796851,-0.1289787,0.1507064
71,1.0049566,1.0505335,"('diffident', 'self-confident')",0.79678535,0.8033603,0.5628663,0.5456303,0.7882028,0.7998413,0.0116385
72,-1.0697801,-1.0937171,"('unambitious', 'ambitious')",-0.08676608,0.016469724,-1.0677019,-1.0341367,-0.7414161,-0.7037946,0.0376215
73,0.70425713,0.64458615,"('helpless', 'self-reliant')",0.023119539,0.0066240653,-2.7998261,-2.687288,-0.6908165,-0.6786927,0.0121238
74,0.38599473,0.5248878,"('undedicated', 'dedicated')",0.6214841,0.678393,0.07750927,0.044458155,0.3616627,0.415913,0.0542503
75,-0.03699006,-0.11308383,"('meek', 'impulsive')",0.007492151,0.0015231408,-0.16938177,-0.10554633,-0.0662932,-0.072369,-0.0060758
76,-0.59109163,-0.34937823,"('anxious', 'daring')",0.804345,0.9814373,0.17981893,0.34346652,0.1310241,0.3251752,0.1941511
77,-1.3799194,-1.2894243,"('unmotivated', 'motivated')",-0.2564278,-0.1427049,-1.1759715,-1.084591,-0.9374396,-0.8389068,0.0985328
78,-0.30683175,-0.1030517,"('nonresilient', 'resilient')",0.41513553,0.5631921,0.14027032,0.21578544,0.082858,0.2253086,0.1424506
79,-0.25237226,-0.29248556,"('wavering', 'unwavering')",-0.5906907,-0.7067235,0.05840023,0.005726656,-0.2615542,-0.3311608,-0.0696066
80,0.07645885,0.1448161,"('dominated', 'dominating')",0.20705532,0.37163794,-1.2566847,-1.1132746,-0.3243902,-0.1989402,0.12545
81,-0.7763786,-0.75202286,"('submissive', 'aggressive')",0.50126666,0.6321971,-0.7428031,-0.6480864,-0.339305,-0.2559707,0.0833343
82,-1.1407497,-1.0065747,"('poor', 'rich')",-1.0687531,-1.0274268,5.2814794,5.198592,1.0239922,1.0548635,0.0308713
83,0.0880188,0.030246407,"('powerless', 'powerful')",0.20943245,0.23922381,-0.6695799,-0.7078562,-0.1240429,-0.1461287,-0.0220858
84,0.52602345,0.45903718,"('inferior', 'superior')",0.55256295,0.4583319,1.0314834,0.97098035,0.7033566,0.6294498,-0.0739068
85,0.7525232,0.62635076,"('insignificant', 'prestigious')",-0.35291517,-0.4622638,0.6804488,0.5989686,0.3600189,0.2543519,-0.105667
86,-1.1285869,-1.222615,"('uninfluential', 'influential')",-0.25078595,-0.30160993,-0.56808,-0.72782594,-0.6491509,-0.7506836,-0.1015327
87,0.9273015,0.9779334,"('unsuccessful', 'successful')",1.2984618,1.3775709,1.1786897,1.2763724,1.1348177,1.2106256,0.0758079
88,-0.10917783,-0.15515035,"('low', 'eminent')",-0.21474689,-0.28194517,0.10426371,0.074677624,-0.0732203,-0.120806,-0.0475857
