,fortive_male,fortive_female,tuple,corp_male,corp_female,average_male,average_female,female-male
71,-0.35169712,-0.28774637,"('diffident', 'self-confident')",0.34274125,0.32816657,-0.0044779,0.0202101,0.024688
72,-0.5803366,-0.656345,"('unambitious', 'ambitious')",-0.26142222,-0.21271078,-0.4208794,-0.4345279,-0.0136485
73,0.98590887,0.90628606,"('helpless', 'self-reliant')",-3.185096,-3.246027,-1.0995936,-1.1698705,-0.0702769
74,-0.22972351,-0.05529798,"('undedicated', 'dedicated')",-0.45898753,-0.49389148,-0.3443555,-0.2745947,0.0697608
75,-0.5327726,-0.5853652,"('meek', 'impulsive')",-0.8650286,-0.8325643,-0.6989006,-0.7089647,-0.0100641
76,0.744463,0.9051925,"('anxious', 'daring')",-0.4080084,-0.3031424,0.1682273,0.301025,0.1327977
77,-0.544091,-0.4363355,"('unmotivated', 'motivated')",-1.3278936,-1.1685754,-0.9359923,-0.8024554,0.1335369
78,-0.90436584,-0.7125254,"('nonresilient', 'resilient')",-0.10871861,-0.09745013,-0.5065422,-0.4049878,0.1015544
79,-0.91364527,-0.90939075,"('wavering', 'unwavering')",-0.61558294,-0.62798053,-0.7646141,-0.7686856,-0.0040715
80,0.116644934,0.094333336,"('dominated', 'dominating')",-1.1537715,-1.0060117,-0.5185633,-0.4558392,0.0627241
81,1.1696856,1.080674,"('submissive', 'aggressive')",-1.0174146,-0.8279425,0.0761355,0.1263658,0.0502303
82,-0.14805137,-0.054057356,"('poor', 'rich')",6.6340384,6.676386,3.2429936,3.3111644,0.0681708
83,-0.07955839,-0.029583164,"('powerless', 'powerful')",-1.0758619,-1.0790192,-0.5777102,-0.5543012,0.023409
84,0.3737801,0.20984918,"('inferior', 'superior')",0.6539444,0.62850213,0.5138623,0.4191757,-0.0946866
85,-1.0620306,-1.0759329,"('insignificant', 'prestigious')",-0.19263358,-0.28545865,-0.6273321,-0.6806958,-0.0533637
86,-1.2510104,-1.2238307,"('uninfluential', 'influential')",-0.42808878,-0.47613323,-0.8395496,-0.849982,-0.0104324
87,0.1262888,0.056017425,"('unsuccessful', 'successful')",0.5732075,0.60577124,0.3497481,0.3308943,-0.0188538
88,-0.32771793,-0.3293808,"('low', 'eminent')",-0.629926,-0.6217379,-0.478822,-0.4755594,0.0032626
