,brown_male,brown_female,tuple,forman_male,forman_female,corp_male,corp_female,average_male,average_female,female-male
56,1.9141207,1.9976238,"('impractical', 'practical')",0.53727424,0.5167334,-0.73773944,-0.6828981,0.5712185,0.6104863,0.0392678
57,0.33301234,0.1605945,"('unimaginative', 'imaginative')",-0.54504484,-0.6715887,-3.1234248,-3.2312675,-1.1118191,-1.2474205,-0.1356014
58,-0.690045,-0.73864424,"('undiscriminating', 'discriminating')",-0.6876642,-0.7478293,0.20405784,0.14149769,-0.3912171,-0.4483253,-0.0571082
59,0.24991837,0.12747975,"('foolish', 'wise')",0.5086411,0.5261895,0.32068753,0.31736356,0.359749,0.3236776,-0.0360714
60,1.6352756,1.8723943,"('inefficient', 'efficient')",-0.14896114,-0.10386518,-0.3457949,-0.12382378,0.3801732,0.5482351,0.1680619
61,0.6261258,0.5407189,"('illogical', 'logical')",-0.064250454,-0.17596194,0.68961513,0.5205012,0.4171635,0.2950861,-0.1220774
62,1.057445,1.1867545,"('incompetent', 'brilliant')",-0.0890246,-0.054482203,0.24011189,0.3966758,0.4028441,0.5096494,0.1068053
63,0.50965697,0.56120205,"('unperceptive', 'insightful')",-0.020000793,-0.024862338,0.4342934,0.5152127,0.3079832,0.3505175,0.0425343
64,0.61549824,0.5150646,"('shy', 'confident')",0.34029672,0.27968383,-6.3591366,-6.4790072,-1.8011139,-1.894753,-0.0936391
65,1.0444925,1.0307543,"('insecure', 'secure')",0.7743897,0.64699686,-0.29702935,-0.23671061,0.5072843,0.4803468,-0.0269375
66,-1.2886457,-1.3665401,"('inactive', 'active')",-0.07959304,-0.08652054,0.32810336,0.3200246,-0.3467118,-0.3776787,-0.0309669
67,0.98906565,0.95748377,"('doubtful', 'determined')",0.47676054,0.5112339,-0.5452027,-0.56319916,0.3068745,0.3018395,-0.005035
68,-0.40078074,-0.40906996,"('dependent', 'independent')",-0.11992781,-0.07421072,-0.95113957,-0.94232225,-0.490616,-0.475201,0.015415
69,-0.47095788,-0.43510008,"('lazy', 'industrious')",1.288493,1.3763294,-0.6405118,-0.60773945,0.0590078,0.1111633,0.0521555
70,0.7646472,0.8424112,"('lethargic', 'energetic')",0.25219437,0.28091934,0.09848428,0.10062222,0.3717753,0.4079843,0.036209
71,1.084918,1.1166835,"('diffident', 'self-confident')",0.89999896,0.8381313,0.5654355,0.5348096,0.8501175,0.8298748,-0.0202427
72,-0.17905027,-0.24391739,"('unambitious', 'ambitious')",-0.96644485,-1.0426589,-0.61082876,-0.59046686,-0.5854413,-0.625681,-0.0402397
73,0.60165775,0.55472004,"('helpless', 'self-reliant')",1.0315579,1.0700189,-3.095508,-3.0777676,-0.4874308,-0.4843429,0.0030879
74,0.8736454,0.89050233,"('undedicated', 'dedicated')",0.20636751,0.23175901,-0.35798573,-0.42967018,0.2406757,0.2308637,-0.009812
75,-1.5591211,-1.5733811,"('meek', 'impulsive')",-0.30215812,-0.30924317,-0.90364826,-0.85939217,-0.9216425,-0.9140054,0.0076371
76,0.2658306,0.40449488,"('anxious', 'daring')",-0.68400484,-0.5577671,-0.44876185,-0.35599917,-0.2889787,-0.1697571,0.1192216
77,0.03802126,0.11740634,"('unmotivated', 'motivated')",-0.947893,-0.9217411,-1.2305588,-1.0734255,-0.7134768,-0.6259201,0.0875567
78,-0.37675977,-0.2929361,"('nonresilient', 'resilient')",-0.4286333,-0.40915793,0.2576211,0.2522983,-0.1825907,-0.1499319,0.0326588
79,-0.81117016,-0.92251164,"('wavering', 'unwavering')",-0.27770075,-0.2845502,-0.3984379,-0.40850934,-0.4957696,-0.5385237,-0.0427541
80,0.9238566,0.8636654,"('dominated', 'dominating')",0.4039677,0.3779723,-0.9505962,-0.83001703,0.1257427,0.1372069,0.0114642
81,0.7318851,0.7779347,"('submissive', 'aggressive')",0.3120011,0.27563873,-0.94008607,-0.7849268,0.0346,0.0895489,0.0549489
82,-1.1418998,-0.9889946,"('poor', 'rich')",-0.34754628,-0.34310177,5.9800234,5.975815,1.4968591,1.5479062,0.0510471
83,0.03580244,0.031952247,"('powerless', 'powerful')",-0.5803896,-0.5816497,-1.0809077,-1.0399091,-0.5418317,-0.5298688,0.0119629
84,0.6790895,0.49429885,"('inferior', 'superior')",-0.048284933,-0.10156135,0.77779245,0.7515244,0.4695323,0.3814206,-0.0881117
85,-1.1592394,-1.0924423,"('insignificant', 'prestigious')",-0.51717514,-0.4560008,-0.032316066,-0.06294985,-0.5695769,-0.537131,0.0324459
86,0.5877672,0.5074578,"('uninfluential', 'influential')",-1.3269943,-1.463185,-0.39467204,-0.5196858,-0.3779664,-0.4918043,-0.1138379
87,0.37083006,0.20750383,"('unsuccessful', 'successful')",0.10681133,-0.050188232,0.66807663,0.6651073,0.381906,0.274141,-0.107765
88,-1.1110288,-1.1013094,"('low', 'eminent')",-1.0874411,-1.0448136,-0.62011474,-0.6330161,-0.9395282,-0.9263797,0.0131485
