,exelon_male,exelon_female,tuple,corp_male,corp_female,average_male,average_female,female-male
32,-0.7558722,-1.0344526,"('unkind', 'kind')",0.78415763,0.4973993,0.0141427,-0.2685266,-0.2826693
33,0.08515065,-0.027123183,"('wrong', 'right')",-0.84705347,-0.83057857,-0.3809514,-0.4288509,-0.0478995
34,0.2687128,0.288252,"('mean', 'honorable')",5.799068,5.969685,3.0338905,3.1289685,0.095078
35,0.24961478,0.37841493,"('corrupt', 'incorrupt')",-0.74460936,-0.6961654,-0.2474973,-0.1588752,0.0886221
36,0.15237887,0.17657459,"('hostile', 'amicable')",-0.23081222,-0.3211751,-0.0392167,-0.0723003,-0.0330836
37,-0.015156027,0.03857638,"('fake', 'genuine')",-0.08002682,-0.064220056,-0.0475914,-0.0128218,0.0347696
38,-0.6015393,-0.62693214,"('untruthful', 'truthful')",-0.048027955,0.147068,-0.3247836,-0.2399321,0.0848515
39,0.6403609,0.5981585,"('exploitative', 'cooperative')",0.1612248,0.15590766,0.4007928,0.3770331,-0.0237597
40,0.1308879,0.11362985,"('stingy', 'generous')",-2.0534186,-2.1583974,-0.9612654,-1.0223838,-0.0611184
41,-0.26479694,-0.24131162,"('unforgiving', 'forgiving')",0.00912163,-0.09143611,-0.1278377,-0.1663739,-0.0385362
42,-0.53964674,-0.45167315,"('unreliable', 'reliable')",-3.3466601,-3.277675,-1.9431534,-1.8646741,0.0784793
43,-1.0370454,-1.2004974,"('irresponsible', 'responsible')",0.26701462,0.15605798,-0.3850154,-0.5222197,-0.1372043
44,0.29103184,0.26199633,"('prejudiced', 'unprejudiced')",-1.5100694,-1.5106336,-0.6095188,-0.6243186,-0.0147998
45,-1.3505727,-1.3351694,"('incompetent', 'competent')",0.028786477,-0.040064815,-0.6608931,-0.6876171,-0.026724
46,-0.9861555,-1.1293659,"('uncompetitive', 'competitive')",-0.79958636,-0.82166547,-0.8928709,-0.9755157,-0.0826448
47,-0.3721983,-0.42175034,"('stupid', 'smart')",5.3841057,5.413375,2.5059538,2.4958122,-0.0101416
48,-0.054305952,-0.016951773,"('unintelligent', 'intelligent')",0.8241789,0.8550664,0.3849365,0.4190573,0.0341208
49,0.08626954,0.45750213,"('unable', 'able')",-0.048315503,0.097024925,0.018977,0.2772635,0.2582865
50,0.2919944,0.53840506,"('clumsy', 'skillful')",-0.042985782,-0.07546272,0.1245043,0.2314712,0.1069669
51,-0.91977066,-0.9983165,"('uneducated', 'educated')",0.42545947,0.36604738,-0.2471556,-0.3161346,-0.068979
52,0.17143345,0.1302792,"('irrational', 'rational')",0.2470757,0.15677047,0.2092546,0.1435248,-0.0657298
53,-1.2804217,-1.3328387,"('uncreative', 'creative')",0.5040646,0.36997128,-0.3881786,-0.4814337,-0.0932551
54,-0.21599203,-0.2213575,"('incapable', 'capable')",0.81736016,0.9456396,0.3006841,0.3621411,0.061457
55,-1.1373591,-1.1808182,"('incompetent', 'clever')",0.30193707,0.2372172,-0.417711,-0.4718005,-0.0540895
56,-0.70148903,-0.8765847,"('impractical', 'practical')",-0.13950557,-0.1335069,-0.4204973,-0.5050458,-0.0845485
57,-1.3317097,-1.4552561,"('unimaginative', 'imaginative')",-3.0785587,-3.0965555,-2.2051342,-2.2759058,-0.0707716
58,-0.30917472,-0.37544847,"('undiscriminating', 'discriminating')",0.3628568,0.33734792,0.026841,-0.0190503,-0.0458913
59,0.08919936,0.31629947,"('foolish', 'wise')",-0.0839678,0.009048879,0.0026158,0.1626742,0.1600584
60,-0.4572376,-0.5356311,"('inefficient', 'efficient')",0.20185348,0.3163835,-0.1276921,-0.1096238,0.0180683
61,-0.48097897,-0.7693229,"('illogical', 'logical')",0.67579114,0.40656313,0.0974061,-0.1813799,-0.278786
62,-0.09444041,0.0463263,"('incompetent', 'brilliant')",0.70692486,0.94761986,0.3062422,0.4969731,0.1907309
63,-0.85459614,-0.8341074,"('unperceptive', 'insightful')",0.329098,0.39895636,-0.2627491,-0.2175755,0.0451736
64,-0.47938916,-0.48564428,"('shy', 'confident')",-6.3539166,-6.2781243,-3.4166529,-3.3818843,0.0347686
65,-1.0166252,-1.2267014,"('insecure', 'secure')",-0.38024795,-0.43597752,-0.6984366,-0.8313395,-0.1329029
66,-0.66664106,-0.7473707,"('inactive', 'active')",0.014274474,-0.02459614,-0.3261833,-0.3859834,-0.0598001
67,0.012589477,0.016961638,"('doubtful', 'determined')",-0.28693545,-0.3767443,-0.137173,-0.1798913,-0.0427183
68,-0.4104048,-0.38361004,"('dependent', 'independent')",-0.62970495,-0.5383062,-0.5200549,-0.4609581,0.0590968
69,0.5308446,0.5607201,"('lazy', 'industrious')",-0.96175915,-0.8358247,-0.2154573,-0.1375523,0.077905
70,-1.0839672,-1.1623338,"('lethargic', 'energetic')",-0.250824,-0.16645706,-0.6673956,-0.6643955,0.0030001
71,-0.51129854,-0.5079488,"('diffident', 'self-confident')",0.18936121,0.12733804,-0.1609687,-0.1903054,-0.0293367
72,0.023761157,0.058646996,"('unambitious', 'ambitious')",-0.30015072,-0.27823475,-0.1381948,-0.1097939,0.0284009
73,1.141469,1.111739,"('helpless', 'self-reliant')",-3.262531,-3.1390176,-1.060531,-1.0136392,0.0468918
74,-0.2028644,-0.3196253,"('undedicated', 'dedicated')",-0.33118626,-0.5197809,-0.2670253,-0.4197031,-0.1526778
75,1.1416457,1.200472,"('meek', 'impulsive')",-0.57521945,-0.35921738,0.2832131,0.4206273,0.1374142
76,-0.17152524,-0.11497093,"('anxious', 'daring')",-0.27713242,-0.19016477,-0.2243288,-0.1525678,0.071761
77,-0.72170985,-0.6632989,"('unmotivated', 'motivated')",-1.1078451,-0.96376413,-0.9147775,-0.8135315,0.101246
78,-0.76775575,-0.6438726,"('nonresilient', 'resilient')",-0.09189845,-0.11937666,-0.4298271,-0.3816246,0.0482025
79,-0.08473171,-0.006100811,"('wavering', 'unwavering')",-0.58724695,-0.46463323,-0.3359893,-0.235367,0.1006223
80,-0.41364688,-0.5040632,"('dominated', 'dominating')",-1.0576984,-1.0532266,-0.7356726,-0.7786449,-0.0429723
81,-0.06196945,-0.287912,"('submissive', 'aggressive')",-0.5684818,-0.459625,-0.3152256,-0.3737685,-0.0585429
82,0.06259382,-0.05089435,"('poor', 'rich')",6.5541472,6.481,3.3083706,3.2150528,-0.0933178
83,-0.14340831,-0.27208406,"('powerless', 'powerful')",-0.6707208,-0.67332417,-0.4070646,-0.4727041,-0.0656395
84,0.17818579,0.20966816,"('inferior', 'superior')",0.90690887,0.9478874,0.5425473,0.5787778,0.0362305
85,0.6171619,0.54171985,"('insignificant', 'prestigious')",-0.10430133,-0.19264574,0.2564303,0.1745371,-0.0818932
86,-1.5853705,-1.7841065,"('uninfluential', 'influential')",-0.42260906,-0.5603843,-1.0039898,-1.1722454,-0.1682556
87,-0.4657151,-0.7014721,"('unsuccessful', 'successful')",0.5033016,0.46216348,0.0187933,-0.1196543,-0.1384476
88,-0.32967955,-0.58497757,"('low', 'eminent')",-0.19336611,-0.24119252,-0.2615228,-0.413085,-0.1515622
