,precision_male,precision_female,tuple,castparts_male,castparts_female,corp_male,corp_female,average_male,average_female,female-male
21,1.8790324,2.1701393,"('immoral', 'moral')",-0.012777735,0.151674,-0.7236426,-0.5420958,0.3808707,0.5932392,0.2123685
22,0.5021247,0.67011946,"('untrustworthy', 'trustworthy')",-0.30435154,-0.22951093,-1.2472522,-1.1680766,-0.3498263,-0.2424894,0.1073369
23,2.052701,2.2867885,"('insincere', 'sincere')",0.38964376,0.5135417,5.7541485,5.931702,2.7321644,2.9106776,0.1785132
24,0.6463994,0.7153972,"('dishonest', 'honest')",0.1801447,0.22229767,0.63815135,0.6880356,0.4882318,0.5419102,0.0536784
25,-0.43605345,-0.5409076,"('egoistic', 'altruistic')",0.26875484,0.33967042,0.9642929,0.90879476,0.2656648,0.2358525,-0.0298123
26,-0.43544057,-0.5536873,"('hardhearted', 'benevolent')",0.41147023,0.1767148,1.357637,1.1400669,0.4445556,0.2543648,-0.1901908
27,-0.5713866,-0.511353,"('hardhearted', 'softhearted')",-0.6936174,-0.5986203,1.2978164,1.132904,0.0109375,0.0076436,-0.0032939
28,0.93759763,0.9646227,"('disloyal', 'loyal')",-0.6628523,-0.7155617,0.9858577,0.9952733,0.420201,0.4147781,-0.0054229
29,-0.3494126,-0.44673184,"('unfair', 'fair')",-1.0001527,-1.0521489,-0.5394677,-0.66256595,-0.6296777,-0.7204822,-0.0908045
30,1.3609102,1.5553823,"('intolerant', 'tolerant')",0.21830958,0.3043386,0.93784195,0.89063466,0.8390206,0.9167852,0.0777646
31,-3.032938,-3.4301932,"('evil', 'good')",-0.7309524,-0.8228516,-0.6829277,-0.8963911,-1.4822726,-1.7164785,-0.2342059
32,0.44401976,0.57054764,"('unkind', 'kind')",0.51994747,0.47980925,0.7081382,0.6466942,0.5573685,0.5656837,0.0083152
33,0.5382501,0.21447863,"('wrong', 'right')",0.68017495,0.5889303,-0.4091591,-0.44043988,0.2697553,0.1209897,-0.1487656
34,0.07630781,0.09463569,"('mean', 'honorable')",0.036944825,0.18746026,5.75139,5.9896,1.9548809,2.0905654,0.1356845
35,-2.1374884,-2.4970946,"('corrupt', 'incorrupt')",-0.2964446,-0.47278127,-0.28802162,-0.41299024,-0.9073182,-1.127622,-0.2203038
36,-2.2586892,-2.6842673,"('hostile', 'amicable')",-0.8140327,-0.9557669,-0.124640025,-0.31919095,-1.0657873,-1.3197417,-0.2539544
37,0.21013872,0.3383866,"('fake', 'genuine')",-0.47749823,-0.4731745,0.039319403,0.10072066,-0.0760134,-0.0113558,0.0646576
38,0.84665745,0.8566789,"('untruthful', 'truthful')",0.3745906,0.3911951,0.29728442,0.41254872,0.5061775,0.5534743,0.0472968
39,1.8112872,1.8448658,"('exploitative', 'cooperative')",0.4449557,0.4407877,-0.13372917,-0.05927444,0.7075045,0.7421264,0.0346219
40,0.28995007,0.25941217,"('stingy', 'generous')",-0.08796681,0.008397172,-1.8372841,-1.9807898,-0.5451003,-0.5709935,-0.0258932
41,0.39109746,0.4537889,"('unforgiving', 'forgiving')",0.038934615,0.122150905,-0.03175634,-0.09123901,0.1327586,0.1615669,0.0288083
42,0.7311921,0.731094,"('unreliable', 'reliable')",0.00806419,0.061946753,-3.368015,-3.3507113,-0.8762529,-0.8525569,0.023696
43,1.8170851,1.9951082,"('irresponsible', 'responsible')",-0.15125424,-0.045348316,0.18129858,0.19436781,0.6157098,0.7147093,0.0989995
44,-0.8818395,-0.9887885,"('prejudiced', 'unprejudiced')",0.19889855,0.20963061,-1.5577369,-1.5890956,-0.7468926,-0.7894178,-0.0425252
45,1.6154003,1.8268543,"('incompetent', 'competent')",0.13543749,0.29830828,0.21190785,0.20852976,0.6542486,0.7778974,0.1236488
46,2.3216505,2.5584366,"('uncompetitive', 'competitive')",-0.52457607,-0.30219173,-0.8965628,-0.77784556,0.3001705,0.4927998,0.1926293
47,0.50780874,0.6661838,"('stupid', 'smart')",1.0228192,1.137049,5.743832,5.9464836,2.4248199,2.5832388,0.1584189
48,0.9255719,1.0461951,"('unintelligent', 'intelligent')",-0.7971222,-0.72090495,0.7477239,0.7563439,0.2920579,0.3605447,0.0684868
49,-0.08580302,-0.046383593,"('unable', 'able')",-0.75172067,-0.58788216,-0.30318764,-0.08488668,-0.3802371,-0.2397175,0.1405196
50,0.179507,0.092849374,"('clumsy', 'skillful')",0.1717473,0.14702082,0.28657466,0.2433261,0.2126096,0.1610654,-0.0515442
51,1.2959013,1.4260715,"('uneducated', 'educated')",-0.9397392,-0.9835567,0.33534437,0.29220572,0.2305021,0.2449069,0.0144048
52,-0.66978264,-0.97568834,"('irrational', 'rational')",-0.06707419,-0.28965205,0.06973696,-0.015069397,-0.2223733,-0.4268032,-0.2044299
53,0.121733114,0.15198486,"('uncreative', 'creative')",-0.8073102,-0.80063003,0.33089066,0.21424094,-0.1182288,-0.1448014,-0.0265726
54,-1.078182,-1.1933228,"('incapable', 'capable')",-0.7331339,-0.8499338,0.5990332,0.689258,-0.4040942,-0.4513328,-0.0472386
55,2.5533845,2.9569788,"('incompetent', 'clever')",-0.6747242,-0.50000525,0.17385516,0.24055608,0.6841718,0.8991765,0.2150047
56,3.0227363,3.242834,"('impractical', 'practical')",1.2274158,1.2562848,-0.55850947,-0.36467025,1.2305476,1.3781495,0.1476019
57,0.84310883,0.9439473,"('unimaginative', 'imaginative')",-0.4506093,-0.465199,-3.323489,-3.4418502,-0.9769965,-0.9877006,-0.0107041
58,0.5607971,0.46848166,"('undiscriminating', 'discriminating')",0.013364866,0.010825839,-0.09371774,-0.16637976,0.1601481,0.1043092,-0.0558389
59,-1.923817,-2.213494,"('foolish', 'wise')",-0.2980334,-0.39319915,-0.007842755,0.09586389,-0.7432311,-0.8369431,-0.093712
60,3.3638232,3.7956958,"('inefficient', 'efficient')",1.346786,1.5640559,-0.05996607,0.14939314,1.5502144,1.8363816,0.2861672
61,1.8100355,1.845034,"('illogical', 'logical')",0.044682138,0.024266504,0.33818397,0.26474118,0.7309672,0.7113473,-0.0196199
62,1.3819734,1.762599,"('incompetent', 'brilliant')",0.005259149,0.2761534,0.26108724,0.5213761,0.5494399,0.8533762,0.3039363
63,0.74023503,0.99783254,"('unperceptive', 'insightful')",-0.33281055,-0.16333795,0.65796494,0.8195427,0.3551298,0.5513457,0.1962159
64,0.66063666,0.63037497,"('shy', 'confident')",0.30229008,0.28810832,-6.5364423,-6.5065994,-1.8578385,-1.8627054,-0.0048669
65,2.461698,2.717073,"('insecure', 'secure')",0.2325151,0.20307022,-0.4550535,-0.25252026,0.7463865,0.8892076,0.1428211
66,-0.5632236,-0.78140056,"('inactive', 'active')",-0.64380676,-0.74487585,0.8320477,0.7351494,-0.1249942,-0.263709,-0.1387148
67,1.2289605,1.0746706,"('doubtful', 'determined')",1.2451521,1.1371757,-0.087842695,-0.1619605,0.7954233,0.6832952,-0.1121281
68,0.14025724,0.1526539,"('dependent', 'independent')",-1.0669134,-1.0398242,-0.5099323,-0.43324375,-0.4788628,-0.440138,0.0387248
69,-0.8085685,-1.1646916,"('lazy', 'industrious')",1.1486098,1.0666733,-0.18923382,-0.25163335,0.0502692,-0.1165505,-0.1668197
70,1.0203937,1.2001796,"('lethargic', 'energetic')",-0.3880764,-0.23903424,-0.17404297,-0.077464536,0.1527581,0.2945603,0.1418022
71,0.69722676,0.6378712,"('diffident', 'self-confident')",0.76247305,0.7970448,0.30780774,0.31928462,0.5891692,0.5847336,-0.0044356
72,1.2867808,1.4595783,"('unambitious', 'ambitious')",-0.3763093,-0.37757605,-0.48131195,-0.3662196,0.1430532,0.2385942,0.095541
73,0.4958908,0.3763649,"('helpless', 'self-reliant')",-0.021613281,-0.11627015,-3.3983028,-3.359692,-0.9746751,-1.0331992,-0.0585241
74,2.0089295,2.1229885,"('undedicated', 'dedicated')",-0.10387825,-0.024930084,-0.5062204,-0.5783026,0.466277,0.5065853,0.0403083
75,-2.2189476,-2.4332902,"('meek', 'impulsive')",-0.9542109,-1.0214505,-0.58066577,-0.58990586,-1.2512748,-1.3482156,-0.0969408
76,1.6677258,1.8846413,"('anxious', 'daring')",0.09960522,0.25983867,-0.22748947,-0.1013596,0.5132805,0.6810401,0.1677596
77,2.1450908,2.2485914,"('unmotivated', 'motivated')",-0.7412705,-0.58732873,-1.0337499,-0.87050325,0.1233568,0.2635865,0.1402297
78,0.91795737,1.0513515,"('nonresilient', 'resilient')",-0.1162356,0.06262553,0.40487203,0.4925165,0.4021979,0.5354979,0.1333
79,-1.8240032,-2.1657639,"('wavering', 'unwavering')",-0.8155956,-0.9617441,-0.124181286,-0.12554723,-0.92126,-1.0843517,-0.1630917
80,1.7301167,2.1851614,"('dominated', 'dominating')",-0.01691579,0.10795641,-1.0098339,-0.76886874,0.2344557,0.508083,0.2736273
81,0.94176334,1.2391354,"('submissive', 'aggressive')",-0.1226069,-0.022591436,-0.6993971,-0.4675657,0.0399198,0.2496594,0.2097396
82,-0.38467875,-0.2601307,"('poor', 'rich')",-0.28925157,-0.19895823,6.5770264,6.7011833,1.9676987,2.0806982,0.1129995
83,0.5146719,0.37147707,"('powerless', 'powerful')",-0.29955143,-0.28006157,-1.1371253,-1.1073104,-0.3073349,-0.3386316,-0.0312967
84,1.3654555,1.2264576,"('inferior', 'superior')",0.14855836,0.13850503,0.8874804,0.89370394,0.8004981,0.7528888,-0.0476093
85,-2.0507324,-2.48557,"('insignificant', 'prestigious')",-0.7268124,-0.85890174,0.046496235,-0.1055709,-0.9103495,-1.1500142,-0.2396647
86,1.4250146,1.5586054,"('uninfluential', 'influential')",-0.36964864,-0.47180668,-0.2345392,-0.35870332,0.2736089,0.2426985,-0.0309104
87,2.0594327,2.1809065,"('unsuccessful', 'successful')",0.7293539,0.76561326,0.84936714,1.0900244,1.2127179,1.3455148,0.1327969
88,-0.9005388,-0.8486401,"('low', 'eminent')",-0.4195283,-0.46974432,-0.4075907,-0.46060005,-0.5758859,-0.5929948,-0.0171089
