,pinnacle_male,pinnacle_female,tuple,west_male,west_female,capital_male,capital_female,corp_male,corp_female,average_male,average_female,female-male
66,-0.5858909,-0.6956472,"('inactive', 'active')",0.48062128,0.43018356,1.9321281,1.8795838,1.1726846,1.1176269,0.7498858,0.6829368,-0.066949
67,0.042174615,-0.12598623,"('doubtful', 'determined')",0.5510057,0.46639746,0.79703814,0.79897684,-0.2776644,-0.31351233,0.2781385,0.2064689,-0.0716696
68,0.40547627,0.45283297,"('dependent', 'independent')",0.08847232,0.07807307,-1.3087646,-1.4177083,-1.1215688,-1.1119717,-0.4840962,-0.4996935,-0.0155973
69,-2.031562,-2.3071983,"('lazy', 'industrious')",-0.37159163,-0.41078404,2.3090816,2.212631,-0.34529573,-0.46928605,-0.109842,-0.2436593,-0.1338173
70,1.5623676,1.7708229,"('lethargic', 'energetic')",0.78146034,0.73451096,0.21132524,0.3108739,0.18471882,0.3461373,0.684968,0.7905863,0.1056183
71,0.02773802,-0.1352033,"('diffident', 'self-confident')",1.0091838,0.968211,1.3525327,1.3348193,0.7845107,0.72845685,0.7934912,0.724071,-0.0694202
72,1.2777053,1.3745035,"('unambitious', 'ambitious')",0.22840656,0.26353526,0.6064977,0.673387,-0.74937004,-0.59644204,0.3408099,0.4287459,0.087936
73,0.51501966,0.48544878,"('helpless', 'self-reliant')",0.8832182,0.9005778,0.6420342,0.65991646,-3.617039,-3.6324103,-0.3941917,-0.3966168,-0.0024251
74,1.4434114,1.555755,"('undedicated', 'dedicated')",0.22762874,0.28116593,0.14154407,0.13346457,-0.5697987,-0.5815484,0.3106964,0.3472093,0.0365129
75,-2.1696773,-2.2986553,"('meek', 'impulsive')",-0.67822194,-0.72260153,0.11402831,0.13335806,-0.5152305,-0.45474395,-0.8122754,-0.8356607,-0.0233853
76,2.1318886,2.4361262,"('anxious', 'daring')",1.2523577,1.3955824,0.51599145,0.67388797,-0.21204956,0.0073991194,0.9220471,1.1282489,0.2062018
77,1.2367103,1.4043419,"('unmotivated', 'motivated')",0.10968924,-0.04669877,1.4364024,1.3818438,-0.8718087,-0.75723577,0.4777483,0.4955628,0.0178145
78,0.65590805,0.7357678,"('nonresilient', 'resilient')",-0.35338396,-0.3093576,1.0747032,1.0964352,0.3263858,0.42003578,0.4259033,0.4857203,0.059817
79,-1.2367123,-1.4962285,"('wavering', 'unwavering')",-0.65883803,-0.73204845,0.6693528,0.57964903,-0.21047723,-0.24536565,-0.3591687,-0.4734984,-0.1143297
80,1.6619447,1.9406188,"('dominated', 'dominating')",0.43931818,0.46247852,-0.5994187,-0.46403968,-0.754265,-0.52196854,0.1868948,0.3542722,0.1673774
81,1.5958455,1.7611957,"('submissive', 'aggressive')",0.5596813,0.35951516,0.44895393,0.5103689,-0.81740284,-0.61793935,0.4467694,0.5032851,0.0565157
82,-0.24289589,-0.10762456,"('poor', 'rich')",-0.07630333,-0.06635748,-0.19576772,-0.16299625,6.071013,6.21461,1.3890115,1.4694079,0.0803964
83,0.32654688,0.31355956,"('powerless', 'powerful')",-0.009766214,-0.046415746,1.5935484,1.5829837,-0.70793706,-0.6959264,0.300598,0.2885503,-0.0120477
84,0.5782688,0.42065543,"('inferior', 'superior')",-0.055698786,-0.15982598,0.41957527,0.38468006,0.52222985,0.45810765,0.3660938,0.2759043,-0.0901895
85,-2.1344912,-2.580191,"('insignificant', 'prestigious')",-1.2845126,-1.3276548,1.9629729,1.8576381,0.1856731,-0.014766015,-0.3175895,-0.5162434,-0.1986539
86,0.81548095,0.9806217,"('uninfluential', 'influential')",0.12440571,-0.07622638,-0.7116029,-0.7820352,-0.6237173,-0.6835231,-0.0988584,-0.1402907,-0.0414323
87,-0.07061332,-0.07241942,"('unsuccessful', 'successful')",0.7417037,0.63338244,1.2975478,1.35263,0.7577182,0.84557,0.6815891,0.6897908,0.0082017
88,0.13680811,0.0352344,"('low', 'eminent')",-0.6433978,-0.7765929,-0.28596395,-0.35943982,-0.43888843,-0.48483258,-0.3078605,-0.3964077,-0.0885472
