,equity_male,equity_female,tuple,residential_male,residential_female,average_male,average_female,female-male
29,-0.7959536,-0.7987281,"('unfair', 'fair')",-0.9128279,-1.0037564,-0.8543907,-0.9012423,-0.0468516
30,1.2761806,1.3040847,"('intolerant', 'tolerant')",1.4046457,1.4118865,1.3404131,1.3579855,0.0175724
31,-0.7609133,-0.57226557,"('evil', 'good')",-1.1379762,-1.1090388,-0.9494448,-0.8406522,0.1087926
32,0.47093105,0.44073683,"('unkind', 'kind')",1.2984303,1.2768148,0.8846807,0.8587759,-0.0259048
33,1.0132438,0.9748866,"('wrong', 'right')",0.3855054,0.28968927,0.6993746,0.6322879,-0.0670867
34,1.1257201,1.3561143,"('mean', 'honorable')",5.2868986,5.3758693,3.2063093,3.3659918,0.1596825
35,0.06135168,-0.059374675,"('corrupt', 'incorrupt')",-0.63856727,-0.7290368,-0.2886078,-0.3942057,-0.1055979
36,0.9342539,0.9779046,"('hostile', 'amicable')",-0.3928774,-0.4443132,0.2706882,0.2667957,-0.0038925
37,-0.78067684,-0.76600903,"('fake', 'genuine')",0.6936249,0.71469307,-0.043526,-0.025658,0.017868
38,0.20094594,0.25745252,"('untruthful', 'truthful')",0.75145054,0.73504287,0.4761983,0.4962477,0.0200494
39,1.3647003,1.426616,"('exploitative', 'cooperative')",0.65056497,0.6361284,1.0076326,1.0313722,0.0237396
40,0.49758485,0.5409902,"('stingy', 'generous')",-2.1287985,-2.2218504,-0.8156068,-0.8404301,-0.0248233
41,0.3542238,0.44311625,"('unforgiving', 'forgiving')",0.41441137,0.41740063,0.3843176,0.4302585,0.0459409
42,0.48642427,0.518051,"('unreliable', 'reliable')",-3.148208,-3.125822,-1.3308918,-1.3038855,0.0270063
43,1.0916106,1.1676617,"('irresponsible', 'responsible')",1.7941417,1.7640407,1.4428761,1.4658512,0.0229751
44,-1.0011759,-0.9257102,"('prejudiced', 'unprejudiced')",-1.2319167,-1.1747518,-1.1165463,-1.050231,0.0663153
45,-0.6738498,-0.6070088,"('incompetent', 'competent')",0.4718314,0.476318,-0.1010092,-0.0653454,0.0356638
46,-0.25975603,-0.2337631,"('uncompetitive', 'competitive')",-0.7887643,-0.8305573,-0.5242602,-0.5321602,-0.0079
47,0.4880436,0.49993148,"('stupid', 'smart')",5.777758,5.8586826,3.132901,3.179307,0.046406
48,-0.28391436,-0.3108169,"('unintelligent', 'intelligent')",0.06569114,0.082425214,-0.1091116,-0.1141959,-0.0050843
49,0.19977407,0.31755835,"('unable', 'able')",-0.43400615,-0.36068222,-0.117116,-0.0215619,0.0955541
50,0.1623327,0.15666388,"('clumsy', 'skillful')",-0.01314117,-0.03294936,0.0745958,0.0618573,-0.0127385
51,-0.6912477,-0.8530775,"('uneducated', 'educated')",0.2504073,0.18821073,-0.2204202,-0.3324334,-0.1120132
52,0.40217823,0.3174336,"('irrational', 'rational')",0.033833563,-0.05285621,0.2180059,0.1322887,-0.0857172
53,0.08437152,-0.019287989,"('uncreative', 'creative')",0.2535218,0.18943685,0.1689467,0.0850744,-0.0838723
54,0.76255816,0.7010593,"('incapable', 'capable')",1.568903,1.5626485,1.1657306,1.1318539,-0.0338767
55,-0.2540547,-0.22351739,"('incompetent', 'clever')",0.0067987945,0.04812721,-0.123628,-0.0876951,0.0359329
56,0.60877246,0.5427876,"('impractical', 'practical')",0.55475235,0.5628323,0.5817624,0.55281,-0.0289524
57,-0.01366343,-0.07242934,"('unimaginative', 'imaginative')",-2.7177303,-2.7230327,-1.3656969,-1.3977311,-0.0320342
58,0.6203047,0.64248246,"('undiscriminating', 'discriminating')",0.39890274,0.37713864,0.5096037,0.5098106,0.0002069
59,0.89096034,0.8924617,"('foolish', 'wise')",0.3920038,0.35747987,0.6414821,0.6249708,-0.0165113
60,0.2536683,0.28599152,"('inefficient', 'efficient')",0.43827146,0.52589697,0.3459699,0.4059442,0.0599743
61,1.0867974,1.0142269,"('illogical', 'logical')",0.5939064,0.45098466,0.8403519,0.7326058,-0.1077461
62,0.50583917,0.56964135,"('incompetent', 'brilliant')",0.54998475,0.5924297,0.527912,0.5810355,0.0531235
63,0.5865852,0.6617143,"('unperceptive', 'insightful')",0.73592436,0.7919239,0.6612548,0.7268191,0.0655643
64,-0.39784282,-0.50091136,"('shy', 'confident')",-6.865333,-6.881658,-3.631588,-3.6912847,-0.0596967
65,0.37005773,0.35929126,"('insecure', 'secure')",-0.297595,-0.28386062,0.0362314,0.0377153,0.0014839
66,1.1218103,1.0393069,"('inactive', 'active')",0.95150167,0.8200656,1.036656,0.9296862,-0.1069698
67,0.17481722,0.0859791,"('doubtful', 'determined')",0.029458113,0.09684021,0.1021377,0.0914097,-0.010728
68,-1.2009492,-1.1913998,"('dependent', 'independent')",-1.5190517,-1.5367625,-1.3600004,-1.3640811,-0.0040807
69,0.7942552,0.8347184,"('lazy', 'industrious')",-1.0466734,-1.1067692,-0.1262091,-0.1360254,-0.0098163
70,0.7255381,0.7605905,"('lethargic', 'energetic')",0.7788462,0.7495287,0.7521921,0.7550596,0.0028675
71,1.9310864,1.8915939,"('diffident', 'self-confident')",1.4736626,1.4286149,1.7023745,1.6601044,-0.0422701
72,0.36484155,0.36025423,"('unambitious', 'ambitious')",0.2234352,0.27157965,0.2941384,0.315917,0.0217786
73,1.2896526,1.3213314,"('helpless', 'self-reliant')",-3.367555,-3.3625932,-1.0389512,-1.0206308,0.0183204
74,0.6369848,0.64551175,"('undedicated', 'dedicated')",0.19063905,0.21721733,0.4138119,0.4313645,0.0175526
75,-0.3367528,-0.32480335,"('meek', 'impulsive')",-1.0592272,-1.0256332,-0.69799,-0.6752183,0.0227717
76,0.39026332,0.38448533,"('anxious', 'daring')",0.2036905,0.22684625,0.2969769,0.3056658,0.0086889
77,-0.075513415,-0.06905055,"('unmotivated', 'motivated')",-1.3483313,-1.2598981,-0.7119223,-0.6644743,0.047448
78,0.111993656,0.18748036,"('nonresilient', 'resilient')",0.1881799,0.20104155,0.1500868,0.194261,0.0441742
79,0.48809507,0.47526616,"('wavering', 'unwavering')",0.2712484,0.28262267,0.3796718,0.3789444,-0.0007274
80,-0.68686426,-0.791216,"('dominated', 'dominating')",-0.62413335,-0.6209829,-0.6554988,-0.7060995,-0.0506007
81,-0.39560807,-0.5156331,"('submissive', 'aggressive')",-0.5306853,-0.4623517,-0.4631467,-0.4889924,-0.0258457
82,-1.2883439,-1.2419462,"('poor', 'rich')",6.2949967,6.3528585,2.5033264,2.5554562,0.0521298
83,1.2677847,1.1921437,"('powerless', 'powerful')",-0.07201952,-0.13406692,0.5978826,0.5290384,-0.0688442
84,0.32532123,0.30956277,"('inferior', 'superior')",0.15732399,0.108705804,0.2413226,0.2091343,-0.0321883
85,2.1850877,2.2374578,"('insignificant', 'prestigious')",0.29217646,0.1810469,1.2386321,1.2092524,-0.0293797
86,-0.9840976,-1.0390595,"('uninfluential', 'influential')",0.16726932,0.088921264,-0.4084141,-0.4750691,-0.066655
87,0.648211,0.46692407,"('unsuccessful', 'successful')",0.714789,0.6394711,0.6815,0.5531976,-0.1283024
88,0.74295735,0.5010735,"('low', 'eminent')",0.024175718,0.006385126,0.3835665,0.2537293,-0.1298372
