,edison_male,edison_female,tuple,international_male,international_female,average_male,average_female,female-male
37,0.17951676,0.09645283,"('fake', 'genuine')",0.4363856,0.40476894,0.3079512,0.2506109,-0.0573403
38,0.10566835,0.105547965,"('untruthful', 'truthful')",0.58127105,0.64048916,0.3434697,0.3730186,0.0295489
39,0.4908714,0.5364181,"('exploitative', 'cooperative')",0.43346742,0.42673248,0.4621694,0.4815753,0.0194059
40,0.15381962,0.25056744,"('stingy', 'generous')",-2.2884703,-2.3215418,-1.0673254,-1.0354872,0.0318382
41,-0.3771946,-0.35242763,"('unforgiving', 'forgiving')",0.14242749,0.060396545,-0.1173836,-0.1460155,-0.0286319
42,-0.90873045,-1.0475699,"('unreliable', 'reliable')",-3.2398868,-3.337873,-2.0743086,-2.1927214,-0.1184128
43,-0.14229046,-0.12161705,"('irresponsible', 'responsible')",0.39747575,0.39347827,0.1275927,0.1359306,0.0083379
44,-0.7549368,-0.7825417,"('prejudiced', 'unprejudiced')",-0.8582097,-0.826958,-0.8065733,-0.8047498,0.0018235
45,-1.4987043,-1.5712166,"('incompetent', 'competent')",-0.29807562,-0.33851746,-0.8983899,-0.954867,-0.0564771
46,-0.8022383,-0.8603243,"('uncompetitive', 'competitive')",-0.7482728,-0.7641599,-0.7752556,-0.8122422,-0.0369866
47,0.11959567,0.18265666,"('stupid', 'smart')",5.274298,5.3671145,2.6969469,2.7748857,0.0779388
48,0.58025664,0.5876896,"('unintelligent', 'intelligent')",0.28533313,0.28997928,0.4327949,0.4388344,0.0060395
49,-0.23813255,-0.2196983,"('unable', 'able')",-0.18034332,-0.15171058,-0.2092379,-0.1857044,0.0235335
50,-1.053583,-1.1911083,"('clumsy', 'skillful')",0.22257598,0.11848224,-0.4155035,-0.5363131,-0.1208096
51,-0.74489224,-0.88611585,"('uneducated', 'educated')",0.8519574,0.76112175,0.0535326,-0.062497,-0.1160296
52,-0.18136987,-0.29829204,"('irrational', 'rational')",-0.1304639,-0.25647238,-0.1559169,-0.2773822,-0.1214653
53,0.2962679,0.23411885,"('uncreative', 'creative')",-0.124015026,-0.18237406,0.0861264,0.0258724,-0.060254
54,-0.95870495,-1.030952,"('incapable', 'capable')",0.94774574,0.9882581,-0.0054796,-0.0213469,-0.0158673
55,-0.13554414,-0.14331514,"('incompetent', 'clever')",-0.44447643,-0.46336243,-0.2900103,-0.3033388,-0.0133285
56,1.0691308,0.89392626,"('impractical', 'practical')",0.37806863,0.31696427,0.7235997,0.6054453,-0.1181544
57,0.25418654,0.14561975,"('unimaginative', 'imaginative')",-3.44102,-3.4334505,-1.5934167,-1.6439154,-0.0504987
58,0.6942979,0.6545338,"('undiscriminating', 'discriminating')",0.13321945,0.08373203,0.4137587,0.3691329,-0.0446258
59,0.17073566,0.17197157,"('foolish', 'wise')",0.41008765,0.42836764,0.2904117,0.3001696,0.0097579
60,0.20793125,0.23117568,"('inefficient', 'efficient')",-0.13016877,-0.0643147,0.0388812,0.0834305,0.0445493
61,0.15021676,0.02048665,"('illogical', 'logical')",0.20766312,0.03646436,0.1789399,0.0284755,-0.1504644
62,0.37192315,0.40868288,"('incompetent', 'brilliant')",0.18736744,0.2568376,0.2796453,0.3327602,0.0531149
63,-0.6026507,-0.572302,"('unperceptive', 'insightful')",0.8153031,0.85216916,0.1063262,0.1399336,0.0336074
64,-1.0258026,-1.041265,"('shy', 'confident')",-6.530098,-6.6082582,-3.7779503,-3.8247616,-0.0468113
65,0.175603,0.0527355,"('insecure', 'secure')",-0.021195382,-0.045723144,0.0772038,0.0035062,-0.0736976
66,-0.59955513,-0.5564487,"('inactive', 'active')",1.2906094,1.358969,0.3455271,0.4012601,0.055733
67,-0.34039253,-0.45401955,"('doubtful', 'determined')",-0.13558444,-0.17975056,-0.2379885,-0.3168851,-0.0788966
68,-0.5854475,-0.7149632,"('dependent', 'independent')",-0.14269485,-0.1761509,-0.3640712,-0.4455571,-0.0814859
69,0.57913464,0.58325833,"('lazy', 'industrious')",-0.47760612,-0.4662383,0.0507643,0.05851,0.0077457
70,-0.95778537,-0.92193615,"('lethargic', 'energetic')",0.54843056,0.47222158,-0.2046774,-0.2248573,-0.0201799
71,0.7242515,0.7515011,"('diffident', 'self-confident')",0.9739536,0.9223556,0.8491026,0.8369284,-0.0121742
72,0.94252956,1.0131037,"('unambitious', 'ambitious')",-0.39196068,-0.31935644,0.2752844,0.3468736,0.0715892
73,1.1499269,1.0749446,"('helpless', 'self-reliant')",-3.5990884,-3.6591346,-1.2245808,-1.2920949,-0.0675141
74,-0.10378129,-0.14880082,"('undedicated', 'dedicated')",0.035175677,-0.038649656,-0.0343028,-0.0937252,-0.0594224
75,-0.809206,-0.8539205,"('meek', 'impulsive')",-0.31211147,-0.20882425,-0.5606588,-0.5313724,0.0292864
76,-0.7975434,-0.8522549,"('anxious', 'daring')",0.4321798,0.4198672,-0.1826818,-0.2161939,-0.0335121
77,-1.4606961,-1.450436,"('unmotivated', 'motivated')",-1.5350993,-1.4519534,-1.4978976,-1.4511948,0.0467028
78,-0.85822994,-0.770469,"('nonresilient', 'resilient')",-0.07684246,-0.054154523,-0.4675362,-0.4123118,0.0552244
79,-0.4168401,-0.49141115,"('wavering', 'unwavering')",0.43173906,0.4917917,0.0074495,0.0001903,-0.0072592
80,0.08636604,-0.0033667088,"('dominated', 'dominating')",-0.24701248,-0.24114926,-0.0803232,-0.122258,-0.0419348
81,-0.706435,-0.8468964,"('submissive', 'aggressive')",-0.6032213,-0.487117,-0.6548282,-0.6670067,-0.0121785
82,-0.90292895,-1.0302684,"('poor', 'rich')",5.5129776,5.4891696,2.3050244,2.2294507,-0.0755737
83,0.20773534,0.17461641,"('powerless', 'powerful')",-0.71686465,-0.7446678,-0.2545646,-0.2850257,-0.0304611
84,0.5904963,0.4403218,"('inferior', 'superior')",0.71924156,0.6650883,0.654869,0.552705,-0.102164
85,0.660464,0.64712685,"('insignificant', 'prestigious')",0.016533654,0.012064837,0.3384988,0.3295958,-0.008903
86,0.44820654,0.35200772,"('uninfluential', 'influential')",-0.056396827,-0.13898993,0.1959049,0.1065089,-0.089396
87,-0.21126872,-0.343204,"('unsuccessful', 'successful')",0.9317455,0.9684645,0.3602384,0.3126302,-0.0476082
88,1.104901,0.8240981,"('low', 'eminent')",0.7527796,0.7000147,0.9288403,0.7620564,-0.1667839
