,brochure_male,brochure_female,tuple,average_male,average_female,female-male
28,-1.0877572,-1.2620615,"('disloyal', 'loyal')",-1.0877572,-1.2620615,-0.1743043
29,-0.425057,-0.3666595,"('unfair', 'fair')",-0.425057,-0.3666595,0.0583975
30,0.281692,0.123441264,"('intolerant', 'tolerant')",0.281692,0.1234413,-0.1582507
31,-1.0006338,-0.9045513,"('evil', 'good')",-1.0006338,-0.9045513,0.0960825
32,-0.03016672,-0.2214644,"('unkind', 'kind')",-0.0301667,-0.2214644,-0.1912977
33,0.11885096,0.17929159,"('wrong', 'right')",0.118851,0.1792916,0.0604406
34,0.7232549,0.89137316,"('mean', 'honorable')",0.7232549,0.8913732,0.1681183
35,-0.34280398,-0.40546453,"('corrupt', 'incorrupt')",-0.342804,-0.4054645,-0.0626605
36,-1.2165693,-1.3131423,"('hostile', 'amicable')",-1.2165693,-1.3131423,-0.096573
37,-1.2052859,-1.1385093,"('fake', 'genuine')",-1.2052859,-1.1385093,0.0667766
38,0.22939338,0.17268935,"('untruthful', 'truthful')",0.2293934,0.1726893,-0.0567041
39,-0.070455804,-0.06715985,"('exploitative', 'cooperative')",-0.0704558,-0.0671598,0.003296
40,-0.79843765,-0.6436346,"('stingy', 'generous')",-0.7984377,-0.6436346,0.1548031
41,0.056654315,-0.03395947,"('unforgiving', 'forgiving')",0.0566543,-0.0339595,-0.0906138
42,0.4068679,0.45966816,"('unreliable', 'reliable')",0.4068679,0.4596682,0.0528003
43,-0.16801977,-0.15663545,"('irresponsible', 'responsible')",-0.1680198,-0.1566354,0.0113844
44,0.03172345,0.14892082,"('prejudiced', 'unprejudiced')",0.0317235,0.1489208,0.1171973
45,0.11513793,0.022446305,"('incompetent', 'competent')",0.1151379,0.0224463,-0.0926916
46,0.033773974,-0.07220441,"('uncompetitive', 'competitive')",0.033774,-0.0722044,-0.1059784
47,1.4354697,1.463071,"('stupid', 'smart')",1.4354697,1.463071,0.0276013
48,-0.60859025,-0.69731694,"('unintelligent', 'intelligent')",-0.6085902,-0.6973169,-0.0887267
49,-0.5428181,-0.50598747,"('unable', 'able')",-0.5428181,-0.5059875,0.0368306
50,0.30230507,0.27432272,"('clumsy', 'skillful')",0.3023051,0.2743227,-0.0279824
51,0.5581768,0.43255123,"('uneducated', 'educated')",0.5581768,0.4325512,-0.1256256
52,-0.9777705,-1.002422,"('irrational', 'rational')",-0.9777705,-1.002422,-0.0246515
53,-0.64344084,-0.75899184,"('uncreative', 'creative')",-0.6434408,-0.7589918,-0.115551
54,0.58277315,0.5265046,"('incapable', 'capable')",0.5827731,0.5265046,-0.0562685
55,0.21552819,0.22122562,"('incompetent', 'clever')",0.2155282,0.2212256,0.0056974
56,1.1328795,1.0357115,"('impractical', 'practical')",1.1328795,1.0357115,-0.097168
57,-0.27004075,-0.45674542,"('unimaginative', 'imaginative')",-0.2700408,-0.4567454,-0.1867046
58,1.3874115,1.3759587,"('undiscriminating', 'discriminating')",1.3874115,1.3759587,-0.0114528
59,-0.2781921,-0.21754502,"('foolish', 'wise')",-0.2781921,-0.217545,0.0606471
60,0.05603663,0.117356926,"('inefficient', 'efficient')",0.0560366,0.1173569,0.0613203
61,-0.30910087,-0.39281058,"('illogical', 'logical')",-0.3091009,-0.3928106,-0.0837097
62,0.22355624,0.25254512,"('incompetent', 'brilliant')",0.2235562,0.2525451,0.0289889
63,0.5316231,0.5214986,"('unperceptive', 'insightful')",0.5316231,0.5214986,-0.0101245
64,-0.49911702,-0.48041207,"('shy', 'confident')",-0.499117,-0.4804121,0.0187049
65,0.28755823,0.22464,"('insecure', 'secure')",0.2875582,0.22464,-0.0629182
66,-0.3653703,-0.27841607,"('inactive', 'active')",-0.3653703,-0.2784161,0.0869542
67,0.5909822,0.5626093,"('doubtful', 'determined')",0.5909822,0.5626093,-0.0283729
68,-0.22486445,-0.13306117,"('dependent', 'independent')",-0.2248645,-0.1330612,0.0918033
69,-0.039502576,0.10987075,"('lazy', 'industrious')",-0.0395026,0.1098707,0.1493733
70,1.2033328,1.1992592,"('lethargic', 'energetic')",1.2033328,1.1992592,-0.0040736
71,-0.72563267,-0.5987932,"('diffident', 'self-confident')",-0.7256327,-0.5987932,0.1268395
72,0.15348919,0.13289683,"('unambitious', 'ambitious')",0.1534892,0.1328968,-0.0205924
73,0.18341932,0.32032993,"('helpless', 'self-reliant')",0.1834193,0.3203299,0.1369106
74,-0.2424525,-0.28307337,"('undedicated', 'dedicated')",-0.2424525,-0.2830734,-0.0406209
75,0.79640955,0.80701786,"('meek', 'impulsive')",0.7964095,0.8070179,0.0106084
76,0.42129523,0.45913103,"('anxious', 'daring')",0.4212952,0.459131,0.0378358
77,-0.28653145,-0.23144047,"('unmotivated', 'motivated')",-0.2865314,-0.2314405,0.0550909
78,-0.6761673,-0.64995855,"('nonresilient', 'resilient')",-0.6761673,-0.6499586,0.0262087
79,-0.46704295,-0.507929,"('wavering', 'unwavering')",-0.467043,-0.507929,-0.040886
80,1.2743341,1.2597892,"('dominated', 'dominating')",1.2743341,1.2597892,-0.0145449
81,1.1579336,1.0148513,"('submissive', 'aggressive')",1.1579336,1.0148513,-0.1430823
82,0.9745816,0.99209696,"('poor', 'rich')",0.9745816,0.992097,0.0175154
83,0.12455129,0.04979555,"('powerless', 'powerful')",0.1245513,0.0497955,-0.0747558
84,-0.631685,-0.6246104,"('inferior', 'superior')",-0.631685,-0.6246104,0.0070746
85,-0.29251418,-0.28236306,"('insignificant', 'prestigious')",-0.2925142,-0.2823631,0.0101511
86,0.2852032,0.11814061,"('uninfluential', 'influential')",0.2852032,0.1181406,-0.1670626
87,0.36599606,0.40862596,"('unsuccessful', 'successful')",0.3659961,0.408626,0.0426299
88,0.7525861,0.559905,"('low', 'eminent')",0.7525861,0.559905,-0.1926811
