,activision_male,activision_female,tuple,blizzard_male,blizzard_female,inc_male,inc_female,average_male,average_female,female-male
68,-0.24913466,-0.27339306,"('dependent', 'independent')",-1.1109648,-1.1114614,-0.1528384,-0.1799433,-0.5043126,-0.5215993,-0.0172867
69,2.698721,2.7138855,"('lazy', 'industrious')",1.0263985,1.0896771,-0.4616071,-0.26915604,1.0878375,1.1781356,0.0902981
70,-2.098824,-2.055399,"('lethargic', 'energetic')",-1.6769807,-1.7092791,-0.05023257,-0.09849872,-1.2753458,-1.2877256,-0.0123798
71,0.59418374,0.63400984,"('diffident', 'self-confident')",1.8747491,1.9195178,0.33982772,0.40025035,0.9362535,0.9845927,0.0483392
72,-1.2651186,-1.2516576,"('unambitious', 'ambitious')",-0.7810557,-0.8078532,-1.3508118,-1.3405403,-1.1323287,-1.1333504,-0.0010217
73,1.0423702,1.1191441,"('helpless', 'self-reliant')",-0.72130316,-0.6098737,-2.767204,-2.674968,-0.815379,-0.7218992,0.0934798
74,-1.3720897,-1.3348516,"('undedicated', 'dedicated')",0.041169647,0.05460611,0.08311649,0.024259841,-0.4159345,-0.4186619,-0.0027274
75,1.4549125,1.5352812,"('meek', 'impulsive')",-0.33342832,-0.26977217,0.19391891,0.31676129,0.4384677,0.5274234,0.0889557
76,-1.7390064,-1.7568294,"('anxious', 'daring')",-1.1281245,-1.1958654,0.12628989,0.10998961,-0.9136136,-0.9475684,-0.0339548
77,-1.281642,-1.3501132,"('unmotivated', 'motivated')",-0.543333,-0.64554614,-0.78402776,-0.82758296,-0.8696676,-0.9410807,-0.0714131
78,-1.2198126,-1.188326,"('nonresilient', 'resilient')",0.46891975,0.40275744,0.50164497,0.4965975,-0.0830826,-0.0963237,-0.0132411
79,1.0466512,1.0636381,"('wavering', 'unwavering')",-0.444843,-0.38198462,0.27100408,0.2872866,0.2909374,0.32298,0.0320426
80,-2.0443518,-2.0494845,"('dominated', 'dominating')",-1.1446569,-1.1517084,-1.6383438,-1.6088656,-1.6091175,-1.6033529,0.0057646
81,-2.2949028,-2.377507,"('submissive', 'aggressive')",-1.1088294,-1.2004201,-0.9710959,-1.0191628,-1.4582761,-1.5323633,-0.0740872
82,-1.3226379,-1.2484467,"('poor', 'rich')",0.29908845,0.30745134,4.8176517,4.7823973,1.2647007,1.2804674,0.0157667
83,-0.36666027,-0.39234805,"('powerless', 'powerful')",-0.4556943,-0.4395141,-1.0416396,-1.0831544,-0.6213314,-0.6383389,-0.0170075
84,0.89479417,0.77423334,"('inferior', 'superior')",1.0689,0.975311,1.2229956,1.2121359,1.06223,0.9872268,-0.0750032
85,1.4361632,1.5148059,"('insignificant', 'prestigious')",1.0974542,1.1400114,0.6752308,0.77407795,1.0696161,1.1429651,0.073349
86,-1.9660594,-2.1214306,"('uninfluential', 'influential')",0.836408,0.63237214,-0.19667822,-0.48309237,-0.4421099,-0.6573836,-0.2152737
87,-0.55376637,-0.5149372,"('unsuccessful', 'successful')",-0.35089377,-0.36818594,0.4480567,0.51889694,-0.1522011,-0.1214087,0.0307924
88,-0.056576714,-0.06604446,"('low', 'eminent')",0.22523697,0.22850648,0.06991601,-0.0070489347,0.0795254,0.0518044,-0.027721
