,visa_male,visa_female,tuple,inc_male,inc_female,average_male,average_female,female-male
51,-0.26535237,-0.36854917,"('uneducated', 'educated')",0.78302765,0.6843224,0.2588376,0.1578866,-0.100951
52,0.54991496,0.45813924,"('irrational', 'rational')",-0.2612564,-0.4113446,0.1443293,0.0233973,-0.120932
53,0.1272669,0.103952184,"('uncreative', 'creative')",0.67566484,0.6006026,0.4014659,0.3522774,-0.0491885
54,0.25112626,0.2256888,"('incapable', 'capable')",1.1014732,1.0923564,0.6762998,0.6590226,-0.0172772
55,-0.3432641,-0.3720182,"('incompetent', 'clever')",0.24891359,0.17295289,-0.0471753,-0.0995326,-0.0523573
56,1.3331757,1.2458996,"('impractical', 'practical')",-0.058896817,-0.022273295,0.6371394,0.6118131,-0.0253263
57,-1.3128636,-1.4081393,"('unimaginative', 'imaginative')",-2.5500493,-2.6092157,-1.9314564,-2.0086775,-0.0772211
58,0.6127734,0.58631647,"('undiscriminating', 'discriminating')",-0.03523742,-0.08380295,0.288768,0.2512568,-0.0375112
59,0.86090285,0.8772242,"('foolish', 'wise')",0.48268133,0.46396697,0.6717921,0.6705956,-0.0011965
60,0.53260946,0.5529518,"('inefficient', 'efficient')",0.21020414,0.26046956,0.3714068,0.4067107,0.0353039
61,1.5352286,1.4357907,"('illogical', 'logical')",0.4623968,0.2888697,0.9988127,0.8623302,-0.1364825
62,0.24703106,0.34607658,"('incompetent', 'brilliant')",0.5709167,0.6639947,0.4089739,0.5050356,0.0960617
63,0.17445217,0.24745278,"('unperceptive', 'insightful')",1.2460861,1.2980818,0.7102692,0.7727672,0.062498
64,-1.2073377,-1.2461829,"('shy', 'confident')",-5.9721794,-5.9612455,-3.5897586,-3.6037142,-0.0139556
65,0.24414614,0.12577394,"('insecure', 'secure')",-0.08308695,-0.18851532,0.0805296,-0.0313707,-0.1119003
66,-0.22978902,-0.2148498,"('inactive', 'active')",0.8561717,0.884231,0.3131914,0.3346906,0.0214992
67,0.53880966,0.5031437,"('doubtful', 'determined')",-0.41194165,-0.3858933,0.063434,0.0586252,-0.0048088
68,-0.8062788,-0.8907371,"('dependent', 'independent')",-0.45270428,-0.50554293,-0.6294916,-0.69814,-0.0686484
69,0.89393455,0.8930031,"('lazy', 'industrious')",-0.10838073,-0.021322891,0.3927769,0.4358401,0.0430632
70,-0.80388576,-0.78559715,"('lethargic', 'energetic')",0.29764277,0.33668494,-0.2531215,-0.2244561,0.0286654
71,1.8782285,1.9157753,"('diffident', 'self-confident')",0.7170318,0.73620754,1.2976302,1.3259914,0.0283612
72,0.9419902,0.97647905,"('unambitious', 'ambitious')",-1.2322862,-1.220909,-0.145148,-0.122215,0.022933
73,1.5248127,1.5426757,"('helpless', 'self-reliant')",-2.7885718,-2.7723398,-0.6318796,-0.614832,0.0170476
74,1.3214425,1.3086743,"('undedicated', 'dedicated')",0.095531225,0.09713349,0.7084869,0.7029039,-0.005583
75,-1.0707935,-0.99904996,"('meek', 'impulsive')",-0.5499216,-0.45378488,-0.8103576,-0.7264174,0.0839402
76,-0.28591383,-0.24246028,"('anxious', 'daring')",0.31172287,0.33235753,0.0129045,0.0449486,0.0320441
77,-0.43379575,-0.36921725,"('unmotivated', 'motivated')",-0.874051,-0.8236494,-0.6539234,-0.5964333,0.0574901
78,-0.55024487,-0.46909848,"('nonresilient', 'resilient')",0.29993868,0.37808707,-0.1251531,-0.0455057,0.0796474
79,-0.016433582,-0.0010816827,"('wavering', 'unwavering')",-0.30717403,-0.26008517,-0.1618038,-0.1305834,0.0312204
80,-0.5891553,-0.6445589,"('dominated', 'dominating')",-0.83850956,-0.7794578,-0.7138324,-0.7120084,0.001824
81,-0.7627049,-0.8713632,"('submissive', 'aggressive')",-0.48017615,-0.42499614,-0.6214405,-0.6481797,-0.0267392
82,-0.7880833,-0.76913697,"('poor', 'rich')",5.5797396,5.599064,2.3958282,2.4149635,0.0191353
83,0.55684423,0.5523922,"('powerless', 'powerful')",-0.5014971,-0.581072,0.0276736,-0.0143399,-0.0420135
84,0.53173316,0.5049118,"('inferior', 'superior')",0.8722064,0.8226998,0.7019697,0.6638058,-0.0381639
85,1.8585955,2.0146635,"('insignificant', 'prestigious')",0.8061534,0.79005533,1.3323745,1.4023594,0.0699849
86,0.5414305,0.38278896,"('uninfluential', 'influential')",0.004477242,-0.14084694,0.2729539,0.120971,-0.1519829
87,0.17993008,0.16751418,"('unsuccessful', 'successful')",1.2049308,1.2339602,0.6924304,0.7007372,0.0083068
88,-0.24151461,-0.2870932,"('low', 'eminent')",0.58645654,0.554622,0.172471,0.1337644,-0.0387066
