,crew_male,crew_female,tuple,average_male,average_female,female-male
40,-1.8903747,-2.074038,"('stingy', 'generous')",-1.8903747,-2.074038,-0.1836633
41,0.023291342,0.0048874468,"('unforgiving', 'forgiving')",0.0232913,0.0048874,-0.0184039
42,-2.416127,-2.436095,"('unreliable', 'reliable')",-2.416127,-2.436095,-0.019968
43,0.96195245,1.0672005,"('irresponsible', 'responsible')",0.9619524,1.0672005,0.1052481
44,-0.9157947,-0.963046,"('prejudiced', 'unprejudiced')",-0.9157947,-0.963046,-0.0472513
45,0.025646627,0.04140587,"('incompetent', 'competent')",0.0256466,0.0414059,0.0157593
46,-0.72475165,-0.6363006,"('uncompetitive', 'competitive')",-0.7247517,-0.6363006,0.0884511
47,5.197145,5.313402,"('stupid', 'smart')",5.197145,5.3134022,0.1162572
48,0.83341765,0.81688607,"('unintelligent', 'intelligent')",0.8334177,0.8168861,-0.0165316
49,0.45898366,0.51711726,"('unable', 'able')",0.4589837,0.5171173,0.0581336
50,-0.09465665,-0.24019961,"('clumsy', 'skillful')",-0.0946567,-0.2401996,-0.1455429
51,0.85439473,0.8077295,"('uneducated', 'educated')",0.8543947,0.8077295,-0.0466652
52,-0.5413579,-0.8062479,"('irrational', 'rational')",-0.5413579,-0.8062479,-0.26489
53,0.23045903,0.23698501,"('uncreative', 'creative')",0.230459,0.236985,0.006526
54,1.3817852,1.3827672,"('incapable', 'capable')",1.3817852,1.3827672,0.000982
55,0.84964967,0.9837821,"('incompetent', 'clever')",0.8496497,0.9837821,0.1341324
56,1.0073234,1.095144,"('impractical', 'practical')",1.0073234,1.095144,0.0878206
57,-2.7570233,-2.6662138,"('unimaginative', 'imaginative')",-2.7570233,-2.6662138,0.0908095
58,0.07968428,0.15457924,"('undiscriminating', 'discriminating')",0.0796843,0.1545792,0.0748949
59,-0.37968644,-0.5604164,"('foolish', 'wise')",-0.3796864,-0.5604164,-0.18073
60,0.87912357,1.1479269,"('inefficient', 'efficient')",0.8791236,1.1479269,0.2688033
61,0.7122623,0.55123466,"('illogical', 'logical')",0.7122623,0.5512347,-0.1610276
62,0.61848754,0.6931407,"('incompetent', 'brilliant')",0.6184875,0.6931407,0.0746532
63,0.31700152,0.37811592,"('unperceptive', 'insightful')",0.3170015,0.3781159,0.0611144
64,-6.1621366,-6.020263,"('shy', 'confident')",-6.1621366,-6.0202632,0.1418734
65,0.13156587,0.2653711,"('insecure', 'secure')",0.1315659,0.2653711,0.1338052
66,-0.33484092,-0.42327824,"('inactive', 'active')",-0.3348409,-0.4232782,-0.0884373
67,-0.12615098,-0.033040088,"('doubtful', 'determined')",-0.126151,-0.0330401,0.0931109
68,-0.1825702,-0.1727407,"('dependent', 'independent')",-0.1825702,-0.1727407,0.0098295
69,-2.2987137,-2.35336,"('lazy', 'industrious')",-2.2987137,-2.3533599,-0.0546462
70,1.1164439,1.1699713,"('lethargic', 'energetic')",1.1164439,1.1699713,0.0535274
71,0.7607081,0.69913447,"('diffident', 'self-confident')",0.7607081,0.6991345,-0.0615736
72,0.6437686,0.7366478,"('unambitious', 'ambitious')",0.6437686,0.7366478,0.0928792
73,-3.0857882,-3.0835078,"('helpless', 'self-reliant')",-3.0857882,-3.0835078,0.0022804
74,0.52858436,0.5410207,"('undedicated', 'dedicated')",0.5285844,0.5410207,0.0124363
75,-1.2040292,-1.1705756,"('meek', 'impulsive')",-1.2040292,-1.1705756,0.0334536
76,0.80559266,0.8434481,"('anxious', 'daring')",0.8055927,0.8434481,0.0378554
77,-0.92873365,-0.66247237,"('unmotivated', 'motivated')",-0.9287336,-0.6624724,0.2662612
78,-0.21819855,-0.15091908,"('nonresilient', 'resilient')",-0.2181986,-0.1509191,0.0672795
79,-0.1888294,-0.28578523,"('wavering', 'unwavering')",-0.1888294,-0.2857852,-0.0969558
80,-0.008563992,0.046693742,"('dominated', 'dominating')",-0.008564,0.0466937,0.0552577
81,0.027994864,0.22658235,"('submissive', 'aggressive')",0.0279949,0.2265823,0.1985874
82,6.08218,6.052699,"('poor', 'rich')",6.08218,6.0526991,-0.0294809
83,-0.22756179,-0.26856568,"('powerless', 'powerful')",-0.2275618,-0.2685657,-0.0410039
84,0.5002904,0.42518753,"('inferior', 'superior')",0.5002904,0.4251875,-0.0751029
85,-0.57451594,-0.85658085,"('insignificant', 'prestigious')",-0.5745159,-0.8565809,-0.282065
86,0.7425407,0.7326569,"('uninfluential', 'influential')",0.7425407,0.7326569,-0.0098838
87,-0.105106965,-0.072295554,"('unsuccessful', 'successful')",-0.105107,-0.0722956,0.0328114
88,0.61459965,0.51248103,"('low', 'eminent')",0.6145996,0.512481,-0.1021186
