,grainger_male,grainger_female,tuple,w_male,w_female,inc_male,inc_female,average_male,average_female,female-male
47,0.577661,0.6258549,"('stupid', 'smart')",0.4528955,0.4337619,4.6998696,4.782792,1.9101419,1.9474697,0.0373278
48,-0.4658825,-0.47930598,"('unintelligent', 'intelligent')",-0.31035948,-0.28075424,0.33243147,0.3164245,-0.1479369,-0.1478786,5.83e-05
49,-0.23610847,-0.20770073,"('unable', 'able')",0.042792555,0.18895853,0.07722063,0.17862353,-0.0386984,0.0532938,0.0919922
50,0.13815404,0.038624987,"('clumsy', 'skillful')",0.92213136,0.79974276,0.5776984,0.53126216,0.5459946,0.4565433,-0.0894513
51,0.48736534,0.39112195,"('uneducated', 'educated')",2.0716405,1.8017831,0.42005485,0.3343617,0.9930202,0.8424222,-0.150598
52,-1.4225341,-1.498891,"('irrational', 'rational')",-0.3638655,-0.46498254,0.24396953,0.2465225,-0.5141433,-0.5724503,-0.058307
53,-1.0867156,-1.0811105,"('uncreative', 'creative')",0.04135285,0.026387013,0.71510065,0.73591304,-0.1100874,-0.1062702,0.0038172
54,-0.76353,-0.88574773,"('incapable', 'capable')",-0.029646633,-0.10260944,0.76686066,0.8497828,-0.008772,-0.0461915,-0.0374195
55,1.6766621,1.7042296,"('incompetent', 'clever')",1.6723595,1.7927502,0.53700864,0.46673,1.2953434,1.3212366,0.0258932
56,2.017974,1.9126616,"('impractical', 'practical')",1.5350006,1.5393504,0.5541738,0.4945125,1.3690494,1.3155082,-0.0535412
57,-0.20609775,-0.26707754,"('unimaginative', 'imaginative')",0.79998106,0.7380319,-1.840468,-1.9321294,-0.4155283,-0.4870583,-0.07153
58,0.7200223,0.70402306,"('undiscriminating', 'discriminating')",0.8516521,0.78479004,-0.07144295,-0.14288777,0.5000771,0.4486418,-0.0514353
59,-0.0697218,-0.09434289,"('foolish', 'wise')",0.5221355,0.36888573,0.13368322,0.14338304,0.1953656,0.1393086,-0.056057
60,1.9057034,1.8752635,"('inefficient', 'efficient')",1.9294331,2.079167,0.77061355,0.7770737,1.53525,1.577168,0.041918
61,0.24581635,0.15874156,"('illogical', 'logical')",1.501468,1.4765756,0.45342064,0.33142185,0.7335684,0.6555797,-0.0779887
62,1.2331758,1.197682,"('incompetent', 'brilliant')",1.7256256,1.780378,1.138822,1.1794206,1.3658744,1.3858269,0.0199525
63,0.3404766,0.4037917,"('unperceptive', 'insightful')",1.2262233,1.1748327,1.2148762,1.2084756,0.9271921,0.9290333,0.0018412
64,0.76553875,0.7293235,"('shy', 'confident')",0.84911144,0.819643,-5.4475727,-5.4649014,-1.2776408,-1.3053117,-0.0276709
65,1.026915,0.937294,"('insecure', 'secure')",1.363353,1.3060122,0.24881914,0.18887453,0.8796957,0.8107269,-0.0689688
66,-0.8104689,-0.79738706,"('inactive', 'active')",0.10478011,0.115672596,0.89550364,0.9059648,0.0632716,0.0747501,0.0114785
67,1.2508903,1.1831921,"('doubtful', 'determined')",0.68884754,0.5912618,-0.02203294,0.015059583,0.6392349,0.5965045,-0.0427304
68,-0.43014947,-0.4747663,"('dependent', 'independent')",0.22049755,0.24126093,-0.62341225,-0.5960498,-0.2776881,-0.2765184,0.0011697
69,0.3546829,0.4351421,"('lazy', 'industrious')",-0.8520176,-0.8145144,-0.7699088,-0.71827495,-0.4224145,-0.3658824,0.0565321
70,0.64407504,0.66931623,"('lethargic', 'energetic')",1.4795934,1.5308936,1.449099,1.4875363,1.1909224,1.2292487,0.0383263
71,0.8928479,0.9741084,"('diffident', 'self-confident')",-0.3075695,-0.25744042,-0.078297116,-0.112137444,0.1689938,0.2015102,0.0325164
72,-0.3461406,-0.39925715,"('unambitious', 'ambitious')",0.4366839,0.42269316,-1.0208135,-1.0098295,-0.3100901,-0.3287978,-0.0187077
73,0.41075552,0.3729107,"('helpless', 'self-reliant')",-0.10958405,-0.13777488,-3.432301,-3.3499918,-1.0437098,-1.0382853,0.0054245
74,1.2891579,1.2788755,"('undedicated', 'dedicated')",1.6895697,1.7546303,-0.15946212,-0.14945255,0.9397551,0.9613512,0.0215961
75,-0.6144057,-0.60533357,"('meek', 'impulsive')",-0.56926775,-0.6605256,-0.27450982,-0.17208011,-0.4860611,-0.4793131,0.006748
76,0.48060122,0.443069,"('anxious', 'daring')",0.94184357,1.0007461,0.72523236,0.7626701,0.7158924,0.7354951,0.0196027
77,0.06305601,0.029949687,"('unmotivated', 'motivated')",0.85359454,0.8988115,0.4832384,0.48038286,0.4666297,0.4697147,0.003085
78,-0.15476893,-0.09080079,"('nonresilient', 'resilient')",0.80382526,0.85169625,1.1405592,1.0820695,0.5965385,0.6143217,0.0177832
79,-1.2424191,-1.2501743,"('wavering', 'unwavering')",-0.3848643,-0.40660316,-0.3444416,-0.31523988,-0.6572417,-0.6573391,-9.74e-05
80,1.503874,1.3802136,"('dominated', 'dominating')",1.2177439,1.1538748,-0.69465595,-0.7196324,0.6756539,0.6048187,-0.0708352
81,1.3501136,1.2029382,"('submissive', 'aggressive')",1.0339384,0.8574664,-0.5370306,-0.56772006,0.6156738,0.4975615,-0.1181123
82,-0.4378843,-0.4474163,"('poor', 'rich')",0.35791337,0.2533067,5.623156,5.5700374,1.8477284,1.791976,-0.0557524
83,0.53311545,0.4966761,"('powerless', 'powerful')",-0.38566822,-0.43973884,-0.71552193,-0.7986096,-0.1893582,-0.2472241,-0.0578659
84,0.27573895,0.22998549,"('inferior', 'superior')",0.18378744,0.07015513,0.3966364,0.4521534,0.2853876,0.2507647,-0.0346229
85,-1.5091143,-1.4377089,"('insignificant', 'prestigious')",-1.4846735,-1.5282991,0.3375777,0.4505772,-0.8854033,-0.8384769,0.0469264
86,0.10075459,0.041981116,"('uninfluential', 'influential')",0.9442117,0.9437282,0.17996621,0.10956226,0.4083109,0.3650905,-0.0432204
87,1.4806131,1.3582584,"('unsuccessful', 'successful')",2.0457573,1.8430383,1.346252,1.3182161,1.6242075,1.5065044,-0.1177031
88,-0.6046094,-0.7591987,"('low', 'eminent')",-1.4609461,-1.7009885,-0.21536365,-0.26106453,-0.7603064,-0.9070839,-0.1467775
