,zions_male,zions_female,tuple,bancorporation_male,bancorporation_female,n_male,n_female,a_male,a_female,average_male,average_female,female-male
10,0.031726442,0.024238255,"('unsympathetic', 'sympathetic')",-2.225374,-2.2557852,0.64104784,0.86206895,0.5886644,0.64653546,-0.2409838,-0.1807356,0.0602482
11,0.3337556,0.4555368,"('unhelpful', 'helpful')",-0.90519273,-0.81652415,0.9916896,1.2418433,2.0809255,2.2270188,0.6252945,0.7769687,0.1516742
12,1.1959157,1.2234607,"('unsupportive', 'supportive')",-1.0749077,-0.9566634,0.67075235,0.6928397,-1.1392137,-1.1944478,-0.0868633,-0.0587027,0.0281606
13,-0.14770836,0.03936971,"('impolite', 'polite')",-0.054206993,-0.03706193,0.02380707,0.29893667,0.114488766,0.2956209,-0.0159049,0.1492163,0.1651212
14,0.40982562,0.39765143,"('antisocial', 'social')",0.15689744,0.22322685,1.5239983,1.6715647,-0.2425559,-0.1135625,0.4620414,0.5447201,0.0826787
15,0.27657056,0.1922539,"('boring', 'funny')",0.97930443,0.95654964,0.9177783,1.0324079,-0.11633819,-0.10445963,0.5143288,0.519188,0.0048592
16,-0.76090986,-0.8286596,"('unpopular', 'popular')",-0.21621011,-0.1692221,-0.4682787,-0.57746047,0.7498687,0.74189395,-0.1738825,-0.2083621,-0.0344796
17,-0.5315223,-0.46799192,"('nasty', 'nice')",0.27638215,0.36700556,-0.7174029,-0.6345718,-0.6700974,-0.6248627,-0.4106601,-0.3401052,0.0705549
18,0.528144,0.5011587,"('disagreeable', 'welcoming')",0.005682979,-0.011734724,-0.33641014,-0.23104465,-0.5983804,-0.51365495,-0.1002409,-0.0638189,0.036422
19,-0.8446834,-0.80302435,"('inhospitable', 'hospitable')",-1.3813641,-1.3572489,-0.47598717,-0.4929669,-0.73440254,-0.7339734,-0.8591093,-0.8468034,0.0123059
20,-0.25871864,-0.2509284,"('rough', 'thoughtful')",-0.21074837,-0.22756924,-0.19275612,-0.16574918,0.17775728,0.23339069,-0.1211165,-0.102714,0.0184025
21,0.4229447,0.42029348,"('immoral', 'moral')",-0.8884873,-0.89692074,1.4799018,1.5876701,0.3853276,0.5638881,0.3499217,0.4187327,0.068811
22,-0.20733607,-0.18971121,"('untrustworthy', 'trustworthy')",-1.0959587,-1.0874956,0.7184185,0.82769793,-0.5971884,-0.42929694,-0.2955162,-0.2197014,0.0758148
23,0.75729144,0.8511273,"('insincere', 'sincere')",-0.39556855,-0.43704984,1.0045152,1.1503062,5.842558,5.994114,1.802199,1.8896244,0.0874254
24,-0.13421915,-0.07336032,"('dishonest', 'honest')",-1.5173634,-1.494544,-0.44018963,-0.22350343,1.0758474,1.2399035,-0.2539812,-0.1378761,0.1161051
25,-0.8957796,-0.9609739,"('egoistic', 'altruistic')",0.57698345,0.5602679,-0.41524124,-0.5355073,0.547396,0.51968265,-0.0466603,-0.1041327,-0.0574724
26,1.1470155,0.829266,"('hardhearted', 'benevolent')",0.95583045,0.81085205,0.7901698,0.80576324,0.7036046,0.56842834,0.899155,0.7535774,-0.1455776
27,0.22644776,0.25603843,"('hardhearted', 'softhearted')",-0.504979,-0.44426557,-0.5800698,-0.5150826,0.8771989,0.8413384,0.0046495,0.0345072,0.0298577
28,0.27630323,0.15392247,"('disloyal', 'loyal')",-1.3288726,-1.4328665,0.83687305,0.79707235,1.726418,1.6676552,0.3776804,0.2964459,-0.0812345
29,-1.136199,-1.1244378,"('unfair', 'fair')",-0.9217897,-0.85456085,0.01592119,-0.06876539,-0.7103434,-0.75898683,-0.6881027,-0.7016877,-0.013585
30,-0.009216763,0.17803943,"('intolerant', 'tolerant')",-0.35721603,-0.34798053,0.16288692,0.47732255,0.39534974,0.5807364,0.047951,0.2220295,0.1740785
31,-1.3715562,-1.3517066,"('evil', 'good')",-0.24220075,-0.18907247,-1.2889764,-1.4647762,-0.906872,-1.0145937,-0.9524013,-1.0050372,-0.0526359
32,0.35633764,0.34630856,"('unkind', 'kind')",0.18100302,0.13044226,1.480139,1.5466853,1.0602376,1.128075,0.7694293,0.7878778,0.0184485
33,0.041600544,-0.007884987,"('wrong', 'right')",1.0304848,1.0043517,0.4286917,0.27898502,-0.2433327,-0.27010402,0.3143611,0.2513369,-0.0630242
34,-0.29720628,-0.1344574,"('mean', 'honorable')",0.37923482,0.41118878,0.34963062,0.58801347,4.8170037,5.050765,1.3121657,1.4788774,0.1667117
35,-0.7129185,-0.7933474,"('corrupt', 'incorrupt')",1.1647207,1.1260077,-2.2658174,-2.5151458,-0.9112166,-1.036529,-0.681308,-0.8047537,-0.1234457
36,-0.7464658,-0.93547064,"('hostile', 'amicable')",1.4175532,1.2424868,-1.0129764,-1.2935808,0.35667756,0.21064693,0.0036971,-0.1939794,-0.1976765
37,-0.5490943,-0.44574258,"('fake', 'genuine')",-1.5250611,-1.4828012,-0.3042404,-0.22948843,0.13891605,0.2355024,-0.5598699,-0.4806325,0.0792374
38,0.5271918,0.5851991,"('untruthful', 'truthful')",0.06458688,0.1000545,0.35753533,0.41649327,1.4001386,1.4035937,0.5873631,0.6263351,0.038972
39,0.6724754,0.7324467,"('exploitative', 'cooperative')",0.4854128,0.4944807,-0.020133618,0.15251009,-0.9146025,-0.7569842,0.055788,0.1556133,0.0998253
40,0.9748747,0.84030163,"('stingy', 'generous')",0.9312974,0.9039279,0.5019168,0.49423096,-1.6579808,-1.6813984,0.187527,0.1392655,-0.0482615
41,0.5937126,0.6406284,"('unforgiving', 'forgiving')",0.44281536,0.4317999,0.5376964,0.6508892,0.514586,0.5683976,0.5222026,0.5729287,0.0507261
42,0.67959684,0.76580215,"('unreliable', 'reliable')",0.556687,0.60168505,0.06433222,0.26575446,-3.2832754,-3.1193185,-0.4956648,-0.3715192,0.1241456
43,1.2638773,1.3614676,"('irresponsible', 'responsible')",-1.2154821,-1.1844462,1.1591979,1.3479011,1.4375603,1.5558919,0.6612884,0.7702036,0.1089152
44,-0.9240201,-0.8712717,"('prejudiced', 'unprejudiced')",0.7425282,0.81088257,-0.74348044,-0.67645615,-1.9718168,-1.8274405,-0.7241973,-0.6410714,0.0831259
45,-0.46019965,-0.37873474,"('incompetent', 'competent')",-1.7207985,-1.6900667,1.102523,1.2095896,1.0136735,1.0121067,-0.0162004,0.0382237,0.0544241
46,-0.20998503,-0.12216919,"('uncompetitive', 'competitive')",-0.95982474,-1.0081674,-0.108789966,0.097711444,0.1769688,0.23370983,-0.2754077,-0.1997288,0.0756789
47,-0.7785645,-0.6334059,"('stupid', 'smart')",0.085005656,0.12798426,0.7415958,0.87036365,5.1582565,5.237767,1.3015734,1.4006773,0.0991039
48,-0.07389689,-0.13211934,"('unintelligent', 'intelligent')",-1.8002774,-1.7998099,-0.050245315,0.10869662,0.8840831,0.9987899,-0.2600841,-0.2061107,0.0539734
49,-0.98345816,-0.8878619,"('unable', 'able')",-0.8689837,-0.7688272,0.2139825,0.3734917,-0.014696248,0.15355118,-0.4132889,-0.2824115,0.1308774
50,-0.24844243,-0.33148807,"('clumsy', 'skillful')",-0.08464118,-0.093686804,-0.1018087,-0.17070955,0.61145425,0.57447267,0.0441405,-0.0053529,-0.0494934
51,0.53067905,0.47775176,"('uneducated', 'educated')",-1.5825891,-1.5838053,2.2525492,2.1390383,0.4689931,0.50989515,0.417408,0.38572,-0.031688
52,-0.67479366,-0.74538004,"('irrational', 'rational')",-0.20948799,-0.24383265,-0.524035,-0.7177152,0.807566,0.7200319,-0.1501877,-0.246724,-0.0965363
53,-0.579094,-0.65877783,"('uncreative', 'creative')",-0.8575573,-0.95289105,0.30560902,0.31989092,0.36672026,0.38385805,-0.1910805,-0.2269799,-0.0358994
54,-0.4415214,-0.5386005,"('incapable', 'capable')",0.18927912,0.15669289,0.5841042,0.4474761,1.235843,1.2219812,0.3919262,0.3218874,-0.0700388
55,0.00032215565,0.07783558,"('incompetent', 'clever')",-2.081726,-2.0288002,1.2039815,1.4495547,0.62378085,0.76836175,-0.0634104,0.0667379,0.1301483
56,0.73206156,0.9419723,"('impractical', 'practical')",-0.023095723,-0.03346099,1.6386735,1.958501,0.38938457,0.5767791,0.684256,0.8609478,0.1766918
57,-0.3609484,-0.50944364,"('unimaginative', 'imaginative')",-1.150078,-1.2041924,0.4964339,0.54264104,-2.6248336,-2.641105,-0.9098566,-0.953025,-0.0431684
58,-0.057636715,-0.16110197,"('undiscriminating', 'discriminating')",0.4949888,0.37336054,-0.35142812,-0.3616372,-0.013418797,-0.10174517,0.0181263,-0.0627809,-0.0809072
59,0.30902994,0.1944896,"('foolish', 'wise')",0.06152332,0.091367334,0.107578635,-0.074560955,0.9794428,0.8506699,0.3643937,0.2654915,-0.0989022
60,0.35065216,0.5542116,"('inefficient', 'efficient')",-0.7189319,-0.660682,1.0128295,1.3339998,0.3045144,0.5890014,0.237266,0.4541327,0.2168667
61,-1.1173753,-1.0888643,"('illogical', 'logical')",-0.45366344,-0.51448107,0.5466188,0.5064733,0.85497767,0.88509035,-0.0423606,-0.0529454,-0.0105848
62,0.20234609,0.41859537,"('incompetent', 'brilliant')",-0.51416665,-0.4000049,1.8034722,1.9301478,1.3489438,1.5168935,0.7101488,0.8664079,0.1562591
63,0.35939986,0.4176416,"('unperceptive', 'insightful')",-0.54441273,-0.5062009,0.39198968,0.5449491,1.1951404,1.2804549,0.3505293,0.4342112,0.0836819
64,-0.5194322,-0.53944796,"('shy', 'confident')",-0.38126493,-0.30321607,-0.21119824,-0.1543645,-5.637107,-5.530297,-1.6872506,-1.6318313,0.0554193
65,0.30517074,0.344683,"('insecure', 'secure')",-0.58056563,-0.66109276,1.1535418,1.3514174,0.35378623,0.53860056,0.3079833,0.3934021,0.0854188
66,-0.15516856,-0.16580072,"('inactive', 'active')",0.95714927,0.95937175,-0.17736992,-0.43326968,0.71535134,0.53573817,0.3349905,0.2240099,-0.1109806
67,-0.32054788,-0.13935745,"('doubtful', 'determined')",0.9796302,1.026939,0.071228966,0.11198551,-0.7198441,-0.6799103,0.0026168,0.0799142,0.0772974
68,-1.3007306,-1.3289028,"('dependent', 'independent')",-2.0533195,-2.0372036,-1.134557,-1.1049644,-0.33915517,-0.35739297,-1.2069407,-1.2071159,-0.0001752
69,0.13882732,0.07021645,"('lazy', 'industrious')",2.4871705,2.4643366,-0.80880797,-1.0084147,-1.0149812,-1.1945775,0.2005522,0.0828902,-0.117662
70,0.27640048,0.35817745,"('lethargic', 'energetic')",-1.0651253,-1.0420731,1.2373594,1.4388179,0.797721,0.93440324,0.3115889,0.4223313,0.1107424
71,0.12941816,0.0050712973,"('diffident', 'self-confident')",0.33284396,0.40629,-0.3305452,-0.275108,-0.35778022,-0.34854728,-0.0565158,-0.0530735,0.0034423
72,0.44213045,0.4444511,"('unambitious', 'ambitious')",-0.7477065,-0.68112063,0.7337516,0.69193727,0.98867816,1.0147243,0.3542134,0.367498,0.0132846
73,0.6579273,0.62918526,"('helpless', 'self-reliant')",1.0850376,1.06185,-0.65150595,-0.6849713,-3.5977435,-3.577042,-0.6265712,-0.6427445,-0.0161733
74,0.636977,0.66902363,"('undedicated', 'dedicated')",-0.4840679,-0.5534997,0.6552475,0.7213991,-0.11916067,-0.04136356,0.172249,0.1988899,0.0266409
75,-0.48858222,-0.50048715,"('meek', 'impulsive')",0.96982044,1.0017447,-0.7424239,-0.91172284,-0.52245235,-0.57971084,-0.1959095,-0.247544,-0.0516345
76,0.65774757,0.7723933,"('anxious', 'daring')",0.20145087,0.20611842,0.6622839,0.77387947,-0.6445676,-0.5250754,0.2192287,0.3068289,0.0876002
77,-0.23742531,-0.27189463,"('unmotivated', 'motivated')",0.11174524,0.058829542,-0.6116862,-0.5909491,-0.23371336,-0.096539274,-0.2427699,-0.2251384,0.0176315
78,0.025260732,-0.11477853,"('nonresilient', 'resilient')",-0.32308525,-0.33017707,-0.051514708,-0.0619079,0.17419031,0.17309287,-0.0437872,-0.0834427,-0.0396555
79,0.5603383,0.38390142,"('wavering', 'unwavering')",0.07695949,-0.005128486,-0.1693322,-0.39887726,0.14313146,0.039562084,0.1527743,0.0048644,-0.1479099
80,0.974371,1.0562891,"('dominated', 'dominating')",-0.2400035,-0.2207509,1.2977763,1.2928122,0.121965855,0.084207624,0.5385274,0.5531394,0.014612
81,0.1890851,0.19340333,"('submissive', 'aggressive')",-0.7578339,-0.75444734,1.088333,1.2195303,0.013525307,0.17883153,0.1332774,0.2093295,0.0760521
82,-0.30348837,-0.30764362,"('poor', 'rich')",-0.75651324,-0.83165115,1.682829,1.7355103,6.160928,6.321354,1.6959388,1.7293924,0.0334536
83,-0.48146072,-0.5105143,"('powerless', 'powerful')",0.41786587,0.43186066,-1.0523579,-1.0748506,-0.9837622,-1.0135014,-0.5249287,-0.5417514,-0.0168227
84,-1.2199109,-1.1971616,"('inferior', 'superior')",-0.7001509,-0.6932013,-0.9850665,-0.87864864,-0.81345856,-0.73705506,-0.9296467,-0.8765166,0.0531301
85,-0.46128926,-0.6256404,"('insignificant', 'prestigious')",0.40562633,0.35707334,-0.74765855,-0.9625918,-0.38065085,-0.5145098,-0.2959931,-0.4364172,-0.1404241
86,0.6488,0.3759626,"('uninfluential', 'influential')",-2.144494,-2.2162397,0.3781759,0.3850956,0.81792563,0.7889462,-0.0748981,-0.1665588,-0.0916607
87,0.13669038,0.061450798,"('unsuccessful', 'successful')",0.6748384,0.6225678,1.9442234,1.781618,1.2332138,1.2330034,0.9972415,0.92466,-0.0725815
88,-0.3961517,-0.6297108,"('low', 'eminent')",-1.1390625,-1.2924525,-0.0036588265,-0.05126321,-0.70432013,-0.6805504,-0.5607983,-0.6634942,-0.1026959
