,anadarko_male,anadarko_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
36,0.045000546,-0.09402809,"('hostile', 'amicable')",-1.9305354,-2.1361969,-1.0680962,-1.2166188,-0.9845436,-1.1489479,-0.1644043
37,-0.20643753,-0.2275178,"('fake', 'genuine')",0.30066788,0.30848217,-0.27429625,-0.29046047,-0.060022,-0.069832,-0.00981
38,-1.0516964,-1.0363989,"('untruthful', 'truthful')",0.4013018,0.31946492,-0.3965543,-0.38241026,-0.348983,-0.3664481,-0.0174651
39,0.004324686,0.060126558,"('exploitative', 'cooperative')",0.9347398,1.0679817,0.26154646,0.3212198,0.4002037,0.4831094,0.0829057
40,1.2270625,1.1366817,"('stingy', 'generous')",0.49866748,0.45138752,-2.1168451,-2.1487105,-0.1303717,-0.1868804,-0.0565087
41,-0.9160395,-0.8587115,"('unforgiving', 'forgiving')",0.43388885,0.33156207,-0.3766804,-0.44971487,-0.286277,-0.3256214,-0.0393444
42,0.398762,0.40684655,"('unreliable', 'reliable')",0.89910835,0.8944658,-2.4826705,-2.4695275,-0.3949334,-0.3894051,0.0055283
43,-1.1515422,-1.0774481,"('irresponsible', 'responsible')",0.5549569,0.5850677,0.6297902,0.60758233,0.0110683,0.0384006,0.0273323
44,0.67125773,0.7512279,"('prejudiced', 'unprejudiced')",-0.29539758,-0.19287977,-1.067614,-1.0904509,-0.2305846,-0.1773676,0.053217
45,-1.2274938,-1.2309513,"('incompetent', 'competent')",0.64407396,0.54331183,0.24604397,0.16801405,-0.1124586,-0.1732085,-0.0607499
46,-1.0918715,-1.078958,"('uncompetitive', 'competitive')",0.9268235,0.8650804,-0.2699154,-0.27819324,-0.1449878,-0.1640236,-0.0190358
47,-0.30283052,-0.24860305,"('stupid', 'smart')",0.8642175,0.8508841,4.9231973,4.8927245,1.8281948,1.8316685,0.0034737
48,-0.34563863,-0.37905058,"('unintelligent', 'intelligent')",1.2633173,1.2070514,0.6656835,0.65774405,0.5277874,0.4952483,-0.0325391
49,-0.56799406,-0.47765267,"('unable', 'able')",-0.6098556,-0.54024345,-0.72282034,-0.70610815,-0.6335567,-0.5746681,0.0588886
50,-0.3094384,-0.30257273,"('clumsy', 'skillful')",-0.24427481,-0.30928907,-0.47978902,-0.59268117,-0.3445007,-0.4015143,-0.0570136
51,-1.0489109,-1.1233927,"('uneducated', 'educated')",-0.41458023,-0.47487214,0.17313078,0.120706916,-0.4301201,-0.4925193,-0.0623992
52,0.15788099,0.016027108,"('irrational', 'rational')",-0.22000566,-0.32727724,-0.3995362,-0.5138325,-0.153887,-0.2750276,-0.1211406
53,-0.096439615,-0.23326291,"('uncreative', 'creative')",0.49287915,0.34788442,-0.18382287,-0.32951096,0.0708722,-0.0716298,-0.142502
54,0.21163848,0.05381945,"('incapable', 'capable')",-0.38908023,-0.44096836,0.34503567,0.25933537,0.0558646,-0.0426045,-0.0984691
55,-0.9843816,-0.9393618,"('incompetent', 'clever')",0.9617073,0.93869424,0.72101974,0.71840465,0.2327818,0.2392457,0.0064639
56,-0.81623065,-0.7886548,"('impractical', 'practical')",1.3371067,1.3207589,0.051572416,0.011898182,0.1908162,0.1813341,-0.0094821
57,-0.2394402,-0.38346738,"('unimaginative', 'imaginative')",0.37515825,0.24860156,-2.2134514,-2.262969,-0.6925778,-0.7992783,-0.1067005
58,-0.5457306,-0.57859516,"('undiscriminating', 'discriminating')",0.5542306,0.49700767,-0.15989494,-0.17055091,-0.050465,-0.0840461,-0.0335811
59,0.5517287,0.57157457,"('foolish', 'wise')",0.44522968,0.4103921,-0.23500255,-0.21025777,0.2539853,0.2572363,0.003251
60,-1.3518579,-1.2696142,"('inefficient', 'efficient')",1.0315408,1.1320157,0.09792716,0.18031152,-0.07413,0.0142377,0.0883677
61,-1.2006421,-1.2851051,"('illogical', 'logical')",1.1118925,1.0405447,0.38962594,0.26989195,0.1002921,0.0084439,-0.0918482
62,-0.51348263,-0.46973047,"('incompetent', 'brilliant')",1.322077,1.4267803,0.7546879,0.8339348,0.5210941,0.5969949,0.0759008
63,-1.2470496,-1.2423841,"('unperceptive', 'insightful')",0.9796252,0.9237457,0.18958196,0.19416681,-0.0259475,-0.0414905,-0.015543
64,-0.33051008,-0.29032716,"('shy', 'confident')",1.2988061,1.3324037,-4.7739477,-4.741151,-1.2685506,-1.2330248,0.0355258
65,-0.65822655,-0.6370563,"('insecure', 'secure')",1.0007405,0.9921438,0.80677915,0.8105135,0.3830977,0.3885337,0.005436
66,0.37339652,0.36778432,"('inactive', 'active')",-1.083727,-1.097477,0.026340209,0.0018316358,-0.2279968,-0.2426203,-0.0146235
67,0.3587952,0.39744794,"('doubtful', 'determined')",-0.09335268,-0.06085439,0.0040074643,0.013696846,0.0898167,0.1167635,0.0269468
68,-0.4276765,-0.47630996,"('dependent', 'independent')",-1.3327924,-1.3709084,-1.2077448,-1.2105772,-0.9894046,-1.0192652,-0.0298606
69,1.002087,0.98072183,"('lazy', 'industrious')",0.37124574,0.36531407,-0.9525806,-0.93533087,0.1402507,0.1369017,-0.003349
70,-0.14216125,-0.12085222,"('lethargic', 'energetic')",0.22164574,0.2700616,0.37645504,0.40478352,0.1519798,0.1846643,0.0326845
71,-0.1135144,-0.13492231,"('diffident', 'self-confident')",0.6190495,0.57686424,-0.18258917,-0.24935703,0.1076486,0.064195,-0.0434536
72,-0.354519,-0.35646808,"('unambitious', 'ambitious')",0.6778829,0.6835996,-0.39987653,-0.37729308,-0.0255042,-0.0167205,0.0087837
73,0.61856073,0.6135362,"('helpless', 'self-reliant')",1.0772134,1.0551202,-3.181384,-3.097595,-0.4952033,-0.4763129,0.0188904
74,-0.4503553,-0.45333672,"('undedicated', 'dedicated')",0.2839528,0.24244781,-0.48294452,-0.5405119,-0.216449,-0.2504669,-0.0340179
75,0.9457476,0.91972417,"('meek', 'impulsive')",-1.1422731,-1.1798805,-0.7218573,-0.68269485,-0.3061276,-0.3142837,-0.0081561
76,-0.26199043,-0.16847908,"('anxious', 'daring')",0.45361435,0.53522676,0.030875852,0.05527559,0.0741666,0.1406744,0.0665078
77,-1.2045448,-1.2135117,"('unmotivated', 'motivated')",0.45587206,0.34231967,-1.0102531,-0.94550717,-0.5863086,-0.6055664,-0.0192578
78,-0.76347375,-0.8741813,"('nonresilient', 'resilient')",0.11938156,0.05275958,-0.047916748,-0.0949114,-0.2306697,-0.3054444,-0.0747747
79,0.071160264,0.0211179,"('wavering', 'unwavering')",-0.9404625,-1.0724533,-1.013018,-1.0406371,-0.6274401,-0.6973241,-0.069884
80,-0.070608154,-0.08489849,"('dominated', 'dominating')",0.5009123,0.6008076,0.10042072,0.2222291,0.1769083,0.2460461,0.0691378
81,-0.10658012,-0.12966354,"('submissive', 'aggressive')",0.9410805,0.91250145,0.2751275,0.35620475,0.3698759,0.3796809,0.009805
82,0.04620806,0.036091946,"('poor', 'rich')",0.30925545,0.17847258,5.622871,5.462596,1.9927781,1.8923868,-0.1003913
83,-1.1235716,-1.0318043,"('powerless', 'powerful')",0.29446205,0.30681378,-0.9762194,-0.92858845,-0.6017763,-0.551193,0.0505833
84,0.24721634,0.1498397,"('inferior', 'superior')",0.8645606,0.81559545,0.84781873,0.8007454,0.6531986,0.5887268,-0.0644718
85,0.6985136,0.5695593,"('insignificant', 'prestigious')",0.25244772,0.15197058,-0.9615613,-1.0213002,-0.0035333,-0.0999235,-0.0963902
86,-1.3048882,-1.3592757,"('uninfluential', 'influential')",0.2774681,0.17437343,-0.69452727,-0.75983375,-0.5739825,-0.6482453,-0.0742628
87,-0.55330926,-0.552809,"('unsuccessful', 'successful')",1.2492448,1.2004842,1.0790863,1.104718,0.5916739,0.584131,-0.0075429
88,0.12842095,0.06419017,"('low', 'eminent')",0.5063729,0.38607484,0.015987856,-0.11522612,0.2169273,0.1116796,-0.1052477
