,nisource_male,nisource_female,tuple,inc_male,inc_female,average_male,average_female,female-male
29,-0.39918032,-0.42731997,"('unfair', 'fair')",-0.6126028,-0.7575851,-0.5058916,-0.5924525,-0.0865609
30,0.54450625,0.46520892,"('intolerant', 'tolerant')",1.5861053,1.5210115,1.0653058,0.9931102,-0.0721956
31,-1.2920854,-1.1295632,"('evil', 'good')",-0.8346363,-0.8862703,-1.0633608,-1.0079167,0.0554441
32,-0.4111492,-0.49788326,"('unkind', 'kind')",0.92307734,0.81084216,0.2559641,0.1564794,-0.0994847
33,0.19914214,0.14795707,"('wrong', 'right')",-0.5770845,-0.644003,-0.1889712,-0.2480229,-0.0590517
34,0.03024783,0.1351546,"('mean', 'honorable')",5.6168303,5.676718,2.823539,2.9059365,0.0823975
35,0.23341896,0.17090824,"('corrupt', 'incorrupt')",0.10577874,-0.061278626,0.1695988,0.0548148,-0.114784
36,-1.018645,-1.0076015,"('hostile', 'amicable')",0.44916773,0.17142174,-0.2847387,-0.4180899,-0.1333512
37,0.36053532,0.33127153,"('fake', 'genuine')",0.06010656,0.08413537,0.2103209,0.2077034,-0.0026175
38,-1.4327443,-1.4278824,"('untruthful', 'truthful')",-0.33283877,-0.31299183,-0.8827915,-0.8704371,0.0123544
39,0.98017925,0.940173,"('exploitative', 'cooperative')",0.28371036,0.29323965,0.6319448,0.6167063,-0.0152385
40,-0.040888116,-0.03740342,"('stingy', 'generous')",-1.4273244,-1.579119,-0.7341062,-0.8082612,-0.074155
41,-0.40817714,-0.3628984,"('unforgiving', 'forgiving')",0.10567253,-0.041359656,-0.1512523,-0.202129,-0.0508767
42,0.9014324,1.007412,"('unreliable', 'reliable')",-3.0846002,-2.9920793,-1.091584,-0.9923337,0.0992503
43,-0.77619785,-0.7477222,"('irresponsible', 'responsible')",0.22165425,0.26651374,-0.2772718,-0.2406042,0.0366676
44,1.2931511,1.2682372,"('prejudiced', 'unprejudiced')",-1.3364444,-1.3094519,-0.0216466,-0.0206074,0.0010392
45,-0.6952245,-0.58994937,"('incompetent', 'competent')",-0.39170966,-0.37486148,-0.5434671,-0.4824054,0.0610617
46,-0.17925169,-0.1495921,"('uncompetitive', 'competitive')",-0.597929,-0.56557333,-0.3885903,-0.3575827,0.0310076
47,0.31477472,0.35092077,"('stupid', 'smart')",5.078692,5.12924,2.6967332,2.7400804,0.0433472
48,-0.40208694,-0.46445316,"('unintelligent', 'intelligent')",0.8732807,0.86548305,0.2355969,0.2005149,-0.035082
49,-0.19803089,-0.072708376,"('unable', 'able')",-0.08256091,0.018936835,-0.1402959,-0.0268858,0.1134101
50,0.37076592,0.4344273,"('clumsy', 'skillful')",0.24729526,0.18834655,0.3090306,0.3113869,0.0023563
51,-0.58482623,-0.7157485,"('uneducated', 'educated')",0.5182049,0.45586607,-0.0333107,-0.1299412,-0.0966305
52,-0.28877714,-0.42499173,"('irrational', 'rational')",0.5419232,0.39307165,0.126573,-0.01596,-0.142533
53,-1.281908,-1.2836361,"('uncreative', 'creative')",0.62493515,0.5492468,-0.3284864,-0.3671947,-0.0387083
54,-0.34078607,-0.395908,"('incapable', 'capable')",1.1199378,1.1682118,0.3895758,0.3861519,-0.0034239
55,0.104800984,0.108240895,"('incompetent', 'clever')",0.097223595,0.110256486,0.1010123,0.1092487,0.0082364
56,0.36350307,0.3182593,"('impractical', 'practical')",-0.17420433,-0.1559039,0.0946494,0.0811777,-0.0134717
57,-0.40094247,-0.38975298,"('unimaginative', 'imaginative')",-2.2279027,-2.2208507,-1.3144226,-1.3053019,0.0091207
58,-0.84482235,-0.8248754,"('undiscriminating', 'discriminating')",0.11797343,0.034604594,-0.3634245,-0.3951354,-0.0317109
59,-0.25262526,-0.23717782,"('foolish', 'wise')",0.43172085,0.4211691,0.0895478,0.0919956,0.0024478
60,0.52322465,0.48130113,"('inefficient', 'efficient')",-0.31308046,-0.16392218,0.1050721,0.1586895,0.0536174
61,-0.15745966,-0.31483003,"('illogical', 'logical')",0.35815385,0.22923107,0.1003471,-0.0427995,-0.1431466
62,0.33948967,0.39582223,"('incompetent', 'brilliant')",0.019263705,0.19576988,0.1793767,0.295796,0.1164193
63,-0.84911394,-0.711829,"('unperceptive', 'insightful')",0.6760455,0.792249,-0.0865342,0.04021,0.1267442
64,0.23361501,0.18079136,"('shy', 'confident')",-6.220524,-6.1855354,-2.9934545,-3.002372,-0.0089175
65,0.16124052,-0.011101354,"('insecure', 'secure')",-0.5098694,-0.54539263,-0.1743144,-0.278247,-0.1039326
66,-0.41759408,-0.41627744,"('inactive', 'active')",0.5691156,0.55921054,0.0757608,0.0714666,-0.0042942
67,0.5681925,0.5771705,"('doubtful', 'determined')",-0.46689358,-0.43650356,0.0506494,0.0703335,0.0196841
68,0.04009159,-0.023203924,"('dependent', 'independent')",-0.6064417,-0.63277245,-0.2831751,-0.3279882,-0.0448131
69,0.85294545,0.92416567,"('lazy', 'industrious')",-0.29059863,-0.27303177,0.2811734,0.3255669,0.0443935
70,0.14435685,0.21388662,"('lethargic', 'energetic')",0.3353024,0.40464133,0.2398296,0.309264,0.0694344
71,-0.8559007,-0.81133,"('diffident', 'self-confident')",0.42371947,0.48278725,-0.2160906,-0.1642714,0.0518192
72,-0.8526204,-0.9113073,"('unambitious', 'ambitious')",-1.1649935,-1.1707467,-1.0088069,-1.0410269,-0.03222
73,1.2159071,1.1779708,"('helpless', 'self-reliant')",-2.55969,-2.5573587,-0.6718915,-0.689694,-0.0178025
74,-0.22563441,-0.14607722,"('undedicated', 'dedicated')",0.016266096,0.00389513,-0.1046842,-0.071091,0.0335932
75,-0.04263924,0.022098757,"('meek', 'impulsive')",-0.56349254,-0.5134139,-0.3030659,-0.2456576,0.0574083
76,0.86579204,0.9136737,"('anxious', 'daring')",0.109942585,0.18586427,0.4878673,0.549769,0.0619017
77,-0.38167247,-0.3572386,"('unmotivated', 'motivated')",-1.3471186,-1.1891782,-0.8643956,-0.7732084,0.0911872
78,-1.1633805,-0.99934745,"('nonresilient', 'resilient')",0.25440484,0.34291565,-0.4544878,-0.3282159,0.1262719
79,-0.8451693,-0.7759482,"('wavering', 'unwavering')",-0.20612106,-0.16092713,-0.5256452,-0.4684377,0.0572075
80,0.92522043,0.84402865,"('dominated', 'dominating')",-1.3127315,-1.2355722,-0.1937555,-0.1957718,-0.0020163
81,1.1815343,1.003548,"('submissive', 'aggressive')",-0.66965014,-0.59208876,0.2559421,0.2057296,-0.0502125
82,-0.42400336,-0.40979892,"('poor', 'rich')",5.5129604,5.4780426,2.5444784,2.5341218,-0.0103566
83,-0.19585615,-0.20831433,"('powerless', 'powerful')",-1.063591,-1.0857987,-0.6297235,-0.6470565,-0.017333
84,0.52280164,0.42099553,"('inferior', 'superior')",1.0446037,0.95879173,0.7837027,0.6898936,-0.0938091
85,-0.6377339,-0.5926952,"('insignificant', 'prestigious')",1.1276828,1.0665714,0.2449745,0.2369381,-0.0080364
86,-1.8114979,-1.8446977,"('uninfluential', 'influential')",-0.24121137,-0.33355936,-1.0263547,-1.0891285,-0.0627738
87,0.61974055,0.5612025,"('unsuccessful', 'successful')",0.9869076,1.128894,0.8033241,0.8450482,0.0417241
88,0.05235641,-0.030961197,"('low', 'eminent')",0.5281303,0.5215753,0.2902434,0.245307,-0.0449364
