,discover_male,discover_female,tuple,financial_male,financial_female,services_male,services_female,average_male,average_female,female-male
19,-2.0356047,-2.0403128,"('inhospitable', 'hospitable')",-0.21220553,-0.2359694,-0.09832003,-0.08830236,-0.7820435,-0.7881948,-0.0061513
20,0.41339412,0.41432232,"('rough', 'thoughtful')",0.23200804,0.2635026,-0.23686081,-0.23228212,0.1361805,0.1485143,0.0123338
21,2.8063698,2.8002064,"('immoral', 'moral')",0.39304444,0.39653596,0.39631742,0.46246716,1.1985772,1.2197365,0.0211593
22,1.3925164,1.3571066,"('untrustworthy', 'trustworthy')",-0.5834864,-0.6424516,-0.40404445,-0.3936691,0.1349952,0.1069953,-0.0279999
23,1.739437,1.640282,"('insincere', 'sincere')",0.27240062,0.2763299,4.0093145,3.8324046,2.0070507,1.9163389,-0.0907118
24,1.7386701,1.6201751,"('dishonest', 'honest')",-0.10452975,-0.10678117,-0.44327736,-0.57701325,0.3969543,0.3121269,-0.0848274
25,-1.3909262,-1.3981824,"('egoistic', 'altruistic')",0.5943935,0.59205675,1.2982216,1.2497659,0.1672296,0.1478801,-0.0193495
26,-0.15362436,-0.2774267,"('hardhearted', 'benevolent')",1.7912323,1.7186099,1.0128689,0.9052951,0.8834923,0.7821594,-0.1013329
27,0.18231152,0.1305916,"('hardhearted', 'softhearted')",-1.0011353,-1.0096402,-0.008084217,-0.009185124,-0.275636,-0.2960779,-0.0204419
28,0.60413843,0.5010501,"('disloyal', 'loyal')",0.356628,0.27005935,0.71528286,0.554487,0.5586831,0.4418655,-0.1168176
29,-1.649129,-1.6944147,"('unfair', 'fair')",-0.1768572,-0.20963809,-1.2096467,-1.3270415,-1.0118777,-1.0770315,-0.0651538
30,1.696805,1.5883726,"('intolerant', 'tolerant')",0.081631914,0.03529294,0.47952515,0.38263887,0.752654,0.6687682,-0.0838858
31,-4.399194,-4.3028,"('evil', 'good')",-0.43769297,-0.41722456,-2.5002725,-2.5285568,-2.4457197,-2.4161938,0.0295259
32,1.482486,1.3894022,"('unkind', 'kind')",0.059625324,0.09273209,0.7974603,0.76868594,0.7798572,0.7502734,-0.0295838
33,-0.8665203,-0.93660647,"('wrong', 'right')",2.0821905,2.0652523,-0.18303497,-0.24146327,0.3442117,0.2957275,-0.0484842
34,0.8615715,0.84959,"('mean', 'honorable')",0.5701784,0.6521154,3.0030951,2.9733372,1.4782817,1.4916808,0.0133991
35,-3.8686519,-3.9654357,"('corrupt', 'incorrupt')",0.074721426,0.0645293,-0.90681076,-0.9699979,-1.5669138,-1.6236348,-0.056721
36,-2.744367,-2.815605,"('hostile', 'amicable')",0.7826785,0.6803301,-0.97416186,-1.088651,-0.9786167,-1.0746419,-0.0960252
37,1.0066204,1.0207291,"('fake', 'genuine')",-0.8978159,-0.8821354,0.3770669,0.4157112,0.1619571,0.1847683,0.0228112
38,0.44560963,0.46523687,"('untruthful', 'truthful')",0.5982742,0.60897243,0.35427308,0.31619996,0.4660523,0.4634697,-0.0025826
39,1.5697049,1.5351348,"('exploitative', 'cooperative')",1.2720394,1.2660483,0.23433338,0.14269021,1.0253592,0.9812911,-0.0440681
40,-0.43856588,-0.40555605,"('stingy', 'generous')",1.4672093,1.4945506,-1.0329589,-0.92576534,-0.0014385,0.0544097,0.0558482
41,0.9561012,0.8961139,"('unforgiving', 'forgiving')",1.0620819,1.0543476,0.29328704,0.25474152,0.7704901,0.7350677,-0.0354224
42,1.1704732,1.2096825,"('unreliable', 'reliable')",1.2683011,1.3339307,-0.35251558,-0.15763813,0.6954196,0.795325,0.0999054
43,2.3585203,2.367623,"('irresponsible', 'responsible')",0.055305738,0.10079672,0.3847823,0.37129396,0.9328694,0.9465713,0.0137019
44,-0.9320809,-0.97101605,"('prejudiced', 'unprejudiced')",-0.39315182,-0.30299255,-0.34905398,-0.22095394,-0.5580956,-0.4983209,0.0597747
45,1.3601362,1.3752317,"('incompetent', 'competent')",-1.143538,-1.1007017,0.74666774,0.886354,0.3210886,0.3869614,0.0658728
46,3.365629,3.42672,"('uncompetitive', 'competitive')",-0.24875057,-0.2421108,1.2808086,1.4549203,1.4658957,1.5465097,0.080614
47,0.4166301,0.35331386,"('stupid', 'smart')",0.95822144,0.9613473,3.5063663,3.4582345,1.6270727,1.5909653,-0.0361074
48,2.0112846,1.9304612,"('unintelligent', 'intelligent')",-1.17546,-1.1798384,-0.7641154,-0.87763226,0.0239031,-0.0423365,-0.0662396
49,-0.2036631,-0.2787725,"('unable', 'able')",-0.84702843,-0.77707326,0.7020859,0.8234689,-0.1162019,-0.0774589,0.038743
50,-1.3140676,-1.3071203,"('clumsy', 'skillful')",0.74673665,0.74228334,1.3522488,1.4809933,0.2616393,0.3053854,0.0437461
51,1.7775134,1.7631284,"('uneducated', 'educated')",-0.41295066,-0.4828548,0.6344147,0.57047015,0.6663258,0.6169146,-0.0494112
52,-3.281031,-3.4340143,"('irrational', 'rational')",0.7194188,0.62851834,-0.49226758,-0.6130869,-1.0179599,-1.1395276,-0.1215677
53,-0.14016303,-0.10885888,"('uncreative', 'creative')",1.4209949,1.3529474,0.1905215,0.07990887,0.4904511,0.4413324,-0.0491187
54,-0.73595333,-0.79131293,"('incapable', 'capable')",0.9704204,0.95629567,0.9922474,0.98444325,0.4089048,0.383142,-0.0257628
55,4.739422,4.720823,"('incompetent', 'clever')",-1.1712105,-1.1764138,0.46388417,0.51732236,1.3440318,1.3539104,0.0098786
56,2.9505177,2.9394088,"('impractical', 'practical')",0.47153416,0.48504138,0.41273865,0.43937236,1.2782635,1.2879408,0.0096773
57,1.308843,1.3748009,"('unimaginative', 'imaginative')",-0.3217711,-0.35004854,-1.8805757,-1.8467023,-0.2978346,-0.2739833,0.0238513
58,0.0092856735,0.06911206,"('undiscriminating', 'discriminating')",1.2192086,1.1684961,0.13615103,0.0699989,0.4548818,0.435869,-0.0190128
59,-3.0600362,-3.1200044,"('foolish', 'wise')",0.96042335,0.9326064,-0.4332992,-0.5238525,-0.844304,-0.9037502,-0.0594462
60,3.7380285,3.7419994,"('inefficient', 'efficient')",-0.69320685,-0.6346276,1.6143404,1.6202693,1.553054,1.5758804,0.0228264
61,0.35005307,0.23274907,"('illogical', 'logical')",1.632198,1.5859365,0.4414365,0.32360956,0.8078958,0.7140984,-0.0937974
62,3.4137416,3.4186347,"('incompetent', 'brilliant')",-0.09710258,-0.00072114915,1.0681272,1.1592406,1.4615887,1.5257181,0.0641294
63,1.6871297,1.7392211,"('unperceptive', 'insightful')",0.7488459,0.76820016,1.8576028,1.9454479,1.4311927,1.4842898,0.0530971
64,-0.20996699,-0.22204041,"('shy', 'confident')",0.48150772,0.4896494,-2.5704324,-2.4837577,-0.7662973,-0.7387163,0.027581
65,2.374692,2.3354821,"('insecure', 'secure')",-0.37013632,-0.3949772,0.011346079,-0.019385993,0.6719673,0.640373,-0.0315943
66,0.1547278,0.11885685,"('inactive', 'active')",1.9088906,1.8833063,1.7293062,1.7593908,1.2643082,1.2538513,-0.0104569
67,-0.2860544,-0.23475787,"('doubtful', 'determined')",0.46212333,0.50182045,0.36385956,0.35072288,0.1799762,0.2059285,0.0259523
68,0.4126482,0.4521379,"('dependent', 'independent')",-1.8638012,-1.9473385,-0.52885115,-0.5013077,-0.6600014,-0.6655028,-0.0055014
69,-2.316716,-2.331202,"('lazy', 'industrious')",1.7643056,1.7856318,0.36645287,0.42135242,-0.0619858,-0.0414059,0.0205799
70,2.9503176,2.9300041,"('lethargic', 'energetic')",-0.54854625,-0.5435045,1.4804387,1.6319435,1.29407,1.339481,0.045411
71,0.39084786,0.36276445,"('diffident', 'self-confident')",1.6385142,1.6779194,0.80768794,0.7968135,0.9456833,0.9458324,0.0001491
72,1.2877972,1.3096775,"('unambitious', 'ambitious')",0.04519512,0.09883411,-1.491876,-1.5450124,-0.0529612,-0.0455002,0.007461
73,-0.8528979,-0.761994,"('helpless', 'self-reliant')",1.0082995,0.9555075,-2.324023,-2.3083458,-0.7228738,-0.7049441,0.0179297
74,0.89293826,0.92146647,"('undedicated', 'dedicated')",0.369264,0.35974595,0.15072975,0.20976776,0.4709773,0.4969934,0.0260161
75,-1.6856991,-1.5781527,"('meek', 'impulsive')",-0.1915881,-0.17192583,-0.54628533,-0.4215967,-0.8078575,-0.7238917,0.0839658
76,2.7697294,2.7823215,"('anxious', 'daring')",-0.21842138,-0.16207795,1.2058696,1.3421514,1.2523925,1.3207983,0.0684058
77,1.2317389,1.291988,"('unmotivated', 'motivated')",0.5120234,0.5643494,0.2573247,0.34391657,0.667029,0.733418,0.066389
78,0.5610377,0.58250034,"('nonresilient', 'resilient')",0.71894276,0.7625629,1.560643,1.73469,0.9468745,1.0265844,0.0797099
79,-1.9944775,-2.039134,"('wavering', 'unwavering')",0.40048862,0.39618716,0.4541118,0.47604257,-0.379959,-0.3889681,-0.0090091
80,3.0709763,3.125118,"('dominated', 'dominating')",-0.30115673,-0.22773048,1.4078422,1.5738521,1.392554,1.4904132,0.0978592
81,3.2612395,3.3140545,"('submissive', 'aggressive')",0.544752,0.5491436,0.9052075,0.9659135,1.5703998,1.6097039,0.0393041
82,1.1854157,1.1958675,"('poor', 'rich')",-0.8084042,-0.7986709,3.0898788,3.0700967,1.1556301,1.1557644,0.0001343
83,0.6262952,0.6281677,"('powerless', 'powerful')",1.0723553,1.0706674,0.2580496,0.21380936,0.6522334,0.6375482,-0.0146852
84,-0.26996833,-0.3320446,"('inferior', 'superior')",0.46350005,0.45394033,0.21893345,0.15232624,0.1374884,0.0914073,-0.0460811
85,-4.4698844,-4.490698,"('insignificant', 'prestigious')",2.2047358,2.1912336,0.2282499,0.2021825,-0.6789663,-0.6990939,-0.0201276
86,1.9390705,1.9148022,"('uninfluential', 'influential')",-0.95696527,-1.0380461,-0.11280182,-0.20331067,0.2897678,0.2244818,-0.065286
87,0.622463,0.64932567,"('unsuccessful', 'successful')",1.177719,1.184635,1.2307041,1.2807617,1.0102954,1.0382408,0.0279454
88,0.4367253,0.37222427,"('low', 'eminent')",-0.88934374,-0.9224484,-0.026962323,-0.117278785,-0.1598603,-0.222501,-0.0626407
