,express_male,express_female,tuple,scripts_male,scripts_female,holding_male,holding_female,co_male,co_female,average_male,average_female,female-male
79,-0.10498521,-0.11124834,"('wavering', 'unwavering')",-0.68404377,-0.516187,-0.9896245,-1.0541233,-0.4094184,-0.46148175,-0.547018,-0.5357601,0.0112579
80,0.608468,0.44942546,"('dominated', 'dominating')",0.37806708,0.12259391,1.2395614,1.1945417,-0.28437302,-0.2675889,0.4854309,0.374743,-0.1106879
81,0.78607726,0.5485823,"('submissive', 'aggressive')",0.8275999,0.55037385,1.138549,1.019744,-0.41289008,-0.3624626,0.584834,0.4390593,-0.1457747
82,0.22429594,0.16754483,"('poor', 'rich')",0.32959437,0.27731717,1.0516498,1.0139635,6.42991,6.387152,2.0088625,1.9614944,-0.0473681
83,-0.026714802,-0.06475978,"('powerless', 'powerful')",0.16760875,0.15170297,0.1490247,0.06970842,-1.335222,-1.3844913,-0.2613258,-0.3069599,-0.0456341
84,-0.10397938,-0.1614564,"('inferior', 'superior')",-0.9037617,-0.95841414,-0.16161466,-0.2449192,0.2124306,0.1490958,-0.2392313,-0.3039235,-0.0646922
85,-1.2097815,-1.1117198,"('insignificant', 'prestigious')",-0.6849744,-0.4381022,0.46940765,0.50466377,-0.18348294,-0.2425127,-0.4022078,-0.3219178,0.08029
86,0.6785085,0.41886282,"('uninfluential', 'influential')",0.9887402,0.8109499,0.6487086,0.59018826,-0.04809468,-0.15262729,0.5669656,0.4168434,-0.1501222
87,0.07998781,-0.023004211,"('unsuccessful', 'successful')",0.74727935,0.60382175,0.9581109,0.9057296,0.84238756,0.83927804,0.6569414,0.5814563,-0.0754851
88,0.9750836,0.76214904,"('low', 'eminent')",1.0449414,0.8573266,1.507607,1.2907543,0.014985146,-0.13079697,0.8856543,0.6948583,-0.190796
