,procter_male,procter_female,tuple,&_male,&_female,gamble_male,gamble_female,co_male,co_female,average_male,average_female,female-male
35,1.6296673,1.741071,"('corrupt', 'incorrupt')",2.0504835,2.1680293,0.79536635,0.8962839,-0.31040072,-0.3705488,1.0412791,1.1087089,0.0674298
36,1.3937546,1.4865472,"('hostile', 'amicable')",1.5557064,1.7803017,1.6054728,1.6982027,-0.0041494668,-0.013111396,1.137696,1.237985,0.100289
37,-0.23017585,-0.2527992,"('fake', 'genuine')",-0.8491824,-0.8055643,-0.7696524,-0.90151954,0.042080056,0.0015764311,-0.4517327,-0.4895766,-0.0378439
38,0.04575125,-0.02434025,"('untruthful', 'truthful')",-1.6078203,-1.570358,0.5799863,0.55776423,0.102585465,0.09596269,-0.2198743,-0.2352429,-0.0153686
39,-0.66061777,-0.61390096,"('exploitative', 'cooperative')",-0.55112004,-0.4976451,-0.2918605,-0.26022592,0.5903849,0.66111493,-0.2283034,-0.1776643,0.0506391
40,0.038948663,0.0061772093,"('stingy', 'generous')",-0.4092207,-0.37581593,-0.2847603,-0.38363788,-2.512997,-2.553505,-0.7920073,-0.8266954,-0.0346881
41,-1.24914,-1.2726812,"('unforgiving', 'forgiving')",-2.112678,-2.0592527,-0.7981845,-0.91294545,0.11389879,0.12235323,-1.011526,-1.0306315,-0.0191055
42,0.3627167,0.4489375,"('unreliable', 'reliable')",0.6169022,0.77658266,-0.48450866,-0.42796832,-2.6738443,-2.4908383,-0.5446835,-0.4233216,0.1213619
43,-1.5415535,-1.5298835,"('irresponsible', 'responsible')",-3.1737375,-3.108559,-1.186142,-1.1936874,0.5240088,0.54237676,-1.3443561,-1.3224382,0.0219179
44,0.65429336,0.76303273,"('prejudiced', 'unprejudiced')",-0.43515885,-0.4014172,-1.2838777,-1.1416721,-1.3559649,-1.2998018,-0.605177,-0.5199646,0.0852124
45,-1.6753864,-1.7694392,"('incompetent', 'competent')",-2.2282844,-2.2581756,-1.8246318,-1.9897909,-0.64272135,-0.71927047,-1.5927559,-1.6841691,-0.0914132
46,-1.1484433,-1.2776835,"('uncompetitive', 'competitive')",-1.1850555,-1.2580969,-1.1815678,-1.3039984,-1.0162729,-1.0401927,-1.1328349,-1.2199929,-0.087158
47,-0.72092354,-0.66849697,"('stupid', 'smart')",-0.6275588,-0.60170037,-1.0007175,-0.9050649,5.4304,5.427475,0.7703,0.8130532,0.0427532
48,-2.5290287,-2.663145,"('unintelligent', 'intelligent')",-2.2039726,-2.344862,-1.4163758,-1.5516597,-0.3434773,-0.33960378,-1.6232135,-1.7248176,-0.1016041
49,-0.35378143,-0.2801402,"('unable', 'able')",-0.5410379,-0.4424442,-0.59741515,-0.49602178,-0.29243502,-0.1385699,-0.4461674,-0.339294,0.1068734
50,1.4182051,1.4845986,"('clumsy', 'skillful')",2.154184,2.330684,-0.038917985,0.02977298,0.00638704,0.03860508,0.8849645,0.9709151,0.0859506
51,-0.9481912,-1.1752946,"('uneducated', 'educated')",-0.7041222,-0.8077525,-0.38356596,-0.58779556,0.6233206,0.3807575,-0.3531397,-0.5475213,-0.1943816
52,0.98753893,0.87537676,"('irrational', 'rational')",1.4833577,1.4693038,0.95127857,0.880178,-0.10555385,-0.071362585,0.8291554,0.788374,-0.0407814
53,-0.66751057,-0.7201345,"('uncreative', 'creative')",0.3719539,0.44023666,0.90425295,0.69520587,1.0378219,1.0247449,0.4116296,0.3600132,-0.0516164
54,1.1604483,1.1359109,"('incapable', 'capable')",0.24873015,0.31763983,1.3378329,1.5074002,0.9943832,1.0129366,0.9353486,0.9934719,0.0581233
55,-2.053296,-2.2165217,"('incompetent', 'clever')",-1.9672539,-2.1345286,-1.0610722,-1.2597266,0.19747476,0.20237029,-1.2210368,-1.3521017,-0.1310649
56,-1.060431,-1.1907362,"('impractical', 'practical')",-1.8977942,-2.1063702,-0.52645564,-0.6458006,0.08633284,0.04536826,-0.849587,-0.9743847,-0.1247977
57,-2.522907,-2.6723146,"('unimaginative', 'imaginative')",-1.7861396,-1.921044,-1.4848516,-1.6991324,-3.4700193,-3.4558969,-2.3159795,-2.4370971,-0.1211176
58,-0.064017184,-0.09605987,"('undiscriminating', 'discriminating')",-0.90713835,-0.8867246,0.38909528,0.31623298,0.12167117,0.14883983,-0.1150973,-0.1294279,-0.0143306
59,1.0689346,1.0863794,"('foolish', 'wise')",1.4743403,1.5252745,0.08768973,0.24301794,-0.059826642,-0.002827743,0.6427845,0.712961,0.0701765
60,-2.347528,-2.4062004,"('inefficient', 'efficient')",-2.8286245,-3.0400553,-1.6964984,-1.8665838,-0.278789,-0.13998207,-1.7878599,-1.8632054,-0.0753455
61,-0.023367163,-0.17815962,"('illogical', 'logical')",-0.11412603,-0.19006023,0.9904154,0.9089025,0.0867432,-0.026415616,0.2349163,0.1285668,-0.1063495
62,-1.5355752,-1.577658,"('incompetent', 'brilliant')",-2.5558336,-2.6217115,-0.7148471,-0.72527534,-0.059440013,0.115754575,-1.216424,-1.2022226,0.0142014
63,-0.83842963,-0.91725534,"('unperceptive', 'insightful')",-0.7262743,-0.5616274,-0.9194186,-0.9584625,0.117586434,0.19710502,-0.591634,-0.5600601,0.0315739
64,0.04592957,0.023453087,"('shy', 'confident')",0.60078603,0.5272751,0.24396595,0.18481106,-5.976306,-5.738975,-1.2714062,-1.2508589,0.0205473
65,-1.8215746,-2.0776696,"('insecure', 'secure')",-1.553696,-1.8209661,-1.6641833,-1.8165144,-0.023837425,-0.08967465,-1.2658229,-1.4512062,-0.1853833
66,1.5235537,1.5410439,"('inactive', 'active')",1.7285084,1.9753376,1.3516315,1.3759912,0.8545123,0.7997499,1.3645514,1.4230306,0.0584792
67,0.009172857,0.027641747,"('doubtful', 'determined')",-0.4960388,-0.49953443,-0.4186445,-0.39585847,-0.21642745,-0.2282697,-0.2804845,-0.2740052,0.0064793
68,-0.22021945,-0.3068479,"('dependent', 'independent')",-1.1390243,-1.2561382,-0.9264092,-1.0126139,-1.520569,-1.5498421,-0.9515555,-1.0313606,-0.0798051
69,2.1229088,2.4104939,"('lazy', 'industrious')",2.6972957,2.923874,1.2995722,1.5490553,-0.9964258,-0.7244593,1.2808378,1.5397409,0.2589031
70,-1.9507065,-2.0655468,"('lethargic', 'energetic')",-1.7479345,-1.702254,-1.925472,-1.9555751,0.061958883,0.06044216,-1.3905386,-1.4157335,-0.0251949
71,0.96719456,1.108381,"('diffident', 'self-confident')",-0.4168583,-0.29543895,2.0172393,2.0293937,0.46457332,0.4737413,0.7580372,0.8290192,0.070982
72,-1.2477782,-1.2829529,"('unambitious', 'ambitious')",-1.877813,-1.9948026,-0.38091436,-0.38532966,-0.64418274,-0.6314115,-1.0376722,-1.0736241,-0.0359519
73,2.108016,2.192199,"('helpless', 'self-reliant')",0.97073543,0.9114182,0.58198905,0.6360043,-3.2515714,-3.0930834,0.1022923,0.1616346,0.0593423
74,0.27023107,0.20909183,"('undedicated', 'dedicated')",0.17390484,0.13697894,0.4631459,0.3109826,0.3373484,0.27864397,0.3111576,0.2339243,-0.0772333
75,1.3535385,1.4294864,"('meek', 'impulsive')",0.47685412,0.6959902,-0.13638042,0.11517924,-0.44422838,-0.31607324,0.3124459,0.4811457,0.1686998
76,-1.3555431,-1.3584875,"('anxious', 'daring')",-0.28778931,-0.22348425,-1.5906363,-1.6719177,-0.0246262,-0.027442897,-0.8146487,-0.8203331,-0.0056844
77,-1.0165739,-0.9850342,"('unmotivated', 'motivated')",-0.48706663,-0.45774776,0.23788394,0.20023291,-1.154887,-0.9967211,-0.6051609,-0.5598176,0.0453433
78,-0.2867069,-0.22856098,"('nonresilient', 'resilient')",0.2158475,0.44502127,1.0577488,1.0197235,0.12265102,0.20549324,0.2773851,0.3604193,0.0830342
79,1.7534332,1.8046508,"('wavering', 'unwavering')",1.8112429,1.9721016,1.0923507,1.2341509,-0.4037511,-0.37434423,1.0633191,1.1591398,0.0958207
80,0.15202922,-0.045136124,"('dominated', 'dominating')",-0.092050195,-0.22764657,-1.3688227,-1.4141004,-0.38285598,-0.5308956,-0.4229249,-0.5544447,-0.1315198
81,-2.3398623,-2.6117444,"('submissive', 'aggressive')",-1.774476,-2.0022888,-2.2083147,-2.3058782,-1.2113996,-1.2834404,-1.8835131,-2.050838,-0.1673249
82,-1.374184,-1.4624194,"('poor', 'rich')",-1.2462211,-1.1119496,-1.1868914,-1.2458826,6.139552,5.9606543,0.5830638,0.5351007,-0.0479631
83,0.44658348,0.3808251,"('powerless', 'powerful')",-0.2890068,-0.35002127,0.89439356,0.95322007,-0.88701653,-0.8912961,0.0412384,0.023182,-0.0180564
84,1.4351565,1.3527899,"('inferior', 'superior')",1.1881797,1.0495708,0.2970844,0.28985703,0.5327088,0.47193947,0.8632824,0.7910393,-0.0722431
85,3.0402923,3.172615,"('insignificant', 'prestigious')",3.027241,3.293109,3.4217892,3.5817168,-0.14626125,-0.07729512,2.3357654,2.4925363,0.1567709
86,-1.6103425,-1.9313505,"('uninfluential', 'influential')",-1.4542992,-1.7091283,-0.109800234,-0.45187265,-0.32418135,-0.51903677,-0.8746558,-1.1528471,-0.2781913
87,0.7582212,0.7389208,"('unsuccessful', 'successful')",1.2448194,1.2658463,0.6730273,0.6907046,0.5430373,0.48227137,0.8047763,0.7944357,-0.0103406
88,-0.74324304,-0.8064443,"('low', 'eminent')",-0.77275425,-0.82630986,-1.2188169,-1.2384307,-0.4753325,-0.55884594,-0.8025367,-0.8575077,-0.054971
