,fedex_male,fedex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
52,-0.3099951,-0.53169566,"('irrational', 'rational')",0.0027943365,-0.15688327,-0.1536004,-0.3442895,-0.1906891
53,-1.3000203,-1.3255967,"('uncreative', 'creative')",0.3501188,0.29505208,-0.4749508,-0.5152723,-0.0403215
54,-0.24133079,-0.31958678,"('incapable', 'capable')",0.6368565,0.702411,0.1977628,0.1914121,-0.0063507
55,-0.5273003,-0.5177267,"('incompetent', 'clever')",0.3456104,0.30859983,-0.0908449,-0.1045634,-0.0137185
56,0.6957069,0.6412453,"('impractical', 'practical')",-0.29692265,-0.28974947,0.1993921,0.1757479,-0.0236442
57,-1.4531628,-1.5303017,"('unimaginative', 'imaginative')",-3.1925142,-3.3146813,-2.3228385,-2.4224916,-0.0996531
58,-0.45135856,-0.543708,"('undiscriminating', 'discriminating')",0.14271912,0.060498558,-0.1543197,-0.2416047,-0.087285
59,0.20860156,0.13454518,"('foolish', 'wise')",0.026897464,0.04373668,0.1177495,0.0891409,-0.0286086
60,-0.1369483,-0.096333295,"('inefficient', 'efficient')",-0.050564393,0.11292584,-0.0937563,0.0082963,0.1020526
61,-0.19576752,-0.36758542,"('illogical', 'logical')",0.6185541,0.45232108,0.2113933,0.0423678,-0.1690255
62,-0.12767728,-0.060180232,"('incompetent', 'brilliant')",0.50038415,0.60528505,0.1863534,0.2725524,0.086199
63,-0.6828013,-0.68265766,"('unperceptive', 'insightful')",0.6306036,0.6647399,-0.0260988,-0.0089589,0.0171399
64,-0.13230485,-0.2045379,"('shy', 'confident')",-6.483273,-6.690042,-3.3077888,-3.4472899,-0.1395011
65,-0.24036829,-0.37182453,"('insecure', 'secure')",-0.15834318,-0.1294918,-0.1993557,-0.2506582,-0.0513025
66,-0.27970582,-0.27541357,"('inactive', 'active')",0.30180153,0.33633777,0.0110479,0.0304621,0.0194142
67,0.59103894,0.5625925,"('doubtful', 'determined')",-0.45730653,-0.4562598,0.0668662,0.0531664,-0.0136998
68,-0.87864506,-0.95410573,"('dependent', 'independent')",-0.6215709,-0.6651465,-0.750108,-0.8096261,-0.0595181
69,0.18567106,0.26047575,"('lazy', 'industrious')",-1.037278,-1.0185143,-0.4258035,-0.3790193,0.0467842
70,-0.8606756,-0.8437867,"('lethargic', 'energetic')",0.27250814,0.30785573,-0.2940837,-0.2679655,0.0261182
71,0.4119016,0.5211763,"('diffident', 'self-confident')",0.33940983,0.35469192,0.3756557,0.4379341,0.0622784
72,-0.22588374,-0.22662763,"('unambitious', 'ambitious')",-0.4702132,-0.40831348,-0.3480485,-0.3174706,0.0305779
73,0.7730325,0.7147414,"('helpless', 'self-reliant')",-3.492212,-3.533585,-1.3595898,-1.4094218,-0.049832
74,-0.2817157,-0.3248795,"('undedicated', 'dedicated')",-0.10844545,-0.18105823,-0.1950806,-0.2529688,-0.0578882
75,-0.20187134,-0.17438208,"('meek', 'impulsive')",-0.69326955,-0.63816285,-0.4475704,-0.4062725,0.0412979
76,0.056533016,0.13014288,"('anxious', 'daring')",-0.1028477,-0.047110528,-0.0231573,0.0415162,0.0646735
77,-0.3042087,-0.3151307,"('unmotivated', 'motivated')",-1.3148208,-1.2170845,-0.8095148,-0.7661076,0.0434072
78,-0.49441677,-0.3488599,"('nonresilient', 'resilient')",-0.2700555,-0.20012937,-0.3822361,-0.2744946,0.1077415
79,-0.034690697,-0.049076423,"('wavering', 'unwavering')",-0.5115247,-0.4439713,-0.2731077,-0.2465239,0.0265838
80,-0.11516972,-0.076469705,"('dominated', 'dominating')",-0.8666003,-0.77437085,-0.490885,-0.4254203,0.0654647
81,0.101686165,0.028846897,"('submissive', 'aggressive')",-0.56848264,-0.49848843,-0.2333982,-0.2348208,-0.0014226
82,-0.43990657,-0.4262333,"('poor', 'rich')",6.7338004,6.8435063,3.1469469,3.2086365,0.0616896
83,0.6924114,0.6219064,"('powerless', 'powerful')",-1.0749751,-1.1036701,-0.1912819,-0.2408819,-0.0496
84,0.5537693,0.42341688,"('inferior', 'superior')",0.69207954,0.64501023,0.6229244,0.5342135,-0.0887109
85,0.24720894,0.21259905,"('insignificant', 'prestigious')",0.038920335,0.0054105176,0.1430646,0.1090048,-0.0340598
86,-1.2631776,-1.4588202,"('uninfluential', 'influential')",-0.14031823,-0.24839143,-0.701748,-0.8536058,-0.1518578
87,0.2654319,0.19581583,"('unsuccessful', 'successful')",0.901441,0.9382466,0.5834364,0.5670312,-0.0164052
88,-0.2939604,-0.4252206,"('low', 'eminent')",-0.3629781,-0.4090562,-0.3284692,-0.4171384,-0.0886692
