,pay_male,pay_female,tuple,average_male,average_female,female-male
21,-0.22075926,-0.20725635,"('immoral', 'moral')",-0.2207593,-0.2072563,0.013503
22,-0.46322516,-0.429681,"('untrustworthy', 'trustworthy')",-0.4632252,-0.429681,0.0335442
23,6.812188,6.727668,"('insincere', 'sincere')",6.8121881,6.7276678,-0.0845203
24,1.7083989,1.7461259,"('dishonest', 'honest')",1.7083989,1.7461259,0.037727
25,0.585093,0.537046,"('egoistic', 'altruistic')",0.585093,0.537046,-0.048047
26,0.74636745,0.67190564,"('hardhearted', 'benevolent')",0.7463675,0.6719056,-0.0744619
27,1.4262493,1.2909539,"('hardhearted', 'softhearted')",1.4262493,1.2909539,-0.1352954
28,1.2192323,1.1995722,"('disloyal', 'loyal')",1.2192323,1.1995722,-0.0196601
29,-0.84659815,-0.82837576,"('unfair', 'fair')",-0.8465981,-0.8283758,0.0182223
30,0.84563667,0.73848987,"('intolerant', 'tolerant')",0.8456367,0.7384899,-0.1071468
31,-1.3729423,-1.2285035,"('evil', 'good')",-1.3729423,-1.2285035,0.1444388
32,1.0830442,1.0627478,"('unkind', 'kind')",1.0830442,1.0627478,-0.0202964
33,-0.33466846,-0.26268008,"('wrong', 'right')",-0.3346685,-0.2626801,0.0719884
34,5.228918,5.3575096,"('mean', 'honorable')",5.2289181,5.3575096,0.1285915
35,-0.8842317,-0.9296791,"('corrupt', 'incorrupt')",-0.8842317,-0.9296791,-0.0454474
36,-0.51147944,-0.43350354,"('hostile', 'amicable')",-0.5114794,-0.4335035,0.0779759
37,0.43359303,0.47280172,"('fake', 'genuine')",0.433593,0.4728017,0.0392087
38,-0.08195166,-0.033537246,"('untruthful', 'truthful')",-0.0819517,-0.0335372,0.0484145
39,-0.076314695,-0.0924444,"('exploitative', 'cooperative')",-0.0763147,-0.0924444,-0.0161297
40,-1.9382867,-2.0450659,"('stingy', 'generous')",-1.9382867,-2.0450659,-0.1067792
41,-0.05829175,-0.023636077,"('unforgiving', 'forgiving')",-0.0582917,-0.0236361,0.0346556
42,-2.5984542,-2.5887673,"('unreliable', 'reliable')",-2.5984542,-2.5887673,0.0096869
43,1.1315417,1.0657208,"('irresponsible', 'responsible')",1.1315417,1.0657208,-0.0658209
44,-1.5580434,-1.5932109,"('prejudiced', 'unprejudiced')",-1.5580434,-1.5932109,-0.0351675
45,-0.07626131,-0.10813166,"('incompetent', 'competent')",-0.0762613,-0.1081317,-0.0318704
46,-0.7386465,-0.7574297,"('uncompetitive', 'competitive')",-0.7386465,-0.7574297,-0.0187832
47,5.974751,6.06431,"('stupid', 'smart')",5.974751,6.0643101,0.0895591
48,0.6555971,0.51126546,"('unintelligent', 'intelligent')",0.6555971,0.5112655,-0.1443316
49,0.2646022,0.37000868,"('unable', 'able')",0.2646022,0.3700087,0.1054065
50,-0.14509138,-0.09651502,"('clumsy', 'skillful')",-0.1450914,-0.096515,0.0485764
51,-0.043830525,-0.12084625,"('uneducated', 'educated')",-0.0438305,-0.1208462,-0.0770157
52,-0.17959547,-0.14970304,"('irrational', 'rational')",-0.1795955,-0.149703,0.0298925
53,0.09048675,0.106502645,"('uncreative', 'creative')",0.0904868,0.1065026,0.0160158
54,1.2248331,1.4104497,"('incapable', 'capable')",1.2248331,1.4104497,0.1856166
55,0.51112634,0.39391965,"('incompetent', 'clever')",0.5111263,0.3939196,-0.1172067
56,0.91376823,0.7979478,"('impractical', 'practical')",0.9137682,0.7979478,-0.1158204
57,-2.979639,-2.9677835,"('unimaginative', 'imaginative')",-2.9796391,-2.9677835,0.0118556
58,-0.44838393,-0.44109493,"('undiscriminating', 'discriminating')",-0.4483839,-0.4410949,0.007289
59,0.10720952,0.24315578,"('foolish', 'wise')",0.1072095,0.2431558,0.1359463
60,0.810689,0.68491465,"('inefficient', 'efficient')",0.810689,0.6849146,-0.1257744
61,0.30534497,0.073611066,"('illogical', 'logical')",0.305345,0.0736111,-0.2317339
62,1.0484445,0.9572434,"('incompetent', 'brilliant')",1.0484445,0.9572434,-0.0912011
63,0.3979997,0.41774502,"('unperceptive', 'insightful')",0.3979997,0.417745,0.0197453
64,-6.6418447,-6.602266,"('shy', 'confident')",-6.6418447,-6.6022658,0.0395789
65,0.37470558,0.34691697,"('insecure', 'secure')",0.3747056,0.346917,-0.0277886
66,-0.2638151,-0.23220447,"('inactive', 'active')",-0.2638151,-0.2322045,0.0316106
67,-0.46655953,-0.4320292,"('doubtful', 'determined')",-0.4665595,-0.4320292,0.0345303
68,-0.7314289,-0.74913365,"('dependent', 'independent')",-0.7314289,-0.7491336,-0.0177047
69,-1.7999604,-1.6772639,"('lazy', 'industrious')",-1.7999604,-1.6772639,0.1226965
70,0.90969205,0.86244303,"('lethargic', 'energetic')",0.909692,0.862443,-0.047249
71,0.6421511,0.72179097,"('diffident', 'self-confident')",0.6421511,0.721791,0.0796399
72,0.76248044,0.82686,"('unambitious', 'ambitious')",0.7624804,0.82686,0.0643796
73,-3.2204463,-3.1668003,"('helpless', 'self-reliant')",-3.2204463,-3.1668003,0.053646
74,-0.18075746,-0.27986553,"('undedicated', 'dedicated')",-0.1807575,-0.2798655,-0.099108
75,-1.0006957,-0.7976808,"('meek', 'impulsive')",-1.0006957,-0.7976808,0.2030149
76,0.33342102,0.2321494,"('anxious', 'daring')",0.333421,0.2321494,-0.1012716
77,-1.0906333,-1.0510278,"('unmotivated', 'motivated')",-1.0906333,-1.0510278,0.0396055
78,-0.39822942,-0.44680253,"('nonresilient', 'resilient')",-0.3982294,-0.4468025,-0.0485731
79,-0.25316218,-0.17400958,"('wavering', 'unwavering')",-0.2531622,-0.1740096,0.0791526
80,-0.30252588,-0.42172554,"('dominated', 'dominating')",-0.3025259,-0.4217255,-0.1191996
81,-0.13238314,-0.21338393,"('submissive', 'aggressive')",-0.1323831,-0.2133839,-0.0810008
82,6.837086,6.8976154,"('poor', 'rich')",6.8370862,6.8976154,0.0605292
83,-0.46091008,-0.4103109,"('powerless', 'powerful')",-0.4609101,-0.4103109,0.0505992
84,-0.048292685,-0.026508698,"('inferior', 'superior')",-0.0482927,-0.0265087,0.021784
85,-1.1354328,-1.124059,"('insignificant', 'prestigious')",-1.1354328,-1.124059,0.0113738
86,0.32602328,0.31807584,"('uninfluential', 'influential')",0.3260233,0.3180758,-0.0079475
87,0.12155922,0.19790752,"('unsuccessful', 'successful')",0.1215592,0.1979075,0.0763483
88,0.08519058,0.027583668,"('low', 'eminent')",0.0851906,0.0275837,-0.0576069
