,incyte_male,incyte_female,tuple,corp_male,corp_female,average_male,average_female,female-male
55,0.27986178,0.2816629,"('incompetent', 'clever')",0.52128106,0.5397943,0.4005714,0.4107286,0.0101572
56,0.5456126,0.50338036,"('impractical', 'practical')",-0.6752759,-0.5893671,-0.0648317,-0.0429934,0.0218383
57,-0.7689418,-0.8154828,"('unimaginative', 'imaginative')",-2.9508896,-3.0645888,-1.8599157,-1.9400358,-0.0801201
58,-0.08032555,-0.012982763,"('undiscriminating', 'discriminating')",0.44767672,0.40024444,0.1836756,0.1936308,0.0099552
59,-0.18172629,-0.14216074,"('foolish', 'wise')",-0.11818989,-0.016380265,-0.1499581,-0.0792705,0.0706876
60,1.0656135,1.0829209,"('inefficient', 'efficient')",0.03474186,0.20448707,0.5501777,0.643704,0.0935263
61,-0.31034946,-0.46482575,"('illogical', 'logical')",0.60242444,0.38719425,0.1460375,-0.0388158,-0.1848533
62,0.33727208,0.3760533,"('incompetent', 'brilliant')",0.3796024,0.5379341,0.3584372,0.4569937,0.0985565
63,-0.24622002,-0.25256863,"('unperceptive', 'insightful')",0.42299238,0.47053322,0.0883862,0.1089823,0.0205961
64,-0.06476811,-0.074681565,"('shy', 'confident')",-6.3076167,-6.4512577,-3.1861925,-3.2629697,-0.0767772
65,0.20105436,0.15036921,"('insecure', 'secure')",-0.2318163,-0.14932454,-0.015381,0.0005223,0.0159033
66,-1.3849556,-1.485593,"('inactive', 'active')",-0.103141345,-0.13627277,-0.7440485,-0.8109329,-0.0668844
67,0.52190274,0.48033118,"('doubtful', 'determined')",-0.65145975,-0.6991057,-0.0647785,-0.1093872,-0.0446087
68,-0.3819232,-0.39326033,"('dependent', 'independent')",-0.9802559,-0.9152249,-0.6810895,-0.6542426,0.0268469
69,0.8127652,0.8471666,"('lazy', 'industrious')",-0.7090234,-0.7869959,0.0518709,0.0300854,-0.0217855
70,0.100890696,0.007776091,"('lethargic', 'energetic')",0.21837254,0.20357704,0.1596316,0.1056766,-0.053955
71,0.11011508,0.17489225,"('diffident', 'self-confident')",0.09003283,0.06616408,0.100074,0.1205282,0.0204542
72,-0.52196,-0.54988205,"('unambitious', 'ambitious')",-0.3999459,-0.3669518,-0.460953,-0.4584169,0.0025361
73,0.89414644,0.92472756,"('helpless', 'self-reliant')",-3.2504306,-3.2274265,-1.1781421,-1.1513495,0.0267926
74,0.0912986,0.12372698,"('undedicated', 'dedicated')",-0.13407475,-0.2731969,-0.0213881,-0.074735,-0.0533469
75,0.0138424635,0.037739053,"('meek', 'impulsive')",-0.80645746,-0.7236494,-0.3963075,-0.3429552,0.0533523
76,0.07293908,0.11271242,"('anxious', 'daring')",-0.54521894,-0.43746597,-0.2361399,-0.1623768,0.0737631
77,-0.39621583,-0.34150097,"('unmotivated', 'motivated')",-1.1749765,-1.0491089,-0.7855961,-0.6953049,0.0902912
78,-0.4928559,-0.38558006,"('nonresilient', 'resilient')",-0.1751616,-0.15439694,-0.3340088,-0.2699885,0.0640203
79,-1.2695978,-1.3004161,"('wavering', 'unwavering')",-0.8205066,-0.73391443,-1.0450522,-1.0171653,0.0278869
80,0.028528966,-0.03547417,"('dominated', 'dominating')",-0.81259954,-0.77151746,-0.3920353,-0.4034958,-0.0114605
81,0.512535,0.3370201,"('submissive', 'aggressive')",-0.63069487,-0.54662645,-0.0590799,-0.1048032,-0.0457233
82,-0.38709337,-0.3812159,"('poor', 'rich')",6.1891418,6.4021215,2.9010241,3.0104527,0.1094286
83,0.11697453,0.08661051,"('powerless', 'powerful')",-0.9293504,-0.92224514,-0.4061879,-0.4178173,-0.0116294
84,0.44027948,0.4676889,"('inferior', 'superior')",0.74841976,0.7683916,0.5943496,0.6180403,0.0236907
85,-0.70128137,-0.73708844,"('insignificant', 'prestigious')",-0.020748872,-0.11440599,-0.3610151,-0.4257472,-0.0647321
86,-0.97618335,-1.1284454,"('uninfluential', 'influential')",0.021550052,-0.12250549,-0.4773166,-0.6254755,-0.1481589
87,0.375014,0.25159472,"('unsuccessful', 'successful')",0.83306915,0.88114816,0.6040416,0.5663714,-0.0376702
88,-0.175564,-0.4255965,"('low', 'eminent')",-0.3409213,-0.3784469,-0.2582427,-0.4020217,-0.143779
