,corning_male,corning_female,tuple,inc_male,inc_female,average_male,average_female,female-male
78,-0.31237537,-0.23850018,"('nonresilient', 'resilient')",-0.036865994,0.16797583,-0.1746207,-0.0352622,0.1393585
79,-0.36238512,-0.52865213,"('wavering', 'unwavering')",0.31476304,0.20755462,-0.023811,-0.1605487,-0.1367377
80,1.0783265,1.105772,"('dominated', 'dominating')",-1.0187465,-0.9628767,0.02979,0.0714477,0.0416577
81,0.6386477,0.5947484,"('submissive', 'aggressive')",-0.31779507,-0.32404852,0.1604263,0.1353499,-0.0250764
82,-0.35760558,-0.42682084,"('poor', 'rich')",5.796612,5.6882467,2.7195032,2.630713,-0.0887902
83,-0.043090973,-0.17376749,"('powerless', 'powerful')",-0.89779747,-1.02817,-0.4704442,-0.6009687,-0.1305245
84,0.15415116,0.18453586,"('inferior', 'superior')",0.92861193,0.8911712,0.5413815,0.5378535,-0.003528
85,-0.50191915,-0.37243614,"('insignificant', 'prestigious')",0.005829606,0.18754229,-0.2480448,-0.0924469,0.1555979
86,-0.27367693,-0.5356417,"('uninfluential', 'influential')",0.30836582,0.09849942,0.0173444,-0.2185711,-0.2359155
87,0.24353296,0.1462304,"('unsuccessful', 'successful')",0.44444317,0.53028864,0.3439881,0.3382595,-0.0057286
88,-1.0694252,-0.964449,"('low', 'eminent')",0.24486697,0.20729254,-0.4122791,-0.3785782,0.0337009
