,parker_male,parker_female,tuple,hannifin_male,hannifin_female,corp_male,corp_female,average_male,average_female,female-male
29,-1.3204454,-1.3442191,"('unfair', 'fair')",-0.39820698,-0.38947618,-0.51761967,-0.65174294,-0.745424,-0.7951461,-0.0497221
30,2.328967,2.3120413,"('intolerant', 'tolerant')",0.5846111,0.4863504,1.299973,1.2866927,1.4045172,1.3616948,-0.0428224
31,-4.9456487,-4.9358144,"('evil', 'good')",-1.1698526,-1.1089027,-1.263342,-1.4137368,-2.4596144,-2.4861512,-0.0265368
32,1.0778614,1.0296744,"('unkind', 'kind')",-1.1269166,-1.1826013,0.6723458,0.5096136,0.2077635,0.1188956,-0.0888679
33,-1.920452,-1.9586998,"('wrong', 'right')",0.4355716,0.42438912,-0.7423953,-0.7130952,-0.7424253,-0.7491353,-0.00671
34,0.25731537,0.33913925,"('mean', 'honorable')",0.07808235,0.09777324,5.5911093,5.6869516,1.9755023,2.0412881,0.0657858
35,-4.7218075,-4.7291327,"('corrupt', 'incorrupt')",-0.27808824,-0.2879641,-0.84492314,-0.87764716,-1.9482729,-1.9649146,-0.0166417
36,-4.2133546,-4.29649,"('hostile', 'amicable')",-1.1109179,-1.028438,-0.4644932,-0.6384846,-1.9295886,-1.9878043,-0.0582157
37,1.2612131,1.2470951,"('fake', 'genuine')",0.21359155,0.12637277,0.060183942,0.043351315,0.5116629,0.4722731,-0.0393898
38,-0.47964922,-0.38433328,"('untruthful', 'truthful')",-0.68677425,-0.6470373,0.29805115,0.38165343,-0.2894574,-0.2165724,0.072885
39,1.384053,1.3032894,"('exploitative', 'cooperative')",0.58731204,0.57096857,0.13957368,0.18373121,0.7036462,0.6859965,-0.0176497
40,-0.51776475,-0.4919689,"('stingy', 'generous')",-0.04138246,-0.05044792,-1.9638922,-2.0893726,-0.8410131,-0.8772631,-0.03625
41,0.5659901,0.5464065,"('unforgiving', 'forgiving')",-0.59367144,-0.6106762,-0.022924881,-0.10468072,-0.0168687,-0.0563168,-0.0394481
42,0.8365418,0.8887548,"('unreliable', 'reliable')",0.7097242,0.7626338,-3.0641687,-3.0615778,-0.5059676,-0.4700631,0.0359045
43,1.5646031,1.5195059,"('irresponsible', 'responsible')",-0.5418581,-0.5700071,0.35013992,0.31498253,0.4576283,0.4214938,-0.0361345
44,-2.1177962,-2.2388387,"('prejudiced', 'unprejudiced')",0.39679652,0.38025752,-1.6880858,-1.6946981,-1.1363618,-1.1844265,-0.0480647
45,1.5006046,1.4887443,"('incompetent', 'competent')",-0.34407055,-0.396917,-0.04485264,-0.14508708,0.3705605,0.3155801,-0.0549804
46,3.6141849,3.657395,"('uncompetitive', 'competitive')",-0.53413993,-0.5290322,-0.412371,-0.3362348,0.8892247,0.9307093,0.0414846
47,0.0051923916,0.012472251,"('stupid', 'smart')",0.37479192,0.3686971,4.859728,4.895027,1.7465707,1.7587322,0.0121615
48,1.7326527,1.7084686,"('unintelligent', 'intelligent')",-0.2220724,-0.29500347,1.1286147,1.063603,0.8797317,0.8256893,-0.0540424
49,0.6608496,0.7154975,"('unable', 'able')",0.2299007,0.38700134,-0.026281703,0.13997602,0.2881562,0.4141583,0.1260021
50,-1.1149889,-1.0613918,"('clumsy', 'skillful')",0.28636533,0.37453997,0.14492765,0.10022162,-0.2278986,-0.1955434,0.0323552
51,2.471421,2.404536,"('uneducated', 'educated')",0.05338584,-0.08144514,0.34631568,0.31443423,0.9570408,0.879175,-0.0778658
52,-3.196597,-3.2259643,"('irrational', 'rational')",-0.72409564,-0.6867528,-0.35847533,-0.4205812,-1.4263894,-1.4444327,-0.0180433
53,0.5713405,0.6341377,"('uncreative', 'creative')",-1.8042464,-1.7152878,0.28913605,0.12875448,-0.3145899,-0.3174652,-0.0028753
54,0.20829938,0.25638875,"('incapable', 'capable')",-0.2980529,-0.22868219,0.56865185,0.58144546,0.1596328,0.2030507,0.0434179
55,4.3424144,4.326598,"('incompetent', 'clever')",0.63694406,0.54823434,0.26309928,0.29896596,1.747486,1.7245995,-0.0228865
56,3.3720393,3.4042122,"('impractical', 'practical')",0.22124353,0.140559,-0.25439107,-0.23361719,1.112964,1.103718,-0.009246
57,0.98688865,1.0853827,"('unimaginative', 'imaginative')",-0.59450525,-0.6370432,-2.9687443,-3.0937033,-0.858787,-0.8817879,-0.0230009
58,-0.14281824,-0.15214875,"('undiscriminating', 'discriminating')",-0.82295483,-0.7709004,0.32539013,0.22644351,-0.213461,-0.2322019,-0.0187409
59,-2.7151387,-2.650153,"('foolish', 'wise')",0.19788663,0.25471503,-0.21374923,-0.17790285,-0.9103337,-0.8577803,0.0525534
60,4.5250635,4.5395136,"('inefficient', 'efficient')",0.048519522,-0.003569845,0.5658429,0.6757118,1.7131421,1.7372184,0.0240763
61,0.1319072,0.017681537,"('illogical', 'logical')",-1.0969521,-1.1352878,0.28836715,0.17415902,-0.2255592,-0.3144824,-0.0889232
62,4.0158496,4.1084404,"('incompetent', 'brilliant')",0.57848155,0.66145027,0.73014224,0.8859634,1.7748245,1.8852847,0.1104602
63,1.3319929,1.4765493,"('unperceptive', 'insightful')",-1.4168818,-1.3557538,0.87947905,0.8923219,0.2648634,0.3377058,0.0728424
64,-0.037744414,-0.032067817,"('shy', 'confident')",0.12192687,0.029240916,-5.473087,-5.3876634,-1.7963015,-1.79683,-0.0005285
65,2.694521,2.6588604,"('insecure', 'secure')",0.5509272,0.39495185,-0.08914319,0.048425194,1.0521016,1.0340792,-0.0180224
66,-1.5180104,-1.5565087,"('inactive', 'active')",-0.42412084,-0.38353503,0.44201055,0.4058385,-0.5000403,-0.5114017,-0.0113614
67,0.8805774,0.8457336,"('doubtful', 'determined')",0.102392174,0.05391463,-0.293382,-0.31559664,0.2298625,0.1946838,-0.0351787
68,0.71878815,0.7313756,"('dependent', 'independent')",0.11157265,0.08563711,-0.34969896,-0.3103984,0.1602206,0.1688714,0.0086508
69,-3.9271228,-3.8882444,"('lazy', 'industrious')",0.2945907,0.3908041,-0.43474796,-0.53146285,-1.3557601,-1.3429677,0.0127924
70,2.3598301,2.4497552,"('lethargic', 'energetic')",-0.010125767,-0.0036951732,0.0039296895,0.052745182,0.7845446,0.832935,0.0483904
71,-0.8615676,-0.8811416,"('diffident', 'self-confident')",-0.61568844,-0.604798,0.12287855,0.052752025,-0.4514592,-0.4777292,-0.02627
72,1.1737899,1.1828475,"('unambitious', 'ambitious')",-0.4513265,-0.4054198,-0.47123843,-0.34960213,0.0837416,0.1426085,0.0588669
73,-1.3971682,-1.3522959,"('helpless', 'self-reliant')",0.8785225,0.8895085,-3.10243,-3.0537248,-1.2070252,-1.1721707,0.0348545
74,1.1675106,1.2487754,"('undedicated', 'dedicated')",-0.66065043,-0.6089763,-0.5279633,-0.68769586,-0.0070344,-0.0159656,-0.0089312
75,-3.262212,-3.061444,"('meek', 'impulsive')",0.58213913,0.6190263,-0.8281691,-0.7527874,-1.169414,-1.0650683,0.1043457
76,3.3101876,3.3149216,"('anxious', 'daring')",0.6576405,0.6736392,-0.004298076,0.12308998,1.3211767,1.3705502,0.0493735
77,1.212464,1.3282768,"('unmotivated', 'motivated')",-0.5569586,-0.54547757,-0.61553645,-0.4979805,0.013323,0.0949396,0.0816166
78,1.085049,1.1468501,"('nonresilient', 'resilient')",-1.0250503,-0.90226555,0.5509642,0.5725734,0.2036543,0.272386,0.0687317
79,-3.072283,-3.052443,"('wavering', 'unwavering')",-0.92034787,-0.874941,-0.42625305,-0.46310353,-1.4729613,-1.4634959,0.0094654
80,2.8084567,2.9248633,"('dominated', 'dominating')",0.15867099,0.11535065,-0.9315304,-0.6938,0.6785324,0.782138,0.1036056
81,3.9757037,4.0372314,"('submissive', 'aggressive')",1.1452426,0.9130219,-0.14757252,-0.06718748,1.6577913,1.6276887,-0.0301026
82,1.2531643,1.2705731,"('poor', 'rich')",0.048918944,0.033436067,5.621053,5.583031,2.3077122,2.29568,-0.0120322
83,0.53062814,0.57773507,"('powerless', 'powerful')",-0.18830791,-0.19390461,-0.71193755,-0.68435293,-0.1232058,-0.1001742,0.0230316
84,0.68861514,0.63096464,"('inferior', 'superior')",0.29267955,0.27926823,1.193193,1.2091851,0.7248292,0.7064727,-0.0183565
85,-4.7465816,-4.8100467,"('insignificant', 'prestigious')",-1.226118,-1.0829026,-0.54115146,-0.71737933,-2.1712837,-2.2034429,-0.0321592
86,1.6906768,1.7335173,"('uninfluential', 'influential')",-1.4662852,-1.5225062,-0.58003753,-0.70779395,-0.1185487,-0.1655943,-0.0470456
87,0.977827,1.0522133,"('unsuccessful', 'successful')",0.06446344,-0.017916508,0.86080384,0.9434005,0.6343648,0.6592324,0.0248676
88,0.32461268,0.35180658,"('low', 'eminent')",-0.9585278,-0.963644,-0.40893582,-0.45856103,-0.347617,-0.3567995,-0.0091825
