,salesforce_male,salesforce_female,tuple,com_male,com_female,inc_male,inc_female,average_male,average_female,female-male
55,0.2119908,0.21542367,"('incompetent', 'clever')",1.4820459,1.6239908,0.1401674,0.17269747,0.6114014,0.670704,0.0593026
56,1.3018802,1.3906641,"('impractical', 'practical')",1.8772118,2.0278118,-0.15463549,-0.09661484,1.0081522,1.107287,0.0991348
57,-0.40047306,-0.41187465,"('unimaginative', 'imaginative')",-0.07081674,0.050905127,-2.795889,-2.746748,-1.0890596,-1.0359058,0.0531538
58,0.88476276,0.9011765,"('undiscriminating', 'discriminating')",0.25968212,0.2996958,-0.015268924,-0.050995417,0.376392,0.3832923,0.0069003
59,0.6043778,0.5073503,"('foolish', 'wise')",0.45041192,0.37156782,0.09397026,0.017731884,0.38292,0.2988834,-0.0840366
60,1.4048893,1.4935805,"('inefficient', 'efficient')",2.191255,2.3866339,0.5501048,0.6855223,1.3820831,1.5219123,0.1398292
61,1.2154037,1.1627064,"('illogical', 'logical')",1.2178587,1.1567645,0.21389788,0.08283238,0.8823868,0.8007677,-0.0816191
62,0.16279168,0.30000818,"('incompetent', 'brilliant')",0.84012294,1.1221236,0.30782303,0.568822,0.4369126,0.6636513,0.2267387
63,0.18671666,0.2381086,"('unperceptive', 'insightful')",1.085533,1.2631402,0.665042,0.8106846,0.6457639,0.7706445,0.1248806
64,0.8210834,0.72871786,"('shy', 'confident')",-0.4994173,-0.44118112,-6.611736,-6.5184774,-2.0966899,-2.0769803,0.0197096
65,0.047998525,-0.097416475,"('insecure', 'secure')",1.7206843,1.6798458,-0.051059704,-0.108510606,0.572541,0.4913062,-0.0812348
66,-0.79795396,-0.6874233,"('inactive', 'active')",-0.6680997,-0.646697,0.5567433,0.58606905,-0.3031035,-0.2493504,0.0537531
67,0.88964474,0.8506764,"('doubtful', 'determined')",-0.13779403,-0.18713164,-0.72244716,-0.7472874,0.0098012,-0.0279142,-0.0377154
68,0.0042234566,0.025625715,"('dependent', 'independent')",-0.078359425,-0.120048806,-0.4674666,-0.5023852,-0.1805342,-0.1989361,-0.0184019
69,-0.19149329,-0.11859587,"('lazy', 'industrious')",-0.48791814,-0.46598828,-0.8985707,-0.83259296,-0.5259941,-0.4723924,0.0536017
70,0.48311666,0.6821675,"('lethargic', 'energetic')",0.12645301,0.39196298,0.71526235,0.81414044,0.4416107,0.6294236,0.1878129
71,0.14421895,0.1493015,"('diffident', 'self-confident')",0.7652008,0.7754116,0.3802989,0.3551765,0.4299062,0.4266299,-0.0032763
72,0.05400238,0.053495735,"('unambitious', 'ambitious')",-0.7983834,-0.780634,-0.915705,-0.85175747,-0.553362,-0.5262986,0.0270634
73,1.688405,1.6675333,"('helpless', 'self-reliant')",-0.09247482,-0.06340471,-3.2317998,-3.1340053,-0.5452899,-0.5099589,0.035331
74,0.9879099,1.1424097,"('undedicated', 'dedicated')",1.6379989,1.7275828,-0.21071039,-0.16418001,0.8050662,0.9019375,0.0968713
75,-0.016323365,-0.025244351,"('meek', 'impulsive')",-1.1945249,-1.1939771,-0.21737495,-0.11116471,-0.4760744,-0.4434621,0.0326123
76,0.29714456,0.4152653,"('anxious', 'daring')",0.5019578,0.70923024,0.23571315,0.32055977,0.3449385,0.4816851,0.1367466
77,0.3991761,0.40204996,"('unmotivated', 'motivated')",0.02594579,0.143989,-0.76393634,-0.64739174,-0.1129382,-0.0337843,0.0791539
78,-1.0868646,-0.881599,"('nonresilient', 'resilient')",-0.037495278,0.11089508,-0.23412696,0.0064091682,-0.4528289,-0.2547649,0.198064
79,-0.5591661,-0.5226094,"('wavering', 'unwavering')",-1.557923,-1.5629942,-0.19898804,-0.14247033,-0.7720257,-0.7426914,0.0293343
80,0.49225852,0.5147398,"('dominated', 'dominating')",-0.22264604,-0.16574118,-1.1173148,-1.0352364,-0.2825674,-0.2287459,0.0538215
81,-0.31103787,-0.42955533,"('submissive', 'aggressive')",1.7798045,1.893961,-0.5687828,-0.5399447,0.2999946,0.3081536,0.008159
82,-0.6045444,-0.5650332,"('poor', 'rich')",1.905631,1.9769056,6.7854424,6.790782,2.6955096,2.734218,0.0387084
83,0.9689669,0.8899501,"('powerless', 'powerful')",-0.7801378,-0.76354825,-0.7066449,-0.7542731,-0.1726053,-0.2092904,-0.0366851
84,1.214874,1.176799,"('inferior', 'superior')",0.57857466,0.5208212,0.4121675,0.3733614,0.7352054,0.6903272,-0.0448782
85,-0.77614814,-0.9050996,"('insignificant', 'prestigious')",-2.7177813,-2.7762382,0.21629037,0.17609498,-1.0925463,-1.1684143,-0.075868
86,-0.046168745,-0.117848,"('uninfluential', 'influential')",0.7511677,0.7751232,0.10903412,0.009511642,0.2713444,0.2222623,-0.0490821
87,0.72260326,0.74326557,"('unsuccessful', 'successful')",1.1315825,1.2023262,0.51704544,0.57940334,0.7904104,0.841665,0.0512546
88,-0.7178331,-0.79497707,"('low', 'eminent')",-0.5216031,-0.45397258,0.0226143,0.04093965,-0.4056073,-0.40267,0.0029373
