,civilian_male,civilian_female,tuple,average_male,average_female,female-male
73,-3.21006,-3.1336331,"('helpless', 'self-reliant')",-3.2100599,-3.1336331,0.0764268
74,0.25322777,0.077399224,"('undedicated', 'dedicated')",0.2532278,0.0773992,-0.1758286
75,-1.4041018,-1.1505063,"('meek', 'impulsive')",-1.4041018,-1.1505063,0.2535955
76,0.5362004,0.4289944,"('anxious', 'daring')",0.5362004,0.4289944,-0.107206
77,-1.0449928,-1.0946834,"('unmotivated', 'motivated')",-1.0449928,-1.0946834,-0.0496906
78,-0.59732413,-0.62908465,"('nonresilient', 'resilient')",-0.5973241,-0.6290846,-0.0317605
79,-0.16614056,-0.080322586,"('wavering', 'unwavering')",-0.1661406,-0.0803226,0.085818
80,0.024938665,-0.26809898,"('dominated', 'dominating')",0.0249387,-0.268099,-0.2930377
81,-0.12796521,-0.26312527,"('submissive', 'aggressive')",-0.1279652,-0.2631253,-0.1351601
82,5.406729,5.704961,"('poor', 'rich')",5.4067292,5.7049608,0.2982316
83,-0.09860815,-0.16026007,"('powerless', 'powerful')",-0.0986082,-0.1602601,-0.0616519
84,0.761021,0.72420424,"('inferior', 'superior')",0.761021,0.7242042,-0.0368168
85,-0.37012982,-0.24448593,"('insignificant', 'prestigious')",-0.3701298,-0.2444859,0.1256439
86,0.3803187,0.21190555,"('uninfluential', 'influential')",0.3803187,0.2119056,-0.1684131
87,-0.46254992,-0.55975497,"('unsuccessful', 'successful')",-0.4625499,-0.559755,-0.0972051
88,0.1828599,0.037552565,"('low', 'eminent')",0.1828599,0.0375526,-0.1453073
