,weatherford_male,weatherford_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
40,-0.81222105,-0.7630248,"('stingy', 'generous')",0.21439034,0.24957952,-1.1052959,-1.1006063,-0.5677089,-0.5380172,0.0296917
41,-1.019244,-1.0046849,"('unforgiving', 'forgiving')",-0.02086433,-0.086595036,0.3987352,0.3279733,-0.2137911,-0.2544356,-0.0406445
42,0.2627109,0.35231665,"('unreliable', 'reliable')",0.25010994,0.38081133,-1.8745987,-1.717397,-0.453926,-0.3280897,0.1258363
43,-0.70134234,-0.73014355,"('irresponsible', 'responsible')",0.18783073,0.17998311,0.7700519,0.72965574,0.0855134,0.0598318,-0.0256816
44,0.37548724,0.4152684,"('prejudiced', 'unprejudiced')",0.04769446,0.22961447,-1.3115984,-1.2522168,-0.2961389,-0.2024447,0.0936942
45,0.16397147,0.15999196,"('incompetent', 'competent')",0.28903514,0.19665132,0.7741871,0.7497619,0.4090646,0.3688017,-0.0402629
46,0.11844795,0.045163486,"('uncompetitive', 'competitive')",0.4477039,0.47445863,-0.79553246,-0.7453709,-0.0764602,-0.0752496,0.0012106
47,-0.5664927,-0.52285516,"('stupid', 'smart')",-0.51947033,-0.4866127,3.9019341,3.711686,0.938657,0.9007394,-0.0379176
48,-0.7181505,-0.79734397,"('unintelligent', 'intelligent')",-0.5097534,-0.6333026,-0.42117518,-0.40908208,-0.549693,-0.6132429,-0.0635499
49,-0.8022905,-0.78575504,"('unable', 'able')",-0.7633148,-0.75467116,-0.88907176,-0.8313261,-0.8182257,-0.7905841,0.0276416
50,-0.15375781,-0.07888358,"('clumsy', 'skillful')",-0.5017051,-0.47597986,-0.8102098,-0.94582975,-0.4885576,-0.5002311,-0.0116735
51,-0.17399439,-0.2455266,"('uneducated', 'educated')",0.4331702,0.31696698,0.07884821,0.0027459078,0.1126747,0.0247288,-0.0879459
52,-1.1137432,-1.2035251,"('irrational', 'rational')",-0.79023737,-0.83635855,-0.046506204,-0.18614687,-0.6501622,-0.7420102,-0.091848
53,-1.6786011,-1.6534507,"('uncreative', 'creative')",-0.6579155,-0.75940293,0.5787881,0.41280833,-0.5859095,-0.6666818,-0.0807723
54,-0.386074,-0.38077685,"('incapable', 'capable')",-0.10596205,-0.02979033,0.094460405,0.014601372,-0.1325252,-0.1319886,0.0005366
55,-0.02027745,-0.05120866,"('incompetent', 'clever')",-0.6602552,-0.77014065,-0.493909,-0.40179652,-0.3914805,-0.4077153,-0.0162348
56,0.8336039,0.7697719,"('impractical', 'practical')",1.2073832,1.1399325,0.6081147,0.71875346,0.8830339,0.8761527,-0.0068812
57,-0.90184534,-0.9395015,"('unimaginative', 'imaginative')",-0.053757526,-0.106692076,-1.3271054,-1.2075287,-0.7609027,-0.7512407,0.009662
58,-0.3839936,-0.3394113,"('undiscriminating', 'discriminating')",0.7588454,0.70278275,0.74552655,0.7658616,0.3734595,0.376411,0.0029515
59,-0.20173113,-0.15690605,"('foolish', 'wise')",-0.23652376,-0.17102739,0.06345531,-0.019091398,-0.1249332,-0.1156749,0.0092583
60,0.01773109,-0.034033906,"('inefficient', 'efficient')",0.5573252,0.5106133,-0.42609775,-0.25771737,0.0496528,0.072954,0.0233012
61,-0.23038696,-0.3529975,"('illogical', 'logical')",0.057883985,-0.04821366,0.78708655,0.62417716,0.2048612,0.074322,-0.1305392
62,0.041662827,0.11945434,"('incompetent', 'brilliant')",0.7191711,0.84297186,0.32152057,0.49410325,0.3607848,0.4855098,0.124725
63,-0.7121344,-0.6728435,"('unperceptive', 'insightful')",0.5446751,0.59583116,0.59822404,0.60240895,0.1435882,0.1751322,0.031544
64,1.0164034,0.97865736,"('shy', 'confident')",0.8323834,0.95337653,-3.7808826,-3.3894916,-0.6440319,-0.4858192,0.1582127
65,-0.13647228,-0.23496681,"('insecure', 'secure')",0.13704959,0.07325726,0.12426349,0.15259036,0.0416136,-0.0030397,-0.0446533
66,-0.3261833,-0.24620217,"('inactive', 'active')",1.3317105,1.407375,1.090151,0.99573666,0.6985594,0.7189698,0.0204104
67,0.45050904,0.40812275,"('doubtful', 'determined')",0.34257123,0.3170942,-0.10491576,-0.070156194,0.2293882,0.2183536,-0.0110346
68,-0.48191628,-0.5151855,"('dependent', 'independent')",-0.28776547,-0.3957877,-1.0296509,-1.0633267,-0.5997775,-0.6581,-0.0583225
69,0.17290321,0.2399106,"('lazy', 'industrious')",1.809493,1.883185,0.80216545,0.8084237,0.9281872,0.9771731,0.0489859
70,-0.0360162,0.042440083,"('lethargic', 'energetic')",0.26595873,0.30315104,-0.13031702,-0.13043441,0.0332085,0.0717189,0.0385104
71,0.40754503,0.39327043,"('diffident', 'self-confident')",0.67978716,0.7480368,0.5501099,0.49012432,0.545814,0.5438105,-0.0020035
72,-0.62821156,-0.58922434,"('unambitious', 'ambitious')",-0.10986378,0.057862815,0.5693074,0.68243176,-0.056256,0.0503567,0.1066127
73,0.42312834,0.5011324,"('helpless', 'self-reliant')",0.45815754,0.5676132,-1.8146073,-1.6381024,-0.3111071,-0.1897856,0.1213215
74,-0.03225352,-0.008453248,"('undedicated', 'dedicated')",0.58893186,0.62409705,0.64394367,0.5896026,0.4002074,0.4017488,0.0015414
75,0.4991892,0.5956322,"('meek', 'impulsive')",0.1607666,0.25710088,-0.69011223,-0.6391295,-0.0100521,0.0712012,0.0812533
76,0.3468474,0.4236768,"('anxious', 'daring')",0.6094691,0.71689093,-0.36873916,-0.23654374,0.1958591,0.3013413,0.1054822
77,-1.3062637,-1.3196886,"('unmotivated', 'motivated')",-0.28575686,-0.23934694,-1.0231183,-0.9182156,-0.8717129,-0.8257504,0.0459625
78,-0.26280335,-0.21278366,"('nonresilient', 'resilient')",0.5307136,0.6070892,0.5624704,0.5461732,0.2767936,0.3134929,0.0366993
79,-0.52003145,-0.46234033,"('wavering', 'unwavering')",-0.3504297,-0.32535183,-0.12901804,-0.24921164,-0.3331597,-0.3456346,-0.0124749
80,0.724652,0.7244022,"('dominated', 'dominating')",0.25789338,0.3722298,0.6724597,0.8647174,0.5516684,0.6537832,0.1021148
81,0.73791045,0.6533191,"('submissive', 'aggressive')",0.23626813,0.25940087,-0.9823171,-0.74278015,-0.0027128,0.0566466,0.0593594
82,-0.22761253,-0.16548173,"('poor', 'rich')",-1.1713555,-1.1839614,3.570372,3.3795397,0.7238014,0.6766988,-0.0471026
83,-0.172891,-0.16832505,"('powerless', 'powerful')",0.23448557,0.336938,-0.15953334,-0.07153678,-0.0326463,0.0323587,0.065005
84,0.047076523,0.02072214,"('inferior', 'superior')",0.4749478,0.44272885,0.6328084,0.6295656,0.3849442,0.3643389,-0.0206053
85,-1.0894464,-0.97583437,"('insignificant', 'prestigious')",-0.6599405,-0.5577018,0.047084242,-0.09238532,-0.5674342,-0.5419738,0.0254604
86,-0.8860649,-0.99211454,"('uninfluential', 'influential')",-0.30766723,-0.42016384,-0.101203494,-0.14598155,-0.4316452,-0.51942,-0.0877748
87,0.59088457,0.63470614,"('unsuccessful', 'successful')",1.5514511,1.7484133,1.7049279,1.8387213,1.2824212,1.4072803,0.1248591
88,-1.0851403,-1.0848109,"('low', 'eminent')",-0.52631557,-0.58021283,-0.10113246,-0.087715834,-0.5708628,-0.5842465,-0.0133837
