,bank_male,bank_female,tuple,average_male,average_female,female-male
34,5.8205185,6.1357083,"('mean', 'honorable')",5.8205185,6.1357083,0.3151898
35,-0.94640654,-1.233905,"('corrupt', 'incorrupt')",-0.9464065,-1.233905,-0.2874985
36,-0.0006450806,-0.2704922,"('hostile', 'amicable')",-0.0006451,-0.2704922,-0.2698471
37,0.1653764,0.23327634,"('fake', 'genuine')",0.1653764,0.2332763,0.0678999
38,1.0234559,1.1839586,"('untruthful', 'truthful')",1.0234559,1.1839586,0.1605027
39,0.2678189,0.35855585,"('exploitative', 'cooperative')",0.2678189,0.3585559,0.090737
40,-1.5390376,-1.441302,"('stingy', 'generous')",-1.5390376,-1.4413019,0.0977357
41,1.1449043,1.0077525,"('unforgiving', 'forgiving')",1.1449043,1.0077525,-0.1371518
42,-3.4464686,-3.280987,"('unreliable', 'reliable')",-3.4464686,-3.280987,0.1654816
43,1.4448131,1.5719534,"('irresponsible', 'responsible')",1.4448131,1.5719534,0.1271403
44,-1.7378073,-1.7447456,"('prejudiced', 'unprejudiced')",-1.7378073,-1.7447456,-0.0069383
45,0.34475592,0.40891913,"('incompetent', 'competent')",0.3447559,0.4089191,0.0641632
46,-0.71607375,-0.6592808,"('uncompetitive', 'competitive')",-0.7160738,-0.6592808,0.056793
47,6.072113,6.3077617,"('stupid', 'smart')",6.072113,6.3077617,0.2356487
48,0.3058628,0.3508588,"('unintelligent', 'intelligent')",0.3058628,0.3508588,0.044996
49,0.067903996,0.20867556,"('unable', 'able')",0.067904,0.2086756,0.1407716
50,-0.763604,-0.7833626,"('clumsy', 'skillful')",-0.763604,-0.7833626,-0.0197586
51,0.22701287,0.2393398,"('uneducated', 'educated')",0.2270129,0.2393398,0.0123269
52,0.3413665,0.17475021,"('irrational', 'rational')",0.3413665,0.1747502,-0.1666163
53,0.42051366,0.4074179,"('uncreative', 'creative')",0.4205137,0.4074179,-0.0130958
54,1.3747071,1.4578447,"('incapable', 'capable')",1.3747071,1.4578447,0.0831376
55,0.5056672,0.720258,"('incompetent', 'clever')",0.5056672,0.720258,0.2145908
56,0.49105823,0.6668837,"('impractical', 'practical')",0.4910582,0.6668837,0.1758255
57,-2.8191411,-2.8616571,"('unimaginative', 'imaginative')",-2.8191411,-2.8616571,-0.042516
58,0.16543023,0.20997241,"('undiscriminating', 'discriminating')",0.1654302,0.2099724,0.0445422
59,0.2668561,0.2638953,"('foolish', 'wise')",0.2668561,0.2638953,-0.0029608
60,0.009302552,0.4425263,"('inefficient', 'efficient')",0.0093026,0.4425263,0.4332237
61,0.95950836,0.85990804,"('illogical', 'logical')",0.9595084,0.859908,-0.0996004
62,0.9421919,1.339377,"('incompetent', 'brilliant')",0.9421919,1.339377,0.3971851
63,1.1466371,1.3741815,"('unperceptive', 'insightful')",1.1466371,1.3741815,0.2275444
64,-7.118807,-7.0150146,"('shy', 'confident')",-7.1188068,-7.0150146,0.1037922
65,-0.39180514,-0.1481368,"('insecure', 'secure')",-0.3918051,-0.1481368,0.2436683
66,0.24812658,0.020491373,"('inactive', 'active')",0.2481266,0.0204914,-0.2276352
67,-0.4629139,-0.5795053,"('doubtful', 'determined')",-0.4629139,-0.5795053,-0.1165914
68,-1.3432288,-1.1281896,"('dependent', 'independent')",-1.3432288,-1.1281896,0.2150392
69,-1.3388697,-1.4409748,"('lazy', 'industrious')",-1.3388697,-1.4409748,-0.1021051
70,0.27339506,0.4568981,"('lethargic', 'energetic')",0.2733951,0.4568981,0.183503
71,0.8391949,0.89078206,"('diffident', 'self-confident')",0.8391949,0.8907821,0.0515872
72,0.40680957,0.55524296,"('unambitious', 'ambitious')",0.4068096,0.555243,0.1484334
73,-3.2532792,-3.067236,"('helpless', 'self-reliant')",-3.2532792,-3.0672359,0.1860433
74,0.048575338,-0.062573075,"('undedicated', 'dedicated')",0.0485753,-0.0625731,-0.1111484
75,-1.29492,-1.2855887,"('meek', 'impulsive')",-1.29492,-1.2855887,0.0093313
76,-0.55230045,-0.49834093,"('anxious', 'daring')",-0.5523005,-0.4983409,0.0539596
77,-1.1535755,-0.8891544,"('unmotivated', 'motivated')",-1.1535755,-0.8891544,0.2644211
78,0.06502766,0.045263644,"('nonresilient', 'resilient')",0.0650277,0.0452636,-0.0197641
79,-0.07173881,-0.16771248,"('wavering', 'unwavering')",-0.0717388,-0.1677125,-0.0959737
80,-0.40922228,-0.3627806,"('dominated', 'dominating')",-0.4092223,-0.3627806,0.0464417
81,-0.401318,-0.21890265,"('submissive', 'aggressive')",-0.401318,-0.2189026,0.1824154
82,6.696292,6.946778,"('poor', 'rich')",6.6962919,6.9467778,0.2504859
83,-0.08644129,-0.13332714,"('powerless', 'powerful')",-0.0864413,-0.1333271,-0.0468858
84,0.012461619,0.016035888,"('inferior', 'superior')",0.0124616,0.0160359,0.0035743
85,0.25349236,0.05328995,"('insignificant', 'prestigious')",0.2534924,0.0532899,-0.2002025
86,0.842695,0.73480463,"('uninfluential', 'influential')",0.842695,0.7348046,-0.1078904
87,0.72161514,0.73483497,"('unsuccessful', 'successful')",0.7216151,0.734835,0.0132199
88,-0.034899455,-0.07502431,"('low', 'eminent')",-0.0348995,-0.0750243,-0.0401248
