,ust_male,ust_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,1.275437,1.201585,"('immoral', 'moral')",-0.10515228,-0.09109147,0.5851424,0.5552468,-0.0298956
22,0.23931982,0.18258497,"('untrustworthy', 'trustworthy')",-0.9974858,-1.0314887,-0.379083,-0.4244518,-0.0453688
23,0.31244648,0.2941204,"('insincere', 'sincere')",5.785517,5.7324376,3.0489819,3.013279,-0.0357029
24,0.2309179,0.22723389,"('dishonest', 'honest')",0.67607164,0.6857611,0.4534948,0.4564975,0.0030027
25,-0.4986581,-0.55168337,"('egoistic', 'altruistic')",1.4338223,1.3835706,0.4675821,0.4159436,-0.0516385
26,-0.24155866,-0.22825883,"('hardhearted', 'benevolent')",1.7812407,1.6983887,0.769841,0.7350649,-0.0347761
27,-0.43183085,-0.39300308,"('hardhearted', 'softhearted')",1.1274636,1.1193635,0.3478163,0.3631802,0.0153639
28,-0.035363816,-0.13864675,"('disloyal', 'loyal')",1.0149404,0.879952,0.4897883,0.3706526,-0.1191357
29,-0.915917,-0.9870901,"('unfair', 'fair')",-0.6506562,-0.8250724,-0.7832866,-0.9060813,-0.1227947
30,1.2114638,1.1739691,"('intolerant', 'tolerant')",1.6755053,1.6698674,1.4434845,1.4219183,-0.0215662
31,-1.7473762,-1.6079134,"('evil', 'good')",-1.1776733,-1.323171,-1.4625248,-1.4655422,-0.0030174
32,0.6041617,0.51184237,"('unkind', 'kind')",1.190844,1.0934075,0.8975029,0.8026249,-0.094878
33,-0.19086474,-0.25344148,"('wrong', 'right')",-0.68514466,-0.76588595,-0.4380047,-0.5096637,-0.071659
34,0.08574127,0.29140177,"('mean', 'honorable')",5.8564186,6.06199,2.9710798,3.1766958,0.205616
35,-1.2599572,-1.3318826,"('corrupt', 'incorrupt')",-0.6296085,-0.7822512,-0.9447829,-1.0570669,-0.112284
36,-1.9151702,-1.9093717,"('hostile', 'amicable')",-0.029630058,-0.2363969,-0.9724001,-1.0728843,-0.1004842
37,0.07117226,0.040470555,"('fake', 'genuine')",-0.015661236,0.033584066,0.0277555,0.0370273,0.0092718
38,-0.15894729,-0.11477685,"('untruthful', 'truthful')",0.010412332,0.08867371,-0.0742675,-0.0130516,0.0612159
39,1.0274776,1.0994121,"('exploitative', 'cooperative')",0.060579136,0.090249084,0.5440284,0.5948306,0.0508022
40,-0.30929404,-0.34205085,"('stingy', 'generous')",-1.8772401,-1.9403781,-1.0932671,-1.1412145,-0.0479474
41,0.123407714,0.24207078,"('unforgiving', 'forgiving')",0.28665477,0.23328309,0.2050312,0.2376769,0.0326457
42,0.54634655,0.5718252,"('unreliable', 'reliable')",-3.1106138,-2.9906929,-1.2821336,-1.2094338,0.0726998
43,0.12720844,0.24453029,"('irresponsible', 'responsible')",0.5713095,0.60143906,0.349259,0.4229847,0.0737257
44,0.48887798,0.4443308,"('prejudiced', 'unprejudiced')",-1.4019995,-1.3606646,-0.4565607,-0.4581669,-0.0016062
45,0.3841873,0.42113957,"('incompetent', 'competent')",0.14898004,0.1535359,0.2665837,0.2873377,0.020754
46,0.35926905,0.37101996,"('uncompetitive', 'competitive')",-0.39943236,-0.3579831,-0.0200817,0.0065184,0.0266001
47,0.36128926,0.4843625,"('stupid', 'smart')",5.422594,5.569412,2.8919415,3.0268874,0.1349459
48,0.30385318,0.35672593,"('unintelligent', 'intelligent')",0.88520026,0.920013,0.5945267,0.6383694,0.0438427
49,0.15999416,0.23849206,"('unable', 'able')",0.13420637,0.2407455,0.1471003,0.2396188,0.0925185
50,0.028836051,0.006176451,"('clumsy', 'skillful')",0.34602886,0.40217936,0.1874325,0.2041779,0.0167454
51,0.6387495,0.46288383,"('uneducated', 'educated')",0.6270929,0.57697326,0.6329212,0.5199286,-0.1129926
52,-0.6265878,-0.7571194,"('irrational', 'rational')",0.3692407,0.18923184,-0.1286736,-0.2839438,-0.1552702
53,-1.1130369,-1.1434925,"('uncreative', 'creative')",0.8963931,0.8553578,-0.1083219,-0.1440673,-0.0357454
54,-0.058190048,-0.15577418,"('incapable', 'capable')",1.1951962,1.2292031,0.568503,0.5367144,-0.0317886
55,0.4048161,0.41014826,"('incompetent', 'clever')",0.38795584,0.42071936,0.396386,0.4154338,0.0190478
56,1.3417447,1.2939233,"('impractical', 'practical')",0.27423266,0.30413973,0.8079886,0.7990315,-0.0089571
57,-0.44128296,-0.49610323,"('unimaginative', 'imaginative')",-2.44405,-2.4909434,-1.4426665,-1.4935234,-0.0508569
58,-0.5273453,-0.5642424,"('undiscriminating', 'discriminating')",-0.006146483,-0.037899546,-0.2667459,-0.301071,-0.0343251
59,0.041393027,0.032608666,"('foolish', 'wise')",0.33428663,0.27990085,0.1878398,0.1562548,-0.031585
60,1.5154389,1.6033853,"('inefficient', 'efficient')",0.14291555,0.35728046,0.8291773,0.9803329,0.1511556
61,0.45533878,0.3262722,"('illogical', 'logical')",0.5048436,0.34911257,0.4800912,0.3376924,-0.1423988
62,1.4243108,1.5340176,"('incompetent', 'brilliant')",0.739968,0.949128,1.0821394,1.2415727,0.1594333
63,0.06934495,0.20666318,"('unperceptive', 'insightful')",0.86337996,0.99092597,0.4663624,0.5987946,0.1324322
64,0.14207236,0.021632051,"('shy', 'confident')",-6.746015,-6.794778,-3.3019714,-3.3865728,-0.0846014
65,0.84897923,0.7520589,"('insecure', 'secure')",-0.33050114,-0.32032925,0.259239,0.2158648,-0.0433742
66,-1.703497,-1.6882731,"('inactive', 'active')",0.20484522,0.15191346,-0.7493259,-0.7681798,-0.0188539
67,0.77284104,0.68881494,"('doubtful', 'determined')",-0.36271685,-0.36763906,0.2050621,0.1605879,-0.0444742
68,-0.37760055,-0.4759606,"('dependent', 'independent')",-0.5831063,-0.6072709,-0.4803534,-0.5416157,-0.0612623
69,-0.66573006,-0.5839632,"('lazy', 'industrious')",-0.7092717,-0.7265922,-0.6875009,-0.6552777,0.0322232
70,0.7618234,0.82469606,"('lethargic', 'energetic')",0.67986506,0.82716495,0.7208443,0.8259305,0.1050862
71,-0.40815157,-0.40346134,"('diffident', 'self-confident')",0.53689814,0.512115,0.0643733,0.0543268,-0.0100465
72,-0.105630934,-0.10042997,"('unambitious', 'ambitious')",-0.81872296,-0.7749429,-0.4621769,-0.4376864,0.0244905
73,0.4916122,0.41437453,"('helpless', 'self-reliant')",-3.1027658,-3.079848,-1.3055768,-1.3327367,-0.0271599
74,0.38503313,0.3931076,"('undedicated', 'dedicated')",-0.12154683,-0.12081383,0.1317431,0.1361469,0.0044038
75,-0.52003306,-0.45491946,"('meek', 'impulsive')",-0.44260734,-0.3381436,-0.4813202,-0.3965315,0.0847887
76,1.1771218,1.2573632,"('anxious', 'daring')",0.24876751,0.38702545,0.7129446,0.8221943,0.1092497
77,0.11584629,0.085216135,"('unmotivated', 'motivated')",-0.90707135,-0.84066886,-0.3956125,-0.3777264,0.0178861
78,-0.614046,-0.5011488,"('nonresilient', 'resilient')",-0.06416001,0.017978173,-0.339103,-0.2415853,0.0975177
79,-0.97933877,-1.0244943,"('wavering', 'unwavering')",-0.32850084,-0.34062824,-0.6539198,-0.6825613,-0.0286415
80,0.92649287,0.8962239,"('dominated', 'dominating')",-1.0479043,-0.9971589,-0.0607057,-0.0504675,0.0102382
81,1.8196101,1.7626283,"('submissive', 'aggressive')",-0.42969334,-0.29888135,0.6949584,0.7318735,0.0369151
82,0.099387445,0.063848056,"('poor', 'rich')",6.446501,6.4856825,3.2729442,3.2747653,0.0018211
83,-0.16218789,-0.20249897,"('powerless', 'powerful')",-0.6561524,-0.6940426,-0.4091702,-0.4482708,-0.0391006
84,-0.008925907,-0.091072515,"('inferior', 'superior')",0.5891192,0.5555331,0.2900966,0.2322303,-0.0578663
85,-0.72638184,-0.71973515,"('insignificant', 'prestigious')",0.6614698,0.63485307,-0.032456,-0.042441,-0.009985
86,-0.7375983,-0.85850924,"('uninfluential', 'influential')",-0.12462973,-0.22356704,-0.431114,-0.5410382,-0.1099242
87,0.85846424,0.7221654,"('unsuccessful', 'successful')",1.1253586,1.1270534,0.9919114,0.9246094,-0.067302
88,0.27084666,0.17802525,"('low', 'eminent')",0.731877,0.7103037,0.5013618,0.4441645,-0.0571973
