,acuity_male,acuity_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
38,-0.75273335,-0.68533134,"('untruthful', 'truthful')",-0.47934282,-0.38503042,-0.43069547,-0.2832913,-0.5542572,-0.4512177,0.1030395
39,0.73872334,0.7086677,"('exploitative', 'cooperative')",1.5493366,1.4142632,0.5187931,0.4978287,0.9356177,0.8735866,-0.0620311
40,0.6510636,0.5596552,"('stingy', 'generous')",-0.095205545,-0.06598483,-1.2277756,-1.4110544,-0.2239725,-0.3057947,-0.0818222
41,-0.3003011,-0.25877962,"('unforgiving', 'forgiving')",-0.03485556,0.057374436,0.23411128,0.107639596,-0.0336818,-0.0312552,0.0024266
42,1.2096304,1.2848526,"('unreliable', 'reliable')",0.54587406,0.70590913,-2.969865,-2.9499137,-0.4047869,-0.3197173,0.0850696
43,-0.93989056,-0.8435832,"('irresponsible', 'responsible')",1.0986148,1.1513997,0.31585428,0.35320014,0.1581928,0.2203389,0.0621461
44,1.149834,1.208891,"('prejudiced', 'unprejudiced')",0.16721097,0.28234792,-1.1584635,-1.1305546,0.0528605,0.1202281,0.0673676
45,-0.91088605,-0.78175354,"('incompetent', 'competent')",0.43347165,0.5022993,-0.46175814,-0.5341769,-0.3130575,-0.2712104,0.0418471
46,-0.9778754,-0.9740234,"('uncompetitive', 'competitive')",0.9564005,0.95876306,-0.88243765,-1.026058,-0.3013042,-0.3471061,-0.0458019
47,-0.48479122,-0.32096583,"('stupid', 'smart')",1.0160904,1.0776623,5.3765287,5.5529428,1.969276,2.1032132,0.1339372
48,-1.3082972,-1.330879,"('unintelligent', 'intelligent')",-0.82005316,-0.84451216,0.09771678,0.059949804,-0.6768778,-0.7051471,-0.0282693
49,-0.5084495,-0.24730913,"('unable', 'able')",-0.03607974,0.13865253,-0.5295201,-0.32124013,-0.3580165,-0.1432989,0.2147176
50,0.83905536,0.8849021,"('clumsy', 'skillful')",-0.22175114,-0.067472555,0.03529582,0.02454627,0.2175333,0.2806586,0.0631253
51,-1.0908413,-1.3461841,"('uneducated', 'educated')",-0.10523448,-0.30350092,0.226271,0.12953652,-0.3232683,-0.5067162,-0.1834479
52,-0.5065117,-0.70593005,"('irrational', 'rational')",-0.7593942,-0.8161324,0.09914769,0.046819367,-0.3889194,-0.4917477,-0.1028283
53,-1.461408,-1.4133601,"('uncreative', 'creative')",0.41382515,0.51964223,0.7685509,0.76019067,-0.0930107,-0.0445091,0.0485016
54,-0.46438935,-0.56526166,"('incapable', 'capable')",0.8856689,0.83493364,1.0134532,1.1445938,0.4782443,0.471422,-0.0068223
55,-0.75676674,-0.68849266,"('incompetent', 'clever')",0.62959045,0.633246,-0.32804212,-0.37365222,-0.1517395,-0.1429663,0.0087732
56,-0.15538047,-0.054387204,"('impractical', 'practical')",1.1653287,1.1555743,-0.5950267,-0.5228063,0.1383072,0.1927936,0.0544864
57,-0.7494129,-0.6979439,"('unimaginative', 'imaginative')",-0.21851657,-0.18896759,-2.4495862,-2.5490935,-1.1391719,-1.145335,-0.0061631
58,-0.1526024,-0.109753594,"('undiscriminating', 'discriminating')",0.5523896,0.61570907,0.14769584,0.108812176,0.1824944,0.2049225,0.0224281
59,0.10394592,0.034355126,"('foolish', 'wise')",0.21761975,0.18473199,0.26832044,0.37632504,0.1966287,0.1984707,0.001842
60,-0.14389253,-0.012863165,"('inefficient', 'efficient')",1.5663625,1.5305511,-0.51688784,-0.44316536,0.3018607,0.3581742,0.0563135
61,-1.2409819,-1.3478271,"('illogical', 'logical')",-0.21313146,-0.39629987,0.050461605,-0.11614418,-0.4678839,-0.6200904,-0.1522065
62,-0.4556701,-0.28793636,"('incompetent', 'brilliant')",1.0496838,1.1798867,-0.59058297,-0.42238745,0.0011436,0.156521,0.1553774
63,-0.76594186,-0.7313365,"('unperceptive', 'insightful')",0.6439312,0.7049193,0.6149948,0.68770343,0.1643281,0.2204287,0.0561006
64,0.16314164,0.09409115,"('shy', 'confident')",0.09898818,-0.05002553,-6.9436007,-7.0704784,-2.227157,-2.3421377,-0.1149807
65,-0.50043964,-0.7484271,"('insecure', 'secure')",0.76342857,0.42010581,-0.45073217,-0.5132604,-0.0625811,-0.2805272,-0.2179461
66,0.27658808,0.16507974,"('inactive', 'active')",-0.49610537,-0.5395063,0.9661516,0.94311666,0.2488781,0.1895634,-0.0593147
67,0.7444251,0.7395368,"('doubtful', 'determined')",-0.08477537,-0.06151104,-0.8104396,-0.6984255,-0.0502633,-0.0067999,0.0434634
68,-0.81908226,-0.8079657,"('dependent', 'independent')",-0.6498263,-0.8004546,-0.610651,-0.5901573,-0.6931865,-0.7328592,-0.0396727
69,0.98315525,1.0741723,"('lazy', 'industrious')",0.056565974,0.08919841,-0.5282276,-0.45792076,0.1704979,0.2351499,0.064652
70,0.15982719,0.11637387,"('lethargic', 'energetic')",0.70562,0.71360976,0.6956454,0.6491202,0.5203642,0.4930346,-0.0273296
71,-0.24224585,-0.22910663,"('diffident', 'self-confident')",1.737038,1.6869445,0.50809234,0.52638465,0.6676282,0.6614075,-0.0062207
72,-0.7620467,-0.799874,"('unambitious', 'ambitious')",-0.7519242,-0.7510194,-0.95126796,-0.8846965,-0.8217463,-0.8118633,0.009883
73,1.7879817,1.7634952,"('helpless', 'self-reliant')",0.9068476,1.0250297,-2.9621298,-2.9612548,-0.0891001,-0.0575767,0.0315234
74,-0.0946372,0.015472267,"('undedicated', 'dedicated')",0.7093992,0.7978106,0.10325325,0.05919099,0.2393384,0.2908246,0.0514862
75,1.2830029,1.3209879,"('meek', 'impulsive')",-1.3451865,-1.1196516,-0.31802416,-0.20648223,-0.1267359,-0.0017153,0.1250206
76,0.48038217,0.51182395,"('anxious', 'daring')",0.84249294,0.89259595,0.12164167,0.15027532,0.4815056,0.5182317,0.0367261
77,-0.79600114,-0.8541649,"('unmotivated', 'motivated')",-0.17842868,-0.1637084,-1.4208246,-1.3354826,-0.7984182,-0.784452,0.0139662
78,-1.1662489,-1.0283663,"('nonresilient', 'resilient')",0.3846876,0.50237036,-0.113268994,-0.06741433,-0.2982768,-0.1978034,0.1004734
79,0.20978822,0.18147992,"('wavering', 'unwavering')",-1.0795529,-1.0091629,0.11451809,0.24595512,-0.2517489,-0.1939093,0.0578396
80,0.07046039,-0.016368493,"('dominated', 'dominating')",0.8322252,0.74058574,-1.373675,-1.391973,-0.1569965,-0.2225853,-0.0655888
81,-0.56038225,-0.7967428,"('submissive', 'aggressive')",0.21315193,0.007862713,-1.2102242,-1.2299234,-0.5191515,-0.6729345,-0.153783
82,-0.85465145,-0.8368653,"('poor', 'rich')",-0.041459493,0.04850709,6.0164404,6.1737766,1.7067765,1.7951395,0.088363
83,0.1969277,0.18954241,"('powerless', 'powerful')",0.2610055,0.30152786,-1.0447541,-1.1037496,-0.195607,-0.2042265,-0.0086195
84,0.10784087,-0.065895654,"('inferior', 'superior')",0.028903678,-0.13689628,0.7628196,0.7052639,0.2998547,0.1674907,-0.132364
85,0.31940436,0.25803962,"('insignificant', 'prestigious')",-0.26016906,-0.09020348,0.88898987,0.97848046,0.316075,0.3821055,0.0660305
86,-1.9723285,-2.0911715,"('uninfluential', 'influential')",0.100646205,-0.065841675,-0.056312542,-0.2768877,-0.6426649,-0.8113003,-0.1686354
87,-0.04287128,-0.16960111,"('unsuccessful', 'successful')",1.6093928,1.4799573,0.280396,0.36445487,0.6156392,0.5582704,-0.0573688
88,-0.14777583,-0.21257378,"('low', 'eminent')",0.18567982,0.14557612,-0.13792998,-0.1197816,-0.033342,-0.0622598,-0.0289178
