,microchip_male,microchip_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
13,-0.5540592,-0.5306233,"('impolite', 'polite')",0.4980871,0.549035,-0.31985706,-0.2918433,-0.1252764,-0.0911439,0.0341325
14,-0.33659732,-0.3314415,"('antisocial', 'social')",1.6647689,1.6829381,-0.38242373,-0.39456406,0.3152493,0.3189775,0.0037282
15,0.60101724,0.50557184,"('boring', 'funny')",-0.10671516,-0.18445303,0.6544268,0.58726186,0.3829096,0.3027936,-0.080116
16,-0.26339298,-0.3041576,"('unpopular', 'popular')",-0.59084123,-0.6221631,0.7599528,0.68378115,-0.0314271,-0.0808465,-0.0494194
17,0.17955415,0.23826806,"('nasty', 'nice')",-0.48315907,-0.44265577,-0.36002648,-0.36195752,-0.2212105,-0.1887817,0.0324288
18,-0.2983892,-0.2861483,"('disagreeable', 'welcoming')",-0.40702155,-0.3721497,-0.2121989,-0.24792634,-0.3058699,-0.3020748,0.0037951
19,-0.7777315,-0.83946055,"('inhospitable', 'hospitable')",-1.1560152,-1.25659,0.047302097,0.048726708,-0.6288148,-0.6824412,-0.0536264
20,-0.037841752,0.052917905,"('rough', 'thoughtful')",1.5683408,1.6538453,0.8601038,0.8435118,0.7968676,0.8500917,0.0532241
21,-0.81205314,-0.8244251,"('immoral', 'moral')",0.7536305,0.7760917,-0.6564462,-0.5851026,-0.2382896,-0.2111453,0.0271443
22,-0.19841543,-0.19006857,"('untrustworthy', 'trustworthy')",-0.089735776,-0.075844035,-0.8774522,-0.87014,-0.3885345,-0.3786842,0.0098503
23,-1.1088017,-1.1199558,"('insincere', 'sincere')",-0.5516679,-0.5099293,5.218234,5.1118846,1.1859215,1.1606665,-0.025255
24,-1.1155367,-1.1198249,"('dishonest', 'honest')",-1.7082405,-1.7239115,0.78036743,0.723179,-0.6811366,-0.7068524,-0.0257158
25,0.41910782,0.31665567,"('egoistic', 'altruistic')",-0.39311552,-0.43346813,1.4715623,1.455594,0.4991848,0.4462605,-0.0529243
26,-0.23748973,-0.3002185,"('hardhearted', 'benevolent')",0.68477273,0.68527716,1.806468,1.734784,0.7512503,0.7066143,-0.044636
27,-0.28586605,-0.16186357,"('hardhearted', 'softhearted')",-0.06308762,0.031293523,1.193555,1.1795621,0.2815338,0.349664,0.0681302
28,-0.6515417,-0.8243254,"('disloyal', 'loyal')",0.28375784,0.12895577,1.0269789,0.89763474,0.2197316,0.0674217,-0.1523099
29,0.08847328,0.046417296,"('unfair', 'fair')",-1.3753773,-1.4869618,-0.9229408,-1.0838209,-0.7366149,-0.8414551,-0.1048402
30,-0.004729511,0.024391375,"('intolerant', 'tolerant')",1.4261459,1.4090335,1.2754741,1.2333717,0.8989635,0.8889322,-0.0100313
31,0.25665092,0.26089448,"('evil', 'good')",-1.3711807,-1.4727347,-0.90872407,-1.0328977,-0.674418,-0.748246,-0.073828
32,-0.5193925,-0.52742815,"('unkind', 'kind')",0.36094093,0.41897172,0.8879919,0.8106789,0.2431801,0.2340742,-0.0091059
33,0.9305668,0.8424917,"('wrong', 'right')",0.2854059,0.15055516,-0.35930365,-0.42138264,0.2855563,0.1905547,-0.0950016
34,-0.58441454,-0.5102614,"('mean', 'honorable')",-0.76204234,-0.65040255,5.7970815,5.8966737,1.4835415,1.5786699,0.0951284
35,1.2543788,1.117675,"('corrupt', 'incorrupt')",-0.97124803,-1.1795179,0.015065677,-0.15248631,0.0993988,-0.0714431,-0.1708419
36,0.45387763,0.25027907,"('hostile', 'amicable')",-0.9675523,-1.2752706,0.30393618,0.09534572,-0.0699128,-0.3098819,-0.2399691
37,-0.3686753,-0.28419942,"('fake', 'genuine')",-0.38629907,-0.26204613,0.20703581,0.26055995,-0.1826462,-0.0952285,0.0874177
38,-0.39954925,-0.43312293,"('untruthful', 'truthful')",-0.5163359,-0.52906364,-0.11369881,-0.1168315,-0.3431946,-0.3596727,-0.0164781
39,1.2957745,1.2905859,"('exploitative', 'cooperative')",0.5089536,0.53902715,0.17104486,0.15073453,0.658591,0.6601158,0.0015248
40,-0.010059787,0.04372991,"('stingy', 'generous')",-0.113156505,-0.019081123,-1.5083104,-1.5291516,-0.5438422,-0.5015009,0.0423413
41,-0.64806175,-0.66148186,"('unforgiving', 'forgiving')",-0.68196005,-0.6892771,0.25101677,0.1607034,-0.3596684,-0.3966852,-0.0370168
42,-0.30720276,-0.06290189,"('unreliable', 'reliable')",-1.0472293,-0.80493927,-2.995284,-2.8648927,-1.4499054,-1.2442447,0.2056607
43,-1.2476914,-1.0848126,"('irresponsible', 'responsible')",-0.5081901,-0.33239233,0.33056715,0.35290825,-0.4751048,-0.3547656,0.1203392
44,0.9368567,1.0570846,"('prejudiced', 'unprejudiced')",-0.25711557,-0.1482175,-1.4284861,-1.4314317,-0.2495817,-0.1741882,0.0753935
45,-1.4201955,-1.3330567,"('incompetent', 'competent')",-0.39522773,-0.27526456,-0.4058796,-0.43597928,-0.7404342,-0.6814335,0.0590007
46,-1.5533779,-1.4273002,"('uncompetitive', 'competitive')",0.41701263,0.6459389,-0.5827503,-0.54355174,-0.5730385,-0.4416377,0.1314008
47,0.3939415,0.4973058,"('stupid', 'smart')",1.0199523,1.14285,5.4557614,5.5036893,2.289885,2.3812817,0.0913967
48,-0.8137561,-0.8514192,"('unintelligent', 'intelligent')",1.4404063,1.4215192,0.730117,0.72347414,0.4522557,0.4311914,-0.0210643
49,0.004731521,0.12936367,"('unable', 'able')",0.41843772,0.5451116,-0.12210283,0.014146499,0.1003555,0.2295406,0.1291851
50,0.66559917,0.7876115,"('clumsy', 'skillful')",0.8597803,0.95686007,0.15966468,0.15250933,0.5616814,0.632327,0.0706456
51,-0.6620177,-0.80091286,"('uneducated', 'educated')",0.9658769,0.8757919,0.67600685,0.59786934,0.326622,0.2242495,-0.1023725
52,0.9814107,0.7753571,"('irrational', 'rational')",-1.0953193,-1.3774137,-0.047566436,-0.22337645,-0.053825,-0.2751444,-0.2213194
53,-1.030466,-1.1558229,"('uncreative', 'creative')",0.51913136,0.45977718,0.7593184,0.74819994,0.0826613,0.0173847,-0.0652766
54,-0.16657314,-0.33233935,"('incapable', 'capable')",-0.0155300815,-0.13041644,1.1474726,1.1201246,0.3217898,0.2191229,-0.1026669
55,-1.2668153,-1.233096,"('incompetent', 'clever')",1.14884,1.2567126,0.05670277,0.08645479,-0.0204242,0.0366904,0.0571146
56,0.055789314,0.08482857,"('impractical', 'practical')",0.68449485,0.6832142,-0.45408154,-0.4449731,0.0954009,0.1076899,0.012289
57,-0.7215804,-0.7770659,"('unimaginative', 'imaginative')",0.9284845,0.95610666,-2.26461,-2.2940903,-0.685902,-0.7050165,-0.0191145
58,-0.3556966,-0.43476036,"('undiscriminating', 'discriminating')",0.58356684,0.52267444,-0.07989272,-0.10377387,0.0493258,-0.0052866,-0.0546124
59,1.0240827,0.9740838,"('foolish', 'wise')",-0.20848128,-0.3114758,0.27849203,0.20512792,0.3646978,0.2892453,-0.0754525
60,-0.039222665,0.12020838,"('inefficient', 'efficient')",1.5303763,1.7753204,-0.2687803,-0.090594545,0.4074577,0.6016448,0.1941871
61,-0.28009713,-0.4197816,"('illogical', 'logical')",0.6261945,0.47440663,0.018241888,-0.0956283,0.1214464,-0.0136678,-0.1351142
62,-0.9569747,-0.84560466,"('incompetent', 'brilliant')",1.2357922,1.4543971,0.0062866844,0.13238041,0.0950347,0.2470576,0.1520229
63,-1.386511,-1.3221544,"('unperceptive', 'insightful')",0.2881422,0.46235985,0.71689236,0.8192505,-0.1271588,-0.0135147,0.1136441
64,-0.11499674,-0.09433657,"('shy', 'confident')",-0.18274215,-0.121878415,-6.4273424,-6.3899374,-2.2416938,-2.2020508,0.039643
65,-1.0455208,-1.0663749,"('insecure', 'secure')",-0.18134551,-0.14624548,-0.76315486,-0.71261144,-0.6633404,-0.6417439,0.0215965
66,-0.90498483,-0.97558343,"('inactive', 'active')",-0.62821513,-0.7404093,1.1724458,1.1230838,-0.1202514,-0.1976363,-0.0773849
67,0.8201721,0.8028283,"('doubtful', 'determined')",0.12745005,0.13335964,-0.46712252,-0.41672984,0.1601665,0.1731527,0.0129862
68,-0.48012027,-0.5590013,"('dependent', 'independent')",-0.44602203,-0.52633417,-0.6778136,-0.70915335,-0.534652,-0.598163,-0.063511
69,2.1734915,2.2118614,"('lazy', 'industrious')",0.5553095,0.55740005,-0.1627232,-0.16504592,0.8553592,0.8680718,0.0127126
70,-0.78041,-0.6993669,"('lethargic', 'energetic')",-0.09233529,0.11899002,0.74605536,0.8413501,-0.04223,0.0869911,0.1292211
71,1.0720391,1.063812,"('diffident', 'self-confident')",0.42370933,0.47103873,0.48642963,0.48823866,0.6607261,0.6743631,0.013637
72,-0.5246026,-0.51245415,"('unambitious', 'ambitious')",-0.14970262,-0.16437586,-1.0887134,-1.0664306,-0.5876729,-0.5810869,0.006586
73,1.9982201,2.0152848,"('helpless', 'self-reliant')",0.8663452,0.82077897,-2.8933616,-2.8601391,-0.0095987,-0.0080251,0.0015736
74,0.3635789,0.41963226,"('undedicated', 'dedicated')",0.42944804,0.58309805,0.06899609,0.09543241,0.287341,0.3660543,0.0787133
75,0.8592727,0.77388996,"('meek', 'impulsive')",-0.07697222,-0.1425013,-0.11537688,-0.074480675,0.2223079,0.185636,-0.0366719
76,-0.8796988,-0.7122943,"('anxious', 'daring')",0.6601947,0.8980727,0.21767794,0.3237483,-0.0006087,0.1698422,0.1704509
77,-0.23196399,-0.2680801,"('unmotivated', 'motivated')",0.66772807,0.7138457,-1.0447342,-0.946163,-0.2029901,-0.1667991,0.036191
78,-0.4620405,-0.29346725,"('nonresilient', 'resilient')",1.3141133,1.4380692,0.13237427,0.24205478,0.328149,0.4622189,0.1340699
79,-0.44392693,-0.57360154,"('wavering', 'unwavering')",-1.570515,-1.7669452,-0.10369536,-0.17162554,-0.7060458,-0.8373908,-0.131345
80,-0.22539653,-0.091723196,"('dominated', 'dominating')",0.9511343,1.1506673,-0.95018595,-0.80161107,-0.074816,0.0857777,0.1605937
81,-0.73374397,-0.78348804,"('submissive', 'aggressive')",1.4062266,1.4717798,-0.3467172,-0.24486172,0.1085885,0.14781,0.0392215
82,-1.4058629,-1.4691631,"('poor', 'rich')",0.26350898,0.21755122,6.017488,5.990071,1.6250447,1.5794864,-0.0455583
83,0.2505647,0.17925397,"('powerless', 'powerful')",0.33260596,0.32880858,-1.000756,-1.0648682,-0.1391951,-0.1856019,-0.0464068
84,0.3211842,0.20786577,"('inferior', 'superior')",0.3006979,0.21700668,0.8443944,0.82432497,0.4887588,0.4163992,-0.0723596
85,0.47163785,0.32733357,"('insignificant', 'prestigious')",-0.1551734,-0.26150095,0.75196135,0.63139737,0.3561419,0.23241,-0.1237319
86,-1.2898229,-1.4824443,"('uninfluential', 'influential')",0.14889601,0.025177285,-0.0116955,-0.097529724,-0.3842075,-0.5182656,-0.1340581
87,0.28461063,0.19990325,"('unsuccessful', 'successful')",1.0199902,1.0256646,0.8254936,0.8464591,0.7100315,0.6906757,-0.0193558
88,-0.47085387,-0.63755924,"('low', 'eminent')",0.43397343,0.31973958,0.48791367,0.4061956,0.1503444,0.0294587,-0.1208857
