,kraft_male,kraft_female,tuple,heinz_male,heinz_female,co_male,co_female,average_male,average_female,female-male
65,-0.7736493,-0.9089913,"('insecure', 'secure')",-1.2116227,-1.2481698,0.43427643,0.4291981,-0.5169985,-0.5759877,-0.0589892
66,-0.39759004,-0.40735614,"('inactive', 'active')",0.35147226,0.24386163,0.3769264,0.3463512,0.1102695,0.0609522,-0.0493173
67,1.1873295,1.0713273,"('doubtful', 'determined')",0.71595585,0.6270204,0.27793777,0.28207955,0.7270744,0.6601425,-0.0669319
68,-1.3938817,-1.519792,"('dependent', 'independent')",-1.7744571,-1.8973141,-1.5182478,-1.5643752,-1.5621955,-1.6604939,-0.0982984
69,0.99857706,1.0366007,"('lazy', 'industrious')",1.3548478,1.3579918,-1.0399523,-0.9299046,0.4378242,0.4882293,0.0504051
70,-0.66812944,-0.69592404,"('lethargic', 'energetic')",-0.9403615,-0.9307002,0.15932874,0.18734398,-0.4830541,-0.4797601,0.003294
71,1.7448026,1.7525634,"('diffident', 'self-confident')",2.0351174,2.0849543,0.36403438,0.3140291,1.3813181,1.383849,0.0025309
72,0.6180206,0.6294445,"('unambitious', 'ambitious')",-0.42009807,-0.41612118,-0.69038355,-0.59140563,-0.1641537,-0.1260274,0.0381263
73,0.65650964,0.639019,"('helpless', 'self-reliant')",0.8102876,0.80814284,-3.8610024,-3.7282028,-0.7980684,-0.760347,0.0377214
74,0.63621336,0.6205448,"('undedicated', 'dedicated')",1.0064561,1.0131035,-0.076663926,-0.06637656,0.5220018,0.5224239,0.0004221
75,-1.0164948,-0.98430634,"('meek', 'impulsive')",0.37816346,0.38383433,-0.49597138,-0.4660615,-0.3781009,-0.3555111,0.0225898
76,-0.91480595,-0.91427076,"('anxious', 'daring')",-0.36459637,-0.34119767,0.094764315,0.11060074,-0.3948793,-0.3816226,0.0132567
77,-0.16050564,-0.14954714,"('unmotivated', 'motivated')",0.21509828,0.25809357,-0.7093129,-0.6890405,-0.2182401,-0.193498,0.0247421
78,-0.17091393,-0.07117868,"('nonresilient', 'resilient')",0.38490978,0.40255368,0.058415532,0.1143326,0.0908038,0.1485692,0.0577654
79,-0.0046746433,0.09971039,"('wavering', 'unwavering')",0.94595444,0.97919494,-0.30589396,-0.34651208,0.2117953,0.2441311,0.0323358
80,0.17889085,0.16809934,"('dominated', 'dominating')",-0.3829717,-0.40077543,-0.17114912,-0.1453347,-0.1250767,-0.1260036,-0.0009269
81,-0.8556293,-1.0233495,"('submissive', 'aggressive')",-0.993489,-1.0350924,-0.36951834,-0.37044722,-0.7395456,-0.8096297,-0.0700841
82,-0.62838376,-0.6970432,"('poor', 'rich')",-1.2764361,-1.281333,5.8792405,5.6557546,1.3248068,1.2257928,-0.099014
83,-0.10509075,-0.18706363,"('powerless', 'powerful')",-0.3103853,-0.3758837,-0.9189406,-0.9576906,-0.4448055,-0.5068793,-0.0620738
84,0.90001565,0.8624778,"('inferior', 'superior')",1.1750752,1.1569371,0.52691275,0.52447647,0.8673345,0.8479638,-0.0193707
85,0.97694844,1.0649107,"('insignificant', 'prestigious')",2.2673554,2.3088822,-0.7422526,-0.82272744,0.8340171,0.8503551,0.016338
86,0.221068,0.12114083,"('uninfluential', 'influential')",0.37144935,0.25012007,-0.38088104,-0.47965044,0.0705454,-0.0361298,-0.1066752
87,0.48988467,0.43790406,"('unsuccessful', 'successful')",-0.035218295,-0.09117625,0.38873398,0.30541003,0.2811335,0.2173793,-0.0637542
88,0.1489135,0.032389093,"('low', 'eminent')",-0.0033424906,-0.048970114,-0.22041534,-0.38025743,-0.0249481,-0.1322795,-0.1073314
