,kb_male,kb_female,tuple,home_male,home_female,average_male,average_female,female-male
20,0.84772843,0.89727825,"('rough', 'thoughtful')",0.5053058,0.41306287,0.6765171,0.6551706,-0.0213465
21,3.5134766,3.897988,"('immoral', 'moral')",-0.07513921,0.15511596,1.7191687,2.026552,0.3073833
22,2.732702,2.806121,"('untrustworthy', 'trustworthy')",-0.2769674,-0.25858384,1.2278674,1.2737687,0.0459013
23,3.0792089,3.2633936,"('insincere', 'sincere')",5.661633,5.6133413,4.3704209,4.4383674,0.0679465
24,1.8300852,1.7381122,"('dishonest', 'honest')",1.1815845,1.0671906,1.5058348,1.4026514,-0.1031834
25,-2.4056978,-2.6085443,"('egoistic', 'altruistic')",1.2681302,1.2018591,-0.5687838,-0.7033426,-0.1345588
26,0.8077916,0.67709196,"('hardhearted', 'benevolent')",2.2613785,2.3557832,1.534585,1.5164375,-0.0181475
27,-0.43290764,-0.543436,"('hardhearted', 'softhearted')",1.7670317,1.6709261,0.667062,0.563745,-0.103317
28,0.8765546,0.7710021,"('disloyal', 'loyal')",1.6669255,1.5474646,1.2717401,1.1592333,-0.1125068
29,-1.0405136,-1.2514141,"('unfair', 'fair')",-0.7367159,-0.93804616,-0.8886148,-1.0947301,-0.2061153
30,2.1241956,2.2139387,"('intolerant', 'tolerant')",1.070075,1.1993963,1.5971353,1.7066674,0.1095321
31,-5.5331426,-5.713528,"('evil', 'good')",0.019299153,-0.017290147,-2.7569218,-2.8654091,-0.1084873
32,2.2305045,2.487776,"('unkind', 'kind')",1.1590098,1.2452973,1.6947572,1.8665366,0.1717794
33,-1.1842728,-1.3032234,"('wrong', 'right')",0.034820393,-0.12072957,-0.5747262,-0.7119765,-0.1372503
34,-0.14690232,-0.10336438,"('mean', 'honorable')",4.4841022,4.5622234,2.1686001,2.2294295,0.0608294
35,-5.211831,-5.6219525,"('corrupt', 'incorrupt')",-0.43620065,-0.7695057,-2.8240159,-3.195729,-0.3717131
36,-6.0181603,-6.4147143,"('hostile', 'amicable')",-0.45847684,-0.66014767,-3.2383187,-3.537431,-0.2991123
37,0.8081101,0.97667503,"('fake', 'genuine')",1.2022425,1.1490502,1.0051763,1.0628626,0.0576863
38,-0.5284095,-0.61451364,"('untruthful', 'truthful')",-0.12750325,-0.23651633,-0.3279564,-0.425515,-0.0975586
39,1.6753789,1.7765123,"('exploitative', 'cooperative')",0.7088799,0.836623,1.1921294,1.3065677,0.1144383
40,0.8821572,0.88366103,"('stingy', 'generous')",-1.0406537,-1.0121921,-0.0792482,-0.0642655,0.0149827
41,0.78496337,1.018842,"('unforgiving', 'forgiving')",0.9212922,0.9907298,0.8531278,1.0047859,0.1516581
42,0.8461194,1.0137125,"('unreliable', 'reliable')",-2.8260903,-2.658384,-0.9899855,-0.8223358,0.1676497
43,2.8435156,3.2159185,"('irresponsible', 'responsible')",1.3061363,1.3618009,2.074826,2.2888598,0.2140338
44,-1.8277878,-1.8131275,"('prejudiced', 'unprejudiced')",-1.9681795,-1.9909427,-1.8979836,-1.9020351,-0.0040515
45,3.898996,3.885603,"('incompetent', 'competent')",0.80788076,0.83570915,2.3534384,2.360656,0.0072176
46,4.4836745,4.659338,"('uncompetitive', 'competitive')",-0.67274636,-0.6707553,1.9054641,1.9942913,0.0888272
47,1.9324229,1.9305338,"('stupid', 'smart')",5.0910473,5.070397,3.511735,3.5004654,-0.0112696
48,1.9828242,2.0980108,"('unintelligent', 'intelligent')",0.1618127,0.23618904,1.0723184,1.1671,0.0947816
49,0.095925406,0.12250005,"('unable', 'able')",-0.53233457,-0.4547062,-0.2182046,-0.1661031,0.0521015
50,-2.4563308,-2.3951063,"('clumsy', 'skillful')",-0.68580705,-0.76579344,-1.5710689,-1.5804498,-0.0093809
51,3.543797,3.504103,"('uneducated', 'educated')",-0.16805704,-0.11397852,1.68787,1.6950622,0.0071922
52,-3.7954676,-4.0118737,"('irrational', 'rational')",0.46841002,0.21524115,-1.6635288,-1.8983163,-0.2347875
53,-1.2595395,-1.358361,"('uncreative', 'creative')",0.066069685,-0.0019203983,-0.5967349,-0.6801407,-0.0834058
54,-0.12055897,-0.17168173,"('incapable', 'capable')",0.96072376,0.8871397,0.4200824,0.357729,-0.0623534
55,6.349824,6.5238957,"('incompetent', 'clever')",0.37194443,0.5107918,3.3608842,3.5173438,0.1564596
56,4.217659,4.3431077,"('impractical', 'practical')",-0.18147054,-0.00738813,2.0180943,2.1678598,0.1497655
57,2.7203963,2.734296,"('unimaginative', 'imaginative')",-2.17589,-2.1659737,0.2722532,0.2841612,0.011908
58,0.0026609004,-0.022210553,"('undiscriminating', 'discriminating')",-0.028190697,-0.12658831,-0.0127649,-0.0743994,-0.0616345
59,-2.5892024,-2.7091906,"('foolish', 'wise')",0.5801327,0.5666818,-1.0045348,-1.0712544,-0.0667196
60,5.591154,6.1037393,"('inefficient', 'efficient')",-0.586883,-0.26980373,2.5021355,2.9169679,0.4148324
61,1.7574002,1.5189006,"('illogical', 'logical')",0.85204476,0.6869096,1.3047224,1.1029052,-0.2018172
62,4.7349563,4.962963,"('incompetent', 'brilliant')",0.20798422,0.3875537,2.4714704,2.6752584,0.203788
63,2.7043557,2.8050804,"('unperceptive', 'insightful')",0.3415799,0.47623974,1.5229678,1.64066,0.1176922
64,0.8719379,1.0026278,"('shy', 'confident')",-6.6026893,-6.4682207,-2.8653758,-2.7327964,0.1325794
65,3.0649104,3.3033311,"('insecure', 'secure')",-0.19569294,-0.13882056,1.4346087,1.5822552,0.1476465
66,-1.328297,-1.5630866,"('inactive', 'active')",0.5122106,0.2807643,-0.4080432,-0.6411611,-0.2331179
67,0.71652734,0.86302227,"('doubtful', 'determined')",-0.5483895,-0.36793375,0.0840689,0.2475443,0.1634754
68,-0.6143675,-0.76219356,"('dependent', 'independent')",-1.3717388,-1.4142027,-0.9930531,-1.0881982,-0.0951451
69,-4.3156567,-4.3646784,"('lazy', 'industrious')",-1.3310963,-1.4560004,-2.8233764,-2.9103394,-0.086963
70,5.3190823,5.4446554,"('lethargic', 'energetic')",0.43122375,0.45820034,2.8751531,2.9514279,0.0762748
71,-0.5950277,-0.5620225,"('diffident', 'self-confident')",0.49263582,0.570389,-0.0511959,0.0041832,0.0553791
72,2.6771436,2.7536678,"('unambitious', 'ambitious')",0.18007952,0.18840548,1.4286115,1.4710367,0.0424252
73,-1.6557765,-1.5381122,"('helpless', 'self-reliant')",-3.0752792,-3.07576,-2.3655279,-2.306936,0.0585919
74,1.7702869,1.6824651,"('undedicated', 'dedicated')",0.899115,0.9668814,1.3347009,1.3246732,-0.0100277
75,-3.1539934,-3.240355,"('meek', 'impulsive')",-1.3815403,-1.4799988,-2.267767,-2.360177,-0.09241
76,2.8145902,3.0884852,"('anxious', 'daring')",-0.26838475,-0.16142952,1.2731028,1.4635279,0.1904251
77,1.3702399,1.5963274,"('unmotivated', 'motivated')",-1.259425,-1.0831832,0.0554074,0.2565721,0.2011647
78,1.0719907,1.2345698,"('nonresilient', 'resilient')",0.3207386,0.43426025,0.6963646,0.834415,0.1380504
79,-4.393095,-4.569014,"('wavering', 'unwavering')",0.019746002,-0.0556617,-2.1866746,-2.3123379,-0.1256633
80,5.0408235,5.0326476,"('dominated', 'dominating')",-0.51041114,-0.6129629,2.2652061,2.2098424,-0.0553637
81,5.1273108,5.15624,"('submissive', 'aggressive')",-0.56657594,-0.37281227,2.2803674,2.3917139,0.1113465
82,0.9714223,0.9091799,"('poor', 'rich')",5.7091455,5.6418395,3.3402839,3.2755098,-0.0647741
83,1.1037617,1.0444212,"('powerless', 'powerful')",-0.8880829,-0.74785316,0.1078394,0.148284,0.0404446
84,-0.4094819,-0.3253011,"('inferior', 'superior')",-0.17773506,-0.39143547,-0.2936085,-0.3583683,-0.0647598
85,-6.1999083,-6.3888674,"('insignificant', 'prestigious')",-0.03517535,-0.18527365,-3.1175418,-3.2870705,-0.1695287
86,3.9498384,3.7751698,"('uninfluential', 'influential')",0.56753683,0.5366356,2.2586875,2.1559026,-0.1027849
87,2.0535831,1.9575402,"('unsuccessful', 'successful')",0.8091386,0.6435953,1.4313608,1.3005677,-0.1307931
88,-0.41424516,-0.60674983,"('low', 'eminent')",-0.55737215,-0.5532404,-0.4858087,-0.5799952,-0.0941865
