,invesco_male,invesco_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
66,-0.24524942,-0.3093643,"('inactive', 'active')",1.1559436,1.0233625,0.4553471,0.3569991,-0.098348
67,0.5760806,0.582737,"('doubtful', 'determined')",-0.7316818,-0.66651136,-0.0778006,-0.0418872,0.0359134
68,-0.92577994,-0.8625138,"('dependent', 'independent')",-0.94678795,-0.8807095,-0.9362839,-0.8716117,0.0646722
69,1.1433613,1.1175941,"('lazy', 'industrious')",-0.36419487,-0.43080544,0.3895832,0.3433943,-0.0461889
70,-0.100128785,-0.047547955,"('lethargic', 'energetic')",1.250071,1.4423254,0.5749711,0.6973887,0.1224176
71,-0.8156264,-0.8147149,"('diffident', 'self-confident')",0.2569322,0.23708986,-0.2793471,-0.2888125,-0.0094654
72,-0.27746975,-0.28870752,"('unambitious', 'ambitious')",0.23665531,0.28469118,-0.0204072,-0.0020082,0.018399
73,1.1418383,1.1383973,"('helpless', 'self-reliant')",-2.6928988,-2.4959278,-0.7755302,-0.6787652,0.096765
74,-0.3721211,-0.31219298,"('undedicated', 'dedicated')",0.67466265,0.7433911,0.1512708,0.2155991,0.0643283
75,1.0686375,1.0881896,"('meek', 'impulsive')",-0.27683222,-0.27200767,0.3959026,0.4080909,0.0121883
76,0.005465187,0.11381152,"('anxious', 'daring')",0.25189945,0.47325718,0.1286823,0.2935343,0.164852
77,-0.07392155,-0.03820113,"('unmotivated', 'motivated')",-0.5690111,-0.48073876,-0.3214663,-0.25947,0.0619963
78,-0.97466236,-0.8839379,"('nonresilient', 'resilient')",-0.19456303,-0.12628318,-0.5846127,-0.5051106,0.0795021
79,-0.85179096,-0.88220465,"('wavering', 'unwavering')",0.0073475614,-0.11433026,-0.4222217,-0.4982675,-0.0760458
80,0.35214558,0.36886418,"('dominated', 'dominating')",-0.59252983,-0.4579,-0.1201921,-0.0445179,0.0756742
81,0.9339224,0.94277686,"('submissive', 'aggressive')",-0.23951676,0.0054264665,0.3472028,0.4741017,0.1268989
82,-0.916845,-0.8767075,"('poor', 'rich')",5.320098,5.204552,2.2016265,2.1639223,-0.0377042
83,0.057532992,0.022462763,"('powerless', 'powerful')",-1.1998076,-1.1646848,-0.5711373,-0.571111,2.63e-05
84,0.3905394,0.42097527,"('inferior', 'superior')",0.47783887,0.478143,0.4341891,0.4495592,0.0153701
85,-0.91484267,-0.9841211,"('insignificant', 'prestigious')",-0.055791274,-0.18542013,-0.485317,-0.5847706,-0.0994536
86,-1.8600105,-1.9402629,"('uninfluential', 'influential')",0.34661284,0.38552296,-0.7566988,-0.77737,-0.0206712
87,0.28888357,0.26954472,"('unsuccessful', 'successful')",1.2504042,1.2454592,0.7696439,0.757502,-0.0121419
88,-0.47286645,-0.5352202,"('low', 'eminent')",0.2585262,0.17410454,-0.1071701,-0.1805578,-0.0733877
