,citigroup_male,citigroup_female,tuple,inc_male,inc_female,average_male,average_female,female-male
70,-0.5015745,-0.4002061,"('lethargic', 'energetic')",0.6812665,0.77540916,0.089846,0.1876015,0.0977555
71,0.4313985,0.48893484,"('diffident', 'self-confident')",0.54661477,0.52941746,0.4890066,0.5091761,0.0201695
72,-0.49309847,-0.40858874,"('unambitious', 'ambitious')",-0.7398177,-0.65200245,-0.6164581,-0.5302956,0.0861625
73,1.286652,1.2329191,"('helpless', 'self-reliant')",-3.1835718,-3.0816934,-0.9484599,-0.9243872,0.0240727
74,-0.05418457,-0.045294352,"('undedicated', 'dedicated')",0.43893254,0.3361489,0.192374,0.1454273,-0.0469467
75,0.2956609,0.3804651,"('meek', 'impulsive')",-0.22248675,-0.13169551,0.0365871,0.1243848,0.0877977
76,0.19132039,0.30748475,"('anxious', 'daring')",0.2819226,0.33066103,0.2366215,0.3190729,0.0824514
77,-0.013518803,0.00037722662,"('unmotivated', 'motivated')",-0.97440344,-0.852726,-0.4939611,-0.4261744,0.0677867
78,-0.53719884,-0.3546116,"('nonresilient', 'resilient')",0.063561276,0.20018294,-0.2368188,-0.0772143,0.1596045
79,-0.49665663,-0.53879213,"('wavering', 'unwavering')",0.17925982,0.18585245,-0.1586984,-0.1764698,-0.0177714
80,0.07291968,0.105506554,"('dominated', 'dominating')",-1.013788,-0.9022464,-0.4704342,-0.3983699,0.0720643
81,-0.19430807,-0.22401357,"('submissive', 'aggressive')",-0.32158512,-0.23250033,-0.2579466,-0.2282569,0.0296897
82,-1.5063853,-1.4555552,"('poor', 'rich')",6.023094,6.0575056,2.2583544,2.3009753,0.0426209
83,1.0399067,0.9387397,"('powerless', 'powerful')",-0.48037753,-0.5788462,0.2797646,0.1799468,-0.0998178
84,0.5246323,0.39812714,"('inferior', 'superior')",0.7852974,0.7582809,0.6549648,0.578204,-0.0767608
85,1.4163669,1.3861921,"('insignificant', 'prestigious')",0.7811598,0.6741217,1.0987633,1.0301569,-0.0686064
86,-1.5457921,-1.6519189,"('uninfluential', 'influential')",0.2583009,0.12714663,-0.6437456,-0.7623861,-0.1186405
87,0.7738884,0.74888676,"('unsuccessful', 'successful')",0.91233945,1.0479,0.8431139,0.8983934,0.0552795
88,-0.52002627,-0.6163875,"('low', 'eminent')",0.2360548,0.1916476,-0.1419857,-0.2123699,-0.0703842
