,goodrich_male,goodrich_female,tuple,corp_male,corp_female,average_male,average_female,female-male
26,-0.25530383,-0.43302745,"('hardhearted', 'benevolent')",1.5056412,1.3199654,0.6251687,0.443469,-0.1816997
27,-0.85975325,-0.8889272,"('hardhearted', 'softhearted')",1.1017797,1.0164627,0.1210132,0.0637677,-0.0572455
28,-0.22134827,-0.36304793,"('disloyal', 'loyal')",1.0279042,0.96855277,0.4032779,0.3027524,-0.1005255
29,-0.13488626,-0.16048424,"('unfair', 'fair')",-0.37346143,-0.46323928,-0.2541738,-0.3118618,-0.057688
30,0.75107986,0.7383036,"('intolerant', 'tolerant')",0.8552946,0.7874027,0.8031873,0.7628531,-0.0403342
31,-1.5732249,-1.547095,"('evil', 'good')",-0.8548816,-0.9279567,-1.2140533,-1.2375258,-0.0234725
32,-0.19882771,-0.31596035,"('unkind', 'kind')",0.64562327,0.51499873,0.2233978,0.0995192,-0.1238786
33,0.8099567,0.8082533,"('wrong', 'right')",-0.66101956,-0.6154231,0.0744686,0.0964151,0.0219465
34,0.09227802,0.20800033,"('mean', 'honorable')",5.718826,5.936907,2.9055519,3.0724535,0.1669016
35,-0.117546275,-0.15871015,"('corrupt', 'incorrupt')",-0.4147363,-0.4015584,-0.2661413,-0.2801343,-0.013993
36,-1.1134849,-1.166204,"('hostile', 'amicable')",-0.07060934,-0.19696683,-0.5920471,-0.6815854,-0.0895383
37,0.4652341,0.41925025,"('fake', 'genuine')",-0.03344978,0.029757269,0.2158922,0.2245038,0.0086116
38,0.07024809,0.14554965,"('untruthful', 'truthful')",0.036839608,0.22228241,0.0535439,0.183916,0.1303721
39,0.8023841,0.7191934,"('exploitative', 'cooperative')",0.022906788,0.05480913,0.4126454,0.3870013,-0.0256441
40,0.7756516,0.8477013,"('stingy', 'generous')",-2.1443417,-2.2550783,-0.6843451,-0.7036885,-0.0193434
41,0.23084778,0.24678957,"('unforgiving', 'forgiving')",0.038035467,-0.058482625,0.1344416,0.0941535,-0.0402881
42,0.50548434,0.6235155,"('unreliable', 'reliable')",-3.4559498,-3.4270406,-1.4752327,-1.4017625,0.0734702
43,0.041907873,0.03493005,"('irresponsible', 'responsible')",0.25163758,0.27470714,0.1467727,0.1548186,0.0080459
44,0.22064902,0.17101738,"('prejudiced', 'unprejudiced')",-1.511911,-1.5487309,-0.645631,-0.6888567,-0.0432257
45,0.17190982,0.11233364,"('incompetent', 'competent')",-0.016568016,-0.09288684,0.0776709,0.0097234,-0.0679475
46,-0.08803662,-0.06498155,"('uncompetitive', 'competitive')",-0.9479811,-0.9881862,-0.5180089,-0.5265839,-0.008575
47,0.41884324,0.41879123,"('stupid', 'smart')",5.36087,5.546357,2.8898566,2.9825742,0.0927176
48,0.19365017,0.04641962,"('unintelligent', 'intelligent')",0.9282136,0.8935168,0.5609319,0.4699682,-0.0909637
49,0.5948593,0.5844317,"('unable', 'able')",0.27922672,0.34616256,0.437043,0.4652971,0.0282541
50,0.16645172,0.16888127,"('clumsy', 'skillful')",0.27334505,0.21256751,0.2198984,0.1907244,-0.029174
51,0.52835685,0.52305627,"('uneducated', 'educated')",0.0803752,0.05125875,0.304366,0.2871575,-0.0172085
52,-0.44410306,-0.5900199,"('irrational', 'rational')",0.30771872,0.24331199,-0.0681922,-0.1733539,-0.1051617
53,-0.7664016,-0.80878985,"('uncreative', 'creative')",0.3947494,0.35022932,-0.1858261,-0.2292803,-0.0434542
54,-0.3722571,-0.39895236,"('incapable', 'capable')",0.6863339,0.84656966,0.1570384,0.2238086,0.0667702
55,0.38953274,0.2976075,"('incompetent', 'clever')",0.2063624,0.12935969,0.2979476,0.2134836,-0.084464
56,0.88580036,0.8602396,"('impractical', 'practical')",-0.35189906,-0.32329166,0.2669507,0.268474,0.0015233
57,-0.50913537,-0.5912777,"('unimaginative', 'imaginative')",-3.3365963,-3.419949,-1.9228659,-2.0056133,-0.0827474
58,-0.48020053,-0.41497293,"('undiscriminating', 'discriminating')",0.009666804,-0.0040428527,-0.2352669,-0.2095079,0.025759
59,0.14409158,0.17862457,"('foolish', 'wise')",0.26079342,0.3669216,0.2024425,0.2727731,0.0703306
60,1.1278582,1.0938501,"('inefficient', 'efficient')",0.018590463,0.14200471,0.5732243,0.6179274,0.0447031
61,-0.23736358,-0.4345336,"('illogical', 'logical')",0.55292356,0.37619725,0.15778,-0.0291682,-0.1869482
62,1.502527,1.6304911,"('incompetent', 'brilliant')",0.5821962,0.8066639,1.0423616,1.2185775,0.1762159
63,-0.42633146,-0.26456332,"('unperceptive', 'insightful')",0.3822687,0.47881252,-0.0220314,0.1071246,0.129156
64,0.6680972,0.62492394,"('shy', 'confident')",-6.518655,-6.5965886,-2.9252789,-2.9858322,-0.0605533
65,-0.29545987,-0.41935745,"('insecure', 'secure')",-0.41059378,-0.4086868,-0.3530268,-0.4140221,-0.0609953
66,-0.4509412,-0.3880688,"('inactive', 'active')",0.17353752,0.22122492,-0.1387018,-0.0834219,0.0552799
67,0.73999906,0.7352758,"('doubtful', 'determined')",-0.42322066,-0.4905632,0.1583892,0.1223563,-0.0360329
68,0.22145602,0.322598,"('dependent', 'independent')",-0.66127235,-0.6423411,-0.2199082,-0.1598715,0.0600367
69,0.98766315,0.9822597,"('lazy', 'industrious')",-0.47805902,-0.45267084,0.254802,0.2647944,0.0099924
70,0.16002409,0.27920717,"('lethargic', 'energetic')",-0.21242385,-0.18629311,-0.0261999,0.046457,0.0726569
71,0.55298364,0.59158945,"('diffident', 'self-confident')",0.38261765,0.38154396,0.4678006,0.4865667,0.0187661
72,-0.43429738,-0.3079857,"('unambitious', 'ambitious')",-0.349601,-0.24006642,-0.3919492,-0.2740261,0.1179231
73,1.4018682,1.4553212,"('helpless', 'self-reliant')",-2.9904532,-2.9433799,-0.7942925,-0.7440293,0.0502632
74,0.521899,0.50150007,"('undedicated', 'dedicated')",-0.46134233,-0.5664078,0.0302783,-0.0324539,-0.0627322
75,0.22944877,0.40143162,"('meek', 'impulsive')",-0.70691913,-0.57731265,-0.2387352,-0.0879405,0.1507947
76,0.12550738,0.18819608,"('anxious', 'daring')",-0.41593903,-0.33526444,-0.1452158,-0.0735342,0.0716816
77,0.030940644,0.027873715,"('unmotivated', 'motivated')",-1.0773823,-0.9932937,-0.5232208,-0.48271,0.0405108
78,-0.37967992,-0.29970643,"('nonresilient', 'resilient')",0.16199629,0.183841,-0.1088418,-0.0579327,0.0509091
79,-0.78969043,-0.78279966,"('wavering', 'unwavering')",-0.34826016,-0.2529046,-0.5689753,-0.5178521,0.0511232
80,0.8780767,0.83760226,"('dominated', 'dominating')",-0.9479847,-0.86292183,-0.034954,-0.0126598,0.0222942
81,1.1167915,1.0881264,"('submissive', 'aggressive')",-0.83424866,-0.74820364,0.1412714,0.1699614,0.02869
82,-0.99385476,-0.905996,"('poor', 'rich')",6.367941,6.4425297,2.6870432,2.7682669,0.0812237
83,0.55681276,0.5583411,"('powerless', 'powerful')",-0.9304419,-0.9423184,-0.1868146,-0.1919886,-0.005174
84,0.7470382,0.7105442,"('inferior', 'superior')",1.00574,1.0075617,0.8763891,0.859053,-0.0173361
85,0.018035676,0.053630434,"('insignificant', 'prestigious')",-0.017101506,-0.11137543,0.0004671,-0.0288725,-0.0293396
86,-0.35786903,-0.5339676,"('uninfluential', 'influential')",-0.39302942,-0.5244148,-0.3754492,-0.5291912,-0.153742
87,1.2720612,1.1542687,"('unsuccessful', 'successful')",0.999502,1.0149313,1.1357816,1.0846,-0.0511816
88,-0.30283058,-0.33422545,"('low', 'eminent')",-0.28067058,-0.32898867,-0.2917506,-0.331607,-0.0398564
