,cadence_male,cadence_female,tuple,design_male,design_female,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
13,1.3148324,1.2329926,"('impolite', 'polite')",0.55114067,0.51171976,0.19999963,0.18607867,-0.33318108,-0.33347487,0.4331979,0.399329,-0.0338689
14,0.906961,0.8612571,"('antisocial', 'social')",1.4110236,1.4294885,0.73721236,0.7990537,-1.0371882,-0.98920333,0.5045022,0.525149,0.0206468
15,0.06529857,-0.02947786,"('boring', 'funny')",0.42062584,0.3855065,-0.0641076,-0.086606696,0.46568987,0.43905437,0.2218767,0.1771191,-0.0447576
16,-0.7045579,-0.70739645,"('unpopular', 'popular')",-1.273143,-1.2389207,0.06972908,0.08986026,0.61324406,0.63086843,-0.323682,-0.3063971,0.0172849
17,-0.3911271,-0.30399406,"('nasty', 'nice')",-0.6551758,-0.521996,0.006314378,0.058874257,-0.5874831,-0.51816505,-0.4068679,-0.3213202,0.0855477
18,0.8320459,0.8201058,"('disagreeable', 'welcoming')",-0.30925703,-0.21413514,0.1736939,0.21916458,-0.2990453,-0.36172003,0.0993594,0.1158538,0.0164944
19,0.016554343,0.07474166,"('inhospitable', 'hospitable')",-0.7980438,-0.7470945,-0.5595874,-0.48389295,0.20992911,0.2864343,-0.2827869,-0.2174529,0.065334
20,0.51755583,0.59531814,"('rough', 'thoughtful')",1.274487,1.3416018,0.7776415,0.8076195,1.0391184,0.948988,0.9022007,0.9233819,0.0211812
21,1.5251065,1.5466021,"('immoral', 'moral')",1.4576458,1.360197,0.7400063,0.7038777,-0.90533674,-0.8199014,0.7043555,0.6976938,-0.0066617
22,0.6030783,0.65130943,"('untrustworthy', 'trustworthy')",0.25993338,0.19503576,0.7163737,0.6859278,-1.0135825,-1.0856004,0.1414507,0.1116682,-0.0297825
23,2.0979311,2.2008796,"('insincere', 'sincere')",0.5819454,0.62085646,0.3351162,0.32340264,4.672498,4.6402087,1.9218727,1.9463369,0.0244642
24,0.7981441,0.85350513,"('dishonest', 'honest')",-0.16908503,-0.1487174,-1.7072841,-1.7535149,0.29841173,0.24811772,-0.1949533,-0.2001524,-0.0051991
25,-0.033331167,-0.033256724,"('egoistic', 'altruistic')",0.1585601,0.21310645,0.7097127,0.7656454,1.4737289,1.4253635,0.5771676,0.5927147,0.0155471
26,0.6395358,0.61331385,"('hardhearted', 'benevolent')",0.7425655,0.75751394,0.325612,0.27876082,1.7795088,1.6781077,0.8718055,0.8319241,-0.0398814
27,0.7074001,0.7547717,"('hardhearted', 'softhearted')",-1.0575217,-0.9130799,-0.22559191,-0.15784058,1.4468517,1.3191586,0.2177846,0.2507524,0.0329678
28,0.8321831,0.78486276,"('disloyal', 'loyal')",0.12558238,0.022615038,-0.4189065,-0.5381669,1.0206922,0.9323008,0.3898878,0.3004029,-0.0894849
29,0.123671666,0.121279985,"('unfair', 'fair')",-0.07982443,-0.13605565,-0.6753596,-0.70131266,-0.4796027,-0.58274496,-0.2777788,-0.3247083,-0.0469295
30,1.4622362,1.4625638,"('intolerant', 'tolerant')",0.9360257,0.9059617,1.0302669,0.9721561,0.7565138,0.6956966,1.0462606,1.0090945,-0.0371661
31,-1.4552077,-1.3675476,"('evil', 'good')",-1.2285817,-1.1574258,-0.11274903,-0.12334926,-0.5161295,-0.58944243,-0.828167,-0.8094413,0.0187257
32,1.3835688,1.4528772,"('unkind', 'kind')",0.25886163,0.2982419,-0.91642076,-0.9547585,0.60517454,0.5319075,0.332796,0.332067,-0.000729
33,1.0132232,0.91698027,"('wrong', 'right')",0.582005,0.62992716,0.63374555,0.6229974,-0.32287502,-0.3520993,0.4765247,0.4544514,-0.0220733
34,0.1637026,0.28989336,"('mean', 'honorable')",-0.24939993,-0.08867626,0.35822567,0.45307955,5.4966197,5.616235,1.442287,1.5676329,0.1253459
35,-0.18248951,-0.17551193,"('corrupt', 'incorrupt')",-0.60699415,-0.6470637,-0.14784303,-0.18607125,0.42683768,0.30799457,-0.1276222,-0.1751631,-0.0475409
36,-0.9383566,-0.86918306,"('hostile', 'amicable')",-1.1657649,-1.172378,-0.5898914,-0.6897779,0.94728994,0.8008508,-0.4366807,-0.482622,-0.0459413
37,0.7148253,0.75529116,"('fake', 'genuine')",0.8113801,0.84327865,-0.3511036,-0.33140355,0.059422806,0.06284332,0.3086312,0.3325024,0.0238712
38,0.3471682,0.41097665,"('untruthful', 'truthful')",-0.4765194,-0.41785342,-1.0609611,-1.0780753,-0.2597352,-0.25096738,-0.3625119,-0.3339799,0.028532
39,1.3912348,1.4677334,"('exploitative', 'cooperative')",0.83080757,0.7904684,1.5727733,1.5836453,0.24577487,0.24676359,1.0101476,1.0221527,0.0120051
40,0.7226706,0.75003076,"('stingy', 'generous')",0.104526505,0.144571,0.041814648,0.054145075,-1.3037144,-1.4376259,-0.1086757,-0.1222198,-0.0135441
41,0.8052063,0.76129514,"('unforgiving', 'forgiving')",-0.44873053,-0.39940748,-0.12278879,-0.17234297,0.23139068,0.11775163,0.1162694,0.0768241,-0.0394453
42,0.49284947,0.54267246,"('unreliable', 'reliable')",0.2697959,0.4649917,-0.6080052,-0.49647176,-3.1571422,-3.1719913,-0.7506255,-0.6651998,0.0854257
43,1.1829367,1.2427583,"('irresponsible', 'responsible')",1.406074,1.4949142,-0.90495783,-0.91650254,-0.14176123,-0.11774753,0.3855729,0.4258556,0.0402827
44,-2.5150886,-2.5647523,"('prejudiced', 'unprejudiced')",0.309175,0.32600802,-0.047950353,0.009509301,-1.3831314,-1.3865244,-0.9092488,-0.9039398,0.005309
45,-0.32505056,-0.26758236,"('incompetent', 'competent')",-0.31333655,-0.34483287,-0.43880922,-0.46026537,-0.7646029,-0.7712689,-0.4604498,-0.4609874,-0.0005376
46,0.7326783,0.7458445,"('uncompetitive', 'competitive')",0.8108846,0.75608176,0.50913894,0.5352082,-0.65787387,-0.66351485,0.348707,0.3434049,-0.0053021
47,0.2906009,0.33892244,"('stupid', 'smart')",0.95262915,1.0283885,0.9566512,1.0164503,5.019454,5.1467566,1.8048339,1.8826295,0.0777956
48,0.0724506,0.0741047,"('unintelligent', 'intelligent')",-0.19611159,-0.27399242,-0.5679857,-0.6645316,0.44738638,0.40260863,-0.0610651,-0.1154527,-0.0543876
49,0.045367777,0.11666839,"('unable', 'able')",-0.6923499,-0.5372467,-0.024775228,0.07784765,-0.06483688,0.04641792,-0.1841486,-0.0740782,0.1100704
50,-0.50907034,-0.44182968,"('clumsy', 'skillful')",-0.2442053,-0.1634878,-0.060891144,-0.024538638,0.016419344,-0.07801068,-0.1994369,-0.1769667,0.0224702
51,0.45430788,0.42600396,"('uneducated', 'educated')",-0.5873516,-0.6957856,-0.60264254,-0.6978921,0.046463702,-0.028218105,-0.1723056,-0.248973,-0.0766674
52,-0.69196105,-0.75131935,"('irrational', 'rational')",0.029914094,-0.089882426,0.13696931,0.02493558,0.3727938,0.2627797,-0.038071,-0.1383716,-0.1003006
53,1.5505534,1.6077983,"('uncreative', 'creative')",1.5660372,1.6298246,0.7097385,0.6479207,1.344979,1.2698445,1.292827,1.2888471,-0.0039799
54,0.7438397,0.7702569,"('incapable', 'capable')",0.3893504,0.3311948,-0.15750225,-0.17542356,1.0439761,1.137539,0.504916,0.5158918,0.0109758
55,0.546439,0.58252263,"('incompetent', 'clever')",0.4660243,0.37424666,-0.23540054,-0.24643509,-0.54303384,-0.5177659,0.0585072,0.0481421,-0.0103651
56,2.1631293,2.1736684,"('impractical', 'practical')",1.7070405,1.7967421,0.021258442,-0.0034741648,-0.6449253,-0.60682243,0.8116257,0.8400284,0.0284027
57,0.014025869,-0.00036950503,"('unimaginative', 'imaginative')",0.92975974,0.89803815,-0.16029221,-0.2367397,-2.1226592,-2.1856596,-0.3347915,-0.3811827,-0.0463912
58,0.85717446,0.88130915,"('undiscriminating', 'discriminating')",0.5444675,0.5349965,0.8642254,0.8457097,0.045509085,0.015280426,0.5778441,0.569324,-0.0085201
59,0.16313557,0.220608,"('foolish', 'wise')",0.08355826,0.0535209,0.235317,0.22886224,0.5017583,0.49175858,0.2459423,0.2486874,0.0027451
60,0.9816711,1.0160439,"('inefficient', 'efficient')",0.7955177,0.86597717,0.5071016,0.5594878,-0.6305625,-0.5328094,0.4134319,0.4771748,0.0637429
61,1.4237043,1.4203895,"('illogical', 'logical')",-0.13102902,-0.22934161,0.5991772,0.51566374,0.0745322,-0.009780284,0.4915961,0.4242328,-0.0673633
62,0.70244515,0.76068,"('incompetent', 'brilliant')",0.53051895,0.6014207,0.12544103,0.23254502,-0.69991,-0.53131,0.1646238,0.2658339,0.1012101
63,2.04837,2.1225088,"('unperceptive', 'insightful')",0.7589711,0.7648697,0.73860216,0.772027,0.7227353,0.79869664,1.0671697,1.1145256,0.0473559
64,-0.1685265,-0.18755685,"('shy', 'confident')",0.480206,0.39355516,0.51290756,0.53779185,-6.05143,-6.0551305,-1.3067107,-1.3278351,-0.0211244
65,-0.022188611,-0.0012683459,"('insecure', 'secure')",-0.21402712,-0.3293784,0.085968904,0.03569883,-0.5658255,-0.57059765,-0.1790181,-0.2163864,-0.0373683
66,-0.20125093,-0.13768551,"('inactive', 'active')",-0.3382519,-0.25385147,-0.626418,-0.50078106,1.2370884,1.3055823,0.0177919,0.1033161,0.0855242
67,0.9669185,0.8612418,"('doubtful', 'determined')",0.95662886,1.0005492,1.1997031,1.214599,-0.58035254,-0.48673728,0.6357245,0.6474132,0.0116887
68,0.79082245,0.8064762,"('dependent', 'independent')",-0.10730237,-0.19048688,0.44801837,0.42811155,-0.43533304,-0.43859398,0.1740513,0.1513767,-0.0226746
69,-0.38816953,-0.37361038,"('lazy', 'industrious')",1.2740188,1.3405073,1.0146995,1.1132947,-0.18985277,-0.14422189,0.427674,0.4839924,0.0563184
70,1.2119851,1.2318633,"('lethargic', 'energetic')",0.32587758,0.31904754,-0.31523216,-0.23190269,-0.004753232,0.054579012,0.3044693,0.3433968,0.0389275
71,1.7367437,1.7952968,"('diffident', 'self-confident')",1.3826809,1.4490494,0.612859,0.6455998,0.6542078,0.6623217,1.0966228,1.1380669,0.0414441
72,0.8969397,0.9587678,"('unambitious', 'ambitious')",0.4310335,0.48245612,-1.1316203,-1.1300343,-1.3299125,-1.2767785,-0.2833899,-0.2413972,0.0419927
73,0.28706443,0.28526172,"('helpless', 'self-reliant')",0.815265,0.7972478,-0.030201761,-0.053886205,-2.9605947,-2.9818354,-0.4721167,-0.488303,-0.0161863
74,2.156542,2.2155285,"('undedicated', 'dedicated')",0.13766095,0.2533213,0.25147954,0.26045132,0.23410696,0.21070112,0.6949474,0.7350006,0.0400532
75,-2.068177,-2.0649335,"('meek', 'impulsive')",-0.7155172,-0.71031284,-0.9600256,-0.9560933,-0.24221909,-0.16516832,-0.9964848,-0.974127,0.0223578
76,0.46287316,0.5219438,"('anxious', 'daring')",1.0329146,1.0953964,-0.20182121,-0.1300484,0.0011513196,0.063797444,0.3237795,0.3877723,0.0639928
77,0.8333911,0.8280166,"('unmotivated', 'motivated')",0.30576223,0.22599201,0.47673047,0.4683885,-1.1970315,-1.0467043,0.1047131,0.1189232,0.0142101
78,-0.1515244,-0.092356734,"('nonresilient', 'resilient')",-0.1361064,-0.014663277,0.3083009,0.3883073,0.45598227,0.53151655,0.1191631,0.203201,0.0840379
79,-1.0012349,-0.98120826,"('wavering', 'unwavering')",-1.2255058,-1.1221957,-1.6012225,-1.5731679,0.14357753,0.18913768,-0.9210964,-0.8718585,0.0492379
80,-0.088570975,-0.13686712,"('dominated', 'dominating')",-0.19385612,-0.19310614,-0.13963555,-0.024824739,-1.570253,-1.4997944,-0.4980789,-0.4636481,0.0344308
81,0.40407693,0.32242078,"('submissive', 'aggressive')",0.37397835,0.13704786,-0.5340122,-0.5991305,-0.9999126,-0.9403738,-0.1889674,-0.2700089,-0.0810415
82,-1.1220423,-1.0455921,"('poor', 'rich')",-0.6275863,-0.6244429,-0.7117863,-0.71933573,5.2177324,5.2774897,0.6890794,0.7220297,0.0329503
83,0.32400745,0.28510037,"('powerless', 'powerful')",0.09496384,0.18676949,-0.88116574,-0.79720944,-1.2331738,-1.2142279,-0.4238421,-0.3848919,0.0389502
84,1.2845368,1.1984288,"('inferior', 'superior')",1.0759495,0.9890928,0.83864444,0.81873876,1.1007205,1.0553861,1.0749629,1.0154116,-0.0595513
85,0.19740221,0.2325966,"('insignificant', 'prestigious')",-0.47031757,-0.41549206,0.5962092,0.5781759,1.2279369,1.2252773,0.3878077,0.4051394,0.0173317
86,1.7950796,1.7871342,"('uninfluential', 'influential')",-0.20488958,-0.3093042,-0.70023656,-0.8566149,-0.31414768,-0.4402464,0.1439514,0.0452422,-0.0987092
87,1.0699656,1.0925847,"('unsuccessful', 'successful')",0.23614058,0.18157545,1.0924993,1.1415925,0.88195294,1.0386915,0.8201396,0.863611,0.0434714
88,0.077591285,0.105122864,"('low', 'eminent')",-0.39316162,-0.38426617,-0.31230292,-0.33055755,0.21462916,0.23435315,-0.103311,-0.0938369,0.0094741
