,selling_male,selling_female,tuple,average_male,average_female,female-male
21,0.05032911,0.15421483,"('immoral', 'moral')",0.0503291,0.1542148,0.1038857
22,0.08380697,0.07888517,"('untrustworthy', 'trustworthy')",0.083807,0.0788852,-0.0049218
23,6.634765,6.699255,"('insincere', 'sincere')",6.6347651,6.699255,0.0644899
24,1.625383,1.6015564,"('dishonest', 'honest')",1.625383,1.6015564,-0.0238266
25,0.57099104,0.5355607,"('egoistic', 'altruistic')",0.570991,0.5355607,-0.0354303
26,0.28797767,0.16095954,"('hardhearted', 'benevolent')",0.2879777,0.1609595,-0.1270182
27,1.583161,1.3938191,"('hardhearted', 'softhearted')",1.583161,1.3938191,-0.1893419
28,1.0451071,0.9482646,"('disloyal', 'loyal')",1.0451071,0.9482646,-0.0968425
29,-0.23968974,-0.38357928,"('unfair', 'fair')",-0.2396897,-0.3835793,-0.1438896
30,1.2910242,1.2595699,"('intolerant', 'tolerant')",1.2910242,1.2595699,-0.0314543
31,-1.4750907,-1.4906434,"('evil', 'good')",-1.4750907,-1.4906434,-0.0155527
32,1.1735058,1.1147848,"('unkind', 'kind')",1.1735058,1.1147848,-0.058721
33,-0.8374978,-0.73258454,"('wrong', 'right')",-0.8374978,-0.7325845,0.1049133
34,4.652184,4.8355994,"('mean', 'honorable')",4.652184,4.8355994,0.1834154
35,-1.2604799,-1.4314492,"('corrupt', 'incorrupt')",-1.2604799,-1.4314492,-0.1709693
36,-0.8202653,-0.9347608,"('hostile', 'amicable')",-0.8202653,-0.9347608,-0.1144955
37,0.60787594,0.5517984,"('fake', 'genuine')",0.6078759,0.5517984,-0.0560775
38,-0.08378985,-0.060942292,"('untruthful', 'truthful')",-0.0837898,-0.0609423,0.0228475
39,-0.09757361,-0.070805416,"('exploitative', 'cooperative')",-0.0975736,-0.0708054,0.0267682
40,-1.203514,-1.3126103,"('stingy', 'generous')",-1.203514,-1.3126103,-0.1090963
41,0.043618523,-0.05745377,"('unforgiving', 'forgiving')",0.0436185,-0.0574538,-0.1010723
42,-1.8242143,-1.827543,"('unreliable', 'reliable')",-1.8242143,-1.827543,-0.0033287
43,1.4217621,1.4301214,"('irresponsible', 'responsible')",1.4217621,1.4301214,0.0083593
44,-1.1735063,-1.2392789,"('prejudiced', 'unprejudiced')",-1.1735063,-1.2392789,-0.0657726
45,0.1436795,0.07686273,"('incompetent', 'competent')",0.1436795,0.0768627,-0.0668168
46,-0.24835186,-0.22548838,"('uncompetitive', 'competitive')",-0.2483519,-0.2254884,0.0228635
47,5.6832137,5.913887,"('stupid', 'smart')",5.6832137,5.913887,0.2306733
48,0.80724984,0.7620758,"('unintelligent', 'intelligent')",0.8072498,0.7620758,-0.045174
49,-0.13944207,0.016739488,"('unable', 'able')",-0.1394421,0.0167395,0.1561816
50,-0.16186456,-0.12834899,"('clumsy', 'skillful')",-0.1618646,-0.128349,0.0335156
51,0.48988307,0.48716563,"('uneducated', 'educated')",0.4898831,0.4871656,-0.0027175
52,-0.5590385,-0.56146383,"('irrational', 'rational')",-0.5590385,-0.5614638,-0.0024253
53,0.3829425,0.33801022,"('uncreative', 'creative')",0.3829425,0.3380102,-0.0449323
54,1.1976469,1.3048662,"('incapable', 'capable')",1.1976469,1.3048662,0.1072193
55,0.9564108,0.93642855,"('incompetent', 'clever')",0.9564108,0.9364285,-0.0199823
56,0.5286639,0.624348,"('impractical', 'practical')",0.5286639,0.624348,0.0956841
57,-2.6116269,-2.5992222,"('unimaginative', 'imaginative')",-2.6116269,-2.5992222,0.0124047
58,-0.0022466443,-0.081873685,"('undiscriminating', 'discriminating')",-0.0022466,-0.0818737,-0.0796271
59,-0.05865317,0.056552816,"('foolish', 'wise')",-0.0586532,0.0565528,0.115206
60,0.4926309,0.6352206,"('inefficient', 'efficient')",0.4926309,0.6352206,0.1425897
61,0.6188602,0.44934776,"('illogical', 'logical')",0.6188602,0.4493478,-0.1695124
62,1.1709006,1.2833065,"('incompetent', 'brilliant')",1.1709006,1.2833065,0.1124059
63,0.73674923,0.7841302,"('unperceptive', 'insightful')",0.7367492,0.7841302,0.047381
64,-5.910418,-5.860324,"('shy', 'confident')",-5.910418,-5.8603239,0.0500941
65,1.1673514,1.1450584,"('insecure', 'secure')",1.1673514,1.1450584,-0.022293
66,0.06316328,-0.013505802,"('inactive', 'active')",0.0631633,-0.0135058,-0.0766691
67,-0.9195005,-0.8105843,"('doubtful', 'determined')",-0.9195005,-0.8105843,0.1089162
68,-0.5389427,-0.51428103,"('dependent', 'independent')",-0.5389427,-0.514281,0.0246617
69,-1.7587749,-1.7017251,"('lazy', 'industrious')",-1.7587749,-1.7017251,0.0570498
70,1.6110567,1.5692295,"('lethargic', 'energetic')",1.6110567,1.5692295,-0.0418272
71,0.23134527,0.37911454,"('diffident', 'self-confident')",0.2313453,0.3791145,0.1477692
72,0.91321415,0.980718,"('unambitious', 'ambitious')",0.9132141,0.980718,0.0675039
73,-3.0082748,-2.9291437,"('helpless', 'self-reliant')",-3.0082748,-2.9291437,0.0791311
74,-0.092583135,-0.13345022,"('undedicated', 'dedicated')",-0.0925831,-0.1334502,-0.0408671
75,-0.7965297,-0.68239975,"('meek', 'impulsive')",-0.7965297,-0.6823997,0.11413
76,0.87666357,0.8022967,"('anxious', 'daring')",0.8766636,0.8022967,-0.0743669
77,-1.1023233,-1.0288813,"('unmotivated', 'motivated')",-1.1023233,-1.0288813,0.073442
78,-0.6955582,-0.6874778,"('nonresilient', 'resilient')",-0.6955582,-0.6874778,0.0080804
79,-0.35880065,-0.39715022,"('wavering', 'unwavering')",-0.3588006,-0.3971502,-0.0383496
80,0.073514745,0.04667509,"('dominated', 'dominating')",0.0735147,0.0466751,-0.0268396
81,0.26522654,0.3623972,"('submissive', 'aggressive')",0.2652265,0.3623972,0.0971707
82,6.2712736,6.487745,"('poor', 'rich')",6.2712736,6.4877448,0.2164712
83,-0.58584356,-0.58730215,"('powerless', 'powerful')",-0.5858436,-0.5873021,-0.0014585
84,0.20298342,0.19008067,"('inferior', 'superior')",0.2029834,0.1900807,-0.0129027
85,-1.3730153,-1.440681,"('insignificant', 'prestigious')",-1.3730153,-1.440681,-0.0676657
86,0.42894384,0.42032173,"('uninfluential', 'influential')",0.4289438,0.4203217,-0.0086221
87,-0.18639128,-0.02878949,"('unsuccessful', 'successful')",-0.1863913,-0.0287895,0.1576018
88,-0.14684285,-0.07500802,"('low', 'eminent')",-0.1468429,-0.075008,0.0718349
