,brochure_male,brochure_female,tuple,average_male,average_female,female-male
36,-0.82658774,-0.8161842,"('hostile', 'amicable')",-0.8265877,-0.8161842,0.0104035
37,-1.0049375,-1.0306371,"('fake', 'genuine')",-1.0049375,-1.0306371,-0.0256996
38,-0.08086103,-0.1562368,"('untruthful', 'truthful')",-0.080861,-0.1562368,-0.0753758
39,-0.13150056,-0.1127127,"('exploitative', 'cooperative')",-0.1315006,-0.1127127,0.0187879
40,-0.32371828,-0.37212017,"('stingy', 'generous')",-0.3237183,-0.3721202,-0.0484019
41,0.027371028,-0.043318056,"('unforgiving', 'forgiving')",0.027371,-0.0433181,-0.0706891
42,0.7688178,0.79206914,"('unreliable', 'reliable')",0.7688178,0.7920691,0.0232513
43,-0.19472368,-0.22775322,"('irresponsible', 'responsible')",-0.1947237,-0.2277532,-0.0330295
44,0.19218495,0.3164351,"('prejudiced', 'unprejudiced')",0.192185,0.3164351,0.1242501
45,0.19604972,0.12188128,"('incompetent', 'competent')",0.1960497,0.1218813,-0.0741684
46,-0.1134394,-0.21944839,"('uncompetitive', 'competitive')",-0.1134394,-0.2194484,-0.106009
47,1.5524861,1.5793496,"('stupid', 'smart')",1.5524861,1.5793496,0.0268635
48,-0.9217427,-0.9905863,"('unintelligent', 'intelligent')",-0.9217427,-0.9905863,-0.0688436
49,-0.8538287,-0.73547775,"('unable', 'able')",-0.8538287,-0.7354777,0.118351
50,0.082938835,0.061174527,"('clumsy', 'skillful')",0.0829388,0.0611745,-0.0217643
51,-0.124867864,-0.1932122,"('uneducated', 'educated')",-0.1248679,-0.1932122,-0.0683443
52,-1.0285784,-1.0699862,"('irrational', 'rational')",-1.0285784,-1.0699862,-0.0414078
53,-0.3824293,-0.49074525,"('uncreative', 'creative')",-0.3824293,-0.4907452,-0.1083159
54,0.49457112,0.47807005,"('incapable', 'capable')",0.4945711,0.4780701,-0.016501
55,-0.010886852,-0.10287105,"('incompetent', 'clever')",-0.0108869,-0.1028711,-0.0919842
56,1.1052802,1.0919628,"('impractical', 'practical')",1.1052802,1.0919628,-0.0133174
57,0.10778374,0.022976369,"('unimaginative', 'imaginative')",0.1077837,0.0229764,-0.0848073
58,1.5355552,1.473336,"('undiscriminating', 'discriminating')",1.5355552,1.473336,-0.0622192
59,-0.14947692,-0.100961104,"('foolish', 'wise')",-0.1494769,-0.1009611,0.0485158
60,-0.12191249,-0.1715255,"('inefficient', 'efficient')",-0.1219125,-0.1715255,-0.049613
61,-0.34183142,-0.5456546,"('illogical', 'logical')",-0.3418314,-0.5456546,-0.2038232
62,0.03620456,0.05131015,"('incompetent', 'brilliant')",0.0362046,0.0513102,0.0151056
63,0.3411103,0.32037002,"('unperceptive', 'insightful')",0.3411103,0.32037,-0.0207403
64,-0.1492114,-0.17434718,"('shy', 'confident')",-0.1492114,-0.1743472,-0.0251358
65,0.045713652,-0.07334705,"('insecure', 'secure')",0.0457137,-0.073347,-0.1190607
66,0.54118264,0.574275,"('inactive', 'active')",0.5411826,0.574275,0.0330924
67,0.75515866,0.84246635,"('doubtful', 'determined')",0.7551587,0.8424664,0.0873077
68,-0.30927253,-0.3533599,"('dependent', 'independent')",-0.3092725,-0.3533599,-0.0440874
69,0.5830294,0.7002627,"('lazy', 'industrious')",0.5830294,0.7002627,0.1172333
70,1.6419306,1.5588859,"('lethargic', 'energetic')",1.6419306,1.5588859,-0.0830447
71,-0.25369436,-0.16200927,"('diffident', 'self-confident')",-0.2536944,-0.1620093,0.0916851
72,0.26589283,0.20151746,"('unambitious', 'ambitious')",0.2658928,0.2015175,-0.0643753
73,0.19848621,0.2808795,"('helpless', 'self-reliant')",0.1984862,0.2808795,0.0823933
74,-0.27480558,-0.33245358,"('undedicated', 'dedicated')",-0.2748056,-0.3324536,-0.057648
75,1.219782,1.3544152,"('meek', 'impulsive')",1.219782,1.3544152,0.1346332
76,0.38541687,0.39552933,"('anxious', 'daring')",0.3854169,0.3955293,0.0101124
77,-0.29851085,-0.27052593,"('unmotivated', 'motivated')",-0.2985108,-0.2705259,0.0279849
78,-0.6429557,-0.6972855,"('nonresilient', 'resilient')",-0.6429557,-0.6972855,-0.0543298
79,-0.17553876,-0.089415945,"('wavering', 'unwavering')",-0.1755388,-0.0894159,0.0861229
80,1.0084168,0.9666945,"('dominated', 'dominating')",1.0084168,0.9666945,-0.0417223
81,0.690198,0.73295003,"('submissive', 'aggressive')",0.690198,0.73295,0.042752
82,0.51196396,0.5608564,"('poor', 'rich')",0.511964,0.5608564,0.0488924
83,0.13842504,0.12958017,"('powerless', 'powerful')",0.138425,0.1295802,-0.0088448
84,-0.34573552,-0.34420922,"('inferior', 'superior')",-0.3457355,-0.3442092,0.0015263
85,-0.037566956,0.054043286,"('insignificant', 'prestigious')",-0.037567,0.0540433,0.0916103
86,-0.14076558,-0.3203527,"('uninfluential', 'influential')",-0.1407656,-0.3203527,-0.1795871
87,0.07278824,0.11571737,"('unsuccessful', 'successful')",0.0727882,0.1157174,0.0429292
88,0.34825075,0.35184306,"('low', 'eminent')",0.3482507,0.3518431,0.0035924
