,ingersoll_male,ingersoll_female,tuple,rand_male,rand_female,inc_male,inc_female,average_male,average_female,female-male
56,-1.321465,-1.3712031,"('impractical', 'practical')",0.051562313,0.015001871,-0.31002915,-0.25385708,-0.526644,-0.5366861,-0.0100421
57,-2.015658,-2.1050832,"('unimaginative', 'imaginative')",-0.89557046,-0.9535596,-2.6607108,-2.808586,-1.8573132,-1.9557428,-0.0984296
58,-0.5271887,-0.52145875,"('undiscriminating', 'discriminating')",0.81469023,0.807328,0.31742075,0.19401887,0.2016408,0.1599627,-0.0416781
59,0.6028361,0.610813,"('foolish', 'wise')",-0.2210013,-0.28469038,0.31704113,0.36394608,0.2329586,0.2300229,-0.0029357
60,-2.2643273,-2.254344,"('inefficient', 'efficient')",-0.5482273,-0.48255062,-0.16747798,-0.05590079,-0.9933442,-0.9309318,0.0624124
61,-1.6965711,-1.7396418,"('illogical', 'logical')",0.27523383,0.15650205,0.25211364,0.15490039,-0.3897412,-0.4760798,-0.0863386
62,-1.6268708,-1.5098128,"('incompetent', 'brilliant')",0.09766409,0.25998107,0.26260054,0.51379365,-0.422202,-0.245346,0.176856
63,-1.7229208,-1.7085433,"('unperceptive', 'insightful')",0.20581636,0.25219208,1.2392032,1.282503,-0.0926337,-0.0579494,0.0346843
64,0.050312765,0.023188075,"('shy', 'confident')",-1.300489,-1.3963819,-6.6326776,-6.5793166,-2.6276178,-2.6508368,-0.023219
65,-2.3176012,-2.4027941,"('insecure', 'secure')",-1.1885864,-1.2377506,-0.7480142,-0.6923383,-1.4180673,-1.4442945,-0.0262272
66,1.0488693,0.9855615,"('inactive', 'active')",0.10939536,-0.016413592,1.3618709,1.2548956,0.8400451,0.7413478,-0.0986973
67,0.48203427,0.46702972,"('doubtful', 'determined')",0.56839406,0.4090853,-0.46952167,-0.4425568,0.1936356,0.1445194,-0.0491162
68,-0.4639383,-0.5064607,"('dependent', 'independent')",-0.4905376,-0.4797503,-0.38568226,-0.4147458,-0.4467194,-0.4669856,-0.0202662
69,2.7544844,2.8677828,"('lazy', 'industrious')",0.8663495,0.9226969,-0.48654327,-0.42979473,1.0447636,1.1202283,0.0754647
70,-1.7943083,-1.7874323,"('lethargic', 'energetic')",-0.47766873,-0.3457742,0.60819834,0.6825928,-0.5545928,-0.4835379,0.0710549
71,-0.059821535,-0.032822117,"('diffident', 'self-confident')",1.5451992,1.5562066,0.2082471,0.20152909,0.5645416,0.5749712,0.0104296
72,-1.1019316,-1.050091,"('unambitious', 'ambitious')",-0.076115415,-0.014087164,-1.1478695,-1.0783879,-0.7753054,-0.7141887,0.0611167
73,1.5386457,1.6095779,"('helpless', 'self-reliant')",0.29968134,0.36839047,-3.4211736,-3.3549066,-0.5276155,-0.4589794,0.0686361
74,-0.8810053,-0.91978526,"('undedicated', 'dedicated')",0.4544729,0.47427112,0.12315065,-0.040522363,-0.1011272,-0.1620122,-0.060885
75,1.6661117,1.7630873,"('meek', 'impulsive')",-1.2905678,-1.2281348,-0.16069205,-0.058602273,0.0716173,0.1587834,0.0871661
76,-1.2071384,-1.1995422,"('anxious', 'daring')",-0.61829543,-0.46175617,0.25152314,0.30991963,-0.5246369,-0.4504596,0.0741773
77,-1.8231865,-1.7912089,"('unmotivated', 'motivated')",-1.0174567,-0.9408696,-1.0264249,-0.91394836,-1.2890227,-1.2153423,0.0736804
78,-0.8285959,-0.7612637,"('nonresilient', 'resilient')",0.20670484,0.32336098,0.83863425,0.914308,0.0722477,0.1588018,0.0865541
79,0.8167417,0.79127216,"('wavering', 'unwavering')",-0.2904488,-0.3581708,0.31298262,0.2901706,0.2797585,0.2410907,-0.0386678
80,-0.15091231,-0.12570135,"('dominated', 'dominating')",-0.93327916,-0.9131293,-1.0164677,-0.85111433,-0.7002197,-0.6299817,0.070238
81,-1.8292228,-1.8971791,"('submissive', 'aggressive')",-0.9708787,-0.99909335,-0.8922963,-0.7745836,-1.2307993,-1.2236187,0.0071806
82,-1.2373356,-1.2164711,"('poor', 'rich')",-1.0009036,-0.9130629,6.1619973,6.1949797,1.3079193,1.3551486,0.0472293
83,0.1395012,0.13991505,"('powerless', 'powerful')",1.4872143,1.4344434,-0.65147483,-0.7299124,0.3250802,0.281482,-0.0435982
84,-0.02484099,-0.048162133,"('inferior', 'superior')",0.55988264,0.46202698,1.175907,1.1842109,0.5703162,0.5326919,-0.0376243
85,1.5086871,1.5849426,"('insignificant', 'prestigious')",1.3312352,1.3565738,0.8581277,0.7496757,1.2326833,1.2303974,-0.0022859
86,-1.8190187,-2.0171027,"('uninfluential', 'influential')",0.76846004,0.5434294,0.1426665,-0.064972445,-0.3026307,-0.5128819,-0.2102512
87,0.22865778,0.20227621,"('unsuccessful', 'successful')",0.05622097,0.026743963,0.8868641,0.9960929,0.390581,0.4083711,0.0177901
88,-0.98858947,-1.0102376,"('low', 'eminent')",-0.33879098,-0.28182232,0.43929937,0.29818633,-0.296027,-0.3312912,-0.0352642
