,formicarium_male,formicarium_female,tuple,average_male,average_female,female-male
19,-1.7794403,-1.6659517,"('inhospitable', 'hospitable')",-1.7794403,-1.6659517,0.1134886
20,0.6505162,0.6589362,"('rough', 'thoughtful')",0.6505162,0.6589362,0.00842
21,0.41383788,0.4618912,"('immoral', 'moral')",0.4138379,0.4618912,0.0480533
22,-0.057873793,-0.062242735,"('untrustworthy', 'trustworthy')",-0.0578738,-0.0622427,-0.0043689
23,2.2305987,2.213154,"('insincere', 'sincere')",2.2305987,2.2131541,-0.0174446
24,0.20252481,0.10062471,"('dishonest', 'honest')",0.2025248,0.1006247,-0.1019001
25,-0.28002945,-0.45454845,"('egoistic', 'altruistic')",-0.2800294,-0.4545484,-0.174519
26,0.73118997,0.5677881,"('hardhearted', 'benevolent')",0.73119,0.5677881,-0.1634019
27,-0.073400475,-0.118405126,"('hardhearted', 'softhearted')",-0.0734005,-0.1184051,-0.0450046
28,0.6040912,0.5390902,"('disloyal', 'loyal')",0.6040912,0.5390902,-0.065001
29,-0.5360468,-0.5182321,"('unfair', 'fair')",-0.5360468,-0.5182321,0.0178147
30,0.7147056,0.6359635,"('intolerant', 'tolerant')",0.7147056,0.6359635,-0.0787421
31,-1.9561024,-1.9616443,"('evil', 'good')",-1.9561024,-1.9616443,-0.0055419
32,0.8693903,0.66777253,"('unkind', 'kind')",0.8693903,0.6677725,-0.2016178
33,-0.32611632,-0.424466,"('wrong', 'right')",-0.3261163,-0.424466,-0.0983497
34,2.019918,2.1142144,"('mean', 'honorable')",2.019918,2.1142144,0.0942964
35,-0.5072314,-0.59755415,"('corrupt', 'incorrupt')",-0.5072314,-0.5975541,-0.0903227
36,-1.3010978,-1.323676,"('hostile', 'amicable')",-1.3010978,-1.323676,-0.0225782
37,-0.011295661,-0.003199406,"('fake', 'genuine')",-0.0112957,-0.0031994,0.0080963
38,-0.109357625,-0.13507655,"('untruthful', 'truthful')",-0.1093576,-0.1350766,-0.025719
39,0.4648965,0.41375226,"('exploitative', 'cooperative')",0.4648965,0.4137523,-0.0511442
40,-0.53348094,-0.6414333,"('stingy', 'generous')",-0.5334809,-0.6414333,-0.1079524
41,0.35984528,0.36829364,"('unforgiving', 'forgiving')",0.3598453,0.3682936,0.0084483
42,-0.59161353,-0.5206224,"('unreliable', 'reliable')",-0.5916135,-0.5206224,0.0709911
43,0.32874337,0.29836473,"('irresponsible', 'responsible')",0.3287434,0.2983647,-0.0303787
44,0.09762408,0.12351469,"('prejudiced', 'unprejudiced')",0.0976241,0.1235147,0.0258906
45,-0.14283483,-0.09497057,"('incompetent', 'competent')",-0.1428348,-0.0949706,0.0478642
46,-0.50709677,-0.4712933,"('uncompetitive', 'competitive')",-0.5070968,-0.4712933,0.0358035
47,2.1860862,2.2580016,"('stupid', 'smart')",2.1860862,2.2580016,0.0719154
48,1.302995,1.3226529,"('unintelligent', 'intelligent')",1.302995,1.3226529,0.0196579
49,0.19421406,0.37961292,"('unable', 'able')",0.1942141,0.3796129,0.1853988
50,0.031363852,0.14363426,"('clumsy', 'skillful')",0.0313639,0.1436343,0.1122704
51,-0.15677433,-0.17387357,"('uneducated', 'educated')",-0.1567743,-0.1738736,-0.0170993
52,-0.8083005,-0.97188395,"('irrational', 'rational')",-0.8083005,-0.971884,-0.1635835
53,-1.5072534,-1.5570191,"('uncreative', 'creative')",-1.5072534,-1.5570191,-0.0497657
54,-0.34828928,-0.29327744,"('incapable', 'capable')",-0.3482893,-0.2932774,0.0550119
55,0.44881505,0.4554075,"('incompetent', 'clever')",0.448815,0.4554075,0.0065925
56,0.67503905,0.62076324,"('impractical', 'practical')",0.6750391,0.6207632,-0.0542759
57,-1.6511039,-1.6116457,"('unimaginative', 'imaginative')",-1.6511039,-1.6116457,0.0394582
58,-0.50765437,-0.40305448,"('undiscriminating', 'discriminating')",-0.5076544,-0.4030545,0.1045999
59,-0.31961578,-0.2781018,"('foolish', 'wise')",-0.3196158,-0.2781018,0.041514
60,1.2205497,1.2643802,"('inefficient', 'efficient')",1.2205497,1.2643802,0.0438305
61,-0.5186529,-0.6697589,"('illogical', 'logical')",-0.5186529,-0.6697589,-0.151106
62,0.87403035,0.9494375,"('incompetent', 'brilliant')",0.8740304,0.9494375,0.0754071
63,-0.058895532,0.051225036,"('unperceptive', 'insightful')",-0.0588955,0.051225,0.1101205
64,-2.2876432,-2.39319,"('shy', 'confident')",-2.2876432,-2.3931899,-0.1055467
65,0.7726159,0.7439114,"('insecure', 'secure')",0.7726159,0.7439114,-0.0287045
66,-1.5242192,-1.5699073,"('inactive', 'active')",-1.5242192,-1.5699073,-0.0456881
67,0.42186886,0.45918113,"('doubtful', 'determined')",0.4218689,0.4591811,0.0373122
68,-0.32743046,-0.2498534,"('dependent', 'independent')",-0.3274305,-0.2498534,0.0775771
69,-0.41131914,-0.5210823,"('lazy', 'industrious')",-0.4113191,-0.5210823,-0.1097632
70,0.23485504,0.2996723,"('lethargic', 'energetic')",0.234855,0.2996723,0.0648173
71,-0.050225228,-0.1126232,"('diffident', 'self-confident')",-0.0502252,-0.1126232,-0.062398
72,-0.11725678,-0.05492113,"('unambitious', 'ambitious')",-0.1172568,-0.0549211,0.0623357
73,-0.81634843,-0.81797093,"('helpless', 'self-reliant')",-0.8163484,-0.8179709,-0.0016225
74,-0.32219213,-0.39637086,"('undedicated', 'dedicated')",-0.3221921,-0.3963709,-0.0741788
75,-0.9255359,-0.789389,"('meek', 'impulsive')",-0.9255359,-0.789389,0.1361469
76,0.31150356,0.4541857,"('anxious', 'daring')",0.3115036,0.4541857,0.1426821
77,-0.95812654,-0.8513451,"('unmotivated', 'motivated')",-0.9581265,-0.8513451,0.1067814
78,-0.31031227,-0.23660827,"('nonresilient', 'resilient')",-0.3103123,-0.2366083,0.073704
79,-1.4740021,-1.3837318,"('wavering', 'unwavering')",-1.4740021,-1.3837318,0.0902703
80,0.26994964,0.26735792,"('dominated', 'dominating')",0.2699496,0.2673579,-0.0025917
81,0.9370123,0.92999095,"('submissive', 'aggressive')",0.9370123,0.9299909,-0.0070214
82,2.1424642,2.1833713,"('poor', 'rich')",2.1424642,2.1833713,0.0409071
83,-0.13540998,-0.17449349,"('powerless', 'powerful')",-0.13541,-0.1744935,-0.0390835
84,0.52897805,0.561246,"('inferior', 'superior')",0.528978,0.561246,0.032268
85,-1.1331377,-1.1842865,"('insignificant', 'prestigious')",-1.1331377,-1.1842865,-0.0511488
86,-0.88202214,-0.9564781,"('uninfluential', 'influential')",-0.8820221,-0.9564781,-0.074456
87,-0.22922674,-0.2609557,"('unsuccessful', 'successful')",-0.2292267,-0.2609557,-0.031729
88,-0.10445824,-0.18233976,"('low', 'eminent')",-0.1044582,-0.1823398,-0.0778816
