,viatris_male,viatris_female,tuple,inc_male,inc_female,average_male,average_female,female-male
63,-0.034726173,0.047949784,"('unperceptive', 'insightful')",0.6242638,0.8040973,0.2947688,0.4260235,0.1312547
64,0.490523,0.45702544,"('shy', 'confident')",-6.466952,-6.446942,-2.9882145,-2.9949582,-0.0067437
65,1.4422984,1.2868861,"('insecure', 'secure')",-0.19691026,-0.24443448,0.6226941,0.5212258,-0.1014683
66,-1.3384731,-1.4043534,"('inactive', 'active')",0.31111708,0.20227984,-0.513678,-0.6010368,-0.0873588
67,0.50400245,0.47594172,"('doubtful', 'determined')",-0.22179599,-0.2606125,0.1411032,0.1076646,-0.0334386
68,-0.22064187,-0.1896959,"('dependent', 'independent')",-0.47651425,-0.38764435,-0.3485781,-0.2886701,0.059908
69,-0.14375299,-0.090797886,"('lazy', 'industrious')",-0.8207904,-0.7930979,-0.4822717,-0.4419479,0.0403238
70,0.40348744,0.4391411,"('lethargic', 'energetic')",0.54504377,0.61894375,0.4742656,0.5290424,0.0547768
71,-1.0307666,-1.0051824,"('diffident', 'self-confident')",0.38300952,0.33128634,-0.3238785,-0.336948,-0.0130695
72,0.15629971,0.14508675,"('unambitious', 'ambitious')",-0.54832184,-0.52145314,-0.1960111,-0.1881832,0.0078279
73,0.6325377,0.5846537,"('helpless', 'self-reliant')",-2.9627259,-2.9039855,-1.1650941,-1.1596659,0.0054282
74,0.47200105,0.39415824,"('undedicated', 'dedicated')",0.27137867,0.17149025,0.3716899,0.2828242,-0.0888657
75,-0.5464999,-0.5691083,"('meek', 'impulsive')",-0.36498573,-0.2604188,-0.4557428,-0.4147636,0.0409792
76,1.6445254,1.6779226,"('anxious', 'daring')",0.35652772,0.4249715,1.0005265,1.051447,0.0509205
77,0.2205493,0.34070903,"('unmotivated', 'motivated')",-1.3476253,-1.204754,-0.563538,-0.4320225,0.1315155
78,-0.4193244,-0.26333213,"('nonresilient', 'resilient')",-0.34760404,-0.23292159,-0.3834642,-0.2481269,0.1353373
79,-1.8372738,-1.8850682,"('wavering', 'unwavering')",-0.022712272,0.03937482,-0.929993,-0.9228467,0.0071463
80,1.2506734,1.1829107,"('dominated', 'dominating')",-1.3887659,-1.4613758,-0.0690463,-0.1392326,-0.0701863
81,1.9560047,1.8564199,"('submissive', 'aggressive')",-0.37723246,-0.2827396,0.7893862,0.7868401,-0.0025461
82,0.22459951,0.16240668,"('poor', 'rich')",6.499152,6.598681,3.3618758,3.3805437,0.0186679
83,0.048763797,-0.09878187,"('powerless', 'powerful')",-0.7360225,-0.82715374,-0.3436293,-0.4629678,-0.1193385
84,0.3836404,0.33159512,"('inferior', 'superior')",0.87552077,0.8704584,0.6295806,0.6010268,-0.0285538
85,-1.0896938,-1.1552235,"('insignificant', 'prestigious')",0.47688642,0.4529188,-0.3064037,-0.3511524,-0.0447487
86,-0.7520645,-0.88557386,"('uninfluential', 'influential')",-0.07377185,-0.21897225,-0.4129182,-0.552273,-0.1393548
87,0.18660155,0.039096337,"('unsuccessful', 'successful')",0.57200146,0.47362566,0.3793015,0.256361,-0.1229405
88,0.16847295,0.023489568,"('low', 'eminent')",0.5085911,0.529242,0.338532,0.2763658,-0.0621662
