,suntrust_male,suntrust_female,tuple,banks_male,banks_female,inc_male,inc_female,average_male,average_female,female-male
66,0.5211897,0.4835495,"('inactive', 'active')",0.59522027,0.5981859,1.225081,1.1808563,0.780497,0.7541973,-0.0262997
67,0.8260593,0.6621167,"('doubtful', 'determined')",-0.08283216,-0.13830948,-0.1900338,-0.20425619,0.1843978,0.106517,-0.0778808
68,-0.9827059,-1.1133208,"('dependent', 'independent')",-1.3812791,-1.500211,-0.6698638,-0.7106112,-1.0112829,-1.1080476,-0.0967647
69,0.16767381,0.29218334,"('lazy', 'industrious')",0.08745556,0.1685791,-0.6701987,-0.58798045,-0.1383564,-0.042406,0.0959504
70,-0.022085339,-0.033317838,"('lethargic', 'energetic')",0.36523533,0.43451905,0.7486828,0.8926238,0.3639443,0.431275,0.0673307
71,0.45576498,0.4265115,"('diffident', 'self-confident')",2.0433247,2.1222312,0.5016046,0.49680042,1.0002314,1.0151811,0.0149497
72,-0.20752603,-0.20227668,"('unambitious', 'ambitious')",0.05043921,0.039362665,-1.2813338,-1.2518082,-0.4794736,-0.4715741,0.0078995
73,1.0876024,1.0977608,"('helpless', 'self-reliant')",0.22941545,0.17901067,-3.3984158,-3.3158548,-0.6937993,-0.6796945,0.0141048
74,0.7926695,0.7774563,"('undedicated', 'dedicated')",1.0574197,1.0341502,0.5110229,0.5076841,0.7870374,0.7730969,-0.0139405
75,0.16044722,0.21449587,"('meek', 'impulsive')",-1.3618855,-1.3149825,-0.24821252,-0.14488173,-0.4832169,-0.4151228,0.0680941
76,0.06721003,0.058702573,"('anxious', 'daring')",0.28548938,0.3598759,0.80397946,0.81157583,0.3855596,0.4100514,0.0244918
77,-0.9597558,-1.0330192,"('unmotivated', 'motivated')",0.13062415,0.15263072,-1.1660972,-1.1062208,-0.6650763,-0.6622031,0.0028732
78,-0.8129176,-0.6562937,"('nonresilient', 'resilient')",0.5682819,0.687573,-0.054189466,0.119283766,-0.0996084,0.0501877,0.1497961
79,0.2564896,0.22707562,"('wavering', 'unwavering')",-0.6094002,-0.65038824,0.5180444,0.44058987,0.0550446,0.0057591,-0.0492855
80,0.082606584,-0.044811685,"('dominated', 'dominating')",0.64621097,0.6865776,-0.7978291,-0.75827736,-0.0230038,-0.0388371,-0.0158333
81,0.059326723,-0.2311482,"('submissive', 'aggressive')",0.70660955,0.59320194,-0.100960396,-0.10984107,0.2216586,0.0840709,-0.1375877
82,-0.7639837,-0.74208784,"('poor', 'rich')",-0.3081987,-0.30633616,5.7059555,5.734677,1.544591,1.5620842,0.0174932
83,0.7164096,0.5203205,"('powerless', 'powerful')",1.4343396,1.3061044,-0.50431496,-0.589451,0.5488114,0.4123246,-0.1364868
84,0.31257293,0.091152586,"('inferior', 'superior')",-0.95639586,-0.979879,0.51500815,0.5104298,-0.0429383,-0.1260989,-0.0831606
85,1.1293422,1.2038735,"('insignificant', 'prestigious')",0.6712147,0.6366783,0.5415174,0.5425662,0.7806915,0.7943727,0.0136812
86,-0.61801255,-0.8337174,"('uninfluential', 'influential')",0.785205,0.619789,0.096829474,0.0023307623,0.0880073,-0.0705325,-0.1585398
87,-0.091324285,-0.3161839,"('unsuccessful', 'successful')",1.5851661,1.5557278,0.5381475,0.54167646,0.6773298,0.5937401,-0.0835897
88,0.2314665,-0.013668876,"('low', 'eminent')",-0.15284343,-0.28719738,0.7063851,0.59242165,0.2616694,0.0971851,-0.1644843
