,s&p_male,s&p_female,tuple,global_male,global_female,inc_male,inc_female,average_male,average_female,female-male
32,-0.02656167,-0.23161012,"('unkind', 'kind')",-0.06988788,-0.21806514,-0.38461986,-0.5693333,-0.1603565,-0.3396695,-0.179313
33,0.6200681,0.71373636,"('wrong', 'right')",0.83572555,0.87951404,1.0415138,1.0387568,0.8324358,0.8773357,0.0448999
34,-0.022592813,0.17258438,"('mean', 'honorable')",-0.6864575,-0.5645126,0.16729769,0.32042885,-0.1805842,-0.0238331,0.1567511
35,-0.46537247,-0.26282674,"('corrupt', 'incorrupt')",1.1838391,1.4591523,-0.043019548,0.042235598,0.225149,0.4128537,0.1877047
36,-0.28533503,-0.11265768,"('hostile', 'amicable')",0.27085423,0.6864598,-0.041066498,-0.044034354,-0.0185158,0.1765893,0.1951051
37,0.10037655,0.122764744,"('fake', 'genuine')",-0.8218455,-0.9223654,-0.2298058,-0.23899375,-0.3170916,-0.3461981,-0.0291065
38,-0.37163606,-0.3329056,"('untruthful', 'truthful')",-0.99975604,-1.0462776,0.10699951,-0.013682641,-0.4214642,-0.4642886,-0.0428244
39,0.57163674,0.6394577,"('exploitative', 'cooperative')",-0.32623672,-0.47664917,0.5833709,0.5873904,0.276257,0.2500663,-0.0261907
40,-0.26318234,-0.31567705,"('stingy', 'generous')",-1.105064,-1.0922008,-0.014737787,0.007939773,-0.4609947,-0.466646,-0.0056513
41,-0.46022254,-0.52923703,"('unforgiving', 'forgiving')",-1.7509478,-1.6842663,-0.25725105,-0.29368398,-0.8228072,-0.8357291,-0.0129219
42,1.1525058,1.1912898,"('unreliable', 'reliable')",1.0096638,0.95247495,0.81038356,0.7772514,0.990851,0.9736721,-0.0171789
43,0.19480366,0.28031167,"('irresponsible', 'responsible')",-2.027437,-2.1984255,-0.05061675,-0.042642534,-0.62775,-0.6535854,-0.0258354
44,0.4347045,0.5112302,"('prejudiced', 'unprejudiced')",0.27757,0.3201448,0.31541008,0.424177,0.3425616,0.4185174,0.0759558
45,0.2544532,0.13934535,"('incompetent', 'competent')",-2.1992302,-2.307315,-0.1975418,-0.19318753,-0.7141062,-0.7870524,-0.0729462
46,0.07866669,-0.16694292,"('uncompetitive', 'competitive')",-1.4324104,-1.6723437,-0.2341262,-0.23086894,-0.52929,-0.6900519,-0.1607619
47,-0.46612316,-0.3937017,"('stupid', 'smart')",-0.94728255,-1.0380708,-0.10597453,-0.06748924,-0.5064601,-0.4997539,0.0067062
48,-0.16444066,-0.33695206,"('unintelligent', 'intelligent')",-1.9998319,-2.158599,-1.305247,-1.3776782,-1.1565065,-1.2910763,-0.1345698
49,-0.35422808,-0.2926349,"('unable', 'able')",-0.58543247,-0.47563517,-0.46880174,-0.37656403,-0.4694874,-0.3816113,0.0878761
50,0.09318109,0.2074262,"('clumsy', 'skillful')",0.7213615,0.89110506,0.28774256,0.28396112,0.3674284,0.4608308,0.0934024
51,0.01003772,-0.22602214,"('uneducated', 'educated')",-0.17191818,-0.43801022,-0.049015753,-0.24475166,-0.0702987,-0.302928,-0.2326293
52,0.81972146,0.7696693,"('irrational', 'rational')",1.2545513,1.3257985,0.10431366,-0.05684547,0.7261954,0.6795408,-0.0466546
53,-0.7004598,-0.76229036,"('uncreative', 'creative')",-0.1571362,-0.08302274,-1.1512113,-1.1608938,-0.6696024,-0.6687357,0.0008667
54,-0.0747423,-0.035217933,"('incapable', 'capable')",0.510501,0.59383065,0.84694445,0.822736,0.4275677,0.4604496,0.0328819
55,0.14089002,-0.07379624,"('incompetent', 'clever')",-1.4317087,-1.6278697,-1.0148776,-1.0345575,-0.7685654,-0.9120745,-0.1435091
56,0.45604604,0.30164814,"('impractical', 'practical')",-1.5439936,-1.9727482,0.3793864,0.2546352,-0.2361871,-0.4721549,-0.2359678
57,-0.88237894,-1.1674672,"('unimaginative', 'imaginative')",-1.8139141,-2.0065677,-1.6227877,-1.7158996,-1.4396935,-1.6299782,-0.1902847
58,0.5133664,0.47487578,"('undiscriminating', 'discriminating')",0.28370875,0.26945376,0.2802375,0.2841586,0.3591042,0.3428294,-0.0162748
59,0.115530394,0.28177303,"('foolish', 'wise')",1.14711,1.2661693,0.25616315,0.24933675,0.5062678,0.599093,0.0928252
60,0.6773217,0.5328565,"('inefficient', 'efficient')",-1.9874564,-2.364396,0.36070988,0.32875037,-0.316475,-0.5009298,-0.1844548
61,0.7464045,0.5933367,"('illogical', 'logical')",-0.6579686,-0.8300559,0.83561707,0.7508605,0.3080177,0.1713804,-0.1366373
62,1.1615727,1.112957,"('incompetent', 'brilliant')",-1.5041286,-1.6191924,0.9282855,0.98369193,0.1952432,0.1591522,-0.036091
63,0.07941517,0.014040232,"('unperceptive', 'insightful')",-0.66818523,-0.7281862,-0.061428085,-0.14631885,-0.2167327,-0.2868216,-0.0700889
64,1.117616,1.0340862,"('shy', 'confident')",-0.100390166,-0.3341977,0.4339597,0.36930546,0.4837285,0.356398,-0.1273305
65,0.32540858,0.055381656,"('insecure', 'secure')",-0.96507245,-1.4830209,-0.3452991,-0.5548107,-0.328321,-0.6608167,-0.3324957
66,0.010423332,0.15450661,"('inactive', 'active')",1.4156967,1.7036266,0.50802034,0.49466303,0.6447135,0.7842654,0.1395519
67,0.4319838,0.32473558,"('doubtful', 'determined')",-0.22476485,-0.47729278,0.6153717,0.5033404,0.2741969,0.1169277,-0.1572692
68,0.117260985,0.046345204,"('dependent', 'independent')",-1.2009425,-1.2708238,-0.8556737,-0.9497781,-0.6464518,-0.7247523,-0.0783005
69,-0.17805958,0.13477826,"('lazy', 'industrious')",1.2030948,1.4744971,0.8990017,1.1067371,0.6413457,0.9053375,0.2639918
70,-0.07352253,-0.13777786,"('lethargic', 'energetic')",-1.0598485,-1.2209628,-0.6783581,-0.7255115,-0.6039097,-0.6947507,-0.090841
71,-0.22145472,-0.11708983,"('diffident', 'self-confident')",0.08444381,0.2334512,0.97688395,1.040112,0.2799577,0.3854911,0.1055334
72,-0.11555806,-0.1166417,"('unambitious', 'ambitious')",-0.8268754,-0.807376,0.07371477,0.05807846,-0.2895729,-0.2886464,0.0009265
73,1.4658846,1.5402328,"('helpless', 'self-reliant')",0.89433,0.89156437,1.3253951,1.3242589,1.2285366,1.2520186,0.023482
74,-0.0515388,-0.044253703,"('undedicated', 'dedicated')",-0.21743661,-0.22206193,-0.26852864,-0.33831412,-0.179168,-0.2015433,-0.0223753
75,-0.05599886,0.11497986,"('meek', 'impulsive')",0.55814284,0.8862889,0.19598801,0.3437143,0.2327107,0.4483277,0.215617
76,0.6820635,0.5872617,"('anxious', 'daring')",0.28782973,0.16865718,0.41800797,0.42519647,0.4626337,0.3937051,-0.0689286
77,-0.20479769,-0.30087525,"('unmotivated', 'motivated')",-0.7087767,-0.7240634,0.2539243,0.25997144,-0.2198834,-0.254989,-0.0351056
78,-0.98144877,-0.8895808,"('nonresilient', 'resilient')",-1.707745,-1.4593961,-0.98156345,-0.86883533,-1.2235858,-1.072604,0.1509818
79,-0.14152107,0.041646816,"('wavering', 'unwavering')",0.8726988,1.185211,-0.005036697,0.051411785,0.242047,0.4260898,0.1840428
80,0.50383836,0.27987316,"('dominated', 'dominating')",-1.072362,-1.3902577,-0.07262809,-0.1787375,-0.2137172,-0.4297074,-0.2159902
81,-0.2992975,-0.7965189,"('submissive', 'aggressive')",-1.4625459,-2.1239939,-0.38388193,-0.61654437,-0.7152418,-1.179019,-0.4637772
82,-0.38778305,-0.39700365,"('poor', 'rich')",-0.43532655,-0.4044883,-0.730991,-0.70027184,-0.5180335,-0.5005879,0.0174456
83,0.7925063,0.6865118,"('powerless', 'powerful')",-0.077604935,-0.22218427,0.7151457,0.6591987,0.4766823,0.3745087,-0.1021736
84,-0.06048243,-0.1211449,"('inferior', 'superior')",-0.0132088475,-0.19040096,-0.035319038,-0.096222445,-0.0363368,-0.1359228,-0.099586
85,0.9039171,1.1723092,"('insignificant', 'prestigious')",2.8826292,3.3133438,1.5130496,1.6295255,1.7665319,2.0383929,0.271861
86,-0.6800164,-0.9340651,"('uninfluential', 'influential')",-1.7535738,-2.0189242,-1.2445126,-1.427214,-1.2260342,-1.4600677,-0.2340335
87,1.1407552,0.9608242,"('unsuccessful', 'successful')",1.4477149,1.3298584,1.8647368,1.8021793,1.4844023,1.3642874,-0.1201149
88,0.41704896,0.26672444,"('low', 'eminent')",0.22167447,0.0536709,-0.4199606,-0.6608578,0.0729209,-0.1134875,-0.1864084
