,mondelez_male,mondelez_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
36,1.4342927,1.3997608,"('hostile', 'amicable')",1.0033084,0.8071511,1.0268979,0.7716602,1.154833,0.9928575,-0.1619755
37,-0.3052363,-0.3101366,"('fake', 'genuine')",-0.588432,-0.65229595,0.17412113,0.16240841,-0.2398491,-0.2666747,-0.0268256
38,-0.24740691,-0.19334865,"('untruthful', 'truthful')",-0.48326683,-0.42274556,-0.37490186,-0.303241,-0.3685252,-0.3064451,0.0620801
39,0.5270544,0.5754038,"('exploitative', 'cooperative')",0.5165366,0.582459,-0.05541016,-0.047814757,0.3293936,0.370016,0.0406224
40,0.13780473,0.14695172,"('stingy', 'generous')",0.055627525,0.078187235,-1.7128327,-1.8852067,-0.5064668,-0.5533559,-0.0468891
41,-0.9464983,-0.863612,"('unforgiving', 'forgiving')",-0.36865252,-0.33759323,-0.23202561,-0.36035353,-0.5157255,-0.5205196,-0.0047941
42,0.14377716,0.2641139,"('unreliable', 'reliable')",0.29715613,0.45573562,-3.460324,-3.3841624,-1.0064636,-0.8881043,0.1183593
43,-0.88058627,-0.79020053,"('irresponsible', 'responsible')",0.08380291,0.16364606,0.032362297,0.08524211,-0.254807,-0.1804375,0.0743695
44,0.21766505,0.23947582,"('prejudiced', 'unprejudiced')",0.15587328,0.2634678,-1.1416211,-1.07563,-0.2560276,-0.1908954,0.0651322
45,-1.9190187,-1.6970323,"('incompetent', 'competent')",-0.18979774,-0.16678223,-0.6142335,-0.6797971,-0.9076833,-0.8478706,0.0598127
46,-1.1150684,-0.9575515,"('uncompetitive', 'competitive')",0.4724288,0.66451234,-1.0321621,-1.0211793,-0.5582672,-0.4380728,0.1201944
47,-0.37358028,-0.31102753,"('stupid', 'smart')",-0.08863163,0.005223036,5.4664645,5.5449233,1.6680841,1.7463729,0.0782888
48,-1.1353394,-1.0873859,"('unintelligent', 'intelligent')",-0.6597324,-0.6900752,-0.026916351,-0.0063306354,-0.6073294,-0.5945972,0.0127322
49,0.12389363,0.21357033,"('unable', 'able')",-0.40792003,-0.26350236,-0.52195597,-0.3690816,-0.2686608,-0.1396712,0.1289896
50,0.93809783,0.9342572,"('clumsy', 'skillful')",0.63271683,0.6459438,0.13787906,0.10470293,0.5695645,0.5616347,-0.0079298
51,-1.4348226,-1.421663,"('uneducated', 'educated')",0.22842419,0.24304277,-0.278967,-0.25507888,-0.4951218,-0.4778998,0.017222
52,1.6780114,1.4389534,"('irrational', 'rational')",-0.16578397,-0.40385544,0.85446537,0.6698797,0.7888976,0.5683259,-0.2205717
53,0.23666088,0.26816446,"('uncreative', 'creative')",0.35951564,0.31324843,0.9712356,0.86526567,0.5224707,0.4822262,-0.0402445
54,0.79926914,0.7657471,"('incapable', 'capable')",0.17153856,0.20066644,1.2503189,1.3123924,0.7403755,0.7596019,0.0192264
55,-1.2477791,-1.1107634,"('incompetent', 'clever')",-0.4722631,-0.43238747,-0.3384638,-0.32635814,-0.6861687,-0.6231697,0.062999
56,-0.04331534,0.03118474,"('impractical', 'practical')",0.6920691,0.69592726,-0.57783294,-0.52881384,0.0236403,0.0660994,0.0424591
57,-2.058857,-2.011442,"('unimaginative', 'imaginative')",-0.6493862,-0.65492207,-2.987625,-3.0281956,-1.8986227,-1.8981865,0.0004362
58,-0.22663987,-0.13980457,"('undiscriminating', 'discriminating')",0.67426443,0.63325715,-0.09805974,-0.17655936,0.1165216,0.1056311,-0.0108905
59,1.4262296,1.2503667,"('foolish', 'wise')",0.16149998,0.026179586,0.7679577,0.6935498,0.785229,0.6566987,-0.1285303
60,-1.8574585,-1.654202,"('inefficient', 'efficient')",0.18474059,0.30222383,-0.9726477,-0.74540806,-0.8817886,-0.6991288,0.1826598
61,-0.41394088,-0.4808882,"('illogical', 'logical')",-0.072780624,-0.21058035,0.41684294,0.27851728,-0.0232929,-0.1376504,-0.1143575
62,-1.2166746,-0.98703736,"('incompetent', 'brilliant')",0.22134529,0.41582903,-0.43277907,-0.24331354,-0.4760361,-0.2715073,0.2045288
63,-1.1309719,-0.94220597,"('unperceptive', 'insightful')",0.14854679,0.33211356,0.12301691,0.22645615,-0.2864694,-0.1278787,0.1585907
64,-0.5750277,-0.57063055,"('shy', 'confident')",-0.3430747,-0.3048013,-7.193874,-7.0917215,-2.7039922,-2.6557178,0.0482744
65,-1.8911762,-1.9322501,"('insecure', 'secure')",-0.24055609,-0.23858757,-0.77453005,-0.73799986,-0.9687541,-0.9696125,-0.0008584
66,0.74254185,0.66079247,"('inactive', 'active')",1.3196958,1.2501764,1.2621742,1.2505684,1.1081373,1.0538457,-0.0542916
67,0.6772701,0.6203576,"('doubtful', 'determined')",0.5880249,0.56924015,-0.42727038,-0.32615495,0.2793415,0.2878143,0.0084728
68,-0.58394843,-0.70182645,"('dependent', 'independent')",0.25010082,0.13558976,-0.8115821,-0.80920845,-0.3818099,-0.4584817,-0.0766718
69,2.100426,2.0055375,"('lazy', 'industrious')",1.9044614,1.8388072,-0.105323136,-0.099232316,1.2998548,1.2483708,-0.051484
70,-2.0065687,-1.8683387,"('lethargic', 'energetic')",-0.3509485,-0.18040682,-0.122373134,-0.03444547,-0.8266301,-0.6943971,0.132233
71,1.340236,1.4186019,"('diffident', 'self-confident')",0.61363107,0.6306239,0.58069086,0.5526231,0.8448526,0.8672829,0.0224303
72,-1.04831,-1.1032751,"('unambitious', 'ambitious')",-0.39477813,-0.39689717,-1.0164171,-0.979609,-0.8198351,-0.8265937,-0.0067586
73,1.8193431,1.7524836,"('helpless', 'self-reliant')",0.511867,0.4800825,-2.9843616,-2.953065,-0.2177172,-0.2401663,-0.0224491
74,-0.27045023,-0.18417382,"('undedicated', 'dedicated')",0.66197294,0.72025263,0.13907243,0.09313166,0.176865,0.2097368,0.0328718
75,0.209088,0.2029442,"('meek', 'impulsive')",0.09763222,0.15863673,-0.17051755,-0.14671732,0.0454009,0.0716212,0.0262203
76,-0.3631879,-0.20187177,"('anxious', 'daring')",0.7702318,1.0053833,0.0507814,0.17118973,0.1526084,0.3249004,0.172292
77,-1.0281305,-0.8809533,"('unmotivated', 'motivated')",-0.58389336,-0.44279173,-1.5110369,-1.305036,-1.0410202,-0.8762603,0.1647599
78,0.026077366,0.18180738,"('nonresilient', 'resilient')",1.0043697,1.1896213,0.007767666,0.12869425,0.3460716,0.500041,0.1539694
79,1.2770015,1.241371,"('wavering', 'unwavering')",0.20218235,0.16945226,0.23556393,0.2282799,0.5715826,0.5463678,-0.0252148
80,-1.1872313,-1.1785778,"('dominated', 'dominating')",0.07557862,0.17577071,-1.4611391,-1.3543347,-0.8575973,-0.7857139,0.0718834
81,-2.7565868,-2.7115657,"('submissive', 'aggressive')",-0.5508943,-0.4401151,-1.4990507,-1.3590682,-1.6021773,-1.503583,0.0985943
82,-0.90617627,-0.856803,"('poor', 'rich')",-0.79208213,-0.78846663,6.072138,6.0464525,1.4579598,1.467061,0.0091012
83,0.18683736,0.21904385,"('powerless', 'powerful')",-0.09909558,-0.0373725,-0.97776264,-0.9766495,-0.2966736,-0.2649927,0.0316809
84,0.70931506,0.58783805,"('inferior', 'superior')",0.9487816,0.8376125,0.87391293,0.8218916,0.8440032,0.749114,-0.0948892
85,2.4494665,2.3947053,"('insignificant', 'prestigious')",0.3106218,0.31208035,1.2801528,1.1593336,1.3467471,1.2887065,-0.0580406
86,-1.7708979,-1.7641255,"('uninfluential', 'influential')",-0.45892644,-0.5372374,-0.5404503,-0.6477325,-0.9234249,-0.9830318,-0.0596069
87,0.5303585,0.5154455,"('unsuccessful', 'successful')",1.6172699,1.6403219,1.0590705,1.1283603,1.0688996,1.0947092,0.0258096
88,-0.3584184,-0.37570396,"('low', 'eminent')",-0.57436097,-0.6260951,-0.035140697,-0.07556076,-0.32264,-0.35912,-0.03648
