,adient_male,adient_female,tuple,plc_male,plc_female,average_male,average_female,female-male
18,-0.6449466,-0.52632934,"('disagreeable', 'welcoming')",-0.8589439,-0.9300538,-0.7519453,-0.7281916,0.0237537
19,-1.98484,-2.0614142,"('inhospitable', 'hospitable')",-0.27307326,-0.4170963,-1.1289567,-1.2392553,-0.1102986
20,0.34737384,0.41959867,"('rough', 'thoughtful')",1.170146,1.187587,0.7587599,0.8035929,0.044833
21,-0.0061277375,0.08779657,"('immoral', 'moral')",-1.0868549,-0.96257216,-0.5464913,-0.4373878,0.1091035
22,0.4488263,0.43757048,"('untrustworthy', 'trustworthy')",-0.26372513,-0.29554665,0.0925506,0.0710119,-0.0215387
23,0.35176122,0.34902394,"('insincere', 'sincere')",5.0510507,4.8163753,2.701406,2.5826995,-0.1187065
24,0.12459116,0.07639295,"('dishonest', 'honest')",0.93755203,0.8486557,0.5310716,0.4625243,-0.0685473
25,-0.99973863,-1.0892532,"('egoistic', 'altruistic')",1.2059509,1.0825866,0.1031061,-0.0033333,-0.1064394
26,0.18456997,0.07476292,"('hardhearted', 'benevolent')",2.6872244,2.623099,1.4358972,1.348931,-0.0869662
27,-0.43115008,-0.4990354,"('hardhearted', 'softhearted')",0.58382535,0.34035903,0.0763376,-0.0793382,-0.1556758
28,-0.36330196,-0.35068658,"('disloyal', 'loyal')",1.0725696,0.9601169,0.3546338,0.3047152,-0.0499186
29,-0.82143265,-0.9704696,"('unfair', 'fair')",-0.65426403,-0.7877659,-0.7378483,-0.8791177,-0.1412694
30,0.77606946,0.8362691,"('intolerant', 'tolerant')",0.8719659,0.9202267,0.8240176,0.8782479,0.0542303
31,-2.029083,-2.0870614,"('evil', 'good')",-0.16475105,-0.29137692,-1.096917,-1.1892191,-0.0923021
32,0.19220527,0.08791305,"('unkind', 'kind')",0.73603016,0.5865681,0.4641177,0.3372406,-0.1268771
33,-0.4873588,-0.53753096,"('wrong', 'right')",0.18073687,0.06515289,-0.153311,-0.236189,-0.082878
34,-0.08505148,0.022064306,"('mean', 'honorable')",4.182494,4.1775727,2.0487213,2.0998185,0.0510972
35,-0.86785716,-1.0702022,"('corrupt', 'incorrupt')",-0.6479547,-0.8506772,-0.757906,-0.9604397,-0.2025337
36,-1.4335577,-1.547423,"('hostile', 'amicable')",0.67401,0.44321516,-0.3797739,-0.5521039,-0.17233
37,0.63667005,0.72493535,"('fake', 'genuine')",0.6641923,0.6164915,0.6504312,0.6707134,0.0202822
38,-1.030337,-1.074232,"('untruthful', 'truthful')",0.2628532,0.21958545,-0.3837419,-0.4273233,-0.0435814
39,0.78361374,0.85199934,"('exploitative', 'cooperative')",0.48393565,0.4794802,0.6337747,0.6657398,0.0319651
40,0.30308944,0.29744637,"('stingy', 'generous')",-1.4544197,-1.5551388,-0.5756651,-0.6288462,-0.0531811
41,0.009362913,0.03863747,"('unforgiving', 'forgiving')",0.41609424,0.40156525,0.2127286,0.2201014,0.0073728
42,0.72921,0.7947117,"('unreliable', 'reliable')",-1.9182444,-1.8008336,-0.5945172,-0.5030609,0.0914563
43,-0.14240915,-0.110514514,"('irresponsible', 'responsible')",1.4822685,1.5337839,0.6699296,0.7116347,0.0417051
44,0.31759447,0.3190911,"('prejudiced', 'unprejudiced')",-1.9641014,-1.9665972,-0.8232535,-0.8237531,-0.0004996
45,-0.11596855,-0.111203186,"('incompetent', 'competent')",1.0661134,1.1335509,0.4750724,0.5111738,0.0361014
46,0.079450466,0.17254087,"('uncompetitive', 'competitive')",-0.41512135,-0.32372907,-0.1678354,-0.0755941,0.0922413
47,-0.04783553,0.017557561,"('stupid', 'smart')",4.938289,4.9651494,2.4452269,2.4913535,0.0461266
48,-0.59403163,-0.45372352,"('unintelligent', 'intelligent')",0.005309537,0.07604521,-0.2943611,-0.1888392,0.1055219
49,-0.48213914,-0.31630194,"('unable', 'able')",-0.5960588,-0.46237046,-0.539099,-0.3893362,0.1497628
50,0.26455572,0.35479808,"('clumsy', 'skillful')",-0.2783332,-0.38273728,-0.0068887,-0.0139696,-0.0070809
51,-0.21609783,-0.3043286,"('uneducated', 'educated')",-0.021980483,-0.011140626,-0.1190392,-0.1577346,-0.0386954
52,-1.3485521,-1.4135001,"('irrational', 'rational')",-0.1130485,-0.25657147,-0.7308003,-0.8350358,-0.1042355
53,-1.8034165,-1.80286,"('uncreative', 'creative')",0.95363736,0.8754453,-0.4248896,-0.4637074,-0.0388178
54,-1.1365088,-1.2351391,"('incapable', 'capable')",0.9268668,0.8281214,-0.104821,-0.2035089,-0.0986879
55,0.24013156,0.38681805,"('incompetent', 'clever')",-0.087660745,0.07412158,0.0762354,0.2304698,0.1542344
56,0.91222703,0.8481441,"('impractical', 'practical')",0.8567685,1.0677806,0.8844978,0.9579624,0.0734646
57,-0.41847792,-0.477608,"('unimaginative', 'imaginative')",-1.4142393,-1.2545137,-0.9163586,-0.8660609,0.0502977
58,-0.32777607,-0.30453375,"('undiscriminating', 'discriminating')",0.83356935,0.906207,0.2528966,0.3008366,0.04794
59,-0.7735555,-0.75654763,"('foolish', 'wise')",0.09603956,0.015475746,-0.338758,-0.3705359,-0.0317779
60,1.1015066,1.2661104,"('inefficient', 'efficient')",-0.015628442,0.26149482,0.5429391,0.7638026,0.2208635
61,-0.5073587,-0.60800666,"('illogical', 'logical')",0.89535797,0.79078406,0.1939996,0.0913887,-0.1026109
62,0.4904281,0.6479927,"('incompetent', 'brilliant')",0.7523691,0.91337675,0.6213986,0.7806847,0.1592861
63,-0.03688094,0.045722533,"('unperceptive', 'insightful')",1.2578266,1.3212504,0.6104728,0.6834865,0.0730137
64,0.47390732,0.4775734,"('shy', 'confident')",-5.2610583,-5.052289,-2.3935754,-2.2873578,0.1062176
65,1.1613684,1.1957705,"('insecure', 'secure')",0.25801802,0.3804039,0.7096932,0.7880872,0.078394
66,-0.64785004,-0.7399159,"('inactive', 'active')",0.8121624,0.69138944,0.0821562,-0.0242632,-0.1064194
67,0.34604573,0.32067692,"('doubtful', 'determined')",-0.43489516,-0.3624387,-0.0444247,-0.0208809,0.0235438
68,-0.6044855,-0.593311,"('dependent', 'independent')",-0.9922924,-0.97431046,-0.798389,-0.7838107,0.0145783
69,-0.36560845,-0.45401037,"('lazy', 'industrious')",-0.13938689,-0.18564394,-0.2524977,-0.3198271,-0.0673294
70,0.9477798,0.9826015,"('lethargic', 'energetic')",0.425795,0.4910715,0.6867874,0.7368365,0.0500491
71,-1.2100439,-1.2642293,"('diffident', 'self-confident')",0.65366316,0.5536821,-0.2781904,-0.3552736,-0.0770832
72,0.68473446,0.67952245,"('unambitious', 'ambitious')",0.7224585,0.7547258,0.7035965,0.7171241,0.0135276
73,0.27682444,0.3276266,"('helpless', 'self-reliant')",-2.1410882,-2.0706732,-0.9321319,-0.8715233,0.0606086
74,-0.12411764,-0.07661568,"('undedicated', 'dedicated')",0.9713203,0.9810075,0.4236013,0.4521959,0.0285946
75,-0.28784317,-0.36901274,"('meek', 'impulsive')",-0.9409698,-0.93012214,-0.6144065,-0.6495674,-0.0351609
76,0.8622474,1.0736053,"('anxious', 'daring')",-0.21452956,-0.06333928,0.3238589,0.505133,0.1812741
77,-0.7283712,-0.59541476,"('unmotivated', 'motivated')",-0.8796174,-0.73715276,-0.8039943,-0.6662837,0.1377106
78,-0.7384298,-0.64037454,"('nonresilient', 'resilient')",0.38352722,0.42817238,-0.1774513,-0.1061011,0.0713502
79,-0.61419135,-0.7438692,"('wavering', 'unwavering')",0.11674936,0.0023783706,-0.248721,-0.3707454,-0.1220244
80,0.69571817,0.7491537,"('dominated', 'dominating')",0.121217005,0.3342572,0.4084676,0.5417054,0.1332378
81,1.1362936,1.1159518,"('submissive', 'aggressive')",-0.74263614,-0.48058206,0.1968288,0.3176849,0.1208561
82,-0.016073437,-0.06989063,"('poor', 'rich')",5.028539,4.9865966,2.506233,2.458353,-0.04788
83,-0.40378767,-0.38187525,"('powerless', 'powerful')",-0.71048814,-0.6458571,-0.5571379,-0.5138662,0.0432717
84,0.026785793,0.015413613,"('inferior', 'superior')",0.332855,0.37022018,0.1798204,0.1928169,0.0129965
85,-1.4148009,-1.4232442,"('insignificant', 'prestigious')",-0.028461829,-0.22140318,-0.7216313,-0.8223237,-0.1006924
86,-1.3376127,-1.3892459,"('uninfluential', 'influential')",0.34982792,0.34943396,-0.4938924,-0.5199059,-0.0260135
87,-0.20998655,-0.14872646,"('unsuccessful', 'successful')",1.51463,1.6530418,0.6523217,0.7521577,0.099836
88,-1.0211205,-1.012824,"('low', 'eminent')",0.32926166,0.36288857,-0.3459294,-0.3249677,0.0209617
