,edison_male,edison_female,tuple,international_male,international_female,average_male,average_female,female-male
21,0.012991767,-0.0828531,"('immoral', 'moral')",-0.07951317,-0.01000803,-0.0332607,-0.0464306,-0.0131699
22,-1.1999973,-1.2946658,"('untrustworthy', 'trustworthy')",-0.807161,-0.84974164,-1.0035791,-1.0722038,-0.0686247
23,-0.75326693,-0.8205155,"('insincere', 'sincere')",6.5091434,6.5194426,2.8779383,2.8494635,-0.0284748
24,0.23990974,0.22726794,"('dishonest', 'honest')",1.0135093,0.95747334,0.6267095,0.5923706,-0.0343389
25,0.7998532,0.8334669,"('egoistic', 'altruistic')",0.8858801,0.85475504,0.8428667,0.844111,0.0012443
26,3.1341007,3.033897,"('hardhearted', 'benevolent')",1.5200857,1.5188142,2.3270931,2.2763555,-0.0507376
27,0.87500596,0.95974934,"('hardhearted', 'softhearted')",1.2209816,1.1234487,1.0479938,1.041599,-0.0063948
28,0.17644125,0.028642667,"('disloyal', 'loyal')",1.3191845,1.220415,0.7478129,0.6245288,-0.1232841
29,-1.1484226,-1.2372416,"('unfair', 'fair')",-0.57875943,-0.68902415,-0.863591,-0.9631329,-0.0995419
30,-0.06174736,-0.08372611,"('intolerant', 'tolerant')",0.6677364,0.61000776,0.3029945,0.2631408,-0.0398537
31,-0.38450822,-0.25553578,"('evil', 'good')",-1.1126372,-1.1371144,-0.7485727,-0.6963251,0.0522476
32,0.28183168,0.24183625,"('unkind', 'kind')",0.5866164,0.5300289,0.434224,0.3859326,-0.0482914
33,1.0454488,0.9352584,"('wrong', 'right')",0.10659321,-0.014595434,0.576021,0.4603315,-0.1156895
34,0.13351685,0.24608178,"('mean', 'honorable')",5.7387123,5.8398976,2.9361145,3.0429897,0.1068752
35,0.007358264,-0.18522252,"('corrupt', 'incorrupt')",0.19544567,-0.005908037,0.101402,-0.0955653,-0.1969673
36,0.81488353,0.70398974,"('hostile', 'amicable')",0.6870014,0.4990405,0.7509425,0.6015151,-0.1494274
37,0.16888635,0.08062041,"('fake', 'genuine')",0.5273259,0.50081176,0.3481061,0.2907161,-0.05739
38,0.026770651,0.050542336,"('untruthful', 'truthful')",0.49093753,0.54294086,0.2588541,0.2967416,0.0378875
39,0.3443409,0.43930796,"('exploitative', 'cooperative')",0.3961809,0.40473855,0.3702609,0.4220232,0.0517623
40,0.29621845,0.31616163,"('stingy', 'generous')",-2.240244,-2.3174882,-0.9720128,-1.0006633,-0.0286505
41,-0.4098425,-0.39846188,"('unforgiving', 'forgiving')",0.005913995,-0.07609243,-0.2019642,-0.2372772,-0.035313
42,-1.0221609,-1.1208992,"('unreliable', 'reliable')",-3.3553371,-3.396497,-2.1887491,-2.258698,-0.0699489
43,-0.1478856,-0.1256745,"('irresponsible', 'responsible')",0.39143047,0.39791486,0.1217724,0.1361202,0.0143478
44,-0.6726306,-0.69501245,"('prejudiced', 'unprejudiced')",-0.83612025,-0.8037105,-0.7543755,-0.7493615,0.005014
45,-1.5681117,-1.6262287,"('incompetent', 'competent')",-0.26056656,-0.2611726,-0.9143391,-0.9437007,-0.0293616
46,-1.0671251,-1.0712774,"('uncompetitive', 'competitive')",-0.9408944,-0.9181348,-1.0040097,-0.9947061,0.0093036
47,-0.03836829,-0.00033904612,"('stupid', 'smart')",5.3560467,5.4704533,2.6588392,2.7350571,0.0762179
48,0.5531158,0.5660415,"('unintelligent', 'intelligent')",0.20772608,0.25189686,0.3804209,0.4089692,0.0285483
49,-0.3982301,-0.37584782,"('unable', 'able')",-0.28512108,-0.25122574,-0.3416756,-0.3135368,0.0281388
50,-1.2064123,-1.3050956,"('clumsy', 'skillful')",0.06857382,0.007277608,-0.5689192,-0.648909,-0.0799898
51,-1.1006732,-1.1677198,"('uneducated', 'educated')",0.50631887,0.45172733,-0.2971772,-0.3579963,-0.0608191
52,-0.030350402,-0.20931455,"('irrational', 'rational')",0.0046001542,-0.1714969,-0.0128751,-0.1904057,-0.1775306
53,0.19176139,0.07818754,"('uncreative', 'creative')",-0.15194538,-0.21311748,0.019908,-0.067465,-0.087373
54,-1.1041158,-1.1586505,"('incapable', 'capable')",0.94701564,0.9813645,-0.0785501,-0.088643,-0.0100929
55,-0.30502385,-0.25409505,"('incompetent', 'clever')",-0.4602059,-0.41060436,-0.3826149,-0.3323497,0.0502652
56,0.76612264,0.6391889,"('impractical', 'practical')",0.0926519,0.09696032,0.4293873,0.3680746,-0.0613127
57,0.1660794,0.043308616,"('unimaginative', 'imaginative')",-3.6316168,-3.5896199,-1.7327688,-1.7731557,-0.0403869
58,0.671087,0.60333353,"('undiscriminating', 'discriminating')",0.081031255,0.023930244,0.3760591,0.3136319,-0.0624272
59,0.20760372,0.18182272,"('foolish', 'wise')",0.3711164,0.36513296,0.28936,0.2734779,-0.0158821
60,0.015241642,0.11596188,"('inefficient', 'efficient')",-0.15896887,-0.026927207,-0.0718636,0.0445173,0.1163809
61,0.12742196,-0.009106247,"('illogical', 'logical')",0.22998926,0.06980217,0.1787056,0.030348,-0.1483576
62,0.208922,0.2778808,"('incompetent', 'brilliant')",0.085342124,0.19491197,0.1471321,0.2363964,0.0892643
63,-0.79803747,-0.72685796,"('unperceptive', 'insightful')",0.5997399,0.6757357,-0.0991488,-0.0255611,0.0735877
64,-0.97509736,-0.9783639,"('shy', 'confident')",-6.670621,-6.757436,-3.822859,-3.8678999,-0.0450409
65,-0.029036358,-0.07112315,"('insecure', 'secure')",-0.13927865,-0.08835894,-0.0841575,-0.079741,0.0044165
66,-0.52095115,-0.49223,"('inactive', 'active')",1.3767672,1.3638452,0.427908,0.4358076,0.0078996
67,-0.41055587,-0.4977989,"('doubtful', 'determined')",-0.29783836,-0.3046249,-0.3541971,-0.4012119,-0.0470148
68,-0.756578,-0.8300652,"('dependent', 'independent')",-0.33034515,-0.37166527,-0.5434616,-0.6008652,-0.0574036
69,0.77247494,0.7194156,"('lazy', 'industrious')",-0.45052287,-0.5177621,0.160976,0.1008267,-0.0601493
70,-1.0658705,-0.9808023,"('lethargic', 'energetic')",0.46944445,0.43399858,-0.298213,-0.2734019,0.0248111
71,0.76136494,0.75739115,"('diffident', 'self-confident')",1.0425631,0.960145,0.901964,0.8587681,-0.0431959
72,0.907126,0.95538974,"('unambitious', 'ambitious')",-0.40799123,-0.3330933,0.2495674,0.3111482,0.0615808
73,1.2018677,1.0988135,"('helpless', 'self-reliant')",-3.5960085,-3.6472847,-1.1970704,-1.2742356,-0.0771652
74,-0.35204518,-0.40131754,"('undedicated', 'dedicated')",-0.046974994,-0.10843274,-0.1995101,-0.2548751,-0.055365
75,-0.73722017,-0.7643949,"('meek', 'impulsive')",-0.36135107,-0.3003118,-0.5492857,-0.5323533,0.0169324
76,-0.92382795,-0.9356492,"('anxious', 'daring')",0.30471417,0.33525187,-0.3095569,-0.3001987,0.0093582
77,-1.4831059,-1.4482282,"('unmotivated', 'motivated')",-1.5075692,-1.4105843,-1.4953375,-1.4294063,0.0659312
78,-0.799448,-0.72222775,"('nonresilient', 'resilient')",-0.07805829,-0.06189272,-0.4387532,-0.3920603,0.0466929
79,-0.255227,-0.37668666,"('wavering', 'unwavering')",0.40511864,0.42897227,0.0749458,0.0261428,-0.048803
80,-0.06978754,-0.0884797,"('dominated', 'dominating')",-0.5110155,-0.4435688,-0.2904015,-0.2660242,0.0243773
81,-0.90218616,-0.90777826,"('submissive', 'aggressive')",-0.8287506,-0.64201486,-0.8654684,-0.7748966,0.0905718
82,-1.2659619,-1.3545835,"('poor', 'rich')",5.419615,5.449064,2.0768266,2.0472403,-0.0295863
83,0.089206904,0.09459547,"('powerless', 'powerful')",-0.8050788,-0.80851436,-0.357936,-0.3569594,0.0009766
84,0.5988401,0.4820428,"('inferior', 'superior')",0.706813,0.664129,0.6528265,0.5730859,-0.0797406
85,0.6710433,0.59199274,"('insignificant', 'prestigious')",0.0682936,0.008790933,0.3696684,0.3003918,-0.0692766
86,0.36970338,0.2586777,"('uninfluential', 'influential')",-0.1666978,-0.23024075,0.1015028,0.0142185,-0.0872843
87,-0.3946467,-0.5121375,"('unsuccessful', 'successful')",0.66399354,0.709817,0.1346734,0.0988398,-0.0358336
88,0.84992075,0.63431895,"('low', 'eminent')",0.3322199,0.3125355,0.5910703,0.4734272,-0.1176431
