,legg_male,legg_female,tuple,mason_male,mason_female,inc_male,inc_female,average_male,average_female,female-male
39,0.06687309,0.13443844,"('exploitative', 'cooperative')",0.6596037,0.7777309,0.09462356,0.18876195,0.2737001,0.3669771,0.093277
40,-0.5585144,-0.6626532,"('stingy', 'generous')",0.2776625,0.124614984,-1.5131866,-1.5915558,-0.5980128,-0.7098647,-0.1118519
41,-0.85550296,-1.0438095,"('unforgiving', 'forgiving')",0.7927083,0.64365345,-0.14490378,-0.3020661,-0.0692328,-0.2340741,-0.1648413
42,0.8481179,0.90859526,"('unreliable', 'reliable')",0.42223388,0.34936097,-2.8442664,-2.7490704,-0.5246382,-0.497038,0.0276002
43,-0.8969567,-0.9390369,"('irresponsible', 'responsible')",1.7013578,1.6378171,0.8524217,0.8546761,0.5522743,0.5178188,-0.0344555
44,0.8031645,0.84292305,"('prejudiced', 'unprejudiced')",-0.7746368,-0.6737537,-1.5831643,-1.5309695,-0.5182122,-0.4539334,0.0642788
45,-0.01697031,-0.34651873,"('incompetent', 'competent')",1.5252302,1.2246143,0.25115097,0.03574501,0.5864703,0.3046135,-0.2818568
46,-0.81756836,-0.95690805,"('uncompetitive', 'competitive')",-0.0015134364,0.0012313146,-0.27972922,-0.29721686,-0.3662703,-0.4176312,-0.0513609
47,-0.13547009,-0.08024393,"('stupid', 'smart')",0.8899624,0.87993693,5.039683,5.0423846,1.9313917,1.9473592,0.0159675
48,-2.3148742,-2.3243408,"('unintelligent', 'intelligent')",0.22413228,0.18570232,0.16292022,0.2128284,-0.6426072,-0.6419367,0.0006705
49,-1.0514671,-0.96756953,"('unable', 'able')",-0.8271088,-0.7205555,-0.5081281,-0.39986804,-0.795568,-0.6959977,0.0995703
50,0.3275072,0.38419372,"('clumsy', 'skillful')",0.2018807,0.15988056,0.45787573,0.37915412,0.3290879,0.3077428,-0.0213451
51,-0.6195735,-0.65612704,"('uneducated', 'educated')",-0.1043815,-0.122775525,-0.12715542,-0.10098508,-0.2837035,-0.2932959,-0.0095924
52,-0.72040564,-0.759457,"('irrational', 'rational')",-0.7987963,-0.7570446,0.20088656,0.13458729,-0.4394385,-0.4606381,-0.0211996
53,-1.0205247,-1.0547535,"('uncreative', 'creative')",0.21213375,0.05361828,0.9375163,0.8053974,0.0430418,-0.0652459,-0.1082877
54,-1.003152,-0.99496824,"('incapable', 'capable')",0.032953188,0.11945409,0.70520425,0.79830205,-0.0883315,-0.0257374,0.0625941
55,-0.56836885,-0.5885586,"('incompetent', 'clever')",1.3282453,1.2095844,-0.06368868,-0.08090156,0.2320626,0.1800414,-0.0520212
56,0.04965601,-0.03062461,"('impractical', 'practical')",2.07291,1.9062169,-0.1539984,-0.14195728,0.6561892,0.5778783,-0.0783109
57,-0.80829805,-1.1073161,"('unimaginative', 'imaginative')",0.41920167,0.0712749,-1.9814744,-2.1228697,-0.7901902,-1.0529703,-0.2627801
58,0.26250368,0.07202243,"('undiscriminating', 'discriminating')",0.9271186,0.67258936,0.4929631,0.34495595,0.5608618,0.3631893,-0.1976725
59,0.9922312,1.0409666,"('foolish', 'wise')",0.30607405,0.42627007,0.28093612,0.29041702,0.5264138,0.5858846,0.0594708
60,-1.4916273,-1.4464692,"('inefficient', 'efficient')",1.6571478,1.4499452,-0.1717358,-0.045306493,-0.0020718,-0.0139435,-0.0118717
61,-0.74589974,-0.9281127,"('illogical', 'logical')",0.55498254,0.43090865,0.31627783,0.16938445,0.0417869,-0.1092732,-0.1510601
62,-1.1234789,-1.1297902,"('incompetent', 'brilliant')",0.13647445,0.2941153,-0.020424748,0.1442681,-0.3358097,-0.2304689,0.1053408
63,-0.8948574,-0.90555376,"('unperceptive', 'insightful')",0.5496563,0.54996926,0.95888734,1.068119,0.2045621,0.2375115,0.0329494
64,0.006933314,-0.05524436,"('shy', 'confident')",-0.4717175,-0.6379742,-6.36446,-6.3514895,-2.2764147,-2.3482361,-0.0718214
65,-0.52766263,-0.7016677,"('insecure', 'secure')",1.3672422,1.0660245,-0.25002423,-0.3207812,0.1965185,0.0145252,-0.1819933
66,0.439846,0.39680704,"('inactive', 'active')",-0.51574385,-0.520623,1.0024548,0.9374169,0.3088523,0.2712003,-0.037652
67,0.4276018,0.5050688,"('doubtful', 'determined')",0.9173851,0.9093496,-0.54247874,-0.47474968,0.2675027,0.3132229,0.0457202
68,-0.48210382,-0.44873983,"('dependent', 'independent')",-0.38736436,-0.32818368,-0.8935027,-0.86221987,-0.587657,-0.5463812,0.0412758
69,0.24627943,0.30378896,"('lazy', 'industrious')",0.49147078,0.48078516,-0.52975297,-0.54963934,0.0693324,0.0783116,0.0089792
70,-0.22342429,-0.21631347,"('lethargic', 'energetic')",0.8985499,0.8914577,0.89961076,0.92097485,0.5249121,0.5320397,0.0071276
71,0.23485257,0.17885196,"('diffident', 'self-confident')",1.6542488,1.5275028,0.5869976,0.599638,0.8253663,0.7686642,-0.0567021
72,-1.3149868,-1.4147208,"('unambitious', 'ambitious')",0.16014141,0.062772065,-0.769547,-0.780516,-0.6414642,-0.7108216,-0.0693574
73,2.019106,1.9839427,"('helpless', 'self-reliant')",0.28923753,0.45584917,-2.6563737,-2.6084726,-0.1160101,-0.0562269,0.0597832
74,0.059874073,0.003635468,"('undedicated', 'dedicated')",1.5598129,1.5269545,0.29281613,0.15683123,0.637501,0.5624738,-0.0750272
75,1.063817,1.0322912,"('meek', 'impulsive')",-1.4191133,-1.2377589,-0.29608306,-0.31503284,-0.2171264,-0.1735002,0.0436262
76,-0.13186505,-0.07733557,"('anxious', 'daring')",1.3537871,1.3773302,0.12798247,0.29261976,0.4499682,0.5308715,0.0809033
77,-1.4975933,-1.4853469,"('unmotivated', 'motivated')",0.21262464,0.2296733,-1.0362612,-0.84696007,-0.7737433,-0.7008779,0.0728654
78,-1.2608875,-1.226001,"('nonresilient', 'resilient')",-0.040519107,-0.18353981,0.7641597,0.8762462,-0.1790823,-0.1777649,0.0013174
79,0.95669276,0.9293604,"('wavering', 'unwavering')",-0.16359675,-0.13253613,0.25506034,0.25196812,0.3493855,0.3495975,0.000212
80,0.43628415,0.30718905,"('dominated', 'dominating')",-0.4651163,-0.49327183,-1.164017,-1.0606999,-0.3976164,-0.4155943,-0.0179779
81,-0.8122103,-0.9130461,"('submissive', 'aggressive')",-0.37858817,-0.5691682,-1.1131065,-1.0110972,-0.7679683,-0.8311038,-0.0631355
82,-0.47585544,-0.51495415,"('poor', 'rich')",0.11319575,0.1089566,5.5779295,5.553385,1.7384233,1.7157957,-0.0226276
83,-0.14695002,-0.18347397,"('powerless', 'powerful')",-0.23602922,-0.39294004,-1.0627636,-1.0703013,-0.4819143,-0.5489051,-0.0669908
84,0.551707,0.4783832,"('inferior', 'superior')",0.86716264,0.8122546,1.0769802,1.0787958,0.83195,0.7898112,-0.0421388
85,0.13464484,0.16630223,"('insignificant', 'prestigious')",-0.6040626,-0.5210619,0.49672595,0.53799385,0.0091027,0.0610781,0.0519754
86,-1.6296117,-1.7965537,"('uninfluential', 'influential')",0.07599078,-0.23904857,-0.26817656,-0.45796233,-0.6072658,-0.8311882,-0.2239224
87,0.47214112,0.18749692,"('unsuccessful', 'successful')",0.8885253,0.74613184,1.1327968,1.0848329,0.8311543,0.6728206,-0.1583337
88,-1.1923331,-1.0925217,"('low', 'eminent')",-0.5056967,-0.5070841,-0.05908739,-0.026073249,-0.5857057,-0.541893,0.0438127
