,udr_male,udr_female,tuple,inc_male,inc_female,average_male,average_female,female-male
25,-0.47741246,-0.47731233,"('egoistic', 'altruistic')",1.3263612,1.2703862,0.4244744,0.3965369,-0.0279375
26,-0.2391176,-0.43206725,"('hardhearted', 'benevolent')",1.5472463,1.4263287,0.6540644,0.4971307,-0.1569337
27,-0.56817794,-0.6258041,"('hardhearted', 'softhearted')",1.151608,1.0562643,0.291715,0.2152301,-0.0764849
28,-0.3642557,-0.4958189,"('disloyal', 'loyal')",1.3278834,1.1310475,0.4818138,0.3176143,-0.1641995
29,-0.3051077,-0.37942308,"('unfair', 'fair')",-0.5650502,-0.76625204,-0.4350789,-0.5728376,-0.1377587
30,1.3239295,1.228086,"('intolerant', 'tolerant')",1.6990912,1.729678,1.5115104,1.4788821,-0.0326283
31,-2.1021605,-2.0489435,"('evil', 'good')",-1.161307,-1.3287194,-1.6317337,-1.6888314,-0.0570977
32,0.38533688,0.19711888,"('unkind', 'kind')",1.1820762,0.9731314,0.7837065,0.5851251,-0.1985814
33,0.0072555263,-0.045629524,"('wrong', 'right')",-0.74421036,-0.85297954,-0.3684774,-0.4493045,-0.0808271
34,-0.43371615,-0.23441908,"('mean', 'honorable')",6.048717,6.238303,2.8075004,3.0019422,0.1944418
35,-1.339374,-1.4125104,"('corrupt', 'incorrupt')",-0.44227982,-0.6135796,-0.8908269,-1.013045,-0.1222181
36,-2.2877402,-2.3990889,"('hostile', 'amicable')",0.07092047,-0.13325395,-1.1084099,-1.2661715,-0.1577616
37,0.52442324,0.5066785,"('fake', 'genuine')",0.48061404,0.4408279,0.5025187,0.4737532,-0.0287655
38,-0.8946276,-0.89450264,"('untruthful', 'truthful')",0.14002584,0.16281167,-0.3773009,-0.3658455,0.0114554
39,0.5986059,0.64605045,"('exploitative', 'cooperative')",-0.11985713,-0.0725838,0.2393744,0.2867333,0.0473589
40,-0.2787176,-0.3266095,"('stingy', 'generous')",-1.7097969,-1.844515,-0.9942573,-1.0855622,-0.0913049
41,-0.09700595,-0.14509505,"('unforgiving', 'forgiving')",0.3980068,0.29780978,0.1505004,0.0763574,-0.074143
42,0.6527291,0.61696136,"('unreliable', 'reliable')",-2.9943328,-2.9403062,-1.1708019,-1.1616724,0.0091295
43,0.5418872,0.51542014,"('irresponsible', 'responsible')",0.979642,0.89268166,0.7607646,0.7040509,-0.0567137
44,-0.35367897,-0.32583338,"('prejudiced', 'unprejudiced')",-1.6455054,-1.6325923,-0.9995922,-0.9792129,0.0203793
45,0.7992976,0.69271404,"('incompetent', 'competent')",0.51914394,0.42287076,0.6592208,0.5577924,-0.1014284
46,0.69080156,0.7189357,"('uncompetitive', 'competitive')",-0.36487243,-0.31800136,0.1629646,0.2004672,0.0375026
47,0.60418403,0.5880803,"('stupid', 'smart')",5.582874,5.6468287,3.093529,3.1174545,0.0239255
48,-0.059241116,-0.065413564,"('unintelligent', 'intelligent')",0.80803,0.82373667,0.3743944,0.3791615,0.0047671
49,-0.42955172,-0.37902474,"('unable', 'able')",-0.26851094,-0.20312238,-0.3490313,-0.2910736,0.0579577
50,-0.82823145,-0.91575015,"('clumsy', 'skillful')",-0.019104954,-0.014239907,-0.4236682,-0.464995,-0.0413268
51,0.4729931,0.34218943,"('uneducated', 'educated')",0.9572532,0.94501877,0.7151232,0.6436041,-0.0715191
52,-0.8709264,-1.0392098,"('irrational', 'rational')",0.06064208,-0.1412271,-0.4051422,-0.5902185,-0.1850763
53,-0.78871274,-0.8455552,"('uncreative', 'creative')",0.8885343,0.7909599,0.0499108,-0.0272976,-0.0772084
54,-0.47208095,-0.56733257,"('incapable', 'capable')",1.2542698,1.22563,0.3910944,0.3291487,-0.0619457
55,0.8488189,0.8871125,"('incompetent', 'clever')",0.39844295,0.42216668,0.6236309,0.6546396,0.0310087
56,2.2531927,2.1377409,"('impractical', 'practical')",0.622541,0.61083686,1.4378668,1.3742888,-0.063578
57,-0.034007896,-0.1909959,"('unimaginative', 'imaginative')",-2.3252847,-2.4361167,-1.1796463,-1.3135563,-0.13391
58,0.414992,0.31570223,"('undiscriminating', 'discriminating')",0.35038587,0.35044292,0.3826889,0.3330726,-0.0496163
59,-0.4314797,-0.4721877,"('foolish', 'wise')",0.21895531,0.1672427,-0.1062622,-0.1524725,-0.0462103
60,1.6042886,1.621862,"('inefficient', 'efficient')",0.32802695,0.5173968,0.9661578,1.0696294,0.1034716
61,0.16362098,-0.007572798,"('illogical', 'logical')",0.486731,0.30852252,0.325176,0.1504749,-0.1747011
62,1.6440614,1.7342085,"('incompetent', 'brilliant')",0.8331915,0.9518002,1.2386265,1.3430043,0.1043778
63,0.27047536,0.3796402,"('unperceptive', 'insightful')",0.93831944,1.0463593,0.6043974,0.7129998,0.1086024
64,-0.14261423,-0.21598451,"('shy', 'confident')",-6.7213755,-6.7814918,-3.4319949,-3.4987381,-0.0667432
65,0.63969535,0.49473783,"('insecure', 'secure')",-0.45837435,-0.4820571,0.0906605,0.0063404,-0.0843201
66,-1.2139316,-1.2760088,"('inactive', 'active')",0.49137142,0.37913752,-0.3612801,-0.4484357,-0.0871556
67,1.3424331,1.2842431,"('doubtful', 'determined')",-0.07672373,-0.08189893,0.6328547,0.6011721,-0.0316826
68,-0.26073188,-0.27747923,"('dependent', 'independent')",-0.4770264,-0.42186916,-0.3688791,-0.3496742,0.0192049
69,-0.8051141,-0.77552587,"('lazy', 'industrious')",-0.9722178,-0.9522544,-0.8886659,-0.8638902,0.0247757
70,0.84905803,0.8410171,"('lethargic', 'energetic')",0.98704123,1.0426724,0.9180496,0.9418448,0.0237952
71,-0.5817742,-0.6154677,"('diffident', 'self-confident')",0.47137827,0.36789072,-0.055198,-0.1237885,-0.0685905
72,-0.13394584,-0.059673745,"('unambitious', 'ambitious')",-0.6413406,-0.6574701,-0.3876432,-0.3585719,0.0290713
73,0.19905093,0.17829503,"('helpless', 'self-reliant')",-3.4814978,-3.4363678,-1.6412234,-1.6290363,0.0121871
74,0.548175,0.4809977,"('undedicated', 'dedicated')",0.3250063,0.25957683,0.4365906,0.3702873,-0.0663033
75,-0.99423146,-0.9244886,"('meek', 'impulsive')",-0.3748175,-0.2699016,-0.6845245,-0.5971951,0.0873294
76,1.0041183,1.0451949,"('anxious', 'daring')",0.19031891,0.3148014,0.5972186,0.6799982,0.0827796
77,-0.25445315,-0.17808436,"('unmotivated', 'motivated')",-0.9351862,-0.82861835,-0.5948197,-0.5033513,0.0914684
78,-0.9216876,-0.8253392,"('nonresilient', 'resilient')",-0.057997324,0.037395574,-0.4898425,-0.3939718,0.0958707
79,-1.5941218,-1.684074,"('wavering', 'unwavering')",-0.05779183,-0.10455395,-0.8259568,-0.894314,-0.0683572
80,0.9799253,0.88797766,"('dominated', 'dominating')",-1.0707176,-1.070585,-0.0453961,-0.0913037,-0.0459076
81,1.5079314,1.5138667,"('submissive', 'aggressive')",-0.42978093,-0.29242277,0.5390752,0.6107219,0.0716467
82,0.4832323,0.49929568,"('poor', 'rich')",6.96095,6.972376,3.7220912,3.7358358,0.0137446
83,-0.0622494,-0.1167143,"('powerless', 'powerful')",-0.6364694,-0.699066,-0.3493594,-0.4078901,-0.0585307
84,0.31892577,0.18087724,"('inferior', 'superior')",0.74449444,0.7369207,0.5317101,0.458899,-0.0728111
85,-1.518034,-1.4486017,"('insignificant', 'prestigious')",0.43698132,0.4467995,-0.5405263,-0.5009011,0.0396252
86,-0.052558746,-0.1981716,"('uninfluential', 'influential')",0.28224698,0.17242458,0.1148441,-0.0128735,-0.1277176
87,0.35360906,0.2647283,"('unsuccessful', 'successful')",0.7859662,0.738096,0.5697876,0.5014122,-0.0683754
88,0.4052382,0.18562467,"('low', 'eminent')",1.0689251,1.0303396,0.7370816,0.6079822,-0.1290994
