,american_male,american_female,tuple,express_male,express_female,co_male,co_female,average_male,average_female,female-male
26,0.94079417,0.92711115,"('hardhearted', 'benevolent')",1.6383717,1.579211,1.1026003,1.0354989,1.2272554,1.180607,-0.0466484
27,-0.039930936,-0.007542111,"('hardhearted', 'softhearted')",-0.2091188,-0.14113054,0.46204305,0.38261592,0.0709978,0.0779811,0.0069833
28,0.22763792,-0.001552064,"('disloyal', 'loyal')",-0.37977913,-0.53684837,0.71669227,0.53594005,0.1881837,-0.0008201,-0.1890038
29,-1.0446223,-1.0852445,"('unfair', 'fair')",-1.1468114,-1.2641621,-0.5787821,-0.704539,-0.9234052,-1.0179819,-0.0945767
30,0.024320584,0.094632395,"('intolerant', 'tolerant')",0.6124323,0.7152683,0.6760018,0.72134167,0.4375849,0.5104141,0.0728292
31,-0.85781145,-0.61710024,"('evil', 'good')",-0.76259834,-0.6648268,-0.92465204,-0.86044455,-0.8483539,-0.7141239,0.13423
32,0.47201642,0.34137562,"('unkind', 'kind')",0.062477585,0.013840657,0.9507074,0.7967458,0.4950671,0.3839873,-0.1110798
33,0.7822871,0.6425781,"('wrong', 'right')",0.37789744,0.32438946,-0.3152284,-0.38141054,0.2816521,0.1951857,-0.0864664
34,-0.47356611,-0.25169173,"('mean', 'honorable')",-0.10346016,0.12011267,4.8610415,5.010447,1.4280051,1.6262894,0.1982843
35,0.12645118,-0.04009409,"('corrupt', 'incorrupt')",-0.5876992,-0.6996861,-0.57258475,-0.64487696,-0.3446109,-0.4615524,-0.1169415
36,-0.6672299,-0.68128306,"('hostile', 'amicable')",0.30293074,0.24089938,0.017533682,-0.09171023,-0.1155885,-0.1773646,-0.0617761
37,-0.2130324,-0.16661105,"('fake', 'genuine')",-0.45379648,-0.48413017,-0.40632507,-0.3761556,-0.357718,-0.3422989,0.0154191
38,0.39802822,0.44296455,"('untruthful', 'truthful')",0.16296932,0.2686273,0.10203014,0.16792665,0.2210092,0.2931728,0.0721636
39,1.1005772,1.1684816,"('exploitative', 'cooperative')",0.7395843,0.7378216,0.54236054,0.6144509,0.794174,0.8402514,0.0460774
40,0.6437312,0.7228725,"('stingy', 'generous')",0.385283,0.41571346,-2.771638,-2.8335876,-0.5808746,-0.5650006,0.015874
41,-0.24394916,-0.06667491,"('unforgiving', 'forgiving')",0.3973282,0.47733328,0.14363913,0.116583,0.0990061,0.1757471,0.076741
42,0.91025203,1.0340533,"('unreliable', 'reliable')",0.037267633,0.14647146,-2.8163466,-2.7143915,-0.6229423,-0.5112889,0.1116534
43,-0.055543218,0.17158824,"('irresponsible', 'responsible')",-0.31630445,-0.15530661,0.10663764,0.228709,-0.0884033,0.0816635,0.1700668
44,0.3297983,0.3472513,"('prejudiced', 'unprejudiced')",-0.034243394,0.07678804,-0.78280616,-0.7886582,-0.1624171,-0.1215396,0.0408775
45,-1.3298955,-1.0977045,"('incompetent', 'competent')",-0.6731349,-0.4680916,-0.45034367,-0.52456164,-0.8177913,-0.6967859,0.1210054
46,-0.66768646,-0.5855085,"('uncompetitive', 'competitive')",0.020664752,0.11982445,-1.537429,-1.524236,-0.7281502,-0.6633067,0.0648435
47,-0.9879854,-0.8873786,"('stupid', 'smart')",0.36890817,0.4818943,5.1319513,5.2044454,1.5042914,1.5996537,0.0953623
48,0.2670888,0.22909403,"('unintelligent', 'intelligent')",0.2832049,0.25223562,-0.44155774,-0.45449767,0.0362453,0.008944,-0.0273013
49,-0.7485576,-0.6171974,"('unable', 'able')",-0.14212465,0.01929487,-0.4487338,-0.32054612,-0.446472,-0.3061496,0.1403224
50,0.25618333,0.23073813,"('clumsy', 'skillful')",-0.7670742,-0.7350377,-0.21748498,-0.23294084,-0.242792,-0.2457468,-0.0029548
51,0.4200068,0.23178357,"('uneducated', 'educated')",-0.10322779,-0.21150456,0.45579034,0.29323104,0.2575231,0.1045034,-0.1530197
52,0.49195886,0.23408002,"('irrational', 'rational')",-0.27804947,-0.5696938,0.1913457,0.09450539,0.135085,-0.0803695,-0.2154545
53,-0.38546798,-0.4189382,"('uncreative', 'creative')",-0.6506547,-0.7065509,0.41523138,0.42720848,-0.2069638,-0.2327602,-0.0257964
54,0.2130847,0.087538764,"('incapable', 'capable')",-0.27655432,-0.2350389,0.8300254,0.78771955,0.2555186,0.2134065,-0.0421121
55,-0.8161446,-0.6469062,"('incompetent', 'clever')",-0.3528672,-0.25159425,-0.03994876,-0.059821457,-0.4029868,-0.3194406,0.0835462
56,0.83738625,0.842798,"('impractical', 'practical')",1.1026214,1.1409533,-0.014314149,0.009191494,0.6418978,0.6643143,0.0224165
57,-0.41701317,-0.42297,"('unimaginative', 'imaginative')",-0.81474423,-0.8075007,-3.3830764,-3.3746712,-1.5382779,-1.5350472,0.0032307
58,0.12765749,0.2009536,"('undiscriminating', 'discriminating')",-0.24044083,-0.102079056,-0.2148584,-0.16747855,-0.1092139,-0.022868,0.0863459
59,0.19168518,0.08876858,"('foolish', 'wise')",-0.7585882,-0.8343911,0.36429256,0.39303124,-0.0675368,-0.1175304,-0.0499936
60,-0.22911102,-0.065185845,"('inefficient', 'efficient')",0.6488073,0.8342772,-0.3320162,-0.16838253,0.0292267,0.2002363,0.1710096
61,0.26889294,0.1389753,"('illogical', 'logical')",-0.5354641,-0.6481781,-0.13800365,-0.29445243,-0.1348583,-0.2678851,-0.1330268
62,-0.20941742,-0.01766007,"('incompetent', 'brilliant')",0.34325907,0.5847959,-0.039863884,0.11850609,0.0313259,0.2285473,0.1972214
63,-0.047870047,0.11403979,"('unperceptive', 'insightful')",-0.14962794,0.03259863,-0.33103812,-0.20416608,-0.1761787,-0.0191759,0.1570028
64,0.5343503,0.49386135,"('shy', 'confident')",-0.4689427,-0.46470234,-5.6173625,-5.575859,-1.8506516,-1.8489,0.0017516
65,-0.18987161,-0.3348096,"('insecure', 'secure')",-0.17555842,-0.30923617,0.24685095,0.18010306,-0.0395264,-0.1546476,-0.1151212
66,0.6681428,0.63268375,"('inactive', 'active')",-0.5792767,-0.6205645,0.11039739,0.081819266,0.0664212,0.0313128,-0.0351084
67,0.7707805,0.7146077,"('doubtful', 'determined')",0.46434516,0.43561795,-0.027218278,-0.012860135,0.4026358,0.3791218,-0.023514
68,0.046625998,-0.05606167,"('dependent', 'independent')",-1.3144475,-1.4051293,-1.3977727,-1.3733358,-0.8885314,-0.9448423,-0.0563109
69,0.32972932,0.3352958,"('lazy', 'industrious')",0.42911193,0.45676398,-0.7880584,-0.66626704,-0.009739,0.0419309,0.0516699
70,-0.055331476,0.11531533,"('lethargic', 'energetic')",-0.6130181,-0.5002762,0.04697465,0.044056457,-0.207125,-0.1136348,0.0934902
71,0.4650737,0.4941746,"('diffident', 'self-confident')",0.70616895,0.7587562,0.44442594,0.40804458,0.5385562,0.5536585,0.0151023
72,0.38589552,0.38925076,"('unambitious', 'ambitious')",0.31191364,0.3925756,-0.4248679,-0.31686354,0.0909804,0.1549876,0.0640072
73,1.780545,1.7263355,"('helpless', 'self-reliant')",0.3976152,0.38195005,-2.9301639,-2.8727477,-0.2506679,-0.2548207,-0.0041528
74,0.6656189,0.8193124,"('undedicated', 'dedicated')",-0.030199282,0.055246815,-0.20698398,-0.13527513,0.1428119,0.246428,0.1036161
75,0.08288897,0.162481,"('meek', 'impulsive')",-0.3539682,-0.22467683,-0.19374214,-0.09949358,-0.1549405,-0.0538965,0.101044
76,0.6112297,0.6957264,"('anxious', 'daring')",0.37001005,0.44499153,-0.16781631,-0.20934546,0.2711412,0.3104575,0.0393163
77,-1.0218135,-1.0190785,"('unmotivated', 'motivated')",-0.40420553,-0.3304557,-1.1826603,-1.1374964,-0.8695598,-0.8290102,0.0405496
78,-1.3878461,-1.1963654,"('nonresilient', 'resilient')",-0.72518885,-0.6382756,-0.8417974,-0.73157525,-0.9849441,-0.8554054,0.1295387
79,0.31793863,0.29900023,"('wavering', 'unwavering')",-0.85519165,-0.8884707,-0.5337248,-0.5044394,-0.3569926,-0.3646367,-0.0076441
80,0.34063327,0.19268484,"('dominated', 'dominating')",0.009204492,-0.090733655,-0.8342498,-0.9228263,-0.1614707,-0.273625,-0.1121543
81,0.55493397,0.33751813,"('submissive', 'aggressive')",0.7172488,0.7122537,-0.8378582,-0.95019484,0.1447748,0.0331923,-0.1115825
82,-0.6562245,-0.6604595,"('poor', 'rich')",-0.15511009,-0.114513606,6.076104,5.9928727,1.7549232,1.7392998,-0.0156234
83,0.29690447,0.23509595,"('powerless', 'powerful')",0.778687,0.7832379,-1.1001301,-1.1171858,-0.0081795,-0.0329507,-0.0247712
84,0.1479061,-0.071499,"('inferior', 'superior')",-0.14748679,-0.24076119,0.24282628,0.15705928,0.0810819,-0.0517336,-0.1328155
85,0.69524574,0.6954958,"('insignificant', 'prestigious')",-0.16409126,-0.118484184,-0.3624809,-0.34252027,0.0562245,0.0781638,0.0219393
86,-0.08239941,-0.16271898,"('uninfluential', 'influential')",-0.30036893,-0.44415793,-0.5854397,-0.7052589,-0.322736,-0.4373786,-0.1146426
87,-0.08616132,-0.20857139,"('unsuccessful', 'successful')",0.19933262,0.20522255,0.14958444,0.09001862,0.0875853,0.0288899,-0.0586954
88,0.88476115,0.6971354,"('low', 'eminent')",0.40899038,0.34495035,-0.17166907,-0.24545732,0.3740275,0.2655428,-0.1084847
