,globe_male,globe_female,tuple,life_male,life_female,inc_male,inc_female,average_male,average_female,female-male
75,-0.88491964,-0.8795459,"('meek', 'impulsive')",-0.69415045,-0.669918,-0.20589931,-0.09790416,-0.5949898,-0.5491227,0.0458671
76,1.4406619,1.5345863,"('anxious', 'daring')",0.2663781,0.4536662,0.11452675,0.2002093,0.6071889,0.7294873,0.1222984
77,-1.0543041,-1.0034804,"('unmotivated', 'motivated')",-0.37325013,-0.3651035,-1.303872,-1.180814,-0.9104754,-0.8497993,0.0606761
78,-1.0397514,-0.9392103,"('nonresilient', 'resilient')",0.2061527,0.309727,0.12341508,0.20100084,-0.2367279,-0.1428275,0.0939004
79,-0.9368886,-0.9908101,"('wavering', 'unwavering')",-0.15341443,-0.18426831,0.16527553,0.21141666,-0.3083425,-0.3212206,-0.0128781
80,1.3051064,1.2730134,"('dominated', 'dominating')",-0.1807016,-0.14540537,-1.4048585,-1.403455,-0.0934846,-0.091949,0.0015356
81,0.6700606,0.6386617,"('submissive', 'aggressive')",0.18506536,0.19136967,-1.2143216,-1.159648,-0.1197319,-0.1098722,0.0098597
82,-0.4290473,-0.38962042,"('poor', 'rich')",0.48406827,0.5319324,5.7254734,5.803208,1.9268314,1.98184,0.0550086
83,0.5911122,0.57238543,"('powerless', 'powerful')",0.4232576,0.4925688,-0.99258906,-1.0614905,0.0072602,0.0011546,-0.0061056
84,0.9709896,0.8818,"('inferior', 'superior')",-0.14897098,-0.22173664,0.68845767,0.6337963,0.5034921,0.4312866,-0.0722055
85,-1.5317378,-1.5646785,"('insignificant', 'prestigious')",0.11118023,-0.005296599,0.8212216,0.85381097,-0.1997787,-0.2387214,-0.0389427
86,1.094342,0.9992648,"('uninfluential', 'influential')",-0.18418553,-0.2765003,-0.28545278,-0.40371162,0.2082346,0.106351,-0.1018836
87,0.24853185,0.13166839,"('unsuccessful', 'successful')",0.18781686,0.099705756,0.31763104,0.3509145,0.2513266,0.1940962,-0.0572304
88,0.19082889,0.1594737,"('low', 'eminent')",-0.590083,-0.58312917,0.0767804,0.10304944,-0.1074912,-0.1068687,0.0006225
