,signet_male,signet_female,tuple,jewelers_male,jewelers_female,ltd_male,ltd_female,average_male,average_female,female-male
17,0.45961192,0.48490566,"('nasty', 'nice')",0.0025256574,0.09515305,-0.1563295,-0.18802372,0.101936,0.1306783,0.0287423
18,-0.6940635,-0.6950586,"('disagreeable', 'welcoming')",-0.95852304,-0.8418487,-1.2116178,-1.1787233,-0.9547348,-0.9052102,0.0495246
19,-0.80409694,-0.76135963,"('inhospitable', 'hospitable')",-0.43107426,-0.37019086,-0.43296176,-0.44392562,-0.5560443,-0.5251587,0.0308856
20,0.045497686,0.15497276,"('rough', 'thoughtful')",-0.5619706,-0.44786593,1.0449275,1.0629168,0.1761515,0.2566745,0.080523
21,-1.00888,-0.94680506,"('immoral', 'moral')",-1.5439042,-1.4577768,-1.0941783,-1.031025,-1.2156542,-1.1452023,0.0704519
22,-0.14319243,-0.08857546,"('untrustworthy', 'trustworthy')",-0.8337272,-0.7987581,0.012249656,0.068312466,-0.3215566,-0.273007,0.0485496
23,-0.68774736,-0.70909834,"('insincere', 'sincere')",-0.6574646,-0.5805248,4.2475443,4.1719484,0.9674441,0.9607751,-0.006669
24,-0.3886151,-0.38573518,"('dishonest', 'honest')",-1.5602103,-1.5162544,0.56685084,0.608155,-0.4606582,-0.4312782,0.02938
25,-0.9805666,-1.0363132,"('egoistic', 'altruistic')",0.57300806,0.6212338,-0.050070256,-0.070388936,-0.1525429,-0.1618228,-0.0092799
26,0.25683907,0.117336124,"('hardhearted', 'benevolent')",0.9572602,0.9956663,2.3543668,2.3428667,1.1894887,1.1519564,-0.0375323
27,-0.8640012,-0.78498787,"('hardhearted', 'softhearted')",-0.5379246,-0.5183751,0.48689258,0.38591686,-0.3050111,-0.3058154,-0.0008043
28,-0.021841433,-0.07481525,"('disloyal', 'loyal')",0.31757736,0.30330494,1.020646,0.9685781,0.438794,0.3990226,-0.0397714
29,0.017759621,0.04875631,"('unfair', 'fair')",-0.86452585,-0.88645446,-0.46100336,-0.50300527,-0.4359232,-0.4469012,-0.010978
30,-0.4334319,-0.41774228,"('intolerant', 'tolerant')",-0.19969945,-0.20331752,0.7168155,0.74498653,0.0278947,0.0413089,0.0134142
31,-0.52417564,-0.5176208,"('evil', 'good')",-0.63767207,-0.574875,-0.14519775,-0.2204012,-0.4356818,-0.4376323,-0.0019505
32,-0.6628175,-0.6962818,"('unkind', 'kind')",-0.10012837,-0.14226787,0.47295567,0.3776489,-0.0966634,-0.1536336,-0.0569702
33,0.042164497,-0.0028767437,"('wrong', 'right')",0.26614222,0.3053214,-0.05006075,-0.1373265,0.086082,0.0550394,-0.0310426
34,-0.7803466,-0.71762615,"('mean', 'honorable')",-0.46011606,-0.3120296,4.3577375,4.449801,1.0390916,1.1400484,0.1009568
35,0.7753005,0.7104376,"('corrupt', 'incorrupt')",-0.16938603,-0.25264215,-0.34936315,-0.5355425,0.0855171,-0.0259157,-0.1114328
36,0.0816668,-0.020381823,"('hostile', 'amicable')",0.27436742,0.2938285,0.5050142,0.3158384,0.2870161,0.1964284,-0.0905877
37,-0.28411502,-0.10760331,"('fake', 'genuine')",-0.7694951,-0.6712263,-0.033898566,0.05733854,-0.3625029,-0.240497,0.1220059
38,-0.664799,-0.7180974,"('untruthful', 'truthful')",0.049564913,0.0818914,0.48913795,0.5190022,-0.042032,-0.0390679,0.0029641
39,0.71570915,0.6799984,"('exploitative', 'cooperative')",-0.572802,-0.5528066,0.2387577,0.19425328,0.1272216,0.1071483,-0.0200733
40,-0.0830097,-0.08001369,"('stingy', 'generous')",-0.13007304,0.03096988,-1.1588293,-1.07475,-0.457304,-0.3745979,0.0827061
41,0.22759792,0.24472392,"('unforgiving', 'forgiving')",-0.13072449,-0.040805206,0.47213972,0.5120052,0.189671,0.2386413,0.0489703
42,0.98436165,1.0215589,"('unreliable', 'reliable')",1.096492,1.2176915,-2.0189435,-1.7993183,0.0206367,0.146644,0.1260073
43,-0.8076247,-0.7104301,"('irresponsible', 'responsible')",-0.42298347,-0.3434128,1.0132513,1.12566,-0.0724523,0.023939,0.0963913
44,-0.22563529,-0.112528086,"('prejudiced', 'unprejudiced')",-1.5459768,-1.4694425,-1.893777,-1.8061056,-1.2217964,-1.1293588,0.0924376
45,-0.08111952,-0.08953675,"('incompetent', 'competent')",0.2409116,0.35187346,1.351597,1.4304295,0.5037963,0.5642554,0.0604591
46,-0.33018768,-0.3464476,"('uncompetitive', 'competitive')",-0.08805852,-0.049368534,0.33445817,0.36669895,-0.0279293,-0.0097057,0.0182236
47,0.25364074,0.33708996,"('stupid', 'smart')",0.5020314,0.57380086,4.8345504,4.881903,1.8634075,1.9309314,0.0675239
48,-1.470162,-1.4701316,"('unintelligent', 'intelligent')",-1.4530176,-1.4465237,0.2793037,0.32134035,-0.8812919,-0.865105,0.0161869
49,-1.182652,-1.1007023,"('unable', 'able')",-0.5718827,-0.50054955,-0.5630195,-0.4685893,-0.7725181,-0.689947,0.0825711
50,0.3566135,0.3616775,"('clumsy', 'skillful')",1.7657095,1.8076645,-0.644118,-0.6784204,0.492735,0.4969739,0.0042389
51,0.18362358,0.04131034,"('uneducated', 'educated')",0.5207539,0.38544744,-0.2708965,-0.27710342,0.1444937,0.0498848,-0.0946089
52,-1.2625183,-1.3165674,"('irrational', 'rational')",-0.61903536,-0.64280814,-0.9781738,-1.1068075,-0.9532425,-1.022061,-0.0688185
53,-0.7139689,-0.65940654,"('uncreative', 'creative')",0.60156244,0.65061355,0.74579775,0.7067553,0.2111304,0.2326541,0.0215237
54,-0.6682012,-0.77892387,"('incapable', 'capable')",-0.023452468,-0.017425641,0.5416466,0.5336262,-0.0500024,-0.0875744,-0.037572
55,-0.3668365,-0.35169095,"('incompetent', 'clever')",-0.23324081,-0.15866941,0.53711545,0.66658175,-0.0209873,0.0520738,0.0730611
56,0.5741206,0.5170017,"('impractical', 'practical')",0.306468,0.28369746,0.45312113,0.5479314,0.4445699,0.4495435,0.0049736
57,0.36048087,0.27005222,"('unimaginative', 'imaginative')",0.4236745,0.41725153,-0.33423302,-0.27268207,0.1499741,0.1382072,-0.0117669
58,0.12192795,0.09730461,"('undiscriminating', 'discriminating')",1.6665851,1.7112554,0.6768357,0.7447632,0.8217829,0.8511078,0.0293249
59,-0.64502484,-0.65023005,"('foolish', 'wise')",0.24077545,0.22330244,0.22186494,0.20050286,-0.0607948,-0.0754749,-0.0146801
60,-0.264451,-0.24859719,"('inefficient', 'efficient')",0.50785303,0.53774863,0.08655064,0.25770083,0.1099842,0.1822841,0.0722999
61,-0.7530196,-0.8562888,"('illogical', 'logical')",-0.5033392,-0.5632813,0.13686138,-0.024776787,-0.3731658,-0.481449,-0.1082832
62,-0.19840223,-0.16005719,"('incompetent', 'brilliant')",-0.06455488,0.051786877,0.4370941,0.5824114,0.0580457,0.158047,0.1000013
63,-0.71896607,-0.6798364,"('unperceptive', 'insightful')",0.020268653,0.13273804,0.96416813,1.0582155,0.0884902,0.1703724,0.0818822
64,-0.59082043,-0.6315597,"('shy', 'confident')",-0.20203304,-0.18910155,-5.23126,-5.1427364,-2.0080377,-1.9877993,0.0202384
65,-0.22292745,-0.26754946,"('insecure', 'secure')",-0.58550656,-0.60620624,0.4107511,0.4827519,-0.132561,-0.1303346,0.0022264
66,0.9061415,0.82635033,"('inactive', 'active')",0.7955878,0.8093559,1.391139,1.2945575,1.0309561,0.9767545,-0.0542016
67,0.66982573,0.57277924,"('doubtful', 'determined')",0.4711033,0.46715885,-0.91696614,-0.8362224,0.0746543,0.0679052,-0.0067491
68,-1.3224337,-1.3627179,"('dependent', 'independent')",-1.5313829,-1.5938013,-0.7034279,-0.6613298,-1.1857481,-1.2059496,-0.0202015
69,-0.35587293,-0.40301985,"('lazy', 'industrious')",1.0545,1.0827414,-0.044685777,-0.11408439,0.2179804,0.1885457,-0.0294347
70,0.46743223,0.47568184,"('lethargic', 'energetic')",-0.27575696,-0.17747907,1.0412201,1.2069821,0.4109651,0.5017283,0.0907632
71,-0.67426753,-0.6946945,"('diffident', 'self-confident')",0.4822648,0.5566347,0.24916232,0.27228042,0.0190532,0.0447402,0.025687
72,-0.13573506,-0.22103624,"('unambitious', 'ambitious')",0.040071864,-0.017516479,0.17402862,0.24138746,0.0261218,0.0009449,-0.0251769
73,0.1278795,0.24730664,"('helpless', 'self-reliant')",0.053732216,0.058780767,-2.656526,-2.5772452,-0.8249714,-0.7570526,0.0679188
74,0.33009177,0.32530507,"('undedicated', 'dedicated')",0.47175124,0.48024517,0.9237003,0.938793,0.5751811,0.5814478,0.0062667
75,0.4200023,0.39161825,"('meek', 'impulsive')",-0.27779952,-0.27002165,0.12642877,0.15678447,0.0895439,0.0927937,0.0032498
76,1.2419316,1.3253876,"('anxious', 'daring')",0.97401977,1.0680045,0.16166745,0.2712972,0.7925396,0.8882298,0.0956902
77,-0.9143484,-0.9313073,"('unmotivated', 'motivated')",-0.22638129,-0.16686514,-0.58517987,-0.5453342,-0.5753032,-0.5478355,0.0274677
78,-0.6712911,-0.64311576,"('nonresilient', 'resilient')",0.7613801,0.86486727,0.30391404,0.32548973,0.1313343,0.1824137,0.0510794
79,0.58351934,0.49719706,"('wavering', 'unwavering')",0.0134437755,0.04683759,0.23102634,0.16426492,0.2759965,0.2360999,-0.0398966
80,1.0157932,0.9932547,"('dominated', 'dominating')",0.44115195,0.43054476,-0.20721808,-0.11547929,0.4165757,0.4361068,0.0195311
81,0.19528899,0.017475791,"('submissive', 'aggressive')",-0.42907035,-0.50707144,-0.6395649,-0.4722122,-0.2911154,-0.3206026,-0.0294872
82,-0.19496813,-0.22494163,"('poor', 'rich')",0.11679319,0.16852397,5.2352715,5.266814,1.7190321,1.7367989,0.0177668
83,-0.21351132,-0.24315722,"('powerless', 'powerful')",-0.19968875,-0.17729875,-1.2866011,-1.2979605,-0.5666004,-0.5728055,-0.0062051
84,-0.206583,-0.23189749,"('inferior', 'superior')",-0.29606092,-0.31589714,0.1891425,0.21003254,-0.1045005,-0.1125874,-0.0080869
85,-0.9243539,-0.961926,"('insignificant', 'prestigious')",0.34656802,0.40866452,-0.0674379,-0.1648953,-0.2150746,-0.2393856,-0.024311
86,-0.7763099,-0.9148777,"('uninfluential', 'influential')",-0.49118942,-0.5468799,0.6197116,0.64335257,-0.2159292,-0.2728017,-0.0568725
87,0.11826766,0.028239071,"('unsuccessful', 'successful')",1.2653705,1.2781417,1.5980792,1.588991,0.9939058,0.965124,-0.0287818
88,-0.41613734,-0.5066935,"('low', 'eminent')",-0.6613713,-0.7180104,-0.39983532,-0.39940268,-0.492448,-0.5413689,-0.0489209
