,sandisk_male,sandisk_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,-1.2079031,-1.311994,"('inhospitable', 'hospitable')",-0.35899284,-0.24871525,-0.783448,-0.7803546,0.0030934
20,0.5230055,0.5130258,"('rough', 'thoughtful')",0.9613131,0.9596409,0.7421593,0.7363334,-0.0058259
21,-0.29778132,-0.41444278,"('immoral', 'moral')",-0.6627996,-0.7726232,-0.4802905,-0.593533,-0.1132425
22,-0.2228992,-0.2423828,"('untrustworthy', 'trustworthy')",-0.9063894,-0.98898464,-0.5646443,-0.6156837,-0.0510394
23,-0.13561583,-0.22024262,"('insincere', 'sincere')",5.260972,5.3501515,2.5626781,2.5649545,0.0022764
24,-0.47139233,-0.48576555,"('dishonest', 'honest')",0.17030191,0.20613386,-0.1505452,-0.1398158,0.0107294
25,0.7098139,0.820799,"('egoistic', 'altruistic')",1.6758208,1.7159883,1.1928173,1.2683936,0.0755763
26,0.2546463,0.0054314323,"('hardhearted', 'benevolent')",1.8826073,1.4987916,1.0686269,0.7521115,-0.3165154
27,-0.69438,-0.60704726,"('hardhearted', 'softhearted')",1.2207346,1.1496631,0.2631773,0.2713079,0.0081306
28,-0.5588629,-0.6649189,"('disloyal', 'loyal')",0.9778219,0.87239504,0.2094795,0.1037381,-0.1057414
29,-0.029232882,0.028793104,"('unfair', 'fair')",-0.1367453,-0.25027657,-0.0829891,-0.1107417,-0.0277526
30,0.3793705,0.18725693,"('intolerant', 'tolerant')",0.5935642,0.42173034,0.4864674,0.3044936,-0.1819738
31,-0.34548113,-0.27557918,"('evil', 'good')",-0.14839122,-0.13822058,-0.2469362,-0.2068999,0.0400363
32,-0.98098546,-1.1282912,"('unkind', 'kind')",0.4547803,0.081640586,-0.2631026,-0.5233253,-0.2602227
33,1.2918262,1.2169629,"('wrong', 'right')",-0.08591448,-0.04947713,0.6029559,0.5837429,-0.019213
34,-0.13026986,0.0018190667,"('mean', 'honorable')",5.203291,5.5422244,2.5365105,2.7720218,0.2355113
35,-0.13788979,-0.033699792,"('corrupt', 'incorrupt')",-0.018000485,0.046495378,-0.0779451,0.0063978,0.0843429
36,-0.119261876,-0.16280325,"('hostile', 'amicable')",0.39369798,0.29009008,0.1372181,0.0636434,-0.0735747
37,-0.33112654,-0.29901278,"('fake', 'genuine')",0.08465885,0.14389402,-0.1232338,-0.0775594,0.0456744
38,-0.7133462,-0.7520389,"('untruthful', 'truthful')",-0.22856255,-0.07697985,-0.4709544,-0.4145094,0.056445
39,0.6643747,0.5121571,"('exploitative', 'cooperative')",0.073931314,-0.007863864,0.369153,0.2521466,-0.1170064
40,0.6978411,0.7671146,"('stingy', 'generous')",-1.3923709,-1.364179,-0.3472649,-0.2985322,0.0487327
41,0.03703829,-0.18013167,"('unforgiving', 'forgiving')",0.17162758,-0.09879615,0.1043329,-0.1394639,-0.2437968
42,-0.16418001,-0.1343825,"('unreliable', 'reliable')",-3.7547622,-3.7021267,-1.9594711,-1.9182546,0.0412165
43,-1.0972219,-1.2050769,"('irresponsible', 'responsible')",-0.28970808,-0.41645947,-0.693465,-0.8107682,-0.1173032
44,-0.3512628,-0.37892804,"('prejudiced', 'unprejudiced')",-1.7556927,-1.8422909,-1.0534778,-1.1106094,-0.0571316
45,-0.49643528,-0.55993396,"('incompetent', 'competent')",-0.1691379,-0.34698653,-0.3327866,-0.4534602,-0.1206736
46,-0.21940878,-0.2909896,"('uncompetitive', 'competitive')",-1.2124772,-1.3179368,-0.715943,-0.8044632,-0.0885202
47,-0.10060674,-0.0349921,"('stupid', 'smart')",4.922971,5.0667253,2.4111819,2.5158665,0.1046846
48,0.23811139,0.15576206,"('unintelligent', 'intelligent')",0.5132988,0.462474,0.3757051,0.309118,-0.0665871
49,-0.04800723,0.0024798438,"('unable', 'able')",-0.13209581,0.0143575035,-0.0900515,0.0084187,0.0984702
50,-0.56858104,-0.45503178,"('clumsy', 'skillful')",0.18166965,0.1926728,-0.1934557,-0.1311795,0.0622762
51,-0.778763,-0.87507796,"('uneducated', 'educated')",0.32669988,0.16817603,-0.2260316,-0.353451,-0.1274194
52,0.029122625,-0.07691923,"('irrational', 'rational')",0.9392954,0.89929664,0.484209,0.4111887,-0.0730203
53,-0.4663508,-0.49300823,"('uncreative', 'creative')",0.22026926,0.22314878,-0.1230408,-0.1349297,-0.0118889
54,-0.32218117,-0.3726418,"('incapable', 'capable')",0.86643547,0.98493654,0.2721272,0.3061474,0.0340202
55,0.032794643,-0.048157737,"('incompetent', 'clever')",0.018667845,-0.0957853,0.0257312,-0.0719715,-0.0977027
56,-0.15042734,-0.27054787,"('impractical', 'practical')",-1.0550952,-1.0773288,-0.6027613,-0.6739383,-0.071177
57,-0.7270386,-0.967808,"('unimaginative', 'imaginative')",-2.986071,-3.188377,-1.8565549,-2.0780926,-0.2215377
58,0.71979207,0.697224,"('undiscriminating', 'discriminating')",0.4128296,0.44149122,0.5663108,0.5693576,0.0030468
59,0.03789689,0.092925996,"('foolish', 'wise')",0.35206375,0.51747423,0.1949803,0.3052001,0.1102198
60,-0.076369405,-0.14381926,"('inefficient', 'efficient')",-0.8279704,-0.7938905,-0.4521699,-0.4688549,-0.016685
61,-0.17422155,-0.32706398,"('illogical', 'logical')",0.36133423,0.12285064,0.0935563,-0.1021067,-0.195663
62,0.25248033,0.30337954,"('incompetent', 'brilliant')",0.0051377155,0.2114999,0.128809,0.2574397,0.1286307
63,-0.4089443,-0.45684174,"('unperceptive', 'insightful')",0.3179353,0.41539708,-0.0455045,-0.0207223,0.0247822
64,-0.5048028,-0.5381811,"('shy', 'confident')",-6.4554596,-6.5495925,-3.4801311,-3.5438869,-0.0637558
65,-0.46712345,-0.5860653,"('insecure', 'secure')",-0.889238,-0.8550487,-0.6781807,-0.720557,-0.0423763
66,-0.3502718,-0.31619525,"('inactive', 'active')",0.3381951,0.29408967,-0.0060384,-0.0110528,-0.0050144
67,0.68220234,0.5330466,"('doubtful', 'determined')",-0.7186166,-0.9132383,-0.0182071,-0.1900958,-0.1718887
68,-0.22023754,-0.14402792,"('dependent', 'independent')",-0.82507783,-0.6353352,-0.5226577,-0.3896816,0.1329761
69,1.0849853,1.1927495,"('lazy', 'industrious')",-0.28992724,-0.22654158,0.397529,0.483104,0.085575
70,-0.6586526,-0.68246484,"('lethargic', 'energetic')",-0.621925,-0.6024206,-0.6402888,-0.6424427,-0.0021539
71,0.3078263,0.3552646,"('diffident', 'self-confident')",0.31392133,0.38093865,0.3108738,0.3681016,0.0572278
72,-0.6300947,-0.6640333,"('unambitious', 'ambitious')",-0.6066748,-0.5617776,-0.6183847,-0.6129054,0.0054793
73,0.42311415,0.5560397,"('helpless', 'self-reliant')",-2.6853018,-2.4732068,-1.1310939,-0.9585835,0.1725104
74,-0.23645192,-0.25396502,"('undedicated', 'dedicated')",-0.27393872,-0.5292485,-0.2551953,-0.3916067,-0.1364114
75,-0.20508862,-0.1871842,"('meek', 'impulsive')",-0.42527285,-0.32112366,-0.3151807,-0.2541539,0.0610268
76,-0.03566099,-0.0026610717,"('anxious', 'daring')",-0.7292119,-0.72661066,-0.3824365,-0.3646359,0.0178006
77,-0.40437835,-0.4394143,"('unmotivated', 'motivated')",-1.458188,-1.2400589,-0.9312832,-0.8397366,0.0915466
78,-0.3843423,-0.2631914,"('nonresilient', 'resilient')",0.2991807,0.3957143,-0.0425808,0.0662615,0.1088423
79,-0.6339761,-0.7286443,"('wavering', 'unwavering')",-0.22399482,-0.11044522,-0.4289855,-0.4195448,0.0094407
80,-0.44446066,-0.4550499,"('dominated', 'dominating')",-1.0673068,-0.9769799,-0.7558837,-0.7160149,0.0398688
81,0.020034077,-0.096341774,"('submissive', 'aggressive')",-1.2231742,-1.3046513,-0.6015701,-0.7004965,-0.0989264
82,-0.56778383,-0.4835219,"('poor', 'rich')",5.6126037,5.735966,2.5224099,2.6262221,0.1038122
83,0.14305398,0.071362466,"('powerless', 'powerful')",-0.99408317,-0.99842757,-0.4255146,-0.4635326,-0.038018
84,0.4914504,0.50896925,"('inferior', 'superior')",0.8406302,0.96450764,0.6660403,0.7367384,0.0706981
85,0.595321,0.49777344,"('insignificant', 'prestigious')",0.5895168,0.5387356,0.5924189,0.5182545,-0.0741644
86,-0.64442235,-0.93545663,"('uninfluential', 'influential')",-0.3855222,-0.74820006,-0.5149723,-0.8418283,-0.326856
87,-0.07794552,-0.056823812,"('unsuccessful', 'successful')",0.9513382,1.086614,0.4366963,0.5148951,0.0781988
88,-0.1579182,-0.31912312,"('low', 'eminent')",-0.39489558,-0.48326543,-0.2764069,-0.4011943,-0.1247874
