,sunoco_male,sunoco_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,0.19297642,0.21827546,"('unpopular', 'popular')",0.44127697,0.49787873,0.3171267,0.3580771,0.0409504
17,-0.10006157,-0.04149082,"('nasty', 'nice')",-0.38257685,-0.27049935,-0.2413192,-0.1559951,0.0853241
18,-0.65432525,-0.5675468,"('disagreeable', 'welcoming')",-0.43581232,-0.4710403,-0.5450688,-0.5192935,0.0257753
19,-0.45596424,-0.5172184,"('inhospitable', 'hospitable')",0.47489804,0.56677026,0.0094669,0.0247759,0.015309
20,-0.51520723,-0.47727233,"('rough', 'thoughtful')",0.99604124,0.9068828,0.240417,0.2148052,-0.0256118
21,-0.29227048,-0.25041783,"('immoral', 'moral')",-0.9578155,-1.0272652,-0.625043,-0.6388415,-0.0137985
22,-0.75609183,-0.75826406,"('untrustworthy', 'trustworthy')",-1.1354117,-1.2158312,-0.9457518,-0.9870476,-0.0412958
23,-0.2321238,-0.19458978,"('insincere', 'sincere')",5.411977,5.3191705,2.5899265,2.5622904,-0.0276361
24,-0.18451129,-0.18744333,"('dishonest', 'honest')",0.7363095,0.64753586,0.2758991,0.2300463,-0.0458528
25,0.20987879,0.15754576,"('egoistic', 'altruistic')",1.5712419,1.5575207,0.8905603,0.8575333,-0.033027
26,0.75134474,0.6135388,"('hardhearted', 'benevolent')",1.9574822,1.8394662,1.3544135,1.2265025,-0.127911
27,-0.1954025,-0.15935756,"('hardhearted', 'softhearted')",1.5540814,1.4206302,0.6793395,0.6306363,-0.0487032
28,-0.5855771,-0.68087184,"('disloyal', 'loyal')",0.7236961,0.53518844,0.0690595,-0.0728417,-0.1419012
29,-0.19578162,-0.30541512,"('unfair', 'fair')",-0.15924418,-0.3071533,-0.1775129,-0.3062842,-0.1287713
30,0.20243186,0.263384,"('intolerant', 'tolerant')",0.83968806,0.771531,0.52106,0.5174575,-0.0036025
31,-0.22455335,-0.27318263,"('evil', 'good')",-0.39482027,-0.44806728,-0.3096868,-0.360625,-0.0509382
32,0.019535221,-0.03156434,"('unkind', 'kind')",0.7516608,0.5076532,0.385598,0.2380444,-0.1475536
33,1.0126386,0.86296904,"('wrong', 'right')",-0.14269415,-0.16330713,0.4349722,0.349831,-0.0851412
34,-0.0046302006,0.15672442,"('mean', 'honorable')",5.6079206,5.825246,2.8016453,2.9909852,0.1893399
35,0.2654815,0.054715995,"('corrupt', 'incorrupt')",0.43803325,0.36727315,0.3517574,0.2109946,-0.1407628
36,-0.11297691,-0.25893366,"('hostile', 'amicable')",0.62199473,0.46980873,0.2545089,0.1054375,-0.1490714
37,-0.09298823,-0.12539929,"('fake', 'genuine')",0.26297748,0.27464518,0.0849946,0.0746229,-0.0103717
38,0.052238166,-0.00027494878,"('untruthful', 'truthful')",-0.05503095,-0.015761267,-0.0013964,-0.0080181,-0.0066217
39,0.80665165,0.9678428,"('exploitative', 'cooperative')",0.08366035,0.14490959,0.445156,0.5563762,0.1112202
40,0.22413373,0.2262858,"('stingy', 'generous')",-1.3018488,-1.4503708,-0.5388575,-0.6120425,-0.073185
41,-0.41326982,-0.39257905,"('unforgiving', 'forgiving')",0.014766861,-0.21064505,-0.1992515,-0.301612,-0.1023605
42,-0.46247417,-0.24720559,"('unreliable', 'reliable')",-3.5127704,-3.4210591,-1.9876223,-1.8341323,0.15349
43,-0.8240885,-0.6570406,"('irresponsible', 'responsible')",0.15575609,0.16972166,-0.3341662,-0.2436595,0.0905067
44,-0.25324658,-0.17357194,"('prejudiced', 'unprejudiced')",-1.7997241,-1.6712451,-1.0264853,-0.9224085,0.1040768
45,-1.4625922,-1.3696227,"('incompetent', 'competent')",-0.30133495,-0.4625573,-0.8819636,-0.91609,-0.0341264
46,-1.0195521,-0.9523958,"('uncompetitive', 'competitive')",-0.8962425,-1.08751,-0.9578973,-1.0199529,-0.0620556
47,-0.18483144,-0.024239205,"('stupid', 'smart')",4.892277,5.0229106,2.3537226,2.4993358,0.1456132
48,0.28519043,0.2722135,"('unintelligent', 'intelligent')",0.35453388,0.316551,0.3198622,0.2943822,-0.02548
49,-0.37086344,-0.3253321,"('unable', 'able')",-0.67569244,-0.57597727,-0.5232779,-0.4506547,0.0726232
50,0.026937641,0.03583975,"('clumsy', 'skillful')",0.21239041,0.16948593,0.119664,0.1026628,-0.0170012
51,-0.5892207,-0.65041107,"('uneducated', 'educated')",0.6414174,0.5310081,0.0260983,-0.0597015,-0.0857998
52,0.30194628,-0.004009325,"('irrational', 'rational')",0.5236974,0.48484722,0.4128218,0.2404189,-0.1724029
53,-0.61832494,-0.63068825,"('uncreative', 'creative')",0.84341556,0.78384525,0.1125453,0.0765785,-0.0359668
54,-0.070881896,-0.21627423,"('incapable', 'capable')",1.2018424,1.2265021,0.5654803,0.5051139,-0.0603664
55,-1.1986191,-1.0376574,"('incompetent', 'clever')",-0.3688206,-0.45984906,-0.7837199,-0.7487532,0.0349667
56,-0.6280782,-0.57696164,"('impractical', 'practical')",-0.758194,-0.8018067,-0.6931361,-0.6893842,0.0037519
57,-0.7387421,-0.78060883,"('unimaginative', 'imaginative')",-2.3926153,-2.5871344,-1.5656787,-1.6838716,-0.1181929
58,0.3459664,0.35407844,"('undiscriminating', 'discriminating')",0.5124801,0.37820378,0.4292232,0.3661411,-0.0630821
59,0.12882355,-0.020129059,"('foolish', 'wise')",0.43512803,0.5112205,0.2819758,0.2455457,-0.0364301
60,-0.3866188,-0.12666836,"('inefficient', 'efficient')",-0.8338654,-0.71617603,-0.6102421,-0.4214222,0.1888199
61,-0.26387092,-0.3724093,"('illogical', 'logical')",0.22565746,0.07765808,-0.0191067,-0.1473756,-0.1282689
62,-0.18982005,-0.019383159,"('incompetent', 'brilliant')",-0.08874075,0.034353886,-0.1392804,0.0074854,0.1467658
63,-0.3455443,-0.23645309,"('unperceptive', 'insightful')",0.66807574,0.6501953,0.1612657,0.2068711,0.0456054
64,-0.27225837,-0.29139212,"('shy', 'confident')",-6.813659,-6.7982087,-3.5429587,-3.5448005,-0.0018418
65,-0.3508098,-0.3309779,"('insecure', 'secure')",-0.88270074,-0.8487487,-0.6167552,-0.5898633,0.0268919
66,0.16143721,0.1182778,"('inactive', 'active')",1.079635,1.0603834,0.6205361,0.5893306,-0.0312055
67,0.19071874,0.18841895,"('doubtful', 'determined')",-0.54310864,-0.46352953,-0.176195,-0.1375553,0.0386397
68,-1.2343835,-1.2442874,"('dependent', 'independent')",-0.569749,-0.59282297,-0.9020662,-0.9185551,-0.0164889
69,0.6703689,0.6288841,"('lazy', 'industrious')",-0.43809786,-0.35020512,0.1161355,0.1393395,0.023204
70,-1.1896687,-1.0075709,"('lethargic', 'energetic')",0.2872364,0.23301026,-0.4512161,-0.3872803,0.0639358
71,0.52782804,0.51492006,"('diffident', 'self-confident')",0.42282394,0.42729193,0.475326,0.471106,-0.00422
72,0.20996329,0.22536853,"('unambitious', 'ambitious')",-0.68334377,-0.7018344,-0.2366902,-0.2382329,-0.0015427
73,1.2704252,1.2236118,"('helpless', 'self-reliant')",-2.827011,-2.717807,-0.778293,-0.7470976,0.0311954
74,0.17343539,0.19825608,"('undedicated', 'dedicated')",0.008834444,-0.16024218,0.0911349,0.0190069,-0.072128
75,0.113843165,0.050400227,"('meek', 'impulsive')",0.05396433,0.15328708,0.0839037,0.1018437,0.01794
76,-0.116384335,0.097389415,"('anxious', 'daring')",-0.30368844,-0.16657221,-0.2100364,-0.0345914,0.175445
77,-0.5363398,-0.47671622,"('unmotivated', 'motivated')",-1.3826058,-1.2847242,-0.9594728,-0.8807203,0.0787525
78,-0.9223665,-0.846248,"('nonresilient', 'resilient')",0.12845063,0.12680176,-0.3969579,-0.3597231,0.0372348
79,0.13257197,0.012831774,"('wavering', 'unwavering')",0.38845706,0.4225414,0.2605145,0.2176866,-0.0428279
80,-0.018523872,-0.0066464692,"('dominated', 'dominating')",-1.2550908,-1.3383422,-0.6368073,-0.6724944,-0.0356871
81,-0.6250183,-0.57100964,"('submissive', 'aggressive')",-1.1933377,-1.2353529,-0.909178,-0.9031813,0.0059967
82,-1.186444,-1.1188788,"('poor', 'rich')",5.910856,5.937308,2.362206,2.4092145,0.0470085
83,0.6208961,0.570397,"('powerless', 'powerful')",-1.0654839,-1.1619179,-0.2222939,-0.2957605,-0.0734666
84,0.32196912,0.19670838,"('inferior', 'superior')",0.74333733,0.71850646,0.5326532,0.4576074,-0.0750458
85,1.4657187,1.3772544,"('insignificant', 'prestigious')",1.0014741,1.0925729,1.2335964,1.2349136,0.0013172
86,-0.3972896,-0.5381119,"('uninfluential', 'influential')",0.11032216,-0.24705178,-0.1434837,-0.3925819,-0.2490982
87,0.5335452,0.45450306,"('unsuccessful', 'successful')",0.8767976,0.88481075,0.7051714,0.6696569,-0.0355145
88,0.2966251,0.2126621,"('low', 'eminent')",0.16930586,0.08067696,0.2329655,0.1466695,-0.086296
