,american_male,american_female,tuple,express_male,express_female,co_male,co_female,average_male,average_female,female-male
76,0.6708909,0.83040845,"('anxious', 'daring')",0.57697314,0.6890276,0.081290334,0.053428337,0.4430515,0.5242881,0.0812366
77,-0.91725904,-0.961425,"('unmotivated', 'motivated')",-0.2607749,-0.20733537,-1.0803446,-0.9781064,-0.7527928,-0.7156223,0.0371705
78,-1.1014365,-0.9646229,"('nonresilient', 'resilient')",-0.6380492,-0.6065224,-0.5862434,-0.47736415,-0.775243,-0.6828365,0.0924065
79,0.47045797,0.47155795,"('wavering', 'unwavering')",-0.8278593,-0.89022005,-0.58456004,-0.63619334,-0.3139871,-0.3516185,-0.0376314
80,0.38919276,0.3111293,"('dominated', 'dominating')",0.10219618,0.057770394,-0.67980295,-0.71145225,-0.0628047,-0.1141842,-0.0513795
81,0.6659721,0.49248526,"('submissive', 'aggressive')",0.83278453,0.8551494,-0.34136862,-0.41820908,0.385796,0.3098085,-0.0759875
82,-0.6362861,-0.6122702,"('poor', 'rich')",-0.25260714,-0.23991606,6.311723,6.1647825,1.80761,1.7708654,-0.0367446
83,0.40829727,0.23391204,"('powerless', 'powerful')",0.80330753,0.7581894,-1.1794517,-1.2596813,0.0107177,-0.0891933,-0.099911
84,0.2731749,0.10548875,"('inferior', 'superior')",-0.17247546,-0.23975965,0.3981727,0.3296092,0.1662907,0.0651128,-0.1011779
85,0.57058257,0.59843534,"('insignificant', 'prestigious')",-0.34462214,-0.29591066,-0.62293494,-0.65849495,-0.1323248,-0.1186568,0.013668
86,-0.008916948,-0.15849374,"('uninfluential', 'influential')",-0.2876009,-0.4684238,-0.4212849,-0.5600813,-0.2392676,-0.3956663,-0.1563987
87,-0.08555356,-0.1813516,"('unsuccessful', 'successful')",0.22904079,0.28043652,0.1324457,0.091535635,0.0919776,0.0635402,-0.0284374
88,0.7497577,0.6013077,"('low', 'eminent')",0.28212264,0.20538633,-0.20254272,-0.33914843,0.2764459,0.1558485,-0.1205974
