,bed_male,bed_female,tuple,bath_male,bath_female,&_male,&_female,beyond_male,beyond_female,inc_male,inc_female,average_male,average_female,female-male
54,-0.37042716,-0.318521,"('incapable', 'capable')",0.8890302,0.8794924,-0.18839954,-0.07023656,-0.46581414,-0.3923568,0.9764199,1.0457352,0.1681619,0.2288227,0.0606608
55,0.8241329,0.22727233,"('incompetent', 'clever')",0.89899236,0.8720692,-1.759775,-1.8132863,-2.5809238,-2.6775827,0.21317543,0.22869161,-0.4808796,-0.6325672,-0.1516876
56,2.3648055,1.8652855,"('impractical', 'practical')",1.1106493,0.9860916,-0.9993275,-1.0889341,0.007247772,0.00322311,0.66179407,0.672779,0.6290339,0.487689,-0.1413449
57,-0.021644318,-0.34633777,"('unimaginative', 'imaginative')",0.3401204,0.16638017,-0.65699756,-0.8574753,-1.8299247,-1.9318154,-1.8661546,-1.8425508,-0.8069201,-0.9623598,-0.1554397
58,-0.2803376,-0.45246047,"('undiscriminating', 'discriminating')",0.12139899,-0.07855837,-0.08823165,-0.16770245,-0.80846757,-0.9031204,0.06376043,0.08213237,-0.1983755,-0.3039419,-0.1055664
59,-0.019483658,0.25727814,"('foolish', 'wise')",0.6837052,0.7111532,1.3222946,1.401486,-0.055238254,0.043861464,0.078884184,0.07522321,0.4020324,0.4978004,0.095768
60,1.2642137,0.77306306,"('inefficient', 'efficient')",0.65437204,0.6289259,-1.8386588,-1.8787471,-1.1002387,-1.0901951,0.4778957,0.66358244,-0.1084832,-0.1806741,-0.0721909
61,0.79896295,0.4508814,"('illogical', 'logical')",0.5552414,0.41270602,-0.037041742,-0.12882656,0.34521163,0.42444837,0.46456844,0.3502063,0.4253885,0.3018831,-0.1235054
62,0.64912254,0.1948888,"('incompetent', 'brilliant')",-0.025621533,-0.04507944,-2.5263076,-2.4845264,-0.5638681,-0.5539312,0.49927637,0.6322716,-0.3934796,-0.4512753,-0.0577957
63,0.23428705,-0.047962103,"('unperceptive', 'insightful')",-0.9054664,-0.89986205,0.2156973,0.2836227,-1.7548621,-1.6991384,1.1515113,1.2723279,-0.2117666,-0.2182024,-0.0064358
64,0.31250456,0.20019986,"('shy', 'confident')",-0.127615,-0.1608365,-0.16509037,-0.20732507,0.33780462,0.39850336,-6.242168,-6.143154,-1.1769129,-1.1825225,-0.0056096
65,0.886196,0.28614166,"('insecure', 'secure')",0.9925913,0.8353917,-0.9325557,-1.153559,-1.5337381,-1.6386232,-0.02058208,-0.10939705,-0.1216177,-0.3560092,-0.2343915
66,-1.3118485,-1.2100432,"('inactive', 'active')",-0.4194006,-0.52739537,1.0861467,1.101746,1.0422786,0.9931474,0.5992371,0.63410735,0.1992827,0.1983124,-0.0009703
67,0.7292829,0.64776826,"('doubtful', 'determined')",-0.05422461,-0.114645496,-0.28862852,-0.19771244,0.4136687,0.4488772,-0.15405372,-0.06454648,0.1292089,0.1439482,0.0147393
68,-1.1220665,-1.2736925,"('dependent', 'independent')",-0.88232696,-1.1106442,-1.4289434,-1.4367212,-0.470358,-0.41748515,-0.74042064,-0.7359865,-0.9288232,-0.9949059,-0.0660827
69,-1.0434642,-0.61552507,"('lazy', 'industrious')",0.5310786,0.61768335,2.6518717,2.6942563,1.998772,2.1290705,-0.67461944,-0.5914003,0.6927277,0.846817,0.1540893
70,0.82381994,0.25669363,"('lethargic', 'energetic')",-0.8878114,-1.0248743,-0.87420636,-0.9824749,-1.3699434,-1.540612,1.3299946,1.3181455,-0.1956293,-0.3946244,-0.1989951
71,1.0800261,1.2471236,"('diffident', 'self-confident')",1.6766529,1.8129001,0.7082673,0.78713226,1.5034881,1.5269877,0.53712916,0.5565509,1.1011127,1.1861389,0.0850262
72,0.067156196,-0.04759343,"('unambitious', 'ambitious')",0.5352694,0.37863505,-0.736394,-0.92004347,0.8565894,0.71257216,-0.13119358,-0.11567553,0.1182855,0.001579,-0.1167065
73,0.64655626,0.9162471,"('helpless', 'self-reliant')",0.5181824,0.58408296,1.0444449,1.1996508,1.3958843,1.4584552,-2.8218668,-2.6154494,0.1566402,0.3085973,0.1519571
74,0.7975358,0.60894406,"('undedicated', 'dedicated')",0.7909657,0.6223933,0.2063171,0.29562378,-1.1051528,-1.0717632,0.35648933,0.35060096,0.209231,0.1611598,-0.0480712
75,-0.86760414,-0.63109505,"('meek', 'impulsive')",-1.0588638,-1.1925793,0.52265453,0.41203034,0.5870944,0.48692533,-0.3308236,-0.3295374,-0.2295085,-0.2508512,-0.0213427
76,0.02313016,-0.2735549,"('anxious', 'daring')",-0.34767509,-0.42336574,-0.32805952,-0.28587425,-1.2239878,-1.2475853,0.35248357,0.4982749,-0.3048217,-0.346421,-0.0415993
77,-1.2264501,-1.2858697,"('unmotivated', 'motivated')",-1.6928508,-1.503939,-2.2695203,-2.222044,-1.6329445,-1.5965459,-0.78221506,-0.6687169,-1.5207962,-1.4554231,0.0653731
78,-0.32813978,-0.19619147,"('nonresilient', 'resilient')",-0.24866906,-0.074922375,-0.51167744,-0.3125832,0.6046891,0.547904,0.31360966,0.4418997,-0.0340375,0.0812213,0.1152588
79,-1.0211314,-0.5436331,"('wavering', 'unwavering')",0.40016872,0.3819547,1.1211998,1.061418,0.86713105,0.7779643,-0.11989763,-0.16842258,0.2494941,0.3018563,0.0523622
80,1.3165,0.705419,"('dominated', 'dominating')",-0.58677053,-0.8507859,-0.96738553,-1.0848714,-0.109515816,-0.15207066,-0.8587274,-0.7973987,-0.2411799,-0.4359415,-0.1947616
81,0.28114185,-0.6003419,"('submissive', 'aggressive')",-1.1437151,-1.2973865,-1.7007434,-2.0310414,-0.88747513,-0.99398494,-0.7025712,-0.5899741,-0.8306726,-1.1025457,-0.2718731
82,-0.5284042,-0.7468484,"('poor', 'rich')",-0.70924294,-0.67902404,-0.075365484,-0.17399871,-1.5050987,-1.5569696,5.826774,5.7593627,0.6017325,0.5205044,-0.0812281
83,0.4626844,0.3658908,"('powerless', 'powerful')",0.4424191,0.39740682,-0.9483527,-0.8519178,-0.91565347,-0.94753456,-0.710331,-0.70968515,-0.3338467,-0.349168,-0.0153213
84,0.2816494,0.43858364,"('inferior', 'superior')",0.6297637,0.71472156,-0.16875024,-0.106132284,-0.3962539,-0.28694576,0.6384451,0.63503426,0.1969708,0.2790523,0.0820815
85,-1.6562324,-0.9017598,"('insignificant', 'prestigious')",0.8375448,1.039411,1.5935066,1.7087549,1.2868289,1.3272465,0.016548123,0.07587767,0.4156392,0.6499061,0.2342669
86,-0.5465091,-0.9522455,"('uninfluential', 'influential')",-0.19630075,-0.26804316,-1.7378557,-1.8804948,-2.3308606,-2.4832187,0.1358785,0.097279906,-0.9351295,-1.0973444,-0.1622149
87,0.7238094,0.4917123,"('unsuccessful', 'successful')",0.20635617,0.10187813,0.6802316,0.7152048,1.0355664,1.0878179,0.70226747,0.86381674,0.6696462,0.652086,-0.0175602
88,-0.60348046,-0.6879023,"('low', 'eminent')",-0.98231494,-0.9128948,-0.33836076,-0.40549782,-1.2294405,-1.2948227,0.13148859,0.11415909,-0.6044216,-0.6373917,-0.0329701
