,jbg_male,jbg_female,tuple,smith_male,smith_female,properties_male,properties_female,average_male,average_female,female-male
27,-0.51010394,-0.5109713,"('hardhearted', 'softhearted')",-0.06894281,-0.07519572,1.1120389,0.99758583,0.177664,0.1371396,-0.0405244
28,-1.214172,-1.3292882,"('disloyal', 'loyal')",0.6629582,0.6217176,1.2218754,1.1610762,0.2235539,0.1511685,-0.0723854
29,0.1963774,0.15895078,"('unfair', 'fair')",0.4978485,0.48006856,-0.67324877,-0.7706262,0.0069924,-0.0438689,-0.0508613
30,-0.7994698,-0.7652241,"('intolerant', 'tolerant')",0.8930827,0.9576377,1.1943253,1.2585125,0.4293127,0.483642,0.0543293
31,0.43485016,0.50509983,"('evil', 'good')",-0.91091,-0.9496825,-0.8532684,-0.9708069,-0.4431094,-0.4717965,-0.0286871
32,-0.63164645,-0.73538196,"('unkind', 'kind')",0.13852583,0.14424281,0.97543806,0.90249765,0.1607725,0.1037862,-0.0569863
33,0.08787857,0.05905783,"('wrong', 'right')",0.06738053,-0.00235907,-0.11370126,-0.22874989,0.0138526,-0.0573504,-0.071203
34,-0.77931166,-0.6459344,"('mean', 'honorable')",-1.0321074,-0.91683286,5.4319634,5.563381,1.2068481,1.3335381,0.12669
35,0.5784293,0.51587325,"('corrupt', 'incorrupt')",-0.5042696,-0.6965937,-0.8311029,-1.0253792,-0.2523144,-0.4020332,-0.1497188
36,0.16407707,0.08018266,"('hostile', 'amicable')",-0.58188856,-0.74257284,-0.42521614,-0.6018871,-0.2810092,-0.4214257,-0.1404165
37,0.4863834,0.44493398,"('fake', 'genuine')",0.79935825,0.8383552,0.46431816,0.44052497,0.5833533,0.5746047,-0.0087486
38,-0.57954556,-0.6016911,"('untruthful', 'truthful')",-0.39587632,-0.35905534,0.39519235,0.37387472,-0.1934098,-0.1956239,-0.0022141
39,0.38852048,0.49443835,"('exploitative', 'cooperative')",1.5505517,1.6436934,0.052399784,0.085714936,0.663824,0.7412823,0.0774583
40,-0.13957165,-0.1494116,"('stingy', 'generous')",-0.0076466613,-0.06326093,-1.6766214,-1.8113811,-0.6079466,-0.6746845,-0.0667379
41,-0.37990546,-0.39931396,"('unforgiving', 'forgiving')",1.4616483,1.3899459,0.060387723,0.059831157,0.3807102,0.3501544,-0.0305558
42,0.8581831,0.896749,"('unreliable', 'reliable')",0.9620964,1.0510294,-3.1060102,-3.0255864,-0.4285769,-0.3592693,0.0693076
43,-0.0849943,0.013777323,"('irresponsible', 'responsible')",1.5822247,1.7180462,1.0902658,1.1825838,0.8624988,0.9714691,0.1089703
44,0.68320036,0.76310825,"('prejudiced', 'unprejudiced')",-0.72177064,-0.6916724,-1.4153227,-1.3771056,-0.484631,-0.4352233,0.0494077
45,1.0183362,0.9369215,"('incompetent', 'competent')",1.3544644,1.4192562,0.51565087,0.5802643,0.9628172,0.978814,0.0159968
46,-0.08394622,-0.1615934,"('uncompetitive', 'competitive')",0.81714475,0.9992512,-0.7317199,-0.58924305,0.0004929,0.0828049,0.082312
47,-0.11523193,-0.026902609,"('stupid', 'smart')",0.038901582,0.16737208,5.6486206,5.782897,1.8574301,1.9744555,0.1170254
48,-1.7411987,-1.7442082,"('unintelligent', 'intelligent')",0.30233678,0.36320108,-0.12967747,-0.09471275,-0.5228465,-0.4919066,0.0309399
49,-0.32105148,-0.27571747,"('unable', 'able')",-0.57603854,-0.4704976,-0.23360571,-0.14154524,-0.3768986,-0.2959201,0.0809785
50,0.36336488,0.26503482,"('clumsy', 'skillful')",0.17274241,0.11821346,0.22423963,0.15943588,0.253449,0.1808947,-0.0725543
51,-0.36899692,-0.52921337,"('uneducated', 'educated')",0.6083635,0.58994347,-0.22485653,-0.2830627,0.0048367,-0.0741109,-0.0789476
52,-0.34611574,-0.42864615,"('irrational', 'rational')",-1.520293,-1.6933684,-0.010027506,-0.20099017,-0.6254787,-0.7743349,-0.1488562
53,-0.16430557,-0.22360131,"('uncreative', 'creative')",0.70519835,0.71738726,0.72168845,0.6565734,0.4208604,0.3834531,-0.0374073
54,-0.45473656,-0.48090154,"('incapable', 'capable')",-0.16956156,-0.17041284,1.0233902,1.001168,0.1330307,0.1166179,-0.0164128
55,-0.33805364,-0.35822105,"('incompetent', 'clever')",1.1592978,1.3236734,-0.11883582,0.00046306476,0.2341361,0.3219718,0.0878357
56,0.22966313,0.23145017,"('impractical', 'practical')",1.4177728,1.5396186,0.26810205,0.35934314,0.6385127,0.7101373,0.0716246
57,-0.24587935,-0.3643474,"('unimaginative', 'imaginative')",0.8353817,0.85682905,-2.4500268,-2.4332902,-0.6201748,-0.6469362,-0.0267614
58,0.38177088,0.3593123,"('undiscriminating', 'discriminating')",0.28103274,0.2930128,0.27244234,0.2764103,0.3117487,0.3095785,-0.0021702
59,0.7349588,0.7228231,"('foolish', 'wise')",-0.04563499,-0.14321688,0.36853394,0.28092003,0.3526193,0.2868421,-0.0657772
60,-0.6124401,-0.5686773,"('inefficient', 'efficient')",1.0134733,1.2281281,0.16217855,0.393536,0.1877372,0.3509956,0.1632584
61,0.1261806,0.05146084,"('illogical', 'logical')",0.5974457,0.56986743,0.29341558,0.17810342,0.339014,0.2664772,-0.0725368
62,0.3649542,0.3777702,"('incompetent', 'brilliant')",1.0396824,1.2167078,0.37022623,0.54686415,0.591621,0.7137807,0.1221597
63,0.3006819,0.3283668,"('unperceptive', 'insightful')",0.09367824,0.1783719,1.1046953,1.2324166,0.4996851,0.5797184,0.0800333
64,0.79916245,0.79408497,"('shy', 'confident')",0.4899844,0.5075623,-6.3366966,-6.3751,-1.6825166,-1.691151,-0.0086344
65,-0.5093776,-0.5697555,"('insecure', 'secure')",1.0860913,1.1143105,-0.47539136,-0.3338855,0.0337741,0.0702232,0.0364491
66,0.7111049,0.63316846,"('inactive', 'active')",-0.17672202,-0.25528416,0.6879755,0.62683153,0.4074528,0.3349053,-0.0725475
67,0.27161533,0.35197312,"('doubtful', 'determined')",0.12628353,0.12706244,-0.086411685,-0.031252466,0.1038291,0.149261,0.0454319
68,-0.9529273,-0.99028075,"('dependent', 'independent')",-0.809242,-0.8062532,-1.3102901,-1.3390069,-1.0241532,-1.0451803,-0.0210271
69,0.60347915,0.6089497,"('lazy', 'industrious')",0.38573128,0.29381722,-0.68547434,-0.80711806,0.1012454,0.031883,-0.0693624
70,0.46539629,0.46204156,"('lethargic', 'energetic')",1.5508863,1.7095256,0.73954725,0.81458896,0.9186099,0.9953854,0.0767755
71,0.11618385,0.13267106,"('diffident', 'self-confident')",0.85598725,0.78566456,1.5672494,1.5347854,0.8464735,0.817707,-0.0287665
72,-0.53532904,-0.49617556,"('unambitious', 'ambitious')",0.7268435,0.6996719,0.055494495,0.13309778,0.0823363,0.1121981,0.0298618
73,1.2249292,1.250902,"('helpless', 'self-reliant')",0.77031314,0.7330227,-3.419557,-3.4649243,-0.4747716,-0.4936665,-0.0188949
74,0.31170973,0.3183992,"('undedicated', 'dedicated')",1.3091239,1.3758765,0.034103878,-0.01707475,0.5516458,0.559067,0.0074212
75,0.7788911,0.7671033,"('meek', 'impulsive')",-0.87080187,-0.9372735,-0.97517496,-0.954,-0.3556952,-0.3747234,-0.0190282
76,0.011374854,0.121550605,"('anxious', 'daring')",1.1829739,1.3619775,-0.21288349,-0.052404094,0.3271551,0.4770413,0.1498862
77,-0.7592565,-0.7276052,"('unmotivated', 'motivated')",0.1940637,0.27318576,-1.0873652,-0.91842055,-0.5508527,-0.4576133,0.0932394
78,-0.8542079,-0.8630447,"('nonresilient', 'resilient')",-0.021887187,-0.013116546,0.5610951,0.60567266,-0.105,-0.0901629,0.0148371
79,0.56199425,0.50875956,"('wavering', 'unwavering')",-0.7842467,-0.85272163,0.27291194,0.18828395,0.0168865,-0.0518927,-0.0687792
80,0.76379824,0.6916758,"('dominated', 'dominating')",0.39648438,0.49025655,-1.0122894,-0.8793604,0.0493311,0.1008573,0.0515262
81,-0.6646516,-0.71296775,"('submissive', 'aggressive')",-0.2671158,-0.20035681,-0.8881781,-0.7484083,-0.6066485,-0.553911,0.0527375
82,-0.44583654,-0.4423536,"('poor', 'rich')",-0.12898353,-0.06409511,6.240167,6.310153,1.888449,1.9345681,0.0461191
83,-0.6784998,-0.654472,"('powerless', 'powerful')",-0.63937914,-0.5976872,-0.41202787,-0.37824547,-0.5766356,-0.5434682,0.0331674
84,0.024893794,0.029867534,"('inferior', 'superior')",1.3263298,1.2814587,0.20931143,0.21183614,0.5201783,0.5077208,-0.0124575
85,0.18202804,0.24023551,"('insignificant', 'prestigious')",-0.96336263,-1.0984322,0.92115235,0.7323311,0.0466059,-0.0419552,-0.0885611
86,-1.26477,-1.3846188,"('uninfluential', 'influential')",0.6888251,0.7135855,-0.2813109,-0.40398657,-0.2857519,-0.3583399,-0.072588
87,2.0022101,1.8288242,"('unsuccessful', 'successful')",1.0907004,1.0066624,1.0778592,1.1270897,1.3902566,1.3208587,-0.0693979
88,-1.2129817,-1.2650591,"('low', 'eminent')",-1.4153409,-1.411611,0.038304474,-0.027328502,-0.8633393,-0.9013329,-0.0379936
