,lennar_male,lennar_female,tuple,corp_male,corp_female,average_male,average_female,female-male
58,-0.67181265,-0.6451669,"('undiscriminating', 'discriminating')",0.26165518,0.15772839,-0.2050787,-0.2437192,-0.0386405
59,0.49525946,0.77586794,"('foolish', 'wise')",0.22800991,0.25521594,0.3616347,0.5155419,0.1539072
60,0.015808675,-0.44436467,"('inefficient', 'efficient')",0.15104274,0.13183351,0.0834257,-0.1562656,-0.2396913
61,-0.3574371,-0.32791173,"('illogical', 'logical')",0.30754662,0.18996967,-0.0249452,-0.068971,-0.0440258
62,0.73747796,0.47793618,"('incompetent', 'brilliant')",0.98561835,1.0510315,0.8615482,0.7644838,-0.0970644
63,-0.5614574,-0.6239018,"('unperceptive', 'insightful')",0.86801344,0.8904502,0.153278,0.1332742,-0.0200038
64,0.13447247,-0.07165673,"('shy', 'confident')",-6.0120864,-6.107705,-2.938807,-3.0896809,-0.1508739
65,-0.07400551,-0.47206876,"('insecure', 'secure')",-0.19330995,-0.15031058,-0.1336577,-0.3111897,-0.177532
66,-1.3669819,-1.203319,"('inactive', 'active')",0.097261876,0.13844925,-0.63486,-0.5324348,0.1024252
67,0.04005488,-0.22886151,"('doubtful', 'determined')",-0.27976677,-0.4601775,-0.1198559,-0.3445195,-0.2246636
68,-0.3946967,-0.46301863,"('dependent', 'independent')",-0.61454546,-0.60333437,-0.5046211,-0.5331765,-0.0285554
69,-0.20189418,0.1420605,"('lazy', 'industrious')",-0.48208123,-0.57347196,-0.3419877,-0.2157057,0.126282
70,-0.4999288,-0.55927145,"('lethargic', 'energetic')",0.17027691,0.25065666,-0.1648259,-0.1543074,0.0105185
71,-0.23600757,-0.08540331,"('diffident', 'self-confident')",0.3934605,0.35484132,0.0787265,0.134719,0.0559925
72,-0.43191007,-0.5533695,"('unambitious', 'ambitious')",-0.5207293,-0.51718664,-0.4763197,-0.5352781,-0.0589584
73,0.3971389,0.5932429,"('helpless', 'self-reliant')",-2.9470158,-2.8867452,-1.2749385,-1.1467512,0.1281873
74,-0.23650074,-0.20267329,"('undedicated', 'dedicated')",-0.3439409,-0.47435027,-0.2902208,-0.3385118,-0.048291
75,-0.59195745,-0.42168283,"('meek', 'impulsive')",-0.7370491,-0.7671752,-0.6645033,-0.594429,0.0700743
76,-0.3939997,-0.7441329,"('anxious', 'daring')",-0.007646162,0.08775923,-0.2008229,-0.3281868,-0.1273639
77,-0.22763483,-0.2706309,"('unmotivated', 'motivated')",-0.73981273,-0.5960393,-0.4837238,-0.4333351,0.0503887
78,-0.62652457,-0.60955924,"('nonresilient', 'resilient')",0.4747405,0.6772054,-0.075892,0.0338231,0.1097151
79,-1.3861178,-1.2904495,"('wavering', 'unwavering')",-0.42954186,-0.42045075,-0.9078298,-0.8554502,0.0523796
80,0.22777562,-0.15503752,"('dominated', 'dominating')",-0.71575123,-0.55209684,-0.2439878,-0.3535672,-0.1095794
81,0.8886937,0.31441602,"('submissive', 'aggressive')",-0.15222722,-0.1401268,0.3682332,0.0871446,-0.2810886
82,-0.43441862,-0.48202425,"('poor', 'rich')",6.075391,6.200711,2.8204861,2.8593433,0.0388572
83,-0.35420087,-0.5803124,"('powerless', 'powerful')",-0.767048,-0.81613725,-0.5606244,-0.6982248,-0.1376004
84,0.8133811,0.79213524,"('inferior', 'superior')",1.2426435,1.1854396,1.0280123,0.9887874,-0.0392249
85,-0.95560986,-0.5637744,"('insignificant', 'prestigious')",-0.40351692,-0.56667227,-0.6795634,-0.5652233,0.1143401
86,-1.6383561,-1.8030086,"('uninfluential', 'influential')",-0.23977414,-0.27234164,-0.9390651,-1.0376751,-0.09861
87,0.18683715,-0.0002378039,"('unsuccessful', 'successful')",1.101982,1.2677442,0.6444096,0.6337532,-0.0106564
88,-0.76022494,-0.83966714,"('low', 'eminent')",-0.30892083,-0.40811107,-0.5345729,-0.6238891,-0.0893162
