,equity_male,equity_female,tuple,residential_male,residential_female,average_male,average_female,female-male
61,0.95152557,0.8312904,"('illogical', 'logical')",0.5961276,0.4836863,0.7738266,0.6574883,-0.1163383
62,0.94418347,1.0670388,"('incompetent', 'brilliant')",1.0393587,1.1704602,0.9917711,1.1187495,0.1269784
63,0.5736916,0.69423056,"('unperceptive', 'insightful')",1.129746,1.2245498,0.8517188,0.9593902,0.1076714
64,-0.2151494,-0.264617,"('shy', 'confident')",-6.5512223,-6.507303,-3.3831859,-3.3859601,-0.0027742
65,0.40105838,0.42787397,"('insecure', 'secure')",0.20605488,0.272228,0.3035566,0.350051,0.0464944
66,1.0093632,0.9078517,"('inactive', 'active')",0.7261305,0.57394964,0.8677468,0.7409006,-0.1268462
67,0.2894525,0.22610188,"('doubtful', 'determined')",0.036086407,0.10726278,0.1627695,0.1666823,0.0039128
68,-1.2504439,-1.2354715,"('dependent', 'independent')",-1.4037005,-1.390761,-1.3270721,-1.3131163,0.0139558
69,0.7374692,0.75460947,"('lazy', 'industrious')",-1.3227582,-1.3898414,-0.2926445,-0.317616,-0.0249715
70,0.92755663,0.98444253,"('lethargic', 'energetic')",1.2172393,1.2074294,1.0723979,1.0959359,0.023538
71,1.7172706,1.6430683,"('diffident', 'self-confident')",1.2190799,1.1826463,1.4681752,1.4128573,-0.0553179
72,0.54292107,0.54217255,"('unambitious', 'ambitious')",0.3538573,0.45307457,0.4483892,0.4976236,0.0492344
73,1.105597,1.183071,"('helpless', 'self-reliant')",-3.5037706,-3.4585056,-1.1990868,-1.1377172,0.0613696
74,0.5075822,0.54826075,"('undedicated', 'dedicated')",0.11852905,0.22590028,0.3130556,0.3870805,0.0740249
75,-0.10633768,-0.113854274,"('meek', 'impulsive')",-1.2037698,-1.1940116,-0.6550537,-0.6539329,0.0011208
76,0.43135568,0.5295383,"('anxious', 'daring')",0.52632076,0.63751817,0.4788382,0.5835282,0.10469
77,0.046656735,0.013051219,"('unmotivated', 'motivated')",-1.0519967,-0.9624822,-0.50267,-0.4747155,0.0279545
78,-0.10615418,0.015221991,"('nonresilient', 'resilient')",0.18228906,0.26591763,0.0380674,0.1405698,0.1025024
79,0.4827247,0.4188782,"('wavering', 'unwavering')",0.11147807,0.040087827,0.2971014,0.229483,-0.0676184
80,-0.58113986,-0.6183725,"('dominated', 'dominating')",-0.19449165,-0.16949996,-0.3878158,-0.3939362,-0.0061204
81,-0.021421526,-0.066853985,"('submissive', 'aggressive')",-0.080777094,0.036940575,-0.0510993,-0.0149567,0.0361426
82,-0.9611102,-0.8305513,"('poor', 'rich')",6.448836,6.528021,2.7438629,2.8487349,0.104872
83,1.135267,0.9673562,"('powerless', 'powerful')",-0.027662281,-0.13469003,0.5538024,0.4163331,-0.1374693
84,0.0060802437,0.0032194313,"('inferior', 'superior')",-0.13449886,-0.16946547,-0.0642093,-0.083123,-0.0189137
85,1.626708,1.6278896,"('insignificant', 'prestigious')",-0.27423647,-0.50167704,0.6762358,0.5631063,-0.1131295
86,-0.90922433,-0.99600285,"('uninfluential', 'influential')",0.31705308,0.26284868,-0.2960856,-0.3665771,-0.0704915
87,0.91183746,0.75994277,"('unsuccessful', 'successful')",0.88145936,0.8447797,0.8966484,0.8023612,-0.0942872
88,0.619694,0.4283585,"('low', 'eminent')",0.06692968,0.019868722,0.3433118,0.2241136,-0.1191982
