,fleetcor_male,fleetcor_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
22,0.85547614,0.9297927,"('untrustworthy', 'trustworthy')",0.053606242,-0.057165816,-1.199393,-1.197808,-0.0967702,-0.1083937,-0.0116235
23,0.61944866,0.6904124,"('insincere', 'sincere')",-0.14952779,-0.13860625,4.6077986,4.6136274,1.6925732,1.7218111,0.0292379
24,0.3940574,0.4066315,"('dishonest', 'honest')",-1.4478574,-1.4818475,0.4165358,0.37767455,-0.2124214,-0.2325138,-0.0200924
25,-0.8538989,-0.9933162,"('egoistic', 'altruistic')",0.16185611,0.17120585,1.4774313,1.4169801,0.2617962,0.19829,-0.0635062
26,-0.5238419,-0.69275147,"('hardhearted', 'benevolent')",0.223846,0.18220615,1.5764511,1.430509,0.4254851,0.3066546,-0.1188305
27,-0.18587828,-0.10589185,"('hardhearted', 'softhearted')",0.57882184,0.60825586,1.3034776,1.2732638,0.5654737,0.591876,0.0264023
28,0.0812596,0.014302634,"('disloyal', 'loyal')",-0.12440545,-0.18617013,0.699021,0.51523215,0.218625,0.1144549,-0.1041701
29,-0.85818017,-0.87784886,"('unfair', 'fair')",-0.86888474,-0.7947886,-0.8382062,-0.94639486,-0.8550903,-0.8730108,-0.0179205
30,1.7199764,1.8602153,"('intolerant', 'tolerant')",2.0402875,1.9612658,1.1533318,1.1614057,1.6378652,1.6609623,0.0230971
31,-2.865046,-3.056165,"('evil', 'good')",-0.8232672,-0.8749494,-0.82065266,-0.91028076,-1.5029887,-1.6137985,-0.1108098
32,-0.11541365,-0.17231545,"('unkind', 'kind')",-0.22321728,-0.24210912,0.6053939,0.47718462,0.088921,0.02092,-0.068001
33,0.38649917,0.20205905,"('wrong', 'right')",0.2346673,0.22503087,-0.24683756,-0.26931173,0.1247763,0.0525927,-0.0721836
34,-0.365678,-0.25091994,"('mean', 'honorable')",-0.08475071,0.025552277,5.6885905,5.849241,1.746054,1.8746244,0.1285704
35,-1.8070567,-2.1164038,"('corrupt', 'incorrupt')",-0.75422555,-0.80823576,0.09873199,-0.021389779,-0.8208501,-0.9820098,-0.1611597
36,-2.5624392,-2.864411,"('hostile', 'amicable')",-0.9228252,-1.0874394,0.64353764,0.47898367,-0.9472423,-1.1576223,-0.21038
37,0.6247013,0.695925,"('fake', 'genuine')",-0.07330045,-0.13005494,-0.031450845,-0.01918688,0.1733167,0.1822277,0.008911
38,-1.388686,-1.581044,"('untruthful', 'truthful')",-0.8373416,-0.85803604,-0.028771158,-0.007744005,-0.7515996,-0.815608,-0.0640084
39,1.8109584,1.8666315,"('exploitative', 'cooperative')",0.8260333,0.86423767,-0.055523388,-0.04448248,0.8604894,0.8954623,0.0349729
40,0.16231832,0.19167069,"('stingy', 'generous')",-0.21046571,-0.15732184,-1.4310513,-1.483399,-0.4930662,-0.4830167,0.0100495
41,-0.3565604,-0.35429445,"('unforgiving', 'forgiving')",-0.46154118,-0.3619517,0.44533467,0.32142687,-0.1242556,-0.1316064,-0.0073508
42,0.4227006,0.6147597,"('unreliable', 'reliable')",-0.9478062,-0.76181394,-3.0882354,-2.9465277,-1.204447,-1.031194,0.173253
43,0.7756197,0.9411565,"('irresponsible', 'responsible')",-0.32827199,-0.2808804,-0.13698225,-0.1010415,0.1034551,0.1864115,0.0829564
44,0.03296199,-0.008686982,"('prejudiced', 'unprejudiced')",-0.5013635,-0.42209092,-1.1667902,-1.2017196,-0.5450639,-0.5441658,0.0008981
45,0.5420251,0.733392,"('incompetent', 'competent')",-0.13154812,-0.16358405,-0.47462338,-0.5686094,-0.0213821,0.0003995,0.0217816
46,2.2631652,2.528776,"('uncompetitive', 'competitive')",0.82223284,0.8193807,-0.82510406,-0.8498655,0.7534314,0.8327638,0.0793324
47,0.82318294,0.8762522,"('stupid', 'smart')",1.0577587,1.1294609,5.040388,5.167618,2.3071098,2.3911103,0.0840005
48,0.8387909,0.9079507,"('unintelligent', 'intelligent')",0.80902654,0.7341504,0.5076193,0.37160695,0.7184789,0.671236,-0.0472429
49,-0.13842103,0.032479253,"('unable', 'able')",0.51709443,0.66558796,-0.0920656,0.07965934,0.0955359,0.2592422,0.1637063
50,-0.512278,-0.5118568,"('clumsy', 'skillful')",0.3577574,0.4537515,-0.041727807,0.006266255,-0.0654161,-0.0172797,0.0481364
51,-0.54642105,-0.5371043,"('uneducated', 'educated')",-0.047940634,-0.24316487,0.29509097,0.17025805,-0.0997569,-0.203337,-0.1035801
52,-1.2856143,-1.6875238,"('irrational', 'rational')",-0.21799913,-0.4269498,0.3359259,0.20383704,-0.3892291,-0.6368788,-0.2476497
53,-0.7154984,-0.7435181,"('uncreative', 'creative')",0.85213643,0.7083305,0.99010026,0.9349636,0.3755794,0.2999253,-0.0756541
54,-0.84802395,-1.0340122,"('incapable', 'capable')",0.13121922,-0.039727055,0.92343366,0.9502744,0.0688763,-0.041155,-0.1100313
55,2.1615326,2.5057633,"('incompetent', 'clever')",0.62000966,0.5698074,-0.4247906,-0.48157227,0.7855839,0.8646661,0.0790822
56,1.4078032,1.4919387,"('impractical', 'practical')",0.0023170402,-0.008028947,-0.45629358,-0.424366,0.3179422,0.3531812,0.035239
57,0.74671686,0.7460607,"('unimaginative', 'imaginative')",0.7593296,0.55517066,-2.233753,-2.3940535,-0.2425688,-0.364274,-0.1217052
58,0.38280725,0.3611506,"('undiscriminating', 'discriminating')",0.36230624,0.3278372,-0.10458508,-0.13204418,0.2135095,0.1856479,-0.0278616
59,-1.0777893,-1.3316529,"('foolish', 'wise')",0.10206314,0.16449355,0.22726063,0.3096379,-0.2494885,-0.2858405,-0.036352
60,2.418525,2.7278805,"('inefficient', 'efficient')",1.2106328,1.2763878,-0.36590677,-0.27012405,1.0877504,1.2447147,0.1569643
61,0.4076395,0.3591147,"('illogical', 'logical')",0.71064514,0.5328717,-0.107785426,-0.2073289,0.3368331,0.2282192,-0.1086139
62,1.4109529,1.670349,"('incompetent', 'brilliant')",0.98224556,1.0584569,-0.23851779,-0.03873598,0.7182269,0.8966901,0.1784632
63,-0.2180667,-0.140589,"('unperceptive', 'insightful')",0.7111667,0.7005339,0.60986066,0.7191694,0.3676535,0.4263714,0.0587179
64,1.0955505,1.1101968,"('shy', 'confident')",0.048229337,0.10184369,-5.926739,-5.9103465,-1.5943198,-1.566102,0.0282178
65,1.742002,1.9587289,"('insecure', 'secure')",0.035101227,0.029003423,-0.91042465,-0.8525387,0.2888928,0.3783979,0.0895051
66,-0.9178186,-1.0295384,"('inactive', 'active')",-0.43108088,-0.449286,1.1761533,1.196589,-0.0575821,-0.0940785,-0.0364964
67,1.0132633,0.93912303,"('doubtful', 'determined')",0.6526098,0.7277846,-0.39422032,-0.33856937,0.4238843,0.4427794,0.0188951
68,-0.0899522,0.0239297,"('dependent', 'independent')",0.109294,0.03935105,-0.5661439,-0.53507006,-0.1822673,-0.1572631,0.0250042
69,-1.0539002,-1.3402991,"('lazy', 'industrious')",0.63474053,0.83156395,0.09553776,0.1929132,-0.107874,-0.105274,0.0026
70,1.3314222,1.5168821,"('lethargic', 'energetic')",0.37841913,0.3894573,0.28919926,0.38992137,0.6663469,0.7654203,0.0990734
71,0.04221086,-0.051819533,"('diffident', 'self-confident')",0.5415036,0.6105017,0.5550506,0.5659764,0.3795884,0.3748862,-0.0047022
72,-0.70351815,-0.6673565,"('unambitious', 'ambitious')",-1.0896561,-1.0619689,-1.6117182,-1.5391243,-1.1349641,-1.0894833,0.0454808
73,0.94065917,0.8456359,"('helpless', 'self-reliant')",0.23559329,0.1639335,-3.0739193,-3.0115077,-0.6325556,-0.6673128,-0.0347572
74,0.42657968,0.55407166,"('undedicated', 'dedicated')",0.15700942,0.17050807,0.018556384,-0.039422527,0.2007151,0.2283857,0.0276706
75,-0.6891571,-0.8596601,"('meek', 'impulsive')",0.043781,-0.020462021,0.039826594,0.15178229,-0.2018499,-0.24278,-0.0409301
76,1.7315999,2.0042884,"('anxious', 'daring')",0.60890836,0.659536,0.15684882,0.24400525,0.8324524,0.9692766,0.1368242
77,0.78350085,0.79253083,"('unmotivated', 'motivated')",1.0415103,1.0052959,-0.7367342,-0.7718381,0.362759,0.3419962,-0.0207628
78,-0.6613692,-0.46096668,"('nonresilient', 'resilient')",1.2716815,1.3857042,0.2187708,0.3026452,0.276361,0.4091276,0.1327666
79,-2.0145867,-2.2542121,"('wavering', 'unwavering')",-1.5954447,-1.6798924,0.15441647,0.11360135,-1.1518716,-1.273501,-0.1216294
80,1.5951171,1.780067,"('dominated', 'dominating')",0.39351493,0.53281057,-1.3816507,-1.3345706,0.2023271,0.3261023,0.1237752
81,1.9852774,2.1136358,"('submissive', 'aggressive')",1.2399259,1.0924796,-0.596331,-0.58989865,0.8762908,0.8720722,-0.0042186
82,-0.7299763,-0.6356537,"('poor', 'rich')",0.19240564,0.07374182,5.5021954,5.57682,1.654875,1.6716359,0.0167609
83,0.19631958,0.11063465,"('powerless', 'powerful')",-0.3588915,-0.32890776,-1.1452019,-1.2681276,-0.4359246,-0.4954669,-0.0595423
84,0.81218284,0.69457346,"('inferior', 'superior')",0.4710161,0.49352244,0.7192016,0.755065,0.6674669,0.6477203,-0.0197466
85,-2.4836276,-2.8770537,"('insignificant', 'prestigious')",-0.18983367,-0.17997232,0.9543302,0.95602953,-0.5730437,-0.7003322,-0.1272885
86,-0.29165065,-0.2503251,"('uninfluential', 'influential')",-0.12019929,-0.38514492,-0.36673933,-0.5592625,-0.2595297,-0.3982442,-0.1387145
87,0.17060459,0.14337756,"('unsuccessful', 'successful')",0.50624686,0.4167483,0.5793971,0.6075513,0.4187495,0.3892257,-0.0295238
88,-0.8565328,-1.02744,"('low', 'eminent')",0.077328846,-0.07758823,0.11887428,0.06370013,-0.2201099,-0.3471094,-0.1269995
