,fedex_male,fedex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
22,-0.6148806,-0.62236494,"('untrustworthy', 'trustworthy')",-0.8428175,-0.9398586,-0.7288491,-0.7811118,-0.0522627
23,-0.2355756,-0.3219272,"('insincere', 'sincere')",5.7527733,5.8298464,2.7585988,2.7539597,-0.0046391
24,-0.23247173,-0.28484005,"('dishonest', 'honest')",0.65023696,0.6408025,0.2088826,0.1779812,-0.0309014
25,-0.12282105,-0.1126117,"('egoistic', 'altruistic')",1.2484757,1.2432168,0.5628273,0.5653026,0.0024753
26,0.08820502,0.02886625,"('hardhearted', 'benevolent')",1.8554088,1.8236753,0.9718069,0.9262708,-0.0455361
27,-0.46685335,-0.4024655,"('hardhearted', 'softhearted')",0.9074481,0.8820792,0.2202974,0.2398068,0.0195094
28,-0.8469226,-0.96376634,"('disloyal', 'loyal')",1.0505383,1.0021163,0.1018079,0.019175,-0.0826329
29,-0.3388612,-0.33680448,"('unfair', 'fair')",-0.4807282,-0.6319113,-0.4097947,-0.4843579,-0.0745632
30,0.28106332,0.19356753,"('intolerant', 'tolerant')",0.93068147,0.84310955,0.6058724,0.5183386,-0.0875338
31,-0.28342974,-0.19124906,"('evil', 'good')",-0.7576073,-0.8183282,-0.5205185,-0.5047886,0.0157299
32,0.17199194,0.09789889,"('unkind', 'kind')",0.7339103,0.620957,0.4529511,0.359428,-0.0935231
33,0.44204426,0.34273714,"('wrong', 'right')",-0.8087658,-0.85538214,-0.1833608,-0.2563225,-0.0729617
34,-0.06018684,0.06431058,"('mean', 'honorable')",5.368311,5.6376734,2.654062,2.850992,0.19693
35,-0.48903495,-0.5171278,"('corrupt', 'incorrupt')",-0.2268445,-0.28035775,-0.3579397,-0.3987428,-0.0408031
36,-0.2759609,-0.35771623,"('hostile', 'amicable')",-0.31567124,-0.4318047,-0.2958161,-0.3947605,-0.0989444
37,-0.68499064,-0.6866246,"('fake', 'genuine')",-0.0070499294,0.036113262,-0.3460203,-0.3252557,0.0207646
38,-0.5710633,-0.61050636,"('untruthful', 'truthful')",-0.269852,-0.18241143,-0.4204577,-0.3964589,0.0239988
39,0.91781145,0.9404439,"('exploitative', 'cooperative')",0.35260263,0.37569496,0.6352071,0.6580694,0.0228623
40,-0.081553765,-0.08195464,"('stingy', 'generous')",-1.8199577,-1.9586159,-0.9507558,-1.0202852,-0.0695294
41,-0.45594615,-0.5309649,"('unforgiving', 'forgiving')",-0.037451554,-0.16748138,-0.2466989,-0.3492231,-0.1025242
42,0.5235844,0.548311,"('unreliable', 'reliable')",-3.221668,-3.272274,-1.3490418,-1.3619815,-0.0129397
43,-0.56465983,-0.51199013,"('irresponsible', 'responsible')",0.28925154,0.30300546,-0.1377041,-0.1044923,0.0332118
44,-0.11660018,-0.0984401,"('prejudiced', 'unprejudiced')",-1.31166,-1.3057307,-0.7141301,-0.7020854,0.0120447
45,-1.4127305,-1.3644732,"('incompetent', 'competent')",0.0521907,-0.026418816,-0.6802699,-0.695446,-0.0151761
46,-0.6981926,-0.70722264,"('uncompetitive', 'competitive')",-0.8567425,-0.90435296,-0.7774675,-0.8057878,-0.0283203
47,0.4723181,0.5438356,"('stupid', 'smart')",5.4552593,5.6671157,2.9637887,3.1054757,0.141687
48,-0.72222555,-0.74237806,"('unintelligent', 'intelligent')",0.46850607,0.48600394,-0.1268597,-0.1281871,-0.0013274
49,-0.17270648,-0.12148447,"('unable', 'able')",-0.5385174,-0.503371,-0.355612,-0.3124277,0.0431843
50,-0.24652107,-0.26697794,"('clumsy', 'skillful')",-0.1535134,-0.19430095,-0.2000172,-0.2306394,-0.0306222
51,-0.5878974,-0.6785952,"('uneducated', 'educated')",0.52045834,0.429094,-0.0337195,-0.1247506,-0.0910311
52,-0.19937578,-0.37645072,"('irrational', 'rational')",0.08603918,-0.046279415,-0.0566683,-0.2113651,-0.1546968
53,-1.3203259,-1.3384023,"('uncreative', 'creative')",0.19110101,0.13465413,-0.5646124,-0.6018741,-0.0372617
54,-0.18133654,-0.26470473,"('incapable', 'capable')",0.5695796,0.62412125,0.1941215,0.1797083,-0.0144132
55,-0.64508784,-0.62138337,"('incompetent', 'clever')",0.32228178,0.2798143,-0.161403,-0.1707845,-0.0093815
56,0.5873452,0.53246874,"('impractical', 'practical')",-0.37784457,-0.40425292,0.1047503,0.0641079,-0.0406424
57,-1.5094584,-1.5658995,"('unimaginative', 'imaginative')",-3.1835108,-3.3041375,-2.3464847,-2.4350185,-0.0885338
58,-0.41937795,-0.5020351,"('undiscriminating', 'discriminating')",0.16973972,0.07637483,-0.1248191,-0.2128301,-0.088011
59,0.2769062,0.21542293,"('foolish', 'wise')",-0.018612837,0.009042395,0.1291467,0.1122327,-0.016914
60,-0.23333341,-0.19414712,"('inefficient', 'efficient')",-0.21067661,-0.08225978,-0.222005,-0.1382035,0.0838015
61,-0.3137041,-0.4724329,"('illogical', 'logical')",0.5458258,0.3832277,0.1160608,-0.0446026,-0.1606634
62,-0.31325534,-0.25027886,"('incompetent', 'brilliant')",0.30592567,0.37725872,-0.0036648,0.0634899,0.0671547
63,-0.7344031,-0.7307257,"('unperceptive', 'insightful')",0.5321899,0.55642605,-0.1011066,-0.0871498,0.0139568
64,-0.11301233,-0.19147487,"('shy', 'confident')",-6.451617,-6.657065,-3.2823145,-3.4242699,-0.1419554
65,-0.30328643,-0.41542804,"('insecure', 'secure')",-0.21186773,-0.18144271,-0.2575771,-0.2984354,-0.0408583
66,-0.25505334,-0.26441047,"('inactive', 'active')",0.33254492,0.3680089,0.0387458,0.0517992,0.0130534
67,0.6104563,0.5756643,"('doubtful', 'determined')",-0.3925132,-0.38459945,0.1089716,0.0955324,-0.0134392
68,-0.8881541,-0.9544137,"('dependent', 'independent')",-0.6680433,-0.72633743,-0.7780987,-0.8403755,-0.0622768
69,0.28443718,0.32572007,"('lazy', 'industrious')",-0.96152955,-0.93941015,-0.3385462,-0.306845,0.0317012
70,-0.8896922,-0.8931498,"('lethargic', 'energetic')",0.22851557,0.24971049,-0.3305883,-0.3217196,0.0088687
71,0.43415383,0.5093126,"('diffident', 'self-confident')",0.31660345,0.31948185,0.3753786,0.4143972,0.0390186
72,-0.3294511,-0.31048515,"('unambitious', 'ambitious')",-0.75070304,-0.67691594,-0.5400771,-0.4937006,0.0463765
73,0.9235168,0.8631501,"('helpless', 'self-reliant')",-3.4486358,-3.4962108,-1.2625595,-1.3165303,-0.0539708
74,-0.3223772,-0.371194,"('undedicated', 'dedicated')",-0.01905183,-0.116118535,-0.1707145,-0.2436563,-0.0729418
75,-0.13158917,-0.10418382,"('meek', 'impulsive')",-0.7069522,-0.6588735,-0.4192707,-0.3815287,0.037742
76,0.024767786,0.075961515,"('anxious', 'daring')",-0.17988685,-0.13389641,-0.0775595,-0.0289674,0.0485921
77,-0.44979247,-0.4317637,"('unmotivated', 'motivated')",-1.4221159,-1.3005589,-0.9359542,-0.8661613,0.0697929
78,-0.649673,-0.48833305,"('nonresilient', 'resilient')",-0.31293488,-0.26146698,-0.4813039,-0.3749,0.1064039
79,-0.005889794,-0.03440039,"('wavering', 'unwavering')",-0.4413123,-0.38873696,-0.2236011,-0.2115687,0.0120324
80,-0.15186909,-0.12354644,"('dominated', 'dominating')",-0.77956516,-0.66282904,-0.4657171,-0.3931877,0.0725294
81,0.005879483,-0.074335195,"('submissive', 'aggressive')",-0.58266234,-0.49569225,-0.2883914,-0.2850137,0.0033777
82,-0.70131886,-0.6881213,"('poor', 'rich')",6.3923635,6.4766173,2.8455224,2.894248,0.0487256
83,0.8292591,0.7525056,"('powerless', 'powerful')",-1.0756978,-1.0960323,-0.1232193,-0.1717633,-0.048544
84,0.6159101,0.48735538,"('inferior', 'superior')",0.8853451,0.8123969,0.7506276,0.6498761,-0.1007515
85,0.43054837,0.3831561,"('insignificant', 'prestigious')",0.3716333,0.32949942,0.4010908,0.3563278,-0.044763
86,-1.4351325,-1.5920708,"('uninfluential', 'influential')",-0.22247204,-0.3460969,-0.8288023,-0.9690838,-0.1402815
87,0.1991258,0.12437774,"('unsuccessful', 'successful')",0.9138303,0.9386888,0.556478,0.5315333,-0.0249447
88,-0.20489654,-0.37367466,"('low', 'eminent')",-0.17649734,-0.25221175,-0.1906969,-0.3129432,-0.1222463
